date,GBPUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.07.27,60.99999999999994,-38.0000000000047,73.99999999999629,-78.99999999998464,132.99999999999557,118.00000000000699,-156.99999999999602,-60.99999999999994,119.00000000000244,279.00000000000705,58.000000000002494,20.999999999986585,-29.999999999996696,92.00000000000318,,590.0000000000185
2020.07.27,11.999999999989797,25.00000000000835,155.00000000000514,-133.99999999998968,95.99999999998943,151.00000000000114,-163.99999999999747,-40.00000000000669,70.99999999999883,72.99999999998974,17.000000000000348,70.99999999999795,-103.99999999999298,22.0000000000109,,251.00000000000483
2020.07.27,10.999999999983245,5.999999999994898,148.0000000000037,-108.99999999998133,120.99999999999511,146.00000000000168,-129.00000000000134,-118.00000000000699,79.00000000000685,-35.00000000000725,-201.99999999999108,-7.000000000005002,-137.9999999999937,0.0,,-227.00000000000122
2020.07.27,-23.00000000001745,-45.000000000006146,150.00000000000568,-171.99999999999437,126.99999999999534,141.00000000000225,-175.99999999999838,-100.00000000000009,-28.999999999990145,-8.000000000008,-133.99999999998968,-7.000000000005002,-170.99999999999892,46.999999999997044,,-400.0000000000079
2020.07.27,-14.000000000002899,-34.000000000000696,168.00000000000148,-185.99999999999727,159.9999999999966,157.00000000000713,-212.99999999999653,-74.00000000000739,-5.999999999994898,79.00000000000685,-1.999999999990898,34.99999999999659,-189.99999999999017,59.99999999999339,,-59.999999999978726
2020.07.27,-35.00000000000725,1.0000000000065512,187.9999999999993,-161.99999999999548,168.99999999999693,148.99999999999915,-176.99999999999383,-75.00000000000284,12.000000000012001,11.00000000000545,-69.9999999999923,35.99999999998715,-189.99999999999017,15.00000000000945,,-127.99999999996588
2020.07.27,-168.0000000000126,173.00000000000094,263.0000000000021,-193.99999999998306,318.9999999999884,185.00000000000182,-218.99999999999142,-125.00000000000844,55.000000000005045,76.99999999999375,-92.00000000000318,168.99999999999693,-180.99999999999784,45.000000000006146,,306.9999999999986
2020.07.27,-262.00000000000665,215.00000000000963,328.0000000000061,-178.99999999999582,156.99999999999648,146.00000000000168,-261.0000000000001,-214.00000000000307,-17.000000000000348,212.99999999999653,-126.0000000000039,20.999999999986585,-237.99999999999378,104.99999999999955,,-112.00000000000705
2020.07.27,-318.00000000001825,275.000000000003,397.99999999999835,-217.0000000000005,189.99999999999773,172.00000000000549,-290.00000000000136,-173.00000000000094,-17.000000000000348,225.00000000000853,-39.999999999995595,65.99999999998829,-292.9999999999988,42.999999999993044,,20.999999999978606
2020.07.27,-386.00000000001967,270.00000000001467,429.0000000000016,-241.99999999998667,89.9999999999892,146.00000000000168,-302.9999999999977,-159.00000000000912,-116.99999999998934,241.00000000000233,-11.00000000000545,-24.00000000000091,-337.99999999999386,66.00000000001049,,-337.99999999998283
2020.07.27,-368.00000000001273,248.00000000000378,387.99999999999943,-164.99999999999292,52.99999999999727,104.00000000000409,-256.99999999999613,-168.00000000000148,-116.00000000000499,221.99999999998886,-43.999999999999595,-99.00000000000375,-296.9999999999917,99.00000000000463,,-400.00000000000534
2020.07.27,-566.000000000022,392.00000000001455,504.00000000000443,-256.99999999999613,90.99999999999397,121.00000000000443,-339.0000000000004,-167.00000000000603,-200.00000000000017,309.0000000000037,48.000000000003595,-58.000000000006935,-358.9999999999982,129.00000000000134,,-352.00000000000387
2020.07.27,-601.000000000007,446.0000000000131,529.9999999999972,-136.99999999998712,161.99999999999193,63.00000000000195,-266.999999999995,-184.00000000000637,-174.99999999999181,287.9999999999994,-9.999999999998899,-76.00000000000762,-353.99999999999875,100.99999999999554,,-213.99999999999366
2020.07.27,-515.000000000021,407.0000000000018,526.9999999999997,-111.99999999997878,182.99999999999272,70.0000000000034,-278.9999999999959,-207.00000000000162,-113.99999999999189,360.9999999999891,15.00000000000945,-46.00000000000648,-376.99999999999403,83.00000000001084,,-3.9999999999828475
2020.07.27,-516.0000000000053,398.00000000000944,517.0000000000008,-159.99999999998238,218.9999999999941,92.00000000000318,-279.99999999999136,-169.00000000000804,-123.00000000000644,312.00000000000114,35.00000000000725,0.0,-372.99999999999,68.00000000000139,,20.00000000003368
2020.07.27,-474.0000000000189,387.000000000004,506.0000000000064,-109.99999999998789,184.99999999998806,85.99999999999719,-273.000000000001,-199.00000000000472,-79.99999999999119,354.0000000000099,19.999999999997797,-34.000000000006025,-361.9999999999957,73.99999999999629,,79.99999999999419
2020.07.27,-374.0000000000077,354.9999999999942,492.0000000000035,-65.99999999998829,183.9999999999975,95.00000000000064,-261.0000000000001,-211.00000000000563,11.00000000000545,378.999999999996,18.0000000000069,-17.000000000010118,-363.99999999999767,28.000000000005798,,269.0000000000006
2020.07.27,-352.000000000019,320.9999999999935,458.9999999999983,-70.99999999999883,152.00000000000102,90.0000000000012,-243.99999999999977,-252.0000000000078,-4.999999999988347,343.00000000000443,-83.00000000001084,-47.000000000011255,-343.9999999999999,39.999999999995595,,6.9999999999582485
2020.07.27,-328.00000000001717,324.9999999999975,485.0000000000021,-6.999999999979245,112.99999999999955,70.0000000000034,-263.0000000000021,-320.00000000000915,32.0000000000098,462.0000000000068,-89.00000000000574,-98.00000000001319,-377.9999999999894,58.000000000002494,,62.00000000000562
2020.07.27,-290.00000000001245,375.0000000000142,470.9999999999992,82.00000000000429,79.9999999999983,63.99999999999739,-274.9999999999919,-356.00000000000074,146.00000000000168,626.9999999999998,-8.000000000008,-126.00000000000477,-326.9999999999995,146.00000000000168,,608.9999999999991
2020.07.27,-246.00000000001288,236.99999999999832,448.9999999999994,131.00000000001444,129.99999999999545,-12.999999999996348,-236.99999999999832,-370.00000000000364,25.00000000000835,602.999999999998,-53.999999999998494,-183.00000000000693,-387.99999999999943,129.00000000000134,,212.99999999999918
2020.07.27,-385.00000000001313,320.9999999999935,409.0000000000038,-197.99999999998707,-7.000000000005002,151.00000000000114,-324.00000000000205,-186.00000000000838,-38.0000000000047,330.0000000000081,22.999999999995246,-88.00000000000807,-277.99999999998937,144.99999999999514,,-125.00000000002078
2020.07.27,-440.00000000001813,337.0000000000095,429.99999999999704,-207.99999999998596,-72.00000000000273,133.00000000000534,-312.00000000000114,-268.0000000000016,-102.00000000000209,285.00000000000193,-153.00000000000313,-153.0000000000058,-294.9999999999897,136.00000000000279,,-681.9999999999939
2020.07.27,-489.0000000000061,269.00000000000813,370.9999999999991,-508.9999999999817,-269.00000000000546,246.99999999999721,-383.0,-113.00000000000753,-253.99999999999866,26.999999999999247,-110.00000000001009,-155.00000000000114,-259.9999999999936,117.00000000001154,,-1510.9999999999889
2020.07.27,-499.000000000005,334.00000000001205,402.00000000000233,-646.9999999999976,-465.0000000000034,356.00000000000074,-476.9999999999941,-82.99999999999974,-185.99999999999727,68.00000000000139,-26.999999999999247,-170.0000000000017,-257.9999999999916,103.00000000000864,,-1548.9999999999648
2020.07.27,-552.0000000000191,419.9999999999982,461.0000000000003,-520.9999999999936,-423.0000000000018,299.00000000000483,-436.9999999999985,-153.00000000000313,-143.00000000000423,147.99999999999258,-72.99999999998974,-204.00000000000773,-279.99999999999136,97.9999999999981,,-1360.0000000000155
2020.07.27,-776.0000000000211,475.0000000000032,533.0000000000057,-739.9999999999851,-522.0000000000056,333.0000000000055,-501.99999999999136,-184.00000000000637,-375.9999999999986,-5.000000000010552,-268.0000000000016,-233.0000000000041,-337.99999999999386,80.99999999999774,,-2522.000000000006
2020.07.27,-802.0000000000139,456.00000000001194,546.000000000002,-776.9999999999833,-518.0000000000007,331.999999999999,-548.9999999999995,-130.0000000000079,-432.9999999999945,69.9999999999923,-103.99999999999298,-230.00000000000398,-373.99999999999653,120.99999999999334,,-2391.999999999995
2020.07.27,-854.0000000000214,449.0000000000105,536.0000000000032,-1003.9999999999827,-663.0000000000109,433.0000000000056,-617.0000000000009,-94.00000000000519,-512.9999999999857,-89.00000000000574,-188.9999999999947,-216.00000000000819,-358.9999999999982,89.00000000000574,,-3090.999999999988
2020.07.27,-820.0000000000207,402.0000000000135,568.0000000000018,-1027.0000000000002,-706.0000000000031,431.99999999999903,-671.9999999999948,-254.00000000000978,-523.0000000000068,28.999999999990145,-364.00000000000875,-239.00000000000432,-433.99999999998994,86.0000000000083,,-3522.0000000000255
2020.07.27,-608.0000000000085,360.0000000000048,517.0000000000008,-766.0,-698.0000000000075,356.00000000000074,-548.9999999999995,-434.000000000001,-221.99999999998886,146.00000000000168,-604.0000000000045,-285.0000000000108,-320.9999999999935,-4.999999999988347,,-3112.999999999995
2020.07.27,-629.0000000000128,290.9999999999968,487.0000000000041,-838.9999999999898,-570.0000000000074,375.0000000000031,-559.9999999999939,-351.0000000000013,-415.99999999999415,4.000000000004,-560.9999999999893,-217.00000000001296,-402.9999999999978,35.00000000000725,,-3353.999999999984
2020.07.27,-652.0000000000082,290.9999999999968,517.0000000000008,-917.9999999999966,-617.0000000000044,411.0000000000058,-581.9999999999936,-300.0000000000003,-446.9999999999974,-62.99999999999084,-534.9999999999966,-208.00000000001262,-442.9999999999934,-32.999999999994145,,-3578.999999999985
2020.07.27,-824.0000000000025,391.000000000008,672.0000000000059,-813.9999999999814,-631.0000000000002,306.00000000000625,-617.9999999999964,-372.0000000000057,-548.9999999999995,201.99999999999108,-417.0000000000007,-337.0000000000033,-583.9999999999957,18.0000000000069,,-3556.9999999999677
2020.07.27,-799.0000000000164,211.00000000000563,619.0000000000028,-689.9999999999907,-523.0000000000103,153.00000000000313,-512.0000000000014,-373.00000000000114,-737.9999999999942,130.0000000000079,-492.0000000000035,-443.00000000001205,-623.9999999999912,36.999999999998145,,-4044.000000000003
2020.07.27,-1067.000000000018,514.9999999999987,670.000000000004,-860.9999999999784,-513.0000000000052,270.99999999999903,-522.9999999999957,-338.00000000000495,-707.9999999999975,-130.99999999999224,-662.9999999999914,-296.0000000000065,-497.99999999999847,25.00000000000835,,-4116.999999999978
2020.07.27,-922.0000000000006,329.00000000000153,553.999999999999,-877.9999999999789,-594.9999999999989,261.0000000000001,-443.99999999999994,-317.0000000000006,-760.0000000000051,-371.00000000001023,-844.0000000000003,-365.0000000000091,-466.9999999999952,-52.000000000007596,,-4871.000000000006
2020.07.27,-954.0000000000103,358.9999999999982,568.9999999999973,-935.9999999999812,-511.0000000000099,290.00000000000136,-465.9999999999998,-207.00000000000162,-763.9999999999869,-394.9999999999898,-668.0000000000019,-274.0000000000009,-465.9999999999998,-62.99999999999084,,-4485.999999999976
2020.07.27,-898.000000000021,438.00000000000506,609.9999999999994,-899.9999999999897,-566.0000000000025,341.99999999999784,-537.9999999999941,-291.0000000000079,-584.0000000000067,-144.0000000000108,-584.0000000000067,-258.0000000000098,-463.9999999999977,-17.000000000000348,,-3854.0000000000455
2020.07.27,-828.0000000000065,422.00000000001125,548.0000000000041,-838.9999999999898,-531.0000000000059,338.00000000000495,-478.9999999999961,-256.0000000000007,-513.9999999999923,-215.00000000000963,-585.9999999999976,-233.0000000000041,-395.99999999999636,-21.00000000000435,,-3589.999999999983
2020.07.27,-813.0000000000192,487.99999999999955,568.0000000000018,-785.9999999999978,-493.9999999999998,348.00000000000387,-465.9999999999998,-312.00000000000114,-408.9999999999927,-165.9999999999995,-645.0000000000067,-197.00000000000273,-378.999999999996,-36.999999999998145,,-3300.000000000008
2020.07.27,-833.000000000017,548.9999999999995,583.9999999999957,-791.9999999999927,-477.00000000000387,373.00000000000114,-496.99999999999187,-334.00000000000097,-353.99999999998766,-86.99999999999264,-612.9999999999969,-158.00000000000125,-357.99999999999164,2.999999999997449,,-2993.999999999983
2020.07.27,-833.000000000017,631.0000000000038,629.0000000000018,-772.9999999999793,-427.0000000000067,406.00000000000637,-586.9999999999931,-362.00000000000676,-255.00000000000523,177.00000000000495,-434.000000000001,-86.00000000001273,-362.99999999999113,83.9999999999952,,-2193.0000000000014
2020.07.27,-810.0000000000218,588.0000000000107,541.0000000000026,-789.9999999999797,-406.0000000000059,404.0000000000044,-544.9999999999955,-308.00000000000824,-278.9999999999848,42.999999999993044,-453.99999999999886,-76.00000000000762,-282.99999999999994,114.99999999999844,,-2259.999999999993
2020.07.27,-828.0000000000065,564.9999999999933,546.9999999999975,-832.9999999999949,-384.00000000000034,404.99999999999983,-578.0000000000007,-267.00000000000614,-329.99999999998585,66.99999999999484,-354.0000000000099,-56.000000000011596,-300.99999999999574,137.9999999999937,,-2209.0000000000327
2020.07.27,-788.0000000000109,615.00000000001,533.0000000000057,-794.9999999999901,-376.0000000000048,433.0000000000056,-583.0000000000002,-286.00000000000847,-211.99999999998997,131.99999999999878,-327.00000000001063,-21.000000000000796,-250.9999999999901,168.0000000000126,,-1757.9999999999734
2020.07.27,-829.0000000000131,609.0000000000151,526.0000000000042,-792.9999999999993,-353.00000000000864,406.00000000000637,-553.999999999999,-276.00000000000955,-278.00000000000045,59.99999999999339,-374.0000000000077,-37.00000000000614,-242.99999999999324,171.00000000001003,,-1965.0000000000082
2020.07.27,-903.0000000000093,661.0000000000005,595.0000000000011,-819.9999999999985,-365.0000000000091,396.00000000000745,-576.9999999999942,-245.0000000000063,-337.99999999999386,113.00000000000753,-270.99999999999903,-47.000000000011255,-315.9999999999941,130.99999999999224,,-1986.0000000000068
2020.07.28,-1017.0000000000013,635.0000000000077,519.9999999999983,-902.9999999999872,-333.0000000000126,338.00000000000495,-546.9999999999975,-129.00000000000134,-497.99999999999847,-78.00000000000028,-261.0000000000001,-58.000000000006935,-224.9999999999974,117.99999999999588,,-2437.999999999996
