date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDNZD,empty,sum
2021.03.29,-75.9999999999983,-217.0000000000005,-1.999999999990898,-2.0000000000095497,-194.99999999998963,-66.00000000001049,-13.00000000000523,-153.99999999999858,-24.000000000001798,-326.9999999999982,-470.00000000001484,-33.00000000001546,0.0,0.0,-50.99999999998772,-48.99999999999238,-205.99999999999508,,-1885.0000000000086
2021.03.29,-68.00000000000139,-167.9999999999904,2.999999999997449,-20.000000000010232,-157.99999999999147,-43.999999999999595,132.99999999999557,-149.99999999999457,9.999999999998899,-287.9999999999825,-441.0000000000025,-56.000000000011596,124.99999999999733,127.99999999999478,-27.999999999991587,-33.999999999991815,-211.00000000000563,,-1266.9999999999893
2021.03.29,-107.99999999999699,-123.99999999999079,7.0000000000014495,-8.000000000009777,-157.99999999999147,-79.00000000000685,104.99999999998977,-187.9999999999993,43.999999999999595,-244.99999999997613,-435.0000000000076,-48.00000000000182,130.99999999999224,140.0000000000068,-33.999999999991815,-47.99999999998761,-243.99999999999977,,-1291.9999999999702
2021.03.29,-105.99999999999498,-180.99999999998673,2.999999999997449,-60.000000000002274,-214.99999999998744,-83.9999999999952,177.99999999999727,-185.00000000000182,14.999999999998348,-395.9999999999866,-523.0000000000068,-102.00000000000387,190.99999999998562,170.00000000000347,-74.99999999998863,-69.99999999999318,-269.00000000000813,,-1708.9999999999736
2021.03.29,-139.00000000000023,-181.9999999999933,-11.00000000000545,-86.00000000001273,-256.99999999999613,-103.00000000000864,232.99999999998988,-199.00000000000472,18.0000000000069,-420.99999999999227,-534.0000000000123,-110.00000000001364,197.00000000000273,96.99999999999153,-84.99999999999375,-102.99999999999443,-273.0000000000121,,-1958.0000000000489
2021.03.29,-161.99999999999548,-163.9999999999864,-28.000000000005798,-95.00000000001307,-248.99999999998812,-106.00000000000608,216.99999999999875,-200.00000000000017,18.0000000000069,-407.99999999998704,-548.9999999999995,-103.00000000000864,207.00000000000162,119.00000000000244,-65.99999999998829,-95.99999999998943,-279.00000000000705,,-1943.9999999999652
2021.03.29,-146.99999999999713,-141.99999999999767,-38.0000000000047,-87.0000000000033,-238.99999999998923,-104.00000000001519,106.99999999999932,-178.99999999999582,29.000000000001247,-408.9999999999918,-546.000000000002,-105.00000000001819,225.99999999999287,140.0000000000068,-58.9999999999975,-96.9999999999942,-251.00000000000122,,-1901.0000000000075
2021.03.29,-200.99999999999562,-54.99999999998284,-107.99999999999699,7.999999999995566,-157.99999999999147,-92.00000000000318,30.9999999999917,-151.9999999999966,65.00000000000395,-126.99999999998113,-622.0000000000115,60.000000000002274,283.99999999999534,262.999999999991,81.00000000000307,37.00000000000614,-290.9999999999968,,-976.999999999967
2021.03.29,-219.99999999999798,-14.999999999987246,-134.99999999999625,-11.00000000000989,-178.99999999999582,-90.00000000001229,34.99999999999659,-126.0000000000039,52.000000000007596,-102.00000000000387,-617.0000000000009,104.99999999998977,327.99999999999494,256.99999999999613,134.00000000000034,88.00000000000807,-300.00000000001137,,-796.0000000000259
2021.03.29,-205.99999999999508,-59.99999999999339,-96.00000000000719,-2.0000000000095497,-188.9999999999947,-129.00000000000134,24.999999999991473,-126.99999999999933,48.99999999999905,-134.9999999999909,-636.0000000000143,57.999999999992724,330.9999999999924,221.00000000000452,126.00000000000477,73.0000000000075,-300.99999999999574,,-998.0000000000093
2021.03.29,-200.00000000000017,-102.99999999998644,-53.999999999998494,73.99999999999807,-214.99999999998744,-121.99999999999989,-43.99999999999693,-127.99999999999478,51.000000000001044,-40.99999999999682,-670.000000000015,120.9999999999809,354.9999999999942,53.999999999998494,184.0000000000117,72.00000000000273,-304.9999999999997,,-970.9999999999884
2021.03.29,-175.00000000000293,-129.99999999998568,-38.0000000000047,172.9999999999876,-224.000000000002,-119.00000000000244,-93.00000000000352,-126.99999999999933,45.000000000006146,-26.999999999986812,-678.0000000000008,180.99999999998317,361.9999999999957,18.0000000000069,210.00000000000796,62.00000000001182,-330.0000000000081,,-889.999999999997
2021.03.29,-158.99999999999804,-72.99999999998974,-29.00000000001235,212.99999999999386,-173.00000000000094,-114.99999999999844,-129.0000000000049,-95.00000000000064,73.00000000000084,90.00000000000341,-709.0000000000041,225.9999999999991,415.99999999999415,83.9999999999952,274.0000000000009,118.00000000000921,-324.9999999999975,,-313.0000000000099
2021.03.29,-158.99999999999804,-65.00000000000395,-39.999999999995595,169.9999999999875,-142.99999999998204,-104.99999999999955,-87.0000000000033,-60.99999999999994,77.00000000000485,40.000000000020464,-722.0000000000005,197.99999999997908,459.99999999999375,160.00000000000458,286.00000000000136,145.00000000001023,-329.00000000000153,,-174.99999999998255
2021.03.29,-159.9999999999935,-37.99999999998249,-56.99999999999594,169.9999999999875,-144.99999999999514,-83.00000000001084,-55.999999999997385,-48.99999999999905,65.00000000000395,76.00000000002183,-790.0000000000018,204.99999999998408,463.9999999999977,161.00000000001114,287.00000000000614,146.0000000000008,-334.00000000001205,,-137.99999999997488
2021.03.29,-185.99999999999727,-31.000000000003247,-102.00000000000209,154.99999999998693,-148.99999999999915,-70.99999999999883,-61.99999999999761,-26.000000000003798,55.000000000005045,76.99999999999818,-795.0000000000124,253.99999999999068,489.99999999999045,164.00000000000858,341.0000000000082,158.00000000000125,-306.00000000000625,,-34.00000000003121
2021.03.29,-182.99999999999983,33.00000000001635,-123.00000000000644,159.9999999999966,-114.99999999999844,-60.000000000015596,-179.00000000000205,-14.000000000002899,72.0000000000054,127.00000000000955,-829.9999999999974,282.99999999998704,505.99999999998425,180.0000000000024,356.00000000000875,172.00000000001125,-296.0000000000074,,88.99999999999153
2021.03.29,-161.99999999999548,55.000000000005045,-151.9999999999966,220.99999999998943,-34.99999999998504,-5.000000000010552,-135.00000000000512,24.999999999997247,87.00000000000374,277.00000000001523,-780.000000000003,384.9999999999909,513.9999999999923,280.9999999999979,437.0000000000118,266.00000000000534,-260.0000000000158,,1018.9999999999974
2021.03.29,-173.9999999999964,75.00000000000284,-157.00000000000713,166.99999999998738,-36.999999999998145,-63.99999999999739,-103.00000000000864,-24.999999999997247,87.99999999999919,230.0000000000182,-740.0000000000073,277.9999999999916,478.999999999985,262.999999999991,346.00000000000364,245.00000000000455,-321.0000000000157,,549.9999999999554
2021.03.29,-195.00000000000074,55.000000000005045,-119.00000000000244,131.00000000000023,-22.999999999995246,-65.00000000000395,-64.99999999999773,-41.000000000002146,113.00000000000753,132.000000000005,-697.9999999999986,217.9999999999893,461.0000000000003,282.0000000000045,322.00000000000273,237.00000000000898,-377.0000000000051,,368.0000000000176
2021.03.29,-136.99999999999824,-95.999999999985,-100.0000000000112,101.99999999998965,-28.999999999990145,-12.000000000012001,39.00000000000148,-12.000000000000899,58.99999999999794,-32.99999999998704,-734.0000000000124,139.99999999998636,368.9999999999971,46.999999999997044,217.00000000001296,181.0000000000116,-490.0000000000126,,-489.0000000000154
2021.03.29,13.00000000000745,-278.9999999999848,-25.999999999992696,53.999999999987836,-95.00000000000064,78.00000000000028,204.9999999999983,61.999999999995396,-31.000000000003247,-325.9999999999934,-1004.0000000000049,36.000000000001364,426.9999999999996,-2.999999999997449,175.00000000001137,55.00000000000682,-497.0000000000141,,-1155.999999999983
2021.03.29,-46.00000000000159,-496.99999999999187,-252.99999999999213,25.99999999999625,-393.99999999998323,93.99999999999409,215.0000000000034,78.00000000000028,-293.99999999999426,-581.9999999999936,-1392.0000000000155,49.99999999998295,390.0000000000015,-25.999999999992696,190.00000000001194,43.00000000000637,-446.0000000000131,,-2843.999999999982
2021.03.29,-53.999999999998494,-600.0000000000006,-258.0000000000027,27.999999999991587,-473.99999999999665,153.9999999999875,216.99999999999875,48.000000000003595,-347.9999999999928,-691.0000000000025,-1489.000000000007,169.9999999999875,241.99999999998667,-52.99999999999194,209.00000000000318,123.00000000000466,-446.0000000000131,,-3222.0000000000423
