date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.03.25,-9.999999999998899,-57.99999999998029,28.000000000005798,-52.00000000000671,20.000000000020002,12.000000000000899,48.99999999998794,2.999999999997449,50.00000000001137,62.99999999999084,-58.000000000002494,131.00000000000023,-37.99999999998249,-12.000000000012001,-48.00000000000182,93.99999999999409,198.99999999999363,106.99999999999932,-8.000000000008,-62.99999999999084,76.0000000000094,,485.00000000002734
2019.03.25,7.9999999999968985,3.0000000000196536,18.0000000000069,9.000000000000341,18.0000000000069,31.000000000003247,-34.000000000000696,-4.000000000004,10.000000000005116,91.99999999999208,-14.000000000002899,-19.000000000005457,42.0000000000087,127.99999999999478,13.00000000000523,130.0000000000079,290.9999999999968,111.99999999999477,-36.0000000000027,-118.99999999999133,110.99999999999443,,790.0000000000266
2019.03.25,24.999999999997247,19.00000000001345,15.999999999993797,108.99999999999466,14.000000000002899,46.999999999997044,-70.99999999999883,-22.999999999995246,-74.99999999998863,100.99999999999554,-2.000000000002,-173.00000000000182,58.000000000002494,200.99999999998454,127.00000000000955,173.00000000000094,337.99999999999386,60.99999999999284,-59.000000000009045,-147.99999999999258,116.00000000000499,,853.9999999999956
2019.03.25,34.000000000000696,-43.999999999999595,18.0000000000069,90.00000000000341,11.00000000000545,-4.000000000004,-11.00000000000545,-26.999999999999247,-49.99999999999716,56.99999999999594,-48.000000000003595,-78.00000000000296,-25.999999999992696,-28.000000000005798,106.00000000000875,49.99999999999449,238.0000000000049,28.999999999996362,5.999999999994898,-93.99999999999409,134.99999999999625,,364.0000000000034
2019.03.25,43.00000000000415,-201.99999999999108,-8.999999999992347,-30.000000000001137,65.00000000000395,73.00000000000084,122.99999999998423,-15.00000000000945,83.00000000001262,47.9999999999925,-126.99999999999933,257.99999999998136,-167.9999999999904,-51.000000000001044,-60.99999999999284,184.99999999999073,201.99999999999108,112.99999999999955,-57.00000000000705,-56.99999999999594,19.999999999997797,,435.9999999999782
2019.03.25,38.0000000000047,-251.99999999998556,-39.00000000001125,-191.99999999999307,140.0000000000068,109.99999999999899,180.99999999998673,18.999999999991246,238.00000000001376,52.99999999999194,-141.00000000000225,524.0000000000009,-135.9999999999806,-22.999999999995246,-277.000000000001,231.0000000000034,163.00000000000205,226.99999999998965,-57.00000000000705,-7.9999999999968985,-32.999999999994145,,766.0000000000232
2019.03.25,19.999999999997797,-156.99999999998494,17.000000000000348,-171.99999999999704,99.00000000000463,88.99999999999464,109.99999999998789,-12.999999999996348,198.0000000000075,37.99999999999359,-117.99999999999588,395.9999999999866,-59.99999999999339,55.99999999998939,-191.99999999999307,262.999999999991,178.99999999999582,181.99999999998795,-56.0000000000005,0.0,-42.0000000000087,,836.9999999999673
2019.03.25,14.000000000002899,-191.99999999999218,11.00000000000545,-171.00000000000648,101.00000000001774,61.999999999995396,157.99999999999147,-2.999999999997449,190.00000000001194,86.99999999999264,-139.00000000000023,435.9999999999786,-109.99999999998789,-63.99999999999739,-196.99999999998852,192.99999999999872,279.00000000000705,230.99999999999454,-18.0000000000069,-57.99999999999139,63.99999999999739,,874.0000000000254
2019.03.25,14.999999999998348,-130.99999999999224,35.00000000000725,-215.99999999999397,53.00000000001415,49.99999999999449,91.99999999998099,-25.999999999992696,239.00000000000432,67.9999999999903,-114.99999999999844,424.99999999998295,-88.99999999998354,-9.000000000014552,-221.9999999999942,200.00000000000017,268.9999999999859,241.99999999999022,-36.0000000000027,-65.99999999999939,52.99999999999194,,830.9999999999693
2019.03.25,48.99999999999905,-136.99999999998712,21.999999999988695,-216.99999999999875,78.00000000000028,21.999999999999797,51.99999999998539,-52.000000000007596,276.00000000001046,40.99999999999105,-111.00000000000554,433.9999999999975,-61.99999999998429,-93.00000000000975,-237.99999999999955,116.00000000000499,246.99999999999721,239.99999999999488,18.999999999991246,-44.99999999999504,92.99999999998754,,733.9999999999606
2019.03.25,56.0000000000005,-166.99999999998383,32.0000000000098,-209.99999999999375,70.99999999999883,24.000000000001798,76.99999999999375,-70.99999999999883,279.0000000000106,49.99999999999449,-139.99999999999568,460.9999999999843,-115.99999999998278,-124.00000000001299,-218.9999999999941,137.00000000000932,296.0000000000074,250.0,10.999999999994348,-68.99999999999685,107.99999999999699,,736.0000000000432
2019.03.25,58.99999999999794,-161.99999999999548,52.000000000007596,-152.00000000000102,30.0000000000189,0.0,63.99999999999739,-92.00000000000318,222.0000000000084,20.999999999993246,-148.99999999999915,375.99999999997635,-156.99999999998494,-184.00000000000637,-131.00000000000023,110.99999999999443,255.00000000000523,177.99999999999727,13.999999999991797,-57.99999999999139,103.99999999999298,,400.9999999999998
2019.03.25,68.99999999999685,-148.99999999999915,65.99999999998829,-147.99999999999613,26.0000000000149,12.000000000000899,37.99999999998249,-114.99999999999844,230.00000000000398,27.999999999994696,-151.00000000000114,360.99999999999,-146.00000000000168,-133.00000000000534,-113.99999999999011,156.00000000000057,302.9999999999866,192.99999999999784,-2.000000000002,-79.99999999999119,103.99999999999298,,547.9999999999649
2019.03.25,107.99999999999699,-191.99999999999218,42.0000000000087,-27.000000000001023,19.00000000001345,2.999999999997449,30.999999999981043,-137.9999999999937,151.00000000001046,-2.000000000002,-161.99999999999548,242.999999999995,-213.99999999998087,-209.9999999999991,-0.999999999990564,107.99999999999699,268.9999999999859,105.99999999999454,0.999999999995449,-81.9999999999932,110.99999999999443,,164.00000000002234
2019.03.25,114.00000000000298,-180.99999999998673,65.00000000000395,-1.0000000000047748,13.000000000018552,-12.000000000000899,17.000000000000348,-163.00000000000205,129.0000000000049,-38.0000000000047,-170.99999999999892,195.99999999999795,-212.99999999999653,-239.00000000001143,53.00000000001148,103.00000000000864,221.99999999998886,50.99999999998772,17.999999999995797,-41.9999999999976,83.9999999999952,,5.000000000012719
2019.03.25,100.99999999999554,-152.99999999998093,93.99999999999409,-24.00000000000091,-21.999999999988695,-24.000000000001798,3.999999999981796,-174.99999999999181,137.00000000000045,-39.00000000000014,-172.00000000000549,195.99999999999795,-217.0000000000005,-232.00000000000998,61.00000000000705,113.00000000000753,232.99999999999432,52.99999999999727,9.999999999998899,-49.99999999999449,87.99999999999919,,-18.000000000000725
2019.03.25,76.99999999999375,-190.99999999998562,103.00000000000864,-84.99999999999375,19.00000000001345,-19.999999999997797,70.99999999999883,-164.00000000000858,176.00000000000193,-46.00000000000159,-204.99999999999963,320.99999999999795,-217.99999999998488,-270.99999999999903,-0.999999999990564,141.99999999999767,195.9999999999962,72.99999999999329,31.999999999998696,6.0000000000060005,45.99999999999049,,61.00000000003549
2019.03.25,68.99999999999685,-351.99999999999676,93.99999999999409,-55.999999999997385,17.000000000000348,-14.000000000002899,238.99999999998923,-148.99999999999915,138.00000000000523,-52.000000000007596,-302.0000000000023,456.99999999999363,-434.9999999999854,-487.0000000000152,24.00000000000091,143.00000000000423,163.00000000000205,42.999999999992156,20.999999999993246,17.000000000000348,21.999999999988695,,-400.0000000000457
2019.03.25,66.99999999999484,-347.9999999999928,126.0000000000039,30.000000000001137,-25.999999999992696,-17.000000000000348,239.99999999999577,-175.99999999999838,49.000000000006594,-6.0000000000060005,-326.0000000000041,335.9999999999843,-483.99999999999557,-490.0000000000126,156.0000000000059,175.99999999999838,309.0000000000037,30.000000000001137,-1.0000000000065512,-68.99999999999685,93.99999999999409,,-330.00000000001603
