names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['AUDNZD', 'AUDCHF']",80.0,-0.007807359307359298,B
GBPUSD,10,['EURCAD'],100.0,-0.982,B
EURUSD,50,['USDCHF'],80.0,-0.49361074134656735,B
USDJPY,20,"['GBPAUD', 'GBPUSD', 'EURCAD']",100.0,-0.24814285714285714,B
USDCAD,10,['EURUSD'],100.0,-0.982,B
AUDUSD,15,['AUDJPY'],100.0,0.671714285714286,S
GBPCHF,10,"['EURUSD', 'NZDJPY']",100.0,1.0,S
EURCHF,15,"['AUDCAD', 'NZDJPY']",100.0,0.9301904761904762,S
CHFJPY,10,"['EURUSD', 'NZDJPY']",80.0,1.0,S
NZDCHF,10,"['USDCAD', 'CADJPY']",80.0,1.0,S
EURGBP,10,"['EURCAD', 'EURAUD', 'GBPAUD']",100.0,0.76,S
GBPJPY,20,"['EURUSD', 'NZDJPY', 'EURCAD', 'CADCHF']",100.0,0.22,S
GBPCAD,10,"['EURCAD', 'CADCHF', 'EURAUD']",80.0,-0.7816666666666667,B
GBPAUD,10,"['EURCAD', 'EURAUD', 'GBPAUD']",100.0,-0.46,B
EURJPY,30,"['EURCAD', 'EURGBP', 'CADCHF']",80.0,-0.7565685425685428,B
EURAUD,10,"['EURCAD', 'EURGBP', 'GBPCAD']",80.0,-0.74,B
EURNZD,10,"['EURCAD', 'GBPAUD', 'EURGBP', 'GBPCAD']",80.0,-0.04,B
NZDJPY,10,"['NZDJPY', 'AUDCAD', 'EURCHF']",80.0,0.38,S
AUDCAD,15,"['EURAUD', 'EURCAD', 'GBPAUD']",80.0,-0.5151890331890333,B
NZDCAD,10,"['EURNZD', 'AUDUSD', 'NZDUSD', 'NZDJPY', 'USDCAD', 'NZDCHF']",80.0,-0.06,B
AUDNZD,10,"['USDCAD', 'CADJPY']",80.0,-0.98,B
