,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['EURJPY', 'CHFJPY', 'CADJPY']",100.0,0.6899,B
1,1,EURUSD,10,"['EURJPY', 'CHFJPY', 'CADJPY']",100.0,-0.692,S
2,2,USDJPY,10,"['EURJPY', 'CHFJPY', 'CADJPY']",100.0,0.6931,B
3,3,AUDUSD,10,['EURGBP'],80.0,0.7137681349206144,B
4,4,NZDUSD,10,['GBPUSD'],80.0,-0.8058200000000091,S
5,5,GBPCHF,15,"['USDCHF', 'EURUSD']",80.0,1.0,B
6,6,EURCHF,15,"['USDJPY', 'GBPCAD', 'GBPCHF']",80.0,-0.3099433280608302,S
7,7,CHFJPY,20,"['EURCHF', 'EURJPY']",100.0,-0.40073687847282585,S
8,8,CADCHF,10,"['EURJPY', 'NZDJPY']",100.0,1.0,B
9,9,NZDCHF,10,"['GBPCHF', 'GBPCAD']",80.0,0.20059912698414115,B
10,10,EURGBP,15,['EURCAD'],80.0,0.4975972760572674,B
11,11,GBPJPY,15,"['NZDCAD', 'NZDCHF']",100.0,0.6782082936508035,B
12,12,GBPAUD,50,"['EURGBP', 'GBPCHF', 'CHFJPY', 'AUDJPY', 'AUDCAD']",80.0,-0.8136405246373871,S
13,13,EURJPY,10,"['GBPCHF', 'GBPCAD']",80.0,0.20119845238096665,B
14,14,EURCAD,20,"['EURJPY', 'NZDJPY']",80.0,-0.4995389419412939,S
15,15,EURNZD,10,['EURCAD'],100.0,0.6025624603174877,B
16,16,CADJPY,10,"['GBPCHF', 'GBPCAD', 'GBPUSD']",100.0,0.2638,B
17,17,NZDJPY,10,"['GBPCHF', 'GBPCAD', 'GBPUSD']",100.0,0.2683,B
18,18,AUDCAD,10,['EURGBP'],80.0,0.7154858333333124,B
19,19,NZDCAD,10,['GBPUSD'],80.0,-0.8070500000000057,S
