date,GBPJPY,empty,sum
2017.06.19,-8.000000000009777,,-8.000000000009777
2017.06.19,-170.00000000001592,,-170.00000000001592
2017.06.19,-98.00000000001319,,-98.00000000001319
2017.06.19,8.000000000009777,,8.000000000009777
2017.06.19,33.999999999991815,,33.999999999991815
2017.06.19,105.99999999999454,,105.99999999999454
2017.06.19,223.99999999998954,,223.99999999998954
2017.06.19,314.9999999999977,,314.9999999999977
2017.06.19,264.99999999998636,,264.99999999998636
2017.06.19,181.99999999998795,,181.99999999998795
2017.06.19,156.99999999998226,,156.99999999998226
2017.06.19,164.99999999999204,,164.99999999999204
2017.06.19,222.0000000000084,,222.0000000000084
2017.06.19,294.9999999999875,,294.9999999999875
2017.06.19,294.9999999999875,,294.9999999999875
2017.06.19,247.99999999999045,,247.99999999999045
2017.06.19,185.00000000000227,,185.00000000000227
2017.06.19,175.99999999998772,,175.99999999998772
2017.06.19,245.00000000000455,,245.00000000000455
2017.06.19,358.0000000000041,,358.0000000000041
2017.06.19,362.99999999999955,,362.99999999999955
2017.06.19,621.0000000000093,,621.0000000000093
2017.06.19,621.0000000000093,,621.0000000000093
2017.06.19,539.999999999992,,539.999999999992
2017.06.19,574.9999999999886,,574.9999999999886
2017.06.19,534.9999999999966,,534.9999999999966
2017.06.19,436.00000000000705,,436.00000000000705
2017.06.19,377.9999999999859,,377.9999999999859
2017.06.19,489.0000000000043,,489.0000000000043
2017.06.19,530.0000000000011,,530.0000000000011
2017.06.19,403.99999999999636,,403.99999999999636
2017.06.19,543.0000000000064,,543.0000000000064
2017.06.19,496.9999999999857,,496.9999999999857
2017.06.19,501.0000000000048,,501.0000000000048
2017.06.19,530.0000000000011,,530.0000000000011
2017.06.19,347.99999999998477,,347.99999999998477
2017.06.19,111.99999999999477,,111.99999999999477
2017.06.19,205.99999999998886,,205.99999999998886
2017.06.19,324.99999999998863,,324.99999999998863
2017.06.19,341.99999999998454,,341.99999999998454
2017.06.19,409.9999999999966,,409.9999999999966
2017.06.19,408.9999999999918,,408.9999999999918
2017.06.19,400.0000000000057,,400.0000000000057
2017.06.19,427.99999999999727,,427.99999999999727
2017.06.19,472.99999999998477,,472.99999999998477
2017.06.19,527.9999999999916,,527.9999999999916
2017.06.19,531.0000000000059,,531.0000000000059
2017.06.19,530.0000000000011,,530.0000000000011
2017.06.20,448.0000000000075,,448.0000000000075
2017.06.20,556.999999999988,,556.999999999988
2017.06.20,582.9999999999984,,582.9999999999984
2017.06.20,653.9999999999964,,653.9999999999964
2017.06.20,645.0000000000102,,645.0000000000102
2017.06.20,655.0000000000011,,655.0000000000011
2017.06.20,670.9999999999923,,670.9999999999923
2017.06.20,599.9999999999943,,599.9999999999943
2017.06.20,663.9999999999873,,663.9999999999873
2017.06.20,659.9999999999966,,659.9999999999966
2017.06.20,675.9999999999877,,675.9999999999877
2017.06.20,700.9999999999934,,700.9999999999934
2017.06.20,665.9999999999968,,665.9999999999968
2017.06.20,704.0000000000077,,704.0000000000077
2017.06.20,681.999999999988,,681.999999999988
2017.06.20,680.9999999999832,,680.9999999999832
2017.06.20,733.0000000000041,,733.0000000000041
2017.06.20,599.9999999999943,,599.9999999999943
2017.06.20,609.0000000000089,,609.0000000000089
2017.06.20,652.9999999999916,,652.9999999999916
2017.06.20,721.0000000000036,,721.0000000000036
2017.06.20,-93.99999999999409,,-93.99999999999409
2017.06.20,-40.99999999999682,,-40.99999999999682
2017.06.20,20.000000000010232,,20.000000000010232
2017.06.20,103.999999999985,,103.999999999985
2017.06.20,104.99999999998977,,104.99999999998977
2017.06.20,-181.0000000000116,,-181.0000000000116
2017.06.20,-313.0000000000166,,-313.0000000000166
2017.06.20,-284.9999999999966,,-284.9999999999966
2017.06.20,-276.00000000001046,,-276.00000000001046
2017.06.20,-622.0000000000141,,-622.0000000000141
2017.06.20,-545.0000000000159,,-545.0000000000159
2017.06.20,-521.000000000015,,-521.000000000015
2017.06.20,-730.9999999999945,,-730.9999999999945
2017.06.20,-710.000000000008,,-710.000000000008
2017.06.20,-650.0000000000057,,-650.0000000000057
2017.06.20,-766.9999999999959,,-766.9999999999959
2017.06.20,-789.999999999992,,-789.999999999992
2017.06.20,-896.000000000015,,-896.000000000015
2017.06.20,-906.0000000000059,,-906.0000000000059
2017.06.20,-790.9999999999968,,-790.9999999999968
2017.06.20,-853.0000000000086,,-853.0000000000086
2017.06.20,-823.0000000000075,,-823.0000000000075
2017.06.20,-850.9999999999991,,-850.9999999999991
2017.06.20,-812.0000000000118,,-812.0000000000118
2017.06.20,-784.9999999999966,,-784.9999999999966
2017.06.20,-783.0000000000155,,-783.0000000000155
2017.06.20,-782.0000000000107,,-782.0000000000107
