date,USDCAD,GBPCHF,EURGBP,EURJPY,EURNZD,AUDJPY,AUDCAD,empty,sum
2021.04.20,209.9999999999991,-892.9999999999883,-429.99999999999704,-79.00000000000773,-339.0000000000004,15.000000000000568,-648.0000000000041,,-2163.999999999998
2021.04.20,190.00000000000128,-910.9999999999951,-444.9999999999954,-68.00000000001205,-338.0000000000161,12.000000000000455,-675.0000000000034,,-2235.0000000000205
2021.04.20,154.99999999999403,-929.9999999999864,-422.00000000000017,-99.99999999999432,-372.00000000001677,-39.00000000000148,-744.0000000000002,,-2452.0000000000055
2021.04.20,144.0000000000108,-915.9999999999835,-405.9999999999952,-127.00000000000955,-415.0000000000098,-73.99999999999807,-705.0000000000001,,-2498.9999999999854
2021.04.20,154.99999999999403,-908.999999999982,-400.9999999999958,-224.99999999999432,-521.0000000000159,-159.00000000000603,-720.0000000000095,,-2780.0000000000095
2021.04.20,29.00000000001235,-973.999999999986,-409.99999999999926,-355.0000000000182,-585.0000000000133,-385.9999999999957,-821.000000000005,,-3502.000000000005
2021.04.20,15.00000000000945,-975.9999999999991,-405.9999999999952,-271.99999999999136,-571.0000000000103,-364.9999999999949,-873.0000000000016,,-3447.9999999999836
2021.04.20,1.0000000000065512,-946.9999999999867,-404.99999999999983,-284.9999999999966,-548.0000000000151,-352.99999999999443,-881.0000000000095,,-3417.999999999996
2021.04.20,-104.99999999999955,-895.0000000000014,-373.99999999999653,-418.00000000000637,-595.0000000000122,-382.99999999999557,-900.0000000000008,,-3670.0000000000123
2021.04.20,-129.99999999998568,-855.9999999999901,-311.99999999999005,-366.00000000001387,-673.0000000000125,-365.99999999999966,-862.0000000000072,,-3564.999999999999
2021.04.20,-129.99999999998568,-858.9999999999875,-304.9999999999997,-335.00000000000796,-667.0000000000176,-365.99999999999966,-859.0000000000098,,-3521.000000000008
2021.04.20,-124.99999999999733,-912.999999999986,-341.99999999999784,-356.9999999999993,-663.999999999998,-370.9999999999951,-832.0000000000105,,-3603.999999999984
2021.04.20,-146.00000000000168,-901.9999999999806,-359.99999999999363,-360.00000000001364,-626.0000000000155,-382.99999999999557,-826.0000000000045,,-3603.000000000005
2021.04.20,-143.00000000000423,-984.9999999999915,-374.999999999992,-390.99999999999113,-705.0000000000001,-463.99999999999864,-883.0000000000005,,-3945.999999999978
2021.04.20,-165.9999999999995,-980.9999999999875,-376.99999999999403,-390.0000000000148,-750.0000000000063,-495.9999999999951,-902.0000000000028,,-4062.0
2021.04.20,-123.00000000000644,-979.9999999999809,-339.0000000000004,-777.9999999999916,-753.0000000000036,-686.9999999999976,-971.0000000000107,,-4630.999999999991
2021.04.20,-209.9999999999991,-1049.9999999999955,-322.00000000000006,-835.000000000008,-835.000000000008,-742.999999999995,-976.0000000000102,,-4971.000000000016
2021.04.20,-242.99999999999324,-874.9999999999814,-271.9999999999945,-746.0000000000093,-829.0000000000131,-727.0000000000039,-966.0000000000002,,-4657.999999999995
2021.04.20,-177.00000000000495,-919.9999999999875,-297.9999999999983,-736.9999999999948,-812.0000000000127,-650.9999999999962,-955.0000000000058,,-4550.0
2021.04.20,-153.00000000000313,-912.0000000000017,-291.99999999999227,-789.0000000000157,-781.0000000000094,-626.9999999999953,-863.0000000000026,,-4417.00000000002
2021.04.20,-80.99999999999774,-946.9999999999867,-261.99999999999557,-788.0000000000109,-616.0000000000165,-582.0000000000078,-840.0000000000074,,-4116.000000000023
2021.04.20,49.00000000001015,-1011.9999999999907,-286.99999999999284,-694.9999999999932,-573.0000000000013,-441.0000000000025,-803.0000000000092,,-3761.999999999979
2021.04.20,103.00000000000864,-992.9999999999994,-282.99999999999994,-652.0000000000152,-558.9999999999984,-405.00000000000114,-814.0000000000036,,-3603.000000000009
2021.04.20,181.00000000000892,-924.9999999999981,-290.9999999999968,-532.0000000000107,-546.000000000002,-325.00000000000284,-806.0000000000067,,-3244.000000000008
2021.04.20,242.99999999999324,-852.9999999999926,-284.9999999999908,-516.9999999999959,-379.0000000000182,-245.00000000000455,-830.0000000000085,,-2866.0000000000173
2021.04.20,202.00000000001327,-842.9999999999937,-264.999999999993,-598.0000000000132,-480.99999999999807,-379.0000000000049,-876.0000000000101,,-3239.9999999999995
2021.04.20,154.0000000000097,-736.9999999999877,-224.9999999999974,-546.999999999997,-556.0000000000009,-378.0000000000001,-870.0000000000041,,-3158.9999999999777
2021.04.20,258.0000000000027,-811.9999999999905,-271.9999999999945,-483.0000000000041,-639.0000000000118,-305.9999999999974,-810.0000000000107,,-3064.0000000000064
2021.04.20,212.99999999999653,-800.0000000000007,-273.9999999999965,-487.99999999999955,-684.000000000018,-361.99999999999477,-826.0000000000045,,-3221.0000000000173
2021.04.20,144.99999999999514,-648.9999999999885,-217.99999999999596,-451.9999999999982,-792.9999999999993,-376.0000000000048,-878.000000000001,,-3220.9999999999927
2021.04.20,134.99999999999625,-631.9999999999882,-225.99999999999287,-311.00000000000705,-801.0000000000073,-293.00000000000637,-876.0000000000101,,-3004.0000000000155
2021.04.20,188.00000000001037,-600.9999999999849,-215.99999999999397,-311.00000000000705,-743.0000000000048,-242.999999999995,-870.0000000000041,,-2795.9999999999795
2021.04.20,529.0000000000017,-462.9999999999912,-152.99999999999204,-170.00000000001592,-484.00000000001774,185.99999999999284,-773.0000000000015,,-1328.0000000000239
2021.04.20,703.9999999999935,-505.99999999998425,-178.99999999999582,-30.000000000001137,-276.00000000000955,289.99999999999204,-771.0000000000106,,-768.0000000000158
2021.04.20,678.0000000000008,-562.9999999999802,-214.99999999999852,-40.99999999999682,-322.00000000000006,254.0000000000049,-809.0000000000042,,-1017.9999999999741
2021.04.20,696.0000000000077,-645.999999999991,-239.0000000000003,20.999999999986585,-368.9999999999971,275.99999999999625,-828.0000000000065,,-1089.0000000000043
2021.04.20,886.000000000009,-629.9999999999973,-190.99999999999673,48.00000000000182,-250.00000000001688,359.99999999999943,-884.000000000007,,-661.0000000000077
2021.04.20,1017.0000000000013,-592.9999999999991,-178.99999999999582,55.00000000000682,-272.00000000000557,393.0000000000007,-859.0000000000098,,-438.0000000000015
2021.04.20,1011.0000000000064,-580.999999999987,-180.99999999999784,44.999999999987494,-287.9999999999994,403.0000000000058,-846.0000000000023,,-436.99999999998687
2021.04.20,1131.9999999999998,-583.9999999999845,-172.99999999998983,61.00000000000705,-141.00000000001333,506.0000000000002,-828.0000000000065,,-26.999999999987153
2021.04.20,1066.0000000000114,-566.9999999999842,-148.99999999999915,50.99999999998772,-462.0000000000068,495.9999999999951,-856.0000000000013,,-420.9999999999972
2021.04.20,1063.0000000000139,-558.9999999999984,-158.99999999999804,56.99999999998795,-143.00000000000423,492.999999999995,-857.0000000000077,,-105.0000000000116
2021.04.20,1048.0000000000045,-553.9999999999878,-161.99999999999548,45.99999999999227,-93.00000000000975,471.9999999999942,-835.000000000008,,-78.00000000001
2021.04.20,1039.9999999999966,-536.9999999999875,-156.00000000000057,34.99999999999659,-80.99999999999774,460.9999999999985,-876.0000000000101,,-114.0000000000042
2021.04.21,1015.0000000000103,-519.9999999999872,-185.99999999999727,31.999999999982265,-314.00000000001427,405.00000000000114,-907.0000000000023,,-475.0000000000072
2021.04.21,1017.0000000000013,-500.9999999999959,-162.99999999999093,42.00000000000159,-389.0000000000171,450.00000000000284,-858.0000000000032,,-402.0000000000014
2021.04.21,1032.0000000000107,-516.9999999999897,-146.99999999999713,20.999999999986585,-124.00000000001299,421.99999999999704,-884.000000000007,,-197.0000000000125
2021.04.21,1066.9999999999957,-547.999999999993,-148.99999999999915,19.99999999998181,-152.0000000000188,382.000000000005,-920.0000000000097,,-300.0000000000381
2021.04.21,1086.000000000009,-536.9999999999875,-144.99999999999514,42.00000000000159,-60.99999999999994,403.99999999999636,-907.0000000000023,,-117.99999999997772
2021.04.21,1059.00000000001,-570.9999999999882,-156.99999999999602,25.000000000005684,43.999999999999595,450.9999999999934,-856.0000000000013,,-4.999999999976694
2021.04.21,1004.0000000000049,-567.9999999999907,-161.99999999999548,20.999999999986585,-93.00000000000975,462.99999999999386,-871.0000000000107,,-206.00000000002126
2021.04.21,981.999999999994,-563.9999999999867,-139.99999999999568,43.99999999998272,-138.0000000000159,442.99999999999784,-912.0000000000017,,-285.00000000002547
2021.04.21,1005.9999999999958,-561.9999999999958,-143.9999999999997,43.99999999998272,-190.00000000000128,426.9999999999925,-860.0000000000052,,-279.0000000000309
2021.04.21,944.9999999999958,-579.9999999999806,-166.99999999999494,138.00000000000523,-275.000000000003,504.0000000000049,-841.0000000000028,,-275.99999999997544
2021.04.21,997.0000000000034,-523.9999999999911,-137.9999999999937,192.00000000000728,-84.0000000000174,643.0000000000007,-740.0000000000073,,346.0000000000018
2021.04.21,1032.999999999995,-495.000000000001,-113.99999999999189,210.00000000000796,-70.99999999999883,650.0000000000057,-734.0000000000014,,479.00000000001546
2021.04.21,968.9999999999976,-489.99999999999045,-126.99999999999933,210.00000000000796,-213.00000000001873,602.9999999999944,-721.000000000005,,230.99999999998647
2021.04.21,985.0000000000136,-483.99999999999557,-106.99999999999044,209.00000000000318,-201.00000000000674,611.9999999999948,-719.000000000003,,295.0000000000159
2021.04.21,990.000000000002,-500.9999999999959,-117.99999999999588,158.99999999999181,-158.0000000000137,608.9999999999947,-678.0000000000008,,302.99999999998215
2021.04.21,1039.9999999999966,-484.9999999999799,-105.99999999999498,126.00000000000477,-97.00000000001374,626.0000000000048,-667.0000000000065,,437.000000000011
2021.04.21,1019.9999999999986,-504.9999999999999,-111.99999999998988,156.0000000000059,-124.99999999999733,641.0000000000053,-665.9999999999999,,409.00000000002285
2021.04.21,970.0000000000042,-510.99999999999477,-141.99999999999767,150.00000000000568,-181.00000000000892,600.9999999999991,-682.0000000000048,,205.00000000000284
2021.04.21,893.0000000000105,-561.9999999999958,-198.99999999999363,149.0000000000009,-178.00000000001148,605.9999999999945,-639.0000000000007,,70.00000000000432
2021.04.21,829.0000000000131,-570.9999999999882,-205.99999999999508,168.99999999998272,-263.99999999999756,563.999999999993,-653.0000000000035,,-131.99999999999557
2021.04.21,802.9999999999982,-601.9999999999915,-205.99999999999508,170.99999999999227,-461.0000000000003,528.9999999999964,-632.0000000000103,,-398.00000000001035
2021.04.21,841.0000000000028,-774.9999999999924,-296.9999999999917,103.00000000000864,-543.0000000000045,414.0000000000015,-589.0000000000061,,-845.9999999999818
2021.04.21,800.0000000000007,-878.9999999999853,-347.9999999999928,82.99999999999841,-692.0000000000038,335.9999999999985,-658.0000000000031,,-1357.9999999999873
2021.04.21,825.9999999999934,-818.9999999999919,-331.999999999999,145.99999999998658,-641.0000000000027,394.999999999996,-663.0000000000025,,-1088.00000000002
2021.04.21,852.9999999999926,-808.9999999999931,-287.9999999999994,132.000000000005,-510.00000000001046,417.99999999999216,-645.0000000000067,,-849.0000000000198
2021.04.21,882.000000000005,-701.9999999999804,-331.999999999999,156.0000000000059,-607.0000000000019,432.00000000000216,-665.9999999999999,,-836.9999999999682
2021.04.21,890.9999999999974,-779.9999999999807,-339.0000000000004,335.00000000000796,-687.9999999999998,536.0000000000014,-689.0000000000063,,-733.9999999999803
2021.04.21,890.000000000013,-845.9999999999912,-345.99999999999073,256.0000000000002,-733.0000000000059,384.00000000000034,-779.0000000000075,,-1173.9999999999818
2021.04.21,913.0000000000083,-841.9999999999872,-295.0000000000008,258.0000000000098,-801.0000000000073,385.0000000000051,-811.0000000000061,,-1192.9999999999782
2021.04.21,958.9999999999987,-797.9999999999876,-287.9999999999994,288.99999999998727,-796.0000000000189,406.0000000000059,-806.0000000000067,,-1034.0000000000205
2021.04.21,968.0000000000133,-756.9999999999854,-252.99999999999213,298.0000000000018,-711.0000000000172,450.9999999999934,-804.0000000000047,,-807.9999999999909
2021.04.21,1051.0000000000018,-705.0000000000001,-240.99999999999122,299.99999999998295,-660.0000000000161,525.9999999999962,-848.0000000000043,,-577.0000000000308
2021.04.21,1191.0000000000086,-608.9999999999928,-140.99999999999113,317.99999999998363,-571.0000000000103,576.9999999999982,-886.000000000009,,-121.00000000001285
2021.04.21,1117.0000000000125,-651.0000000000016,-104.99999999999955,302.99999999999727,-662.000000000007,539.0000000000015,-1009.0000000000043,,-468.00000000000125
2021.04.21,-129.00000000000134,-800.9999999999851,-202.9999999999976,174.0000000000066,-966.0000000000002,272.99999999999613,-924.0000000000026,,-2575.999999999984
2021.04.21,-249.99999999999466,-869.999999999993,-239.99999999999577,8.000000000009777,-1130.0000000000089,135.00000000000512,-181.00000000000892,,-2527.999999999987
2021.04.21,-432.9999999999945,-705.9999999999844,-149.99999999999457,-6.000000000000227,-1094.0000000000173,49.99999999999716,-233.00000000000543,,-2571.999999999999
2021.04.21,-285.99999999998624,-692.9999999999881,-147.99999999999258,4.9999999999954525,-1046.999999999998,102.99999999999443,-282.99999999999994,,-2348.9999999999745
2021.04.21,-211.99999999998997,-698.999999999983,-159.9999999999935,43.99999999998272,-1039.000000000012,120.00000000000455,-282.0000000000045,,-2227.9999999999955
2021.04.21,-147.99999999999258,-640.9999999999804,-130.99999999999224,26.999999999986812,-953.0000000000039,159.00000000000603,-286.00000000000847,,-1972.9999999999848
2021.04.21,-143.00000000000423,-709.9999999999884,-157.99999999999147,63.99999999999295,-984.000000000007,144.99999999999602,-270.0000000000036,,-2056.000000000006
2021.04.21,-174.99999999999181,-712.9999999999859,-162.99999999999093,72.00000000000273,-1001.0000000000074,120.99999999999511,-282.99999999999994,,-2141.999999999978
2021.04.21,-158.99999999999804,-710.999999999995,-157.99999999999147,58.9999999999975,-1011.0000000000064,102.99999999999443,-343.00000000000443,,-2220.0000000000036
2021.04.21,-83.9999999999952,-680.9999999999983,-129.9999999999968,78.00000000000296,-996.0000000000191,135.99999999999568,-320.00000000000915,,-1997.0000000000198
2021.04.21,-92.00000000000318,-652.9999999999925,-117.99999999999588,86.99999999998909,-973.0000000000016,170.0000000000017,-306.00000000000625,,-1885.0000000000086
2021.04.21,-116.00000000000499,-647.9999999999819,-121.99999999999989,81.99999999999363,-934.0000000000126,153.0000000000058,-325.00000000000864,,-1910.0000000000086
2021.04.21,-102.00000000000209,-594.99999999999,-80.99999999999774,67.00000000000728,-895.0000000000014,177.99999999999727,-335.0000000000075,,-1762.999999999994
2021.04.21,-85.99999999998609,-596.9999999999809,-84.99999999999064,67.00000000000728,-1002.000000000014,189.99999999999773,-307.0000000000017,,-1819.9999999999686
2021.04.22,-129.00000000000134,-620.9999999999827,-137.9999999999937,56.99999999998795,-1065.0000000000048,161.99999999999193,-317.0000000000006,,-2051.000000000003
2021.04.22,-72.0000000000054,-644.0000000000001,-131.99999999999878,56.99999999998795,-1022.0000000000118,197.9999999999933,-306.00000000000625,,-1921.0000000000414
2021.04.22,-69.9999999999923,-629.9999999999973,-102.99999999999754,76.99999999999818,-882.000000000005,176.00000000000193,-332.00000000001006,,-1764.0000000000018
2021.04.22,-42.999999999993044,-617.0000000000009,-90.99999999999665,85.00000000000796,-853.0000000000149,188.0000000000024,-360.0000000000048,,-1691.0000000000002
2021.04.22,-26.999999999999247,-602.999999999998,-84.99999999999064,102.00000000000387,-855.0000000000058,185.99999999999284,-389.000000000006,,-1671.0000000000027
2021.04.22,-21.999999999988695,-600.9999999999849,-79.99999999999119,79.99999999998408,-800.0000000000007,182.00000000000216,-397.0000000000029,,-1637.999999999982
2021.04.22,-73.99999999999629,-617.9999999999852,-93.99999999999409,8.99999999998613,-772.0000000000172,156.99999999999648,-393.00000000001,,-1785.00000000002
2021.04.22,-103.99999999999298,-640.9999999999804,-117.00000000000044,43.00000000000637,-800.0000000000007,118.99999999999977,-425.0000000000087,,-1924.999999999977
2021.04.22,-140.0000000000068,-635.9999999999922,-118.99999999999133,28.999999999996362,-805.0000000000113,112.99999999999955,-383.0,,-1941.0000000000057
2021.04.22,-113.99999999999189,-635.9999999999922,-113.99999999999189,50.99999999998772,-870.9999999999995,149.0000000000009,-380.00000000000256,,-1914.9999999999893
2021.04.22,-80.99999999999774,-605.9999999999955,-101.99999999999099,46.999999999997044,-802.0000000000139,200.9999999999934,-363.0000000000022,,-1706.0000000000098
2021.04.22,-102.00000000000209,-618.9999999999918,-117.99999999999588,28.999999999996362,-762.0000000000182,161.99999999999193,-391.000000000008,,-1801.0000000000275
2021.04.22,-97.9999999999981,-636.9999999999986,-129.9999999999968,30.000000000001137,-723.0000000000069,137.00000000000045,-414.00000000000324,,-1835.000000000002
2021.04.22,-53.999999999998494,-613.9999999999812,-121.99999999999989,57.999999999992724,-571.0000000000103,197.00000000000273,-376.00000000000966,,-1482.000000000004
2021.04.22,-17.000000000000348,-600.0000000000006,-123.99999999999079,127.00000000000955,-594.0000000000057,221.9999999999942,-368.00000000000165,,-1353.9999999999952
2021.04.22,25.999999999992696,-569.9999999999816,-107.99999999999699,180.99999999998317,-489.0000000000061,310.99999999999284,-317.0000000000006,,-966.0000000000166
2021.04.22,-7.999999999985796,-565.9999999999999,-110.99999999999443,204.00000000000773,-538.0000000000163,356.9999999999993,-292.00000000000335,,-953.9999999999927
2021.04.22,-42.999999999993044,-614.9999999999877,-125.99999999999278,127.9999999999859,-519.0000000000028,310.0000000000023,-264.0000000000087,,-1128.9999999999968
2021.04.22,-113.00000000000753,-600.0000000000006,-129.9999999999968,105.99999999999454,-548.9999999999995,260.0000000000051,-289.0000000000059,,-1315.000000000011
2021.04.22,-299.00000000000483,-482.999999999989,-111.99999999998988,115.99999999998545,-548.0000000000151,239.99999999999488,-246.00000000000176,,-1332.0000000000205
2021.04.22,-251.00000000000122,-486.999999999993,-125.99999999999278,175.99999999998772,-540.0000000000072,251.00000000000477,-329.00000000000153,,-1306.0000000000032
2021.04.22,-140.99999999999113,-478.0000000000006,-98.99999999999353,180.00000000000682,-497.0000000000141,286.9999999999919,-369.0000000000082,,-1117.000000000009
2021.04.22,-73.99999999999629,-303.9999999999932,4.000000000004,109.00000000000887,-341.99999999999784,278.99999999999636,-322.00000000000006,,-649.9999999999782
2021.04.22,-38.99999999998904,-301.99999999998005,-9.999999999998899,66.0000000000025,-302.0000000000023,259.00000000000034,-319.0000000000026,,-646.99999999997
2021.04.22,-79.00000000000685,-322.00000000000006,2.000000000002,115.99999999998545,-320.00000000000915,262.00000000000045,-267.00000000000614,,-608.0000000000343
2021.04.22,-102.00000000000209,-268.9999999999859,99.00000000000463,-6.000000000000227,-287.000000000015,237.99999999999955,-242.00000000000887,,-569.000000000008
2021.04.22,-121.99999999999989,-251.99999999998556,99.00000000000463,-88.99999999999864,-215.00000000000963,218.00000000000352,-282.0000000000045,,-642.99999999999
2021.04.22,-76.99999999999375,-207.00000000000162,99.00000000000463,-90.00000000000341,-141.99999999999767,251.99999999999534,-271.0000000000101,,-436.00000000000654
2021.04.22,-28.999999999990145,-202.9999999999976,156.00000000000057,-93.99999999999409,-256.00000000001177,254.99999999999545,-345.0000000000064,,-516.0000000000041
2021.04.22,-34.000000000000696,-211.99999999998997,180.0000000000024,-122.0000000000141,-211.00000000000563,230.00000000000398,-321.0000000000046,,-490.00000000000864
2021.04.22,-21.00000000000435,-153.9999999999875,208.00000000000819,-245.00000000000455,-190.00000000000128,257.000000000005,-265.0000000000041,,-409.9999999999886
2021.04.22,-126.0000000000039,36.0000000000138,373.00000000000114,-331.0000000000173,-94.00000000001629,298.9999999999924,-184.00000000000637,,-27.000000000036522
2021.04.22,-110.99999999999443,-10.999999999983245,334.00000000000097,-319.9999999999932,-32.0000000000098,319.0000000000026,-158.0000000000026,,21.00000000002035
2021.04.22,29.999999999996696,-53.999999999998494,304.9999999999997,61.9999999999834,-53.999999999998494,427.99999999999727,-133.00000000000534,,583.9999999999748
