date,EURUSD,GBPCHF,EURCHF,EURCAD,AUDCAD,NZDCAD,empty,sum
2020.02.26,-836.9999999999989,719.000000000003,-151.00000000001222,-1545.9999999999807,-131.99999999999878,-157.00000000000713,,-2103.999999999995
2020.02.26,-669.9999999999928,625.9999999999932,-70.0000000000145,-1351.9999999999977,-134.0000000000008,-131.00000000000333,,-1731.0000000000161
2020.02.26,-504.9999999999999,595.9999999999966,-39.00000000001125,-1253.9999999999995,-139.00000000000023,-118.00000000000699,,-1459.0000000000214
2020.02.26,-503.99999999999335,463.9999999999977,-53.999999999998494,-1167.9999999999914,-102.00000000000209,-85.00000000000173,,-1448.9999999999893
2020.02.26,-497.99999999999847,529.999999999986,-52.000000000007596,-1138.9999999999789,-126.99999999999933,-170.00000000000347,,-1456.0000000000016
2020.02.26,-398.9999999999938,370.00000000000364,-73.00000000001194,-961.9999999999961,-88.99999999999464,-124.00000000000189,,-1276.9999999999945
2020.02.26,-486.00000000000864,500.9999999999959,-112.000000000001,-931.9999999999995,-36.999999999998145,-85.00000000000173,,-1151.0000000000132
2020.02.26,-503.99999999999335,463.9999999999977,-134.00000000001188,-1121.9999999999786,-9.00000000000345,-119.00000000000244,,-1423.999999999992
2020.02.26,-652.9999999999925,513.9999999999923,-265.0000000000041,-1428.9999999999914,-56.0000000000005,-191.00000000000784,,-2080.000000000004
2020.02.26,-665.9999999999889,565.9999999999999,-273.0000000000121,-1604.9999999999898,-78.99999999999574,-248.00000000000378,,-2304.9999999999905
2020.02.26,-686.9999999999932,697.9999999999986,-181.00000000000892,-1647.9999999999827,-88.99999999999464,-241.00000000000233,,-2147.999999999983
2020.02.26,-608.9999999999928,661.0000000000005,-236.00000000001398,-1546.9999999999873,-78.00000000000028,-209.00000000000364,,-2017.9999999999975
2020.02.26,-564.000000000009,649.999999999995,-278.00000000000045,-1493.9999999999952,-53.999999999998494,-170.00000000000347,,-1910.0000000000114
2020.02.26,-655.0000000000056,655.9999999999899,-289.0000000000059,-1665.9999999999898,-119.00000000000244,-246.00000000000176,,-2319.0000000000155
2020.02.26,-658.9999999999874,744.9999999999957,-245.0000000000063,-1689.9999999999916,-107.00000000000153,-256.0000000000007,,-2211.999999999992
2020.02.26,-748.9999999999997,793.9999999999836,-252.0000000000078,-1735.999999999982,-102.00000000000209,-282.99999999999994,,-2328.0000000000077
2020.02.26,-744.9999999999957,726.0000000000044,-256.00000000001177,-1719.9999999999882,-63.99999999999739,-248.00000000000378,,-2306.9999999999923
2020.02.26,-639.9999999999961,722.0000000000005,-239.99999999999577,-1534.9999999999975,-19.00000000000235,-175.00000000000293,,-1886.999999999994
2020.02.26,-605.9999999999955,758.9999999999985,-232.99999999999432,-1537.999999999995,-19.999999999997797,-170.00000000000347,,-1807.9999999999875
2020.02.26,-588.9999999999951,753.9999999999881,-226.00000000001506,-1649.999999999996,-22.999999999995246,-184.00000000000637,,-1918.0000000000196
2020.02.27,-609.9999999999994,788.9999999999952,-221.00000000000452,-1651.9999999999868,-27.999999999994696,-158.99999999999804,,-1880.9999999999882
2020.02.27,-594.0000000000057,763.0000000000026,-231.0000000000034,-1714.9999999999998,-85.00000000000173,-236.00000000000287,,-2098.000000000011
2020.02.27,-578.9999999999961,740.9999999999917,-236.99999999999832,-1764.9999999999943,-129.00000000000134,-236.00000000000287,,-2205.0000000000014
2020.02.27,-614.0000000000034,756.0000000000011,-232.00000000000998,-1846.9999999999986,-141.99999999999767,-240.00000000000688,,-2319.0000000000155
2020.02.27,-879.9999999999919,781.9999999999939,-256.99999999999613,-2102.999999999988,-146.99999999999713,-267.00000000000614,,-2871.9999999999854
2020.02.27,-794.9999999999901,875.0000000000035,-232.00000000000998,-1961.999999999997,-153.99999999999858,-253.0000000000032,,-2520.9999999999955
2020.02.27,-760.0000000000051,872.9999999999905,-197.00000000000273,-1953.999999999989,-149.99999999999457,-263.0000000000021,,-2451.000000000003
2020.02.27,-764.9999999999934,916.99999999999,-191.00000000000784,-2056.9999999999977,-151.9999999999966,-257.0000000000072,,-2505.0000000000127
2020.02.27,-834.0000000000014,941.9999999999984,-190.00000000000128,-2107.9999999999986,-226.99999999999943,-262.00000000000665,,-2679.000000000009
2020.02.27,-893.9999999999948,926.0000000000045,-200.00000000000017,-2132.0000000000005,-239.99999999999577,-302.0000000000023,,-2841.999999999989
2020.02.27,-853.9999999999992,896.9999999999923,-197.00000000000273,-2103.9999999999945,-256.99999999999613,-258.0000000000027,,-2773.0000000000027
2020.02.27,-835.000000000008,907.9999999999977,-171.99999999999437,-2081.999999999984,-241.99999999999778,-273.000000000001,,-2695.9999999999873
2020.02.27,-808.9999999999931,914.9999999999991,-173.00000000000094,-2046.9999999999989,-219.99999999999798,-274.00000000000756,,-2607.9999999999995
2020.02.27,-882.9999999999893,939.0000000000009,-157.00000000000713,-2193.0000000000005,-224.9999999999974,-319.99999999999807,,-2838.9999999999914
2020.02.27,-876.9999999999944,878.000000000001,-158.99999999999804,-2186.9999999999836,-254.99999999999412,-358.0000000000028,,-2957.999999999972
2020.02.27,-896.000000000008,895.0000000000014,-138.0000000000159,-2144.999999999997,-200.99999999999562,-317.0000000000006,,-2802.000000000015
2020.02.27,-855.0000000000058,936.9999999999878,-126.0000000000039,-2113.9999999999936,-161.00000000000003,-285.00000000000193,,-2604.0000000000173
2020.02.27,-926.999999999989,914.9999999999991,-158.0000000000137,-2189.999999999981,-182.99999999999983,-285.9999999999974,,-2828.999999999982
2020.02.27,-930.0000000000086,895.0000000000014,-222.99999999999542,-2217.999999999987,-246.00000000000176,-324.9999999999975,,-3046.999999999989
2020.02.27,-970.9999999999885,896.9999999999923,-256.99999999999613,-2237.9999999999845,-298.9999999999937,-402.9999999999978,,-3270.999999999968
2020.02.27,-1133.0000000000061,1048.9999999999889,-313.00000000000773,-2453.9999999999786,-368.00000000000165,-518.0000000000074,,-3737.0000000000127
2020.02.27,-1228.0000000000068,1002.9999999999983,-310.0000000000103,-2471.9999999999854,-373.00000000000114,-609.9999999999994,,-3990.000000000005
2020.02.27,-1227.0000000000002,1053.9999999999993,-350.00000000000585,-2425.999999999995,-380.999999999998,-626.0000000000043,,-3956.0000000000045
2020.02.27,-1141.9999999999986,1262.9999999999918,-226.00000000001506,-2343.9999999999905,-341.99999999999784,-572.0000000000058,,-3363.000000000016
2020.02.27,-1192.9999999999995,1391.9999999999932,-306.00000000000625,-2398.9999999999955,-409.99999999999926,-653.0000000000035,,-3569.000000000011
2020.02.27,-1192.9999999999995,1631.999999999989,-238.0000000000049,-2481.999999999984,-431.99999999999903,-635.0000000000077,,-3348.0000000000064
2020.02.27,-1191.0000000000086,1736.9999999999886,-221.00000000000452,-2517.999999999998,-414.9999999999987,-609.9999999999994,,-3218.000000000021
2020.02.27,-1228.9999999999911,1737.999999999995,-218.00000000000708,-2608.9999999999945,-451.9999999999969,-631.0000000000038,,-3400.999999999998
2020.02.27,-1228.0000000000068,1801.9999999999925,-205.99999999999508,-2677.9999999999804,-483.0000000000001,-663.999999999998,,-3456.999999999988
2020.02.27,-1424.9999999999875,1780.9999999999882,-229.00000000001253,-2956.9999999999873,-561.9999999999958,-782.0000000000049,,-4174.0
2020.02.27,-1414.000000000004,1627.0000000000007,-241.00000000000233,-3047.999999999984,-636.9999999999986,-914.9999999999991,,-4627.999999999987
2020.02.27,-1526.0000000000052,1702.999999999988,-262.00000000000665,-3265.999999999991,-658.9999999999985,-929.9999999999975,,-4940.000000000011
2020.02.27,-1533.999999999991,1908.999999999983,-283.99999999999534,-3318.999999999983,-717.000000000001,-922.0000000000006,,-4866.999999999988
2020.02.27,-1600.0000000000014,1845.999999999992,-354.9999999999942,-3340.999999999994,-700.0000000000006,-902.9999999999983,,-5052.999999999996
2020.02.27,-1740.0000000000082,1654.0,-548.0000000000151,-3414.9999999999905,-722.0000000000005,-851.9999999999972,,-5623.000000000012
2020.02.27,-1815.9999999999955,1915.9999999999843,-521.0000000000159,-3474.9999999999836,-710.999999999995,-829.9999999999974,,-5437.000000000003
2020.02.27,-1641.999999999988,1822.9999999999968,-533.0000000000057,-3339.9999999999873,-651.999999999997,-772.000000000006,,-5115.999999999987
2020.02.27,-1581.9999999999945,1624.9999999999875,-612.0000000000125,-3350.9999999999927,-739.0000000000008,-818.0000000000076,,-5477.00000000002
2020.02.27,-1522.0000000000011,1615.9999999999952,-602.999999999998,-3186.999999999984,-683.9999999999957,-724.9999999999978,,-5104.999999999982
2020.02.27,-1546.9999999999873,1575.9999999999995,-619.9999999999983,-3284.9999999999823,-717.000000000001,-713.0000000000081,,-5305.999999999977
2020.02.27,-1622.9999999999966,1547.9999999999939,-639.9999999999961,-3349.9999999999864,-712.9999999999969,-748.9999999999997,,-5526.999999999983
2020.02.27,-1696.999999999993,1629.9999999999982,-634.0000000000013,-3521.999999999981,-763.0000000000026,-821.000000000005,,-5806.999999999985
2020.02.27,-1699.0000000000061,1700.999999999997,-595.0000000000122,-3475.99999999999,-778.0000000000009,-797.0000000000033,,-5644.000000000016
2020.02.27,-1646.9999999999984,1699.9999999999905,-563.0000000000024,-3435.9999999999945,-763.9999999999981,-729.9999999999973,,-5440.0
2020.02.27,-1635.0000000000086,1656.9999999999973,-568.000000000013,-3525.9999999999845,-804.0000000000047,-770.000000000004,,-5646.000000000017
2020.02.27,-1699.9999999999905,1766.000000000001,-524.9999999999977,-3713.999999999995,-832.9999999999949,-802.0000000000027,,-5807.999999999979
2020.02.27,-1726.9999999999895,1780.9999999999882,-534.0000000000123,-3778.999999999999,-851.0000000000017,-804.0000000000047,,-5914.000000000019
2020.02.27,-1784.0000000000077,1875.9999999999889,-497.0000000000141,-3932.9999999999864,-793.9999999999947,-807.0000000000022,,-5939.0000000000155
2020.02.28,-1797.9999999999884,2028.9999999999918,-480.00000000001376,-3908.9999999999845,-715.9999999999944,-755.0000000000057,,-5628.9999999999945
2020.02.28,-1788.9999999999961,1976.0,-482.00000000000466,-3860.999999999981,-726.9999999999999,-814.9999999999991,,-5697.999999999981
2020.02.28,-1791.0000000000093,1963.999999999988,-478.0000000000006,-3853.9999999999795,-839.0000000000009,-858.0000000000032,,-5856.0000000000055
2020.02.28,-1777.9999999999907,1919.9999999999884,-493.0000000000101,-3783.9999999999873,-841.9999999999983,-813.0000000000082,,-5790.000000000006
