date,EURUSD,USDCAD,EURCHF,CADCHF,AUDCHF,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.02.10,13.999999999980695,2.0000000000131024,-42.999999999993044,17.000000000000348,33.000000000005244,15.000000000000568,82.99999999998863,57.999999999992724,85.00000000000173,17.999999999995797,,281.9999999999858
2020.02.10,10.999999999983245,-25.999999999992696,-55.99999999998939,32.0000000000098,69.00000000000794,21.99999999999136,103.99999999999298,78.00000000000296,125.00000000000844,61.999999999995396,,421.00000000001006
2020.02.10,30.999999999981043,-65.00000000000395,31.000000000003247,79.00000000000685,139.00000000000023,28.999999999996362,-53.00000000001415,54.99999999999261,153.00000000000313,75.00000000000284,,473.99999999996817
2020.02.10,66.99999999999484,-90.99999999999665,-24.999999999986144,3.0000000000085514,43.999999999999595,-25.000000000005684,-270.00000000001467,-75.00000000000284,118.00000000000699,4.999999999999449,,-248.99999999999656
2020.02.10,86.99999999999264,-28.999999999990145,-5.999999999994898,34.000000000000696,114.00000000000298,57.999999999992724,-212.00000000001216,6.000000000000227,174.00000000000747,9.999999999998899,,235.9999999999984
2020.02.10,101.99999999997988,-31.000000000003247,-12.999999999996348,21.00000000000435,123.00000000000644,49.99999999999716,-70.99999999999883,54.99999999999261,207.00000000000162,95.00000000000064,,537.9999999999843
2020.02.10,91.99999999998099,-62.000000000006494,19.999999999997797,26.000000000003798,131.99999999999878,66.99999999999307,-334.00000000001205,-42.00000000000159,211.00000000000563,-53.00000000000304,,56.999999999956884
2020.02.10,79.99999999999119,-48.000000000003595,63.99999999999739,79.00000000000685,273.000000000001,168.99999999999693,-18.0000000000069,153.99999999999636,338.00000000000495,117.00000000000044,,1207.9999999999845
2020.02.10,95.00000000000064,66.99999999999484,136.00000000000279,181.00000000000892,419.9999999999982,236.0000000000042,79.99999999999119,231.99999999999932,409.99999999999926,107.99999999999699,,1964.9999999999964
2020.02.10,109.99999999998789,103.99999999999298,137.9999999999937,193.00000000000983,431.99999999999903,257.000000000005,80.99999999999774,243.99999999999977,417.0000000000007,99.00000000000463,,2074.9999999999914
2020.02.10,92.99999999998754,69.00000000000794,96.00000000000719,157.00000000000713,374.0000000000077,207.9999999999984,-73.00000000001194,146.0000000000008,380.00000000000256,29.000000000001247,,1479.0000000000084
2020.02.10,97.9999999999981,66.00000000001049,70.0000000000145,132.0000000000099,357.00000000000733,170.99999999999227,-116.00000000000499,111.99999999999477,403.0000000000089,14.000000000002899,,1307.000000000034
2020.02.10,102.99999999998644,70.99999999999883,59.000000000009045,123.00000000000644,350.00000000000585,170.99999999999227,-62.000000000006494,129.99999999999545,391.000000000008,36.0000000000027,,1371.9999999999986
2020.02.10,142.99999999998204,86.99999999999264,56.99999999999594,107.00000000000153,314.99999999999864,180.99999999999739,-70.99999999999883,134.00000000000034,364.00000000000875,53.00000000000304,,1369.9999999999814
2020.02.10,132.99999999998312,100.0000000000112,69.00000000000794,129.00000000000134,353.99999999999875,215.99999999999397,1.999999999990898,186.9999999999976,390.0000000000015,75.00000000000284,,1654.999999999989
2020.02.10,130.99999999999224,117.99999999999588,97.00000000001374,161.00000000000003,402.9999999999978,213.99999999999864,-18.0000000000069,179.00000000000205,414.9999999999987,48.000000000003595,,1747.999999999996
2020.02.10,119.99999999998678,119.00000000000244,90.99999999999665,164.00000000000858,433.0000000000056,259.00000000000034,4.000000000004,209.00000000000318,456.00000000000085,51.000000000001044,,1906.0000000000098
2020.02.10,87.99999999999919,103.99999999999298,120.99999999999334,189.00000000000583,450.00000000000597,219.99999999999886,14.000000000002899,197.00000000000273,446.00000000000193,41.000000000002146,,1870.0000000000057
2020.02.10,101.99999999997988,100.0000000000112,134.00000000001188,169.00000000000804,416.00000000000523,227.00000000000387,-5.000000000010552,188.0000000000024,421.0000000000047,43.999999999999595,,1796.0000000000161
2020.02.10,41.99999999998649,66.99999999999484,51.000000000001044,157.00000000000713,355.0000000000053,146.0000000000008,-49.00000000001015,125.99999999999056,353.99999999999875,2.999999999997449,,1251.9999999999723
2020.02.10,50.99999999997884,8.999999999992347,42.0000000000087,114.00000000000298,285.00000000000193,126.00000000000477,-93.00000000000975,93.00000000000352,309.0000000000037,22.999999999995246,,958.9999999999823
2020.02.10,87.99999999999919,51.000000000001044,78.00000000000028,132.0000000000099,346.0000000000019,176.9999999999925,39.999999999995595,180.99999999999739,370.9999999999991,92.99999999999864,,1556.9999999999955
2020.02.10,74.99999999998064,65.00000000000395,90.00000000001229,157.00000000000713,326.9999999999995,152.00000000000102,28.999999999990145,159.9999999999966,314.99999999999864,65.00000000000395,,1434.9999999999936
2020.02.10,71.99999999998319,86.99999999999264,82.00000000000429,169.00000000000804,331.999999999999,97.99999999999898,72.99999999998974,147.99999999999613,316.0000000000052,68.99999999999685,,1445.999999999974
2020.02.10,95.00000000000064,53.999999999998494,99.00000000000463,147.00000000000824,358.9999999999982,126.00000000000477,93.99999999999409,173.99999999999238,368.00000000000165,122.99999999999534,,1638.9999999999982
2020.02.10,69.9999999999923,87.99999999999919,83.00000000001084,173.00000000000094,346.0000000000019,141.9999999999959,-95.00000000000064,105.99999999999454,320.00000000000915,-7.9999999999968985,,1225.0000000000073
2020.02.10,74.99999999998064,133.00000000000534,109.00000000000354,213.00000000000762,350.00000000000585,182.00000000000216,24.999999999986144,176.00000000000193,275.99999999999847,21.00000000000435,,1559.999999999996
2020.02.10,65.99999999998829,93.00000000000975,110.00000000001009,192.00000000000327,333.0000000000055,146.99999999999136,-75.00000000000284,114.99999999999488,280.00000000000244,-7.9999999999968985,,1253.000000000006
2020.02.10,84.99999999997954,59.99999999999339,116.00000000000499,169.00000000000804,341.0000000000024,149.0000000000009,-161.00000000001114,84.99999999999375,317.0000000000006,-12.000000000000899,,1148.9999999999716
2020.02.10,68.99999999998573,-58.000000000002494,104.99999999999955,109.00000000000354,274.00000000000756,114.00000000000432,-258.0000000000027,21.99999999999136,297.9999999999983,-2.000000000002,,672.9999999999832
2020.02.10,101.99999999997988,-96.00000000000719,70.0000000000145,39.00000000000014,314.0000000000032,165.99999999999682,-126.0000000000039,105.00000000000398,435.0000000000076,109.00000000000354,,1117.9999999999986
2020.02.10,-98.0000000000203,-211.99999999998997,-38.99999999998904,38.0000000000047,265.0000000000041,-73.99999999999807,-86.0000000000083,-21.000000000000796,375.0000000000031,50.0000000000056,,198.0000000000111
2020.02.10,-140.0000000000068,-190.00000000000128,-123.00000000000644,19.00000000000235,219.00000000000253,-201.00000000000762,-56.99999999999594,-81.00000000000307,336.00000000000296,21.999999999999797,,-196.0000000000136
2020.02.10,-148.99999999999915,-141.99999999999767,-174.99999999999181,15.00000000000945,243.99999999999977,-99.00000000000375,-75.00000000000284,-28.000000000005798,372.0000000000057,-31.999999999998696,,-68.99999999998482
2020.02.10,-46.0000000000127,-167.9999999999904,-141.99999999999767,-44.99999999999504,261.0000000000001,-43.99999999999693,-178.99999999999582,-37.9999999999967,472.00000000000574,21.00000000000435,,92.00000000002487
2020.02.10,-184.00000000000637,-167.9999999999904,-215.99999999999397,-5.999999999994898,165.00000000000404,-174.0000000000066,-157.00000000000713,-109.00000000000887,292.00000000000335,-78.99999999999574,,-635.9999999999966
2020.02.10,-290.00000000001245,-221.99999999998886,-239.99999999999577,21.999999999999797,182.99999999999983,-240.0000000000091,-80.00000000001339,-111.0000000000042,282.0000000000045,-87.00000000000374,,-783.0000000000235
2020.02.10,-273.0000000000121,-208.00000000000819,-221.99999999998886,31.000000000003247,173.00000000000094,-236.0000000000042,-131.00000000001444,-129.99999999999545,258.9999999999981,-109.00000000000354,,-846.0000000000244
2020.02.10,-272.00000000000557,-228.00000000000597,-272.00000000000557,-13.999999999991797,153.99999999999858,-284.9999999999966,-114.0000000000141,-155.00000000000114,291.0000000000079,-87.99999999999919,,-983.0000000000133
2020.02.10,-322.00000000000006,-207.00000000000162,-304.9999999999997,5.000000000010552,136.00000000000279,-379.0000000000049,-65.00000000000395,-192.00000000000728,240.00000000000688,-117.00000000000044,,-1205.9999999999975
2020.02.10,-273.0000000000121,-187.00000000000384,-309.99999999998806,-18.999999999991246,116.00000000000499,-326.0000000000076,-93.00000000000975,-164.00000000000148,243.99999999999977,-97.9999999999981,,-1110.0000000000075
2020.02.10,-287.9999999999994,-174.00000000000747,-329.99999999998585,-14.999999999998348,129.00000000000134,-344.99999999999886,-58.000000000002494,-161.00000000000136,253.99999999999866,-102.00000000000209,,-1089.9999999999957
2020.02.10,-273.0000000000121,-156.00000000000057,-344.99999999999534,-26.999999999999247,131.00000000000333,-332.9999999999984,-36.0000000000138,-143.00000000000068,275.99999999999847,-87.00000000000374,,-993.0000000000222
2020.02.10,-286.00000000000847,-153.9999999999875,-326.0000000000041,-1.999999999990898,153.99999999999858,-326.9999999999982,-12.999999999996348,-129.99999999999545,275.99999999999847,-87.99999999999919,,-895.9999999999831
2020.02.10,-331.0000000000146,-153.00000000000313,-329.00000000000153,26.000000000003798,185.00000000000182,-331.00000000000307,34.000000000000696,-118.00000000000921,282.0000000000045,-105.99999999999498,,-841.0000000000159
2020.02.10,-301.0000000000179,-164.99999999999292,-319.999999999987,4.000000000004,189.00000000000583,-290.9999999999968,-38.0000000000047,-121.99999999999989,317.0000000000006,-114.00000000000298,,-840.9999999999916
2020.02.10,-320.00000000000915,-150.99999999999002,-319.0000000000026,30.000000000007798,224.000000000002,-302.0000000000067,-8.000000000008,-115.0000000000091,331.999999999999,-117.99999999999588,,-747.0000000000127
2020.02.10,-319.0000000000026,-134.99999999999625,-327.99999999999494,14.000000000002899,238.0000000000049,-278.0000000000058,-19.00000000001345,-135.99999999999568,360.0000000000048,-168.99999999999693,,-771.9999999999931
2020.02.11,-316.0000000000052,-126.99999999998823,-354.9999999999942,-2.999999999997449,231.0000000000034,-290.9999999999968,-22.0000000000109,-135.00000000000512,370.9999999999991,-166.99999999999494,,-813.9999999999905
2020.02.11,-319.0000000000026,-129.00000000000134,-356.00000000000074,-5.999999999994898,199.00000000000472,-305.0000000000068,1.999999999990898,-128.0000000000001,341.0000000000024,-153.99999999999858,,-855.000000000007
2020.02.11,-330.0000000000081,-163.00000000000205,-317.9999999999961,30.000000000007798,258.9999999999981,-298.0000000000018,-46.0000000000127,-126.99999999999534,383.0,-141.99999999999767,,-752.0000000000077
2020.02.11,-322.00000000000006,-154.99999999999403,-322.00000000000006,27.00000000001035,287.0000000000039,-293.99999999999693,62.000000000006494,-85.99999999999852,421.0000000000047,-90.99999999999665,,-472.9999999999608
2020.02.11,-339.0000000000004,-140.99999999999113,-326.0000000000041,34.000000000000696,243.99999999999977,-331.00000000000307,-160.00000000000458,-192.00000000000728,356.00000000000074,-227.99999999999488,,-1083.000000000004
2020.02.11,-324.0000000000132,-136.99999999998712,-282.0000000000045,65.00000000000395,356.00000000000074,-248.00000000000466,-106.00000000000608,-125.0,469.0000000000083,-185.00000000000182,,-517.0000000000044
2020.02.11,-283.000000000011,-72.0000000000054,-238.0000000000049,101.00000000000664,443.0000000000045,-189.99999999999773,-14.000000000002899,-61.99999999999761,545.0000000000066,-154.99999999999403,,75.00000000000409
2020.02.11,-284.00000000001756,-65.99999999998829,-226.99999999999943,114.00000000000298,424.9999999999976,-168.99999999999693,-9.999999999998899,-39.00000000000148,503.000000000009,-151.00000000000114,,96.00000000000591
2020.02.11,-273.0000000000121,-51.000000000001044,-200.00000000000017,135.00000000000733,451.0000000000014,-123.99999999999523,-131.99999999999878,-61.00000000000705,516.0000000000053,-210.99999999999451,,50.00000000000526
2020.02.11,-284.00000000001756,-35.999999999991594,-190.99999999998562,136.00000000000279,501.000000000007,-138.00000000000523,43.999999999999595,0.0,561.0000000000003,-141.00000000000225,,452.0000000000074
