date,GBPUSD,USDCAD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,empty,sum
2021.06.28,131.99999999999878,-48.000000000003595,87.99999999999919,25.00000000000835,152.00000000000102,-8.000000000008,-175.00000000000293,13.00000000000523,137.00000000000045,176.00000000000193,182.00000000000216,,674.0000000000026
2021.06.28,97.9999999999981,-69.00000000000794,134.99999999999625,-116.00000000000499,225.00000000000853,-67.00000000000594,-209.9999999999991,-73.0000000000075,138.99999999998158,143.00000000000068,219.99999999999886,,424.9999999999585
2021.06.28,141.99999999999767,-110.00000000001009,195.9999999999962,-185.99999999999727,310.0000000000023,-99.00000000000463,-263.0000000000021,30.000000000001137,171.99999999999704,191.0000000000025,328.00000000000296,,710.9999999999857
2021.06.28,195.00000000001182,-93.99999999999409,141.99999999999767,-140.0000000000068,317.99999999999784,-60.00000000000449,-226.99999999999943,99.99999999999432,168.99999999998272,206.99999999999363,256.0000000000002,,865.9999999999734
2021.06.28,216.00000000001617,-82.00000000000429,146.99999999999713,-119.00000000000244,322.00000000000273,-70.99999999999883,-218.00000000000708,131.00000000000023,180.99999999998317,227.99999999999443,280.00000000000114,,1014.9999999999824
2021.06.28,266.0000000000107,-39.00000000001125,231.99999999999886,-106.99999999999044,362.000000000009,-82.99999999999974,-209.00000000000364,194.99999999999318,222.99999999998477,263.9999999999958,379.99999999999545,,1483.9999999999827
2021.06.28,229.00000000001253,-63.000000000013046,198.99999999999363,-83.9999999999952,198.0000000000075,-164.00000000000858,-209.00000000000364,15.00000000001478,64.99999999999773,168.00000000000637,268.0000000000007,,622.0000000000127
2021.06.28,218.00000000000708,-56.99999999999594,187.00000000000384,-56.000000000011596,155.00000000000114,-200.00000000000017,-207.00000000000162,-9.999999999990905,42.999999999977945,162.9999999999967,246.9999999999999,,482.99999999998636
2021.06.28,107.99999999999699,-185.99999999999727,129.9999999999968,-48.000000000003595,70.99999999999795,-179.00000000000693,-192.99999999999872,-112.99999999999955,-65.00000000002615,81.99999999999363,195.99999999999795,,-197.00000000004889
2021.06.28,127.00000000001043,-208.00000000000819,117.00000000000044,24.000000000001798,-15.999999999991132,-211.00000000000563,-187.9999999999993,-133.99999999998613,-93.00000000001774,39.00000000000148,158.00000000000125,,-384.9999999999927
2021.06.28,99.00000000000463,-212.99999999999653,119.00000000000244,4.999999999988347,-33.00000000000125,-208.00000000000819,-189.00000000000583,-171.99999999999704,-122.0000000000141,33.00000000000125,156.99999999999648,,-524.0000000000298
2021.06.28,133.00000000000534,-205.00000000001074,131.99999999999878,26.999999999999247,5.000000000009663,-207.00000000000162,-168.00000000000148,-93.99999999999409,-91.00000000000819,60.99999999999284,191.99999999999307,,-215.00000000001717
2021.06.28,120.00000000000898,-232.00000000000998,129.9999999999968,18.999999999991246,-25.99999999999625,-226.00000000000398,-162.0000000000066,-149.0000000000009,-145.00000000001023,19.000000000005457,170.0000000000017,,-482.00000000002376
2021.06.28,168.0000000000126,-205.99999999999508,149.99999999999457,38.99999999998904,-52.99999999999727,-226.00000000000398,-152.00000000000767,-163.99999999998727,-172.00000000002547,-4.0000000000048885,155.00000000000114,,-465.0000000000242
2021.06.28,184.00000000000637,-209.9999999999991,161.00000000000003,42.999999999993044,-34.99999999999659,-200.00000000000017,-150.00000000000568,-137.00000000000045,-154.00000000002478,0.0,171.99999999999704,,-326.0000000000303
2021.06.28,214.00000000000307,-225.00000000000853,180.0000000000024,113.00000000000753,-63.00000000000239,-211.00000000000563,-108.00000000000809,-82.99999999999841,-172.00000000002547,-1.0000000000047748,201.99999999999818,,-154.00000000004212
2021.06.28,287.000000000015,-163.00000000000205,212.99999999999653,134.99999999999625,-37.9999999999967,-243.00000000000432,-85.00000000000173,-21.99999999999136,-155.00000000000114,34.000000000006025,227.99999999999443,,191.00000000001094
2021.06.28,253.99999999999866,-171.99999999999437,200.00000000000017,116.00000000000499,-28.999999999996362,-225.00000000000853,-109.99999999999899,-34.99999999999659,-129.0000000000191,33.00000000000125,227.99999999999443,,130.99999999998556
2021.06.28,336.00000000000296,-126.0000000000039,200.99999999999562,164.99999999999292,31.00000000000591,-231.0000000000034,-99.00000000000463,92.99999999998931,-35.00000000002501,96.00000000000364,246.9999999999999,,677.9999999999533
2021.06.28,536.0000000000032,-112.000000000001,246.99999999999721,336.00000000000296,57.00000000000216,-272.00000000000557,29.999999999996696,337.99999999999386,-30.000000000001137,120.99999999999511,310.0000000000023,,1560.999999999986
2021.06.28,565.0000000000155,-87.99999999999919,229.00000000000142,337.0000000000095,20.000000000010232,-282.0000000000045,-4.000000000004,293.00000000000637,-10.000000000019327,91.99999999999875,248.99999999999523,,1401.0000000000102
2021.06.28,571.0000000000103,-59.000000000009045,187.9999999999993,275.000000000003,88.00000000000807,-199.00000000000472,-26.999999999999247,301.9999999999925,32.99999999998704,120.99999999999511,207.9999999999984,,1500.9999999999811
2021.06.28,320.00000000000915,-202.9999999999976,75.9999999999983,238.99999999998923,-28.999999999996362,-169.00000000000804,-87.99999999999919,110.99999999999,-34.000000000020236,61.99999999999761,126.99999999999534,,411.9999999999582
2021.06.28,555.0000000000166,-89.00000000000574,134.0000000000008,327.99999999999494,103.9999999999992,-135.00000000000733,-31.999999999998696,390.0000000000148,115.99999999998545,156.0000000000059,201.99999999999818,,1729.000000000004
2021.06.28,421.0000000000047,-150.00000000000568,114.99999999999844,268.0000000000016,39.00000000000148,-131.99999999999878,-84.0000000000063,229.99999999998977,52.99999999999727,108.00000000000409,179.00000000000205,,1046.9999999999886
2021.06.28,458.00000000000284,-236.99999999999832,119.99999999999788,287.9999999999994,58.000000000006935,-87.00000000000374,-64.0000000000085,283.9999999999918,70.99999999999795,49.000000000006594,188.0000000000024,,1127.9999999999952
2021.06.28,463.0000000000134,-235.00000000000742,171.99999999999437,225.00000000000853,106.99999999999932,-78.00000000000028,-84.0000000000063,265.99999999999113,84.99999999997954,36.000000000001364,234.99999999999943,,1191.9999999999732
2021.06.28,428.00000000000614,-255.00000000000523,142.99999999999312,238.99999999998923,97.00000000000841,-90.0000000000012,-96.00000000000719,271.99999999999136,109.99999999998522,54.000000000002046,227.00000000000387,,1128.999999999966
2021.06.28,294.0000000000165,-346.0000000000019,48.99999999999905,265.0000000000041,50.00000000001137,-70.0000000000034,-94.00000000000519,241.00000000001387,80.99999999998886,51.9999999999925,188.99999999999295,,711.0000000000086
2021.06.28,212.00000000001216,-446.0000000000131,-111.00000000000554,448.000000000004,-77.99999999998875,-97.00000000000264,0.0,307.00000000001637,-7.000000000005002,66.99999999999307,93.00000000000352,,388.0000000000141
2021.06.28,356.00000000000074,-451.0000000000014,-80.99999999999774,517.9999999999962,-54.000000000002046,-75.9999999999983,35.999999999991594,411.00000000000136,24.00000000000091,34.000000000006025,93.99999999999409,,810.9999999999915
2021.06.28,326.0000000000041,-472.00000000000574,-67.00000000000594,400.00000000000034,-24.999999999991473,-43.00000000000415,-31.999999999998696,316.0000000000025,46.999999999997044,-19.000000000005457,79.9999999999983,,510.9999999999908
2021.06.28,314.99999999999864,-513.9999999999923,-73.00000000000084,364.00000000000875,8.000000000009777,-24.000000000001798,-26.000000000003798,307.9999999999927,35.99999999997294,-46.999999999997044,72.99999999999329,,419.9999999999804
2021.06.28,433.0000000000167,-398.00000000000944,-46.00000000000159,391.000000000008,-24.999999999991473,-28.000000000005798,-4.000000000004,295.99999999999227,-12.000000000000455,-48.00000000000182,25.99999999999625,,584.9999999999987
2021.06.28,463.0000000000134,-387.000000000004,-11.00000000000545,438.00000000000506,-92.99999999998931,-70.0000000000034,29.000000000001247,270.00000000001023,-86.00000000001273,-75.00000000000284,31.00000000000591,,509.0000000000181
2021.06.28,228.00000000000597,-503.99999999999335,-7.0000000000014495,215.99999999999397,-176.9999999999925,-43.00000000000415,-124.00000000000189,-105.99999999999454,-160.000000000025,-224.99999999999432,-25.000000000005684,,-927.000000000013
2021.06.28,158.99999999999804,-425.99999999999307,-17.000000000000348,76.0000000000094,-213.99999999999864,-35.00000000000725,-209.00000000000364,-320.99999999999795,-222.0000000000084,-246.9999999999999,-111.0000000000042,,-1567.000000000006
2021.06.28,256.00000000001177,-381.0000000000091,20.999999999993246,127.99999999999478,-195.99999999999795,-59.000000000009045,-184.00000000000637,-228.999999999985,-181.0000000000116,-224.99999999999432,-81.00000000000307,,-1131.0000000000168
2021.06.28,167.00000000000603,-558.9999999999984,-51.99999999999649,102.00000000000209,-195.99999999999795,0.999999999995449,-198.00000000000927,-270.00000000001023,-194.00000000001683,-320.0000000000074,-128.0000000000001,,-1647.0000000000332
2021.06.28,144.0000000000108,-554.00000000001,-63.99999999999739,156.00000000000057,-263.9999999999958,-42.0000000000087,-153.00000000000313,-293.00000000000637,-285.000000000025,-314.9999999999977,-140.00000000000057,,-1810.0000000000332
2021.06.28,139.00000000000023,-516.0000000000053,-68.00000000000139,164.00000000000858,-278.99999999999636,-53.00000000000304,-158.0000000000026,-298.0000000000018,-280.00000000000114,-287.9999999999967,-141.00000000000534,,-1778.000000000005
2021.06.28,150.00000000000568,-516.0000000000053,-50.0000000000056,154.99999999999403,-307.00000000000216,-42.0000000000087,-164.00000000000858,-344.99999999999886,-316.0000000000025,-323.0000000000075,-156.0000000000059,,-1914.0000000000455
2021.06.28,130.0000000000079,-490.0000000000126,-56.0000000000005,119.00000000000244,-268.99999999999125,-37.00000000000925,-190.00000000000128,-337.99999999999386,-263.00000000000523,-287.00000000000614,-144.99999999999602,,-1826.000000000006
2021.06.28,90.99999999999665,-547.0000000000086,-57.00000000000705,147.99999999999258,-335.9999999999985,-50.0000000000056,-192.00000000000327,-383.0000000000098,-301.00000000001614,-328.9999999999935,-147.99999999999613,,-2104.000000000049
2021.06.28,90.99999999999665,-548.9999999999995,-48.000000000003595,130.0000000000079,-265.00000000000057,-47.00000000000814,-198.00000000000927,-320.99999999999795,-236.00000000001842,-295.0000000000017,-102.99999999999443,,-1841.000000000029
2021.06.28,53.00000000001415,-561.0000000000115,-58.99999999999794,95.00000000000064,-238.9999999999901,-31.999999999998696,-221.00000000000452,-329.00000000000773,-207.00000000002206,-283.00000000000125,-97.99999999999898,,-1881.0000000000182
2021.06.28,73.99999999999629,-543.0000000000045,-68.00000000000139,164.00000000000858,-281.9999999999965,-57.00000000000705,-201.00000000000674,-290.9999999999968,-210.00000000000796,-259.00000000000034,-100.99999999999909,,-1774.0000000000155
2021.06.28,123.00000000000644,-500.00000000001154,-55.000000000005045,93.00000000000975,-250.0,12.000000000000899,-151.00000000000114,-224.99999999999432,-213.00000000002228,-265.00000000000057,-76.00000000000762,,-1507.0000000000255
2021.06.29,59.000000000009045,-510.99999999999477,-45.000000000006146,38.0000000000047,-280.00000000000114,-37.00000000000925,-190.00000000000128,-335.00000000000796,-213.00000000002228,-302.0000000000067,-87.99999999999386,,-1904.0000000000298
2021.06.29,87.99999999999919,-492.0000000000035,-26.000000000003798,103.99999999999298,-295.99999999999227,-16.0000000000049,-177.00000000000495,-294.9999999999875,-216.00000000000819,-284.9999999999966,-69.00000000000261,,-1680.0000000000123
2021.06.29,116.00000000000499,-504.9999999999999,-31.999999999998696,192.99999999999872,-277.9999999999916,-55.000000000005045,-182.99999999999983,-259.9999999999909,-205.0000000000125,-250.0,-73.99999999999807,,-1532.9999999999927
2021.06.29,87.99999999999919,-517.0000000000119,-65.99999999999939,150.99999999999002,-272.99999999999613,-47.00000000000814,-198.00000000000927,-299.99999999998295,-212.0000000000175,-263.00000000000523,-112.99999999999955,,-1750.000000000041
2021.06.29,80.00000000001339,-499.000000000005,-53.00000000000304,150.99999999999002,-265.99999999999113,-67.00000000000594,-214.00000000000307,-299.0000000000066,-196.00000000002638,-242.00000000000443,-91.99999999999875,,-1697.000000000041
2021.06.29,90.00000000001229,-480.00000000001376,-31.000000000003247,133.00000000000534,-242.999999999995,-102.00000000000209,-226.99999999999943,-284.9999999999966,-160.000000000025,-221.9999999999942,-67.00000000000728,,-1594.0000000000186
2021.06.29,-19.999999999997797,-534.9999999999966,-117.00000000000044,133.00000000000534,-314.9999999999977,-79.00000000000685,-236.99999999999832,-387.00000000000045,-233.0000000000041,-251.00000000000477,-147.99999999999613,,-2188.999999999998
2021.06.29,-55.99999999998939,-497.0000000000141,-109.00000000000354,90.99999999999665,-414.0000000000015,-114.00000000000298,-253.0000000000032,-556.999999999988,-356.9999999999993,-298.0000000000018,-210.00000000000796,,-2774.0000000000155
2021.06.29,6.000000000017103,-446.9999999999974,-58.99999999999794,86.99999999999264,-384.9999999999909,-117.00000000000044,-248.00000000000378,-530.0000000000011,-345.0000000000273,-293.00000000000637,-182.00000000000216,,-2513.0000000000177
2021.06.29,-15.999999999993797,-497.99999999999847,-117.00000000000044,102.00000000000209,-417.99999999999216,-87.00000000000374,-211.00000000000563,-544.9999999999875,-417.0000000000016,-320.99999999999795,-239.00000000000432,,-2766.9999999999836
2021.06.29,-34.99999999998504,-537.0000000000097,-143.9999999999997,96.00000000000719,-473.99999999998954,12.000000000000899,-221.00000000000452,-622.9999999999905,-467.00000000001296,-381.0000000000002,-302.99999999999727,,-3076.999999999981
2021.06.29,-17.999999999984695,-571.9999999999948,-148.99999999999915,116.00000000000499,-420.99999999999227,8.999999999992347,-192.00000000000327,-534.9999999999966,-436.00000000000705,-367.00000000000443,-266.9999999999959,,-2831.999999999981
2021.06.29,-35.999999999991594,-581.0000000000093,-175.99999999999838,104.99999999999955,-406.9999999999965,19.999999999997797,-194.0000000000053,-536.0000000000014,-430.0000000000068,-361.99999999999477,-286.00000000000136,,-2883.0000000000077
2021.06.29,-36.999999999998145,-591.0000000000082,-161.00000000000003,133.99999999998968,-450.9999999999934,17.000000000000348,-182.99999999999983,-549.0000000000066,-459.0000000000032,-376.99999999999534,-275.99999999999625,,-2933.000000000011
2021.06.29,-27.999999999983594,-574.9999999999922,-172.00000000000549,140.0000000000068,-403.99999999999636,13.999999999991797,-191.00000000000784,-484.9999999999852,-388.00000000000523,-331.99999999999363,-254.99999999999545,,-2675.9999999999663
2021.06.29,-48.000000000003595,-581.9999999999936,-195.9999999999962,109.00000000000354,-361.99999999999477,51.99999999999649,-182.99999999999983,-472.0000000000084,-392.00000000002433,-319.0000000000026,-266.9999999999959,,-2660.000000000019
2021.06.29,12.000000000012001,-520.9999999999936,-136.00000000000279,131.99999999999878,-359.99999999999943,41.9999999999976,-182.99999999999983,-447.00000000000273,-375.0,-298.0000000000018,-222.99999999999898,,-2356.999999999991
2021.06.29,70.99999999999883,-507.000000000013,-70.99999999999883,119.00000000000244,-299.99999999999716,27.999999999994696,-185.00000000000182,-378.9999999999907,-303.0000000000257,-286.00000000000136,-150.00000000000568,,-1963.0000000000382
2021.06.29,29.999999999996696,-497.99999999999847,-85.99999999999719,83.9999999999952,-237.99999999999955,34.000000000000696,-209.00000000000364,-343.9999999999941,-245.00000000000455,-228.9999999999992,-123.00000000000466,,-1824.0000000000086
2021.06.29,14.000000000002899,-568.9999999999973,-140.0000000000068,8.999999999992347,-216.99999999999875,102.99999999999754,-212.00000000000108,-407.0000000000107,-294.00000000001114,-308.00000000000693,-207.9999999999984,,-2229.000000000038
2021.06.29,-97.9999999999981,-669.9999999999928,-243.00000000000432,35.999999999991594,-226.99999999998965,170.99999999999892,-209.9999999999991,-381.0000000000002,-282.0000000000107,-296.0000000000065,-240.99999999999966,,-2441.0000000000105
2021.06.29,-107.99999999999699,-696.999999999992,-243.99999999999977,42.999999999993044,-234.99999999999943,165.9999999999995,-218.00000000000708,-384.9999999999909,-265.0000000000148,-308.9999999999975,-234.99999999999943,,-2487.0000000000055
2021.06.29,-248.99999999998812,-844.0000000000003,-373.99999999999653,-5.999999999994898,-259.9999999999909,227.99999999999488,-258.0000000000027,-478.999999999985,-276.00000000001046,-381.0000000000002,-347.999999999999,,-3246.9999999999736
2021.06.29,-326.0000000000041,-926.0000000000045,-419.00000000000273,-49.00000000001015,-439.9999999999977,235.99999999999176,-290.00000000000136,-756.0000000000002,-471.00000000000364,-554.000000000002,-501.0000000000048,,-4496.000000000039
2021.06.29,-154.99999999999403,-829.0000000000131,-365.99999999999966,1.0000000000065512,-308.9999999999975,274.9999999999919,-231.0000000000034,-537.9999999999825,-378.0000000000143,-468.9999999999941,-427.99999999999727,,-3426.9999999999977
2021.06.29,-154.99999999999403,-811.0000000000061,-385.99999999999744,8.000000000008,-382.99999999999557,283.99999999999534,-236.00000000000287,-617.999999999995,-442.0000000000073,-500.0,-492.999999999995,,-3731.9999999999905
2021.06.29,-243.99999999999977,-825.0000000000091,-429.0000000000016,-15.00000000000945,-421.99999999999704,282.99999999999994,-262.00000000000665,-693.9999999999884,-467.00000000001296,-500.0,-530.0000000000011,,-4105.0000000000255
2021.06.29,-287.9999999999994,-818.0000000000076,-395.99999999999636,-49.99999999999449,-427.99999999999727,252.99999999999213,-300.0000000000003,-741.9999999999902,-447.00000000000273,-492.00000000000443,-489.9999999999949,,-4197.999999999995
2021.06.29,-381.99999999999346,-913.9999999999926,-497.000000000003,-51.000000000001044,-487.99999999999955,280.9999999999979,-316.0000000000052,-826.9999999999982,-491.00000000001387,-551.0000000000019,-591.9999999999987,,-4828.00000000001
2021.06.29,-424.00000000000216,-974.9999999999925,-548.9999999999995,4.999999999988347,-557.9999999999927,301.9999999999912,-272.00000000000557,-852.0000000000039,-584.0000000000032,-581.9999999999936,-641.0000000000053,,-5130.000000000018
2021.06.29,-384.9999999999909,-861.0000000000007,-558.9999999999984,82.99999999998863,-496.9999999999999,268.0000000000016,-228.00000000000597,-674.999999999983,-500.0,-420.0000000000017,-576.9999999999982,,-4350.999999999989
2021.06.29,-454.9999999999832,-859.0000000000098,-583.0000000000002,65.00000000000395,-561.9999999999976,246.99999999999721,-238.0000000000049,-778.9999999999964,-578.000000000003,-436.00000000000705,-617.999999999995,,-4795.999999999996
2021.06.29,-363.9999999999866,-812.999999999997,-482.00000000000466,58.000000000002494,-579.9999999999983,215.99999999999397,-236.99999999999832,-807.9999999999927,-604.0000000000134,-477.00000000000387,-575.0000000000028,,-4666.000000000001
2021.06.29,-353.99999999998766,-875.0000000000035,-539.999999999996,11.00000000000545,-518.9999999999912,332.99999999999443,-233.00000000000543,-796.999999999997,-587.0000000000175,-522.9999999999961,-641.9999999999959,,-4725.999999999991
2021.06.29,-431.99999999998795,-953.0000000000039,-514.9999999999987,-99.00000000000463,-631.0000000000002,307.99999999999716,-304.00000000000426,-1061.9999999999834,-710.000000000008,-680.9999999999974,-709.0000000000032,,-5787.9999999999945
2021.06.29,-353.0000000000033,-1012.9999999999973,-558.9999999999984,-119.00000000000244,-509.00000000000034,327.99999999999494,-329.00000000000153,-933.9999999999975,-562.0000000000118,-701.9999999999982,-733.0000000000041,,-5485.00000000002
2021.06.29,-269.9999999999925,-958.9999999999987,-541.0000000000026,-157.99999999999147,-423.9999999999924,378.00000000000057,-322.00000000000006,-873.9999999999952,-519.0000000000055,-680.9999999999974,-730.9999999999945,,-5100.99999999997
2021.06.29,-249.99999999999466,-907.0000000000133,-548.0000000000041,-120.99999999999334,-363.9999999999901,361.0000000000002,-277.000000000005,-751.0000000000048,-487.0000000000232,-584.0000000000032,-685.0000000000023,,-4613.000000000033
2021.06.29,-207.99999999998596,-985.0000000000136,-556.0000000000009,-38.0000000000047,-415.9999999999968,357.99999999999164,-228.00000000000597,-723.9999999999895,-539.0000000000157,-650.9999999999962,-707.0000000000078,,-4694.000000000026
2021.06.29,-280.9999999999979,-1059.9999999999943,-565.0000000000044,-39.00000000001125,-483.99999999999466,322.00000000000006,-224.000000000002,-805.9999999999832,-614.0000000000043,-707.9999999999984,-716.9999999999987,,-5175.999999999989
2021.06.29,-258.0000000000027,-1068.0000000000023,-589.0000000000061,24.000000000001798,-527.9999999999916,318.99999999999153,-201.00000000000674,-784.9999999999966,-633.0000000000098,-719.9999999999989,-748.0000000000047,,-5187.000000000026
2021.06.29,-235.99999999999176,-1038.0000000000057,-590.0000000000016,56.99999999999594,-531.9999999999965,317.9999999999961,-201.00000000000674,-752.9999999999859,-608.0000000000041,-691.0000000000025,-742.999999999995,,-5016.999999999998
