date,GBPUSD,USDCAD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,empty,sum
2021.06.28,0.0,-80.00000000001339,-95.99999999999609,-182.99999999999983,0.0,-167.00000000000603,-204.00000000000418,-20.000000000010232,0.0,0.0,-28.000000000005798,,-778.0000000000356
2021.06.28,79.00000000000685,-104.99999999999955,76.99999999999375,-357.00000000000733,61.00000000000705,-180.0000000000024,-221.00000000000452,-82.99999999999841,83.99999999997476,61.99999999999761,182.99999999999272,,-400.00000000003945
2021.06.28,68.00000000000139,-124.99999999999733,134.99999999999625,-234.00000000000088,140.00000000000057,-133.00000000000534,-273.000000000001,-108.00000000000409,63.99999999999295,106.99999999999932,224.00000000000375,,-135.00000000001444
2021.06.28,114.0000000000141,-178.00000000001148,78.00000000000028,-218.00000000000708,291.000000000011,-103.00000000000864,-269.00000000000813,22.999999999996135,149.0000000000009,150.99999999999625,203.99999999999352,,241.99999999997692
2021.06.28,202.00000000001327,-103.99999999999298,137.9999999999937,-140.99999999999113,300.00000000001137,-78.00000000000028,-235.00000000000742,94.99999999999886,161.99999999997772,198.99999999999807,263.00000000000523,,801.0000000000064
2021.06.28,199.00000000001583,-93.99999999999409,141.99999999999767,-154.0000000000097,313.0000000000024,-99.00000000000463,-234.00000000000088,123.99999999999523,178.99999999997362,221.9999999999942,278.0000000000058,,875.9999999999754
2021.06.28,140.0000000000068,-121.99999999999989,149.99999999999457,-154.0000000000097,195.0000000000074,-168.00000000000148,-243.00000000000432,-8.000000000009777,58.9999999999975,165.99999999999682,263.00000000000523,,277.9999999999832
2021.06.28,177.00000000000495,-100.0000000000112,175.00000000000293,-112.000000000001,102.00000000000387,-225.00000000000853,-220.00000000000907,-98.99999999998954,-42.00000000000159,114.99999999999488,218.9999999999941,,-10.000000000020236
2021.06.28,107.99999999999699,-190.00000000000128,129.00000000000134,-93.00000000000975,61.00000000000705,-225.00000000000853,-224.000000000002,-112.99999999999955,-75.00000000001705,75.00000000000284,194.00000000000261,,-353.0000000000273
2021.06.28,70.0000000000145,-239.00000000001143,83.9999999999952,-62.99999999999084,-54.000000000002046,-214.99999999999852,-203.00000000000873,-194.99999999999318,-150.00000000000568,16.999999999995907,123.00000000000466,,-825.0000000000002
2021.06.28,70.99999999999883,-259.0000000000092,56.0000000000005,-1.999999999990898,-77.99999999998875,-221.99999999999997,-194.0000000000053,-193.9999999999884,-163.0000000000109,-12.000000000000455,78.99999999999352,,-918.000000000001
2021.06.28,87.99999999999919,-229.00000000001253,109.00000000000354,-2.999999999997449,-33.999999999991815,-243.99999999999977,-192.00000000000327,-173.00000000000182,-127.00000000000955,28.999999999996362,156.99999999999648,,-619.0000000000207
2021.06.28,111.00000000001664,-242.99999999999324,112.99999999999643,4.999999999988347,-34.99999999999659,-230.000000000008,-172.00000000000549,-155.00000000000114,-153.00000000002,16.000000000005343,164.99999999999204,,-578.0000000000256
2021.06.28,102.00000000000209,-245.0000000000063,122.99999999999534,4.000000000004,-52.99999999999727,-239.0000000000003,-170.99999999999892,-167.0000000000016,-173.00000000000182,-4.9999999999954525,152.00000000000102,,-671.9999999999992
2021.06.28,167.00000000000603,-224.000000000002,136.00000000000279,36.999999999998145,-54.99999999999261,-226.00000000000398,-152.00000000000767,-163.99999999998727,-175.00000000001137,-7.999999999995566,147.00000000000557,,-516.999999999988
2021.06.28,167.00000000000603,-226.99999999999943,151.9999999999966,36.999999999998145,-73.99999999999807,-221.00000000000452,-150.00000000000568,-150.00000000000568,-200.00000000001705,-7.000000000005002,162.9999999999967,,-510.00000000003797
