date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPAUD,EURCAD,EURNZD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2021.10.18,36.999999999998145,-11.999999999989797,-17.000000000000348,-22.999999999996135,-130.0000000000079,8.999999999992347,77.00000000001594,161.00000000000136,28.000000000005798,45.000000000006146,-31.000000000003247,-129.00000000000134,-229.99999999999687,-61.99999999998429,-45.000000000001705,-37.99999999999359,65.99999999998829,,-293.99999999996714
2021.10.18,90.99999999999665,-87.99999999999919,-18.0000000000069,20.000000000010232,-175.00000000001404,26.999999999999247,149.00000000002134,109.00000000000887,26.999999999999247,48.99999999999905,-2.000000000002,-97.9999999999981,-225.00000000000853,206.00000000001728,45.000000000001705,-129.00000000000134,146.99999999998602,,135.00000000000955
2021.10.18,17.000000000000348,-120.00000000000898,-18.0000000000069,103.00000000000864,-45.000000000006146,178.99999999999582,139.00000000000023,-123.99999999999523,46.00000000000159,133.00000000000534,-40.00000000000669,65.99999999998829,-36.999999999998145,397.0000000000029,283.9999999999918,-227.99999999999488,126.99999999998823,,878.9999999999663
2021.10.18,19.999999999997797,-160.00000000000458,-13.000000000018552,81.00000000000307,-128.000000000017,95.00000000000064,189.00000000001694,-102.99999999999443,0.0,55.000000000005045,-21.999999999999797,-175.00000000001404,-123.99999999999079,295.0000000000008,171.99999999999704,-180.99999999999784,177.99999999998929,,178.9999999999736
2021.10.18,4.999999999999449,-207.00000000000162,-26.999999999999247,60.000000000002274,-134.99999999999625,162.99999999999093,214.00000000000307,-96.9999999999942,7.0000000000014495,136.99999999999824,-2.000000000002,-121.00000000001555,-150.99999999999002,310.0000000000103,230.00000000000398,-271.9999999999945,68.00000000000139,,182.0000000000177
2021.10.18,60.99999999999994,-163.00000000000205,12.999999999996348,79.00000000000773,-197.00000000000273,108.99999999999244,249.00000000001032,-43.99999999999693,16.0000000000049,128.00000000000588,-1.0000000000065512,-177.00000000000495,-170.00000000000347,174.00000000000747,185.00000000000227,-251.99999999999667,19.999999999997797,,30.00000000001181
2021.10.18,97.9999999999981,-69.9999999999923,55.99999999998939,8.000000000009777,-293.0000000000099,-12.000000000000899,216.00000000001617,76.99999999999818,-12.999999999996348,46.00000000000159,-26.000000000003798,-370.00000000000364,-229.99999999999687,82.00000000000429,-6.000000000000227,-175.99999999999838,93.99999999999409,,-518.9999999999907
2021.10.18,140.0000000000068,8.000000000008,133.99999999998968,-3.0000000000001137,-286.00000000000847,-26.999999999999247,199.00000000001583,141.00000000000534,21.00000000000435,60.00000000000449,-19.00000000000235,-283.99999999999534,-123.99999999999079,237.00000000002052,-28.999999999996362,-151.9999999999966,140.99999999999113,,157.0000000000569
2021.10.18,109.99999999999899,52.99999999999194,83.9999999999952,-131.9999999999908,-224.000000000002,1.999999999990898,117.00000000001154,243.99999999999977,39.00000000000014,65.99999999999939,-78.00000000000028,-151.9999999999966,-110.00000000001009,91.00000000001884,-94.0000000000083,-136.00000000000279,48.000000000003595,,-72.00000000000055
2021.10.18,104.00000000000409,92.00000000000318,69.9999999999923,-134.00000000000034,-260.0000000000158,-15.00000000000945,75.00000000000284,240.99999999999966,11.00000000000545,46.00000000000159,-111.00000000000554,-143.00000000000423,-171.99999999999437,-29.999999999996696,-115.99999999999966,-146.99999999999713,5.999999999994898,,-483.0000000000192
2021.10.18,85.00000000000173,45.99999999999049,44.99999999998394,-177.99999999999727,-217.0000000000005,43.999999999999595,90.00000000001229,265.00000000000057,23.00000000000635,89.00000000000574,-106.00000000000608,-53.00000000001415,-150.99999999999002,130.0000000000079,-79.00000000000773,-187.9999999999993,49.99999999999449,,-105.00000000001194
2021.10.18,102.99999999999754,36.999999999998145,67.9999999999792,-100.99999999999909,-238.0000000000049,12.999999999996348,124.00000000001299,204.00000000000773,26.999999999999247,70.0000000000034,-82.99999999999974,-144.99999999999514,-147.99999999999258,274.00000000001864,-57.00000000000216,-163.99999999999747,168.99999999999693,,153.0000000000191
2021.10.18,172.00000000000549,144.0000000000108,137.9999999999937,76.99999999999818,-361.9999999999957,-97.00000000000264,117.00000000001154,105.00000000000398,7.0000000000014495,23.00000000000635,-101.00000000000664,-273.0000000000121,-208.99999999999253,16.000000000016,-49.99999999999716,-121.99999999999989,89.99999999999008,,-324.99999999996896
2021.10.18,185.00000000000182,147.99999999999258,159.99999999998238,139.00000000001,-374.0000000000077,-101.00000000000664,134.00000000001188,55.00000000000682,11.00000000000545,30.000000000007798,-84.0000000000063,-276.00000000000955,-192.99999999999872,100.0000000000112,-7.000000000005002,-125.99999999999278,129.00000000000134,,-69.9999999999954
2021.10.18,179.00000000000693,114.99999999999844,162.99999999997982,76.00000000000762,-398.00000000000944,-107.00000000000153,154.0000000000097,115.99999999999966,-7.9999999999968985,18.0000000000069,-60.00000000000449,-334.9999999999964,-215.99999999999397,21.00000000000435,-61.99999999999761,-134.99999999999625,86.99999999999264,,-391.9999999999907
2021.10.18,212.00000000000108,136.00000000000279,188.9999999999947,91.99999999999875,-404.0000000000044,-117.00000000000044,182.0000000000155,146.0000000000008,17.000000000000348,36.999999999998145,-60.00000000000449,-327.00000000001063,-188.9999999999947,-28.999999999990145,-63.00000000000239,-126.99999999999933,43.999999999999595,,-260.99999999999477
2021.10.18,206.00000000000617,171.00000000001003,183.99999999998417,102.00000000000387,-407.0000000000018,-87.00000000000374,138.0000000000159,121.00000000000932,9.00000000000345,55.000000000005045,-84.0000000000063,-211.00000000000563,-198.00000000000927,-25.999999999992696,-21.000000000000796,-166.99999999999494,9.999999999998899,,-204.99999999997834
2021.10.18,221.00000000000452,171.99999999999437,193.99999999998306,73.0000000000075,-452.00000000000796,-129.00000000000134,156.00000000000057,176.00000000000193,-5.999999999994898,28.000000000005798,-78.00000000000028,-317.0000000000117,-238.99999999998923,-12.999999999996348,-94.0000000000083,-142.99999999999312,72.0000000000054,,-379.00000000000006
2021.10.18,322.00000000000006,215.00000000000963,240.9999999999801,23.000000000010346,-487.0000000000152,-174.00000000000747,260.0000000000158,359.99999999999943,53.00000000000304,63.99999999999739,-70.0000000000034,-365.99999999999966,-224.000000000002,-7.999999999985796,-179.00000000000205,-119.00000000000244,92.99999999998754,,3.999999999985377
2021.10.18,275.000000000003,79.99999999999119,215.99999999999397,75.00000000000284,-477.0000000000163,-154.0000000000097,318.00000000001825,242.00000000000443,19.00000000000235,45.000000000006146,-2.999999999997449,-507.000000000013,-242.00000000000887,25.00000000000835,-118.99999999999977,-131.99999999999878,102.99999999998644,,-236.00000000002686
