date,USDCHF,CADCHF,EURGBP,GBPJPY,AUDJPY,empty,sum
2020.09.21,-46.00000000000159,-26.999999999999247,0.0,-155.00000000000114,0.0,,-228.000000000002
2020.09.21,-33.000000000005244,-21.999999999999797,-2.999999999997449,-187.99999999998818,-2.0000000000095497,,-248.00000000000023
2020.09.21,-23.00000000000635,0.0,-2.999999999997449,-183.9999999999975,-3.0000000000001137,,-213.00000000000142
2020.09.21,20.999999999993246,21.00000000000435,29.000000000001247,-98.99999999998954,67.99999999999784,,40.00000000000715
2020.09.21,29.000000000001247,41.000000000002146,31.999999999998696,-165.99999999999682,42.00000000000159,,-21.999999999993136
2020.09.21,48.99999999999905,75.00000000000284,36.0000000000027,-164.99999999999204,21.99999999999136,,17.000000000003922
2020.09.21,73.00000000000084,111.00000000000554,21.00000000000435,-260.9999999999957,-64.00000000000716,,-119.99999999999213
2020.09.21,7.0000000000014495,135.00000000000733,3.0000000000085514,-274.0000000000009,-85.99999999999852,,-214.9999999999821
2020.09.21,-9.999999999998899,114.99999999999844,-7.0000000000014495,-265.99999999999113,-58.000000000006935,,-225.99999999999997
2020.09.21,9.00000000000345,120.00000000000898,-14.999999999998348,-234.99999999998522,-46.999999999997044,,-167.9999999999682
2020.09.21,4.000000000004,126.99999999999933,2.000000000002,-120.9999999999809,-36.000000000001364,,-23.99999999997695
2020.09.21,-24.000000000001798,134.0000000000008,-2.999999999997449,-159.9999999999966,-85.00000000000796,,-138.00000000000298
2020.09.21,-36.999999999998145,102.00000000000209,-7.0000000000014495,-99.99999999999432,-52.00000000000671,,-93.99999999999852
2020.09.21,-48.99999999999905,108.00000000000809,11.00000000000545,-108.99999999998045,-43.99999999999693,,-82.99999999996288
2020.09.21,-63.99999999999739,124.00000000000189,31.000000000003247,-127.9999999999859,-81.00000000000307,,-117.99999999998123
2020.09.21,-48.99999999999905,119.00000000000244,31.999999999998696,-140.99999999999113,-96.00000000000364,,-134.99999999999267
2020.09.21,-62.000000000006494,107.00000000000153,36.0000000000027,-115.99999999998545,-102.00000000000387,,-136.9999999999916
2020.09.21,-50.0000000000056,103.00000000000864,50.0000000000056,-102.99999999998022,-61.99999999999761,,-61.99999999996919
2020.09.21,-31.000000000003247,75.00000000000284,25.00000000000835,-61.9999999999834,-45.000000000001705,,-37.99999999997716
2020.09.21,-28.000000000005798,64.0000000000085,-79.99999999999119,-173.00000000000182,-64.99999999999773,,-281.99999999998806
2020.09.21,-148.99999999999915,-46.999999999997044,-52.99999999999194,-167.0000000000016,-55.999999999997385,,-471.9999999999871
2020.09.21,-97.00000000000264,-48.99999999999905,52.000000000007596,389.00000000001,182.00000000000216,,477.0000000000181
2020.09.21,29.999999999996696,-43.999999999999595,169.00000000000804,654.0000000000248,353.9999999999992,,1163.000000000029
2020.09.21,148.99999999999915,23.00000000000635,308.00000000000824,1241.0000000000139,487.99999999999955,,2209.0000000000273
2020.09.21,329.999999999997,165.9999999999995,124.00000000000189,973.0000000000132,370.9999999999951,,1964.0000000000068
2020.09.21,424.9999999999976,217.0000000000005,148.99999999999915,1188.0000000000166,509.9999999999909,,2489.0000000000045
2020.09.21,417.0000000000007,178.00000000000037,70.99999999999883,1167.0000000000016,563.0000000000024,,2396.0000000000036
2020.09.21,326.0000000000041,120.00000000000898,97.9999999999981,1183.9999999999975,594.9999999999989,,2323.0000000000073
2020.09.21,287.9999999999994,58.000000000002494,79.00000000000685,1072.0000000000027,676.9999999999925,,2174.0000000000036
