date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.02,-21.999999999999797,-205.99999999999508,-33.00000000001635,0.0,-0.999999999995449,-184.99999999999073,0.0,-11.999999999989797,0.0,-159.00000000002024,-53.00000000001148,-11.00000000000545,-248.00000000000466,-322.00000000000273,-340.999999999994,0.0,0.0,,-1593.000000000026
2020.03.02,41.9999999999976,1.0000000000065512,-18.0000000000069,21.999999999999797,43.00000000000415,18.0000000000069,136.00000000000279,25.00000000000835,20.999999999993246,-59.000000000009045,-154.00000000001057,-61.99999999998429,-269.999999999996,-307.9999999999927,-317.99999999999784,41.000000000002146,1.0000000000065512,,-838.9999999999693
2020.03.02,-92.00000000000318,-1.0000000000065512,39.999999999995595,83.9999999999952,60.00000000000449,-58.000000000002494,196.0000000000184,-32.999999999994145,77.99999999998919,65.99999999998829,-141.00000000000534,53.00000000001415,-290.9999999999968,-551.9999999999925,-435.99999999999284,112.000000000001,53.00000000000304,,-861.9999999999845
2020.03.02,-51.000000000001044,43.999999999999595,60.99999999999994,388.9999999999949,263.99999999999756,-17.000000000000348,243.00000000001543,121.00000000000443,348.9999999999993,957.9999999999922,208.99999999998897,673.0000000000125,-385.0000000000051,-733.9999999999947,-498.00000000000466,405.9999999999952,187.9999999999993,,2219.999999999994
2020.03.02,104.00000000000409,21.00000000000435,-45.000000000006146,193.99999999999417,70.99999999999883,151.9999999999966,228.00000000000597,248.00000000000378,248.99999999999923,404.9999999999887,110.99999999999,438.00000000000506,-507.99999999999557,-712.9999999999939,-542.0000000000016,154.99999999999403,-58.000000000002494,,509.9999999999852
2020.03.02,-32.999999999994145,21.00000000000435,7.999999999985796,224.9999999999974,109.99999999999899,90.99999999999665,212.00000000001216,194.0000000000053,246.99999999999721,549.9999999999839,135.99999999999568,470.00000000001484,-510.0000000000051,-652.9999999999916,-477.99999999999443,185.00000000000182,-34.000000000000696,,741.0000000000083
2020.03.02,-80.00000000000229,178.99999999999582,160.99999999998892,339.0000000000004,200.00000000000017,89.99999999999008,195.00000000001182,187.9999999999993,267.99999999999045,605.9999999999955,208.99999999998897,485.0000000000021,-588.9999999999986,-667.0000000000016,-492.00000000000443,243.00000000000432,-17.999999999995797,,1316.9999999999652
2020.03.02,18.0000000000069,235.99999999999176,114.99999999999844,456.9999999999963,300.99999999999574,218.00000000000708,272.00000000000557,346.0000000000019,418.9999999999916,879.9999999999919,408.9999999999918,855.0000000000058,-879.0000000000049,-935.0000000000023,-757.000000000005,243.99999999999977,-8.999999999992347,,2189.9999999999795
2020.03.02,-9.00000000000345,222.99999999999542,144.99999999999514,458.00000000000284,334.00000000000097,191.00000000000784,259.0000000000092,318.00000000000716,398.9999999999938,917.9999999999966,468.9999999999941,853.0000000000149,-941.0000000000025,-974.0000000000038,-777.000000000001,261.99999999999557,2.000000000002,,2130.0000000000045
2020.03.02,53.00000000000304,261.0000000000001,148.99999999999915,596.9999999999919,431.0000000000036,327.00000000001063,317.0000000000117,530.0000000000082,579.9999999999916,1261.000000000001,688.0000000000024,1195.999999999997,-1177.9999999999973,-1286.9999999999918,-977.9999999999944,254.99999999999412,-59.99999999999339,,3142.000000000038
2020.03.02,68.00000000000139,307.99999999999716,124.99999999999733,535.999999999992,361.9999999999957,358.9999999999982,295.0000000000008,569.0000000000084,520.9999999999936,1032.999999999995,830.9999999999889,1124.0000000000139,-1269.999999999996,-1280.9999999999918,-981.9999999999993,143.00000000000423,-134.99999999999625,,2606.000000000004
2020.03.02,50.0000000000056,360.0000000000048,108.99999999998133,524.9999999999977,333.0000000000055,421.0000000000047,300.00000000001137,543.0000000000045,522.0000000000002,865.999999999989,843.9999999999941,1093.999999999995,-1248.0000000000045,-1253.9999999999907,-978.9999999999992,180.0000000000024,-119.99999999999788,,2546.0000000000027
2020.03.02,85.99999999999719,280.9999999999979,71.99999999998319,498.9999999999939,273.000000000001,388.0000000000106,281.0000000000201,544.0,517.9999999999962,945.9999999999802,741.9999999999902,1088.0,-1171.0000000000064,-1085.9999999999986,-810.0000000000023,146.99999999999713,-192.99999999999872,,2604.9999999999613
2020.03.02,-12.999999999996348,279.99999999999136,106.99999999999044,497.000000000003,260.00000000000466,263.99999999999756,245.0000000000063,499.000000000005,449.9999999999948,869.999999999993,741.9999999999902,977.0000000000057,-1108.000000000004,-1024.9999999999914,-775.9999999999962,129.9999999999968,-220.99999999999343,,2177.999999999997
2020.03.02,89.00000000000574,290.00000000001245,47.99999999998139,429.0000000000016,236.99999999999832,392.9999999999989,290.00000000001245,573.0000000000013,473.99999999999665,697.9999999999986,640.9999999999911,953.0000000000039,-1094.9999999999989,-981.9999999999993,-698.9999999999981,39.00000000000014,-261.99999999999557,,2116.000000000011
2020.03.02,133.00000000000534,324.9999999999975,10.999999999983245,465.9999999999998,243.99999999999977,503.000000000009,287.9999999999994,626.9999999999998,519.9999999999983,728.9999999999797,658.0000000000013,1102.000000000003,-1171.0000000000064,-1034.9999999999966,-766.0000000000053,65.99999999999939,-263.0000000000021,,2436.9999999999645
2020.03.02,126.99999999999933,329.00000000000153,17.000000000000348,504.9999999999999,289.0000000000059,510.00000000001046,277.00000000001614,643.0000000000047,565.9999999999999,824.9999999999868,763.9999999999958,1235.0000000000084,-1245.999999999995,-1161.0000000000014,-885.9999999999957,105.99999999999498,-212.00000000000108,,2688.0000000000314
2020.03.02,145.00000000000622,429.99999999999704,-25.00000000000835,537.9999999999941,282.0000000000045,595.9999999999966,272.00000000000557,641.0000000000027,596.9999999999919,830.9999999999818,711.9999999999891,1317.999999999997,-1189.9999999999977,-1125.9999999999905,-873.0000000000047,159.9999999999935,-212.99999999999653,,3094.999999999964
2020.03.02,57.00000000000705,368.9999999999971,-12.000000000012001,537.9999999999941,311.00000000000574,435.0000000000076,270.00000000001467,533.0000000000057,571.9999999999948,870.9999999999995,816.9999999999931,1214.0000000000039,-1224.0000000000036,-1213.9999999999986,-917.0000000000016,158.99999999999804,-170.99999999999892,,2608.0000000000064
2020.03.02,78.00000000000028,134.99999999999625,196.99999999998053,608.9999999999928,394.00000000000546,290.9999999999968,409.0000000000149,551.0000000000015,631.9999999999992,1112.9999999999861,1063.0000000000023,1195.999999999997,-1423.0000000000018,-1497.0,-1179.9999999999927,300.0000000000003,-19.999999999997797,,2847.999999999982
2020.03.02,46.999999999997044,-309.0000000000037,192.99999999999872,674.9999999999923,443.0000000000045,-215.99999999999397,516.0000000000053,600.0000000000006,745.9999999999911,1760.9999999999905,1158.0000000000014,1320.9999999999943,-1382.000000000005,-1628.9999999999907,-1325.0000000000027,380.999999999998,30.000000000007798,,3009.999999999985
2020.03.02,63.99999999999739,-147.00000000000824,373.99999999998545,853.9999999999992,629.9999999999973,-69.9999999999923,597.0000000000031,642.0000000000092,858.9999999999986,2571.9999999999964,976.9999999999897,1507.0000000000139,-1341.0000000000082,-1557.0000000000023,-1275.9999999999964,434.000000000001,96.00000000000719,,5214.99999999999
2020.03.02,62.000000000006494,-370.00000000000364,220.99999999998232,783.9999999999958,524.0000000000023,-292.00000000000335,499.000000000005,675.0000000000034,822.9999999999959,2604.9999999999905,623.9999999999952,1453.0000000000155,-1195.0000000000073,-1331.0000000000032,-1006.0000000000002,358.9999999999982,-29.000000000001247,,4405.999999999972
2020.03.02,-112.000000000001,-356.00000000000074,325.99999999998187,732.9999999999948,570.9999999999993,-411.99999999999017,323.0000000000066,446.00000000000193,623.9999999999912,2488.9999999999854,599.9999999999943,1272.0000000000064,-1058.0000000000068,-1185.0000000000023,-930.9999999999974,361.9999999999957,89.00000000000574,,3780.999999999966
2020.03.02,-214.99999999999852,-334.9999999999964,367.99999999999056,761.999999999996,619.9999999999983,-492.0000000000035,315.0000000000208,372.0000000000057,610.9999999999949,2368.999999999999,676.9999999999925,1244.0000000000007,-867.999999999995,-1081.9999999999936,-929.000000000002,444.9999999999954,221.00000000000452,,4083.00000000001
2020.03.02,-234.99999999999633,-157.00000000000713,422.9999999999956,719.000000000003,683.0000000000002,-459.0000000000094,249.00000000001032,291.0000000000079,519.9999999999983,2290.9999999999986,659.9999999999966,1144.0000000000116,-924.0000000000066,-1171.999999999997,-1063.999999999993,470.00000000000375,367.0000000000062,,3806.0000000000236
2020.03.02,-336.00000000000296,-381.0000000000091,408.9999999999927,609.9999999999994,611.000000000006,-804.9999999999891,209.00000000001472,145.00000000000622,361.9999999999957,2170.9999999999895,589.9999999999892,668.0000000000019,-712.0000000000033,-941.9999999999931,-875.0,436.00000000000307,368.00000000000165,,2528.000000000003
2020.03.02,-625.9999999999932,-400.00000000000034,483.99999999999557,558.000000000003,563.9999999999978,-931.9999999999995,109.00000000000354,-139.00000000000023,116.99999999998934,1607.9999999999873,512.999999999991,204.00000000000418,-588.0000000000081,-765.9999999999911,-769.0000000000055,363.99999999999767,334.00000000000097,,634.999999999972
2020.03.02,-658.0000000000031,-252.0000000000078,690.9999999999972,590.999999999997,614.0000000000034,-1004.0000000000049,135.00000000001845,-134.99999999999625,139.00000000000023,1828.9999999999918,831.9999999999936,292.00000000000335,-644.999999999996,-897.9999999999961,-884.0000000000003,451.9999999999969,397.0000000000029,,1496.0000000000007
2020.03.02,-551.9999999999969,-461.0000000000003,588.9999999999951,622.0000000000003,622.9999999999958,-1086.000000000009,142.0000000000199,24.000000000001798,257.9999999999916,2190.9999999999873,875.9999999999906,561.9999999999958,-772.9999999999961,-1015.0000000000006,-956.0000000000031,422.00000000000017,378.00000000000057,,1843.9999999999727
2020.03.02,-553.999999999999,-458.00000000000284,684.9999999999801,651.999999999997,656.000000000001,-1079.0000000000077,226.00000000001506,-63.99999999999739,261.0000000000001,2204.9999999999905,959.9999999999937,357.00000000000733,-787.0000000000061,-995.9999999999951,-950.0000000000028,424.00000000000216,390.0000000000015,,1927.9999999999777
2020.03.02,-834.0000000000014,-261.0000000000001,802.9999999999982,678.9999999999962,653.0000000000035,-1168.9999999999977,81.00000000001995,-254.99999999999412,134.99999999999625,2211.999999999992,944.9999999999932,127.99999999999478,-564.9999999999977,-942.9999999999978,-885.9999999999957,561.9999999999958,487.99999999999955,,1773.000000000005
2020.03.02,-624.9999999999977,-306.9999999999906,671.9999999999837,697.9999999999986,644.0000000000001,-1052.9999999999927,159.00000000002024,-145.9999999999906,281.99999999999335,2335.9999999999827,936.9999999999976,591.0000000000082,-620.0000000000045,-1000.9999999999906,-902.000000000001,612.0000000000015,504.00000000000443,,2781.0000000000227
