date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.01.22,-63.99999999999739,-24.000000000001798,-9.999999999998899,-56.000000000011596,-166.99999999999494,-88.99999999999464,-268.9999999999859,-7.0000000000014495,-264.00000000001,-109.99999999998789,-56.99999999999594,-118.00000000002342,-131.00000000000023,-104.99999999998977,-12.999999999996348,-73.99999999999629,-32.999999999994145,,-1590.9999999999807
2018.01.22,-12.000000000000899,-9.000000000014552,69.9999999999923,48.99999999999238,-172.99999999998983,-74.99999999999174,-285.00000000000193,2.999999999997449,-257.000000000005,-124.99999999999733,-150.00000000000568,-97.00000000000841,-149.0000000000009,-107.99999999998988,14.999999999998348,-62.99999999999084,22.999999999995246,,-1343.0000000000214
2018.01.22,51.000000000001044,24.000000000001798,97.9999999999981,1.9999999999953388,-153.99999999999858,-83.9999999999952,-298.9999999999826,24.000000000001798,-326.0000000000218,-171.99999999999437,-83.9999999999952,-124.00000000002365,-201.99999999999818,-195.99999999999795,28.000000000005798,-163.99999999999747,31.000000000003247,,-1546.999999999998
2018.01.22,56.0000000000005,7.0000000000014495,112.99999999998533,100.99999999999909,-172.99999999998983,-139.99999999999568,-317.9999999999961,17.999999999984695,-313.0000000000166,-194.0000000000053,-95.00000000000064,-123.00000000001887,-182.00000000000216,-213.99999999999864,60.00000000000449,-212.00000000000108,-46.999999999997044,,-1656.0000000000464
2018.01.22,50.0000000000056,28.999999999990145,121.99999999999989,51.9999999999925,-181.9999999999933,-129.9999999999968,-271.99999999998334,42.999999999993044,-308.00000000002115,-164.99999999999292,-89.99999999999008,-106.00000000002296,-170.0000000000017,-200.9999999999934,40.00000000000669,-195.9999999999962,-34.000000000000696,,-1518.0000000000048
2018.01.22,45.000000000006146,35.999999999991594,150.99999999999002,41.99999999998738,-124.99999999999733,-117.00000000000044,-285.99999999998624,39.999999999995595,-259.00000000001455,-66.99999999999484,-93.00000000000975,-28.00000000002001,-117.00000000000443,-168.99999999999693,-8.999999999992347,-147.99999999999258,-51.000000000001044,,-1155.00000000004
2018.01.22,102.00000000000209,112.000000000001,252.99999999999213,129.99999999999545,-72.99999999998974,-70.99999999999883,-239.99999999999577,86.99999999999264,-239.00000000000432,-48.99999999998794,-164.00000000000858,-24.00000000000091,-105.00000000000398,-161.99999999999193,-59.99999999999339,-102.99999999999754,-46.999999999997044,,-652.9999999999867
2018.01.22,170.99999999999892,209.9999999999991,333.9999999999899,199.99999999998863,-25.999999999992696,-39.999999999995595,-242.99999999999324,99.99999999998899,-237.99999999999955,65.00000000000395,-126.0000000000039,4.9999999999954525,-90.99999999999397,-155.9999999999917,-90.0000000000012,-78.00000000000028,-62.99999999999084,,-65.99999999999801
2018.01.22,168.99999999999693,208.99999999999253,322.00000000000006,209.99999999999375,-51.99999999999649,-80.99999999999774,-248.99999999998812,97.9999999999981,-239.00000000000432,35.00000000000725,-127.99999999999478,-5.000000000023874,-117.999999999995,-209.00000000000318,-95.00000000000064,-131.99999999999878,-90.00000000001229,,-355.0000000000266
2018.01.22,129.9999999999968,195.9999999999962,323.0000000000066,197.9999999999933,-100.00000000000009,-91.99999999999208,-225.99999999999287,133.00000000000534,-213.00000000002228,75.00000000000284,-43.999999999999595,34.99999999999659,-150.00000000000568,-215.99999999999397,-34.000000000000696,-148.99999999999915,-92.00000000000318,,-226.00000000001194
