date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2021.08.30,-170.99999999999892,-31.000000000003247,-34.000000000000696,-36.000000000001364,-107.99999999999699,-40.0000000000178,0.0,-124.00000000000944,-118.00000000000699,-48.00000000000182,-215.99999999999397,-36.000000000001364,-29.999999999996696,-69.9999999999923,-23.000000000010346,-11.00000000000545,-114.99999999999844,,-1211.0000000000357
2021.08.30,-85.00000000000173,-28.000000000005798,-28.999999999990145,-8.000000000009777,-130.0000000000079,-4.000000000004,-68.00000000000139,21.000000000000796,-141.00000000000225,-28.999999999996362,-157.00000000000713,0.9999999999763531,-24.000000000001798,-52.000000000007596,-27.000000000001023,65.99999999999939,60.99999999999994,,-633.0000000000605
2021.08.30,-58.000000000002494,5.000000000010552,7.0000000000014495,-82.00000000000784,-87.99999999999919,37.99999999998249,-4.999999999988347,36.000000000001364,-139.00000000000023,-15.00000000001478,-202.00000000001327,6.000000000000227,4.000000000004,-48.99999999998794,46.999999999997044,83.9999999999952,102.99999999999754,,-308.0000000000243
2021.08.30,-53.00000000000304,86.99999999999264,32.999999999994145,-33.00000000000125,-39.00000000001125,132.99999999998312,15.999999999993797,125.0,-102.00000000000209,81.99999999999363,-218.00000000000708,40.99999999999682,-45.000000000006146,-96.00000000000719,48.00000000000182,85.99999999999719,97.00000000000264,,161.99999999991775
2021.08.30,-63.99999999999739,109.00000000000354,39.999999999995595,-14.000000000010004,-62.000000000006494,166.99999999998383,32.0000000000098,125.99999999999056,-98.0000000000092,120.00000000000455,-228.00000000000597,57.999999999992724,-34.000000000000696,-62.000000000006494,63.00000000000239,92.99999999999864,168.00000000000148,,413.99999999994685
2021.08.30,-68.99999999999685,96.00000000000719,35.999999999991594,-1.0000000000047748,-29.999999999996696,157.99999999999147,39.999999999995595,137.99999999999102,-111.00000000000554,115.99999999998545,-181.00000000000892,69.99999999999318,-5.999999999994898,17.000000000000348,82.99999999999841,101.99999999999099,200.99999999999562,,658.9999999999332
2021.08.30,-77.00000000000485,46.999999999997044,25.999999999992696,-91.00000000000819,-112.000000000001,130.99999999999224,38.0000000000047,78.99999999999352,-129.00000000000134,12.000000000000455,-242.00000000000887,-3.0000000000143245,-45.99999999999049,-89.99999999999008,40.99999999999682,151.9999999999966,188.9999999999947,,-75.0000000000503
2021.08.30,-46.00000000000159,100.0000000000112,69.9999999999923,-138.00000000000523,-113.00000000000753,72.99999999998974,21.00000000000435,60.000000000002274,-151.00000000000114,-57.00000000001637,-290.00000000001245,-13.00000000000523,-85.99999999998609,-157.99999999999147,-2.0000000000095497,170.99999999999892,202.9999999999976,,-356.00000000004036
2021.08.30,12.999999999996348,70.99999999999883,100.0000000000112,-146.0000000000008,-136.00000000000279,29.999999999996696,5.000000000010552,95.99999999998943,-164.00000000000858,-100.99999999999909,-283.000000000011,-25.000000000005684,-133.00000000000534,-197.00000000000273,-42.00000000000159,170.99999999999892,197.99999999999818,,-543.0000000000375
2021.08.30,27.999999999994696,112.000000000001,120.00000000000898,-137.00000000000045,-184.00000000000637,53.999999999998494,15.00000000000945,112.99999999999955,-153.99999999999858,-34.000000000020236,-417.0000000000007,6.000000000000227,-225.99999999999287,-241.00000000000233,-36.000000000001364,142.99999999999312,202.0000000000022,,-636.0000000000151
