names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['NZDCAD', 'AUDCAD', 'NZDUSD', 'EURUSD', 'GBPUSD', 'USDCHF']",100.0,1.0,S
GBPUSD,10,"['EURUSD', 'GBPUSD', 'USDCHF', 'USDJPY']",80.0,-0.8639523809523811,B
EURUSD,10,"['EURUSD', 'GBPUSD', 'USDCHF', 'USDJPY']",80.0,-0.8535714285714286,B
USDJPY,15,"['EURCAD', 'CADJPY', 'NZDJPY', 'CADCHF']",80.0,-0.6583174603174605,B
USDCAD,10,"['EURUSD', 'GBPUSD', 'USDCHF', 'USDJPY']",80.0,0.851547619047619,S
GBPCHF,30,"['NZDCHF', 'GBPCAD', 'NZDCAD']",100.0,-0.8806002886002885,B
EURCHF,15,['NZDJPY'],80.0,-0.8292619047619045,B
CHFJPY,10,['EURGBP'],100.0,-0.9,B
EURGBP,10,"['AUDCAD', 'NZDCAD', 'GBPCHF', 'EURCHF', 'CHFJPY']",100.0,0.78,S
GBPJPY,15,"['GBPAUD', 'AUDUSD', 'AUDCHF', 'AUDCAD']",100.0,-1.0,B
GBPCAD,10,"['GBPUSD', 'EURUSD', 'USDCAD']",80.0,1.0,S
EURJPY,15,"['EURUSD', 'GBPUSD', 'AUDCHF']",80.0,-1.0,B
EURAUD,10,"['NZDJPY', 'NZDCHF', 'NZDCAD', 'AUDCAD']",100.0,1.0,S
EURNZD,10,"['NZDJPY', 'NZDCHF', 'EURCAD']",100.0,1.0,S
AUDJPY,20,"['EURCAD', 'AUDCAD', 'AUDCHF']",100.0,-0.995,B
AUDCAD,10,"['GBPCAD', 'NZDJPY', 'NZDCHF']",80.0,-0.9466666666666668,B
NZDCAD,10,"['GBPCAD', 'NZDJPY', 'NZDCHF']",100.0,-1.0,B
