date,USDCHF,EURUSD,USDCAD,EURCHF,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.08.27,-4.999999999999449,-7.0000000000014495,-3.999999999981796,-1.999999999990898,-7.0000000000014495,-64.99999999999284,-27.999999999991587,-68.00000000000139,-49.99999999999449,-12.000000000000455,-5.000000000010552,-11.999999999989797,-36.000000000001364,0.0,-141.99999999999767,-2.000000000002,-92.99999999998754,,-537.9999999999446
2018.08.27,29.000000000001247,34.000000000000696,-7.999999999985796,-12.999999999996348,2.000000000002,-33.9999999999896,21.000000000015007,-8.999999999992347,60.99999999999994,30.000000000001137,2.999999999997449,66.99999999999484,-27.999999999991587,25.99999999999625,-129.9999999999968,36.999999999998145,-97.9999999999981,,-9.999999999943867
2018.08.27,70.99999999999883,72.0000000000054,-2.999999999997449,24.000000000001798,27.999999999994696,-45.99999999999049,3.0000000000143245,-12.999999999996348,43.00000000001525,-2.0000000000095497,49.99999999999449,66.99999999999484,-51.9999999999925,72.00000000000273,-149.99999999999457,89.99999999999008,-79.99999999999119,,174.0000000000403
2018.08.27,85.99999999999719,90.00000000001229,6.000000000017103,25.999999999992696,39.00000000000014,-31.999999999998696,21.000000000015007,93.00000000000975,116.00000000000499,13.00000000000523,89.00000000000574,112.000000000001,-43.99999999999693,105.99999999999454,-146.00000000000168,181.9999999999933,-4.999999999988347,,752.0000000000632
2018.08.27,96.99999999999153,110.99999999999443,26.0000000000149,38.0000000000047,53.999999999998494,-30.999999999992145,42.00000000000159,147.00000000000824,142.0000000000199,39.99999999999204,146.00000000000168,147.00000000000824,-54.99999999999261,105.00000000000398,-166.99999999999494,181.9999999999933,-25.999999999992696,,998.0000000000605
2018.08.27,90.0000000000012,151.00000000001222,-48.000000000003595,79.00000000000685,39.999999999995595,-88.99999999999464,97.00000000000841,144.0000000000108,5.000000000010552,115.99999999998545,181.9999999999933,127.00000000001043,-33.999999999991815,144.99999999999602,-239.99999999999577,200.00000000000017,-68.99999999998573,,896.0000000000596
2018.08.27,95.99999999999609,202.00000000001327,-43.999999999999595,110.00000000001009,16.0000000000049,-90.99999999999665,146.000000000015,96.00000000000719,12.000000000012001,203.00000000000296,177.00000000000495,129.00000000000134,27.000000000001023,171.99999999999704,-217.0000000000005,172.99999999998983,-66.99999999999484,,1140.0000000000643
2018.08.27,118.99999999999133,180.0000000000024,-63.99999999999739,66.99999999999484,17.000000000000348,-76.99999999999375,18.000000000000682,73.00000000001194,57.00000000001815,66.0000000000025,130.0000000000079,139.00000000000023,-27.999999999991587,67.00000000000728,-209.9999999999991,107.99999999999699,-109.99999999998789,,552.0000000000648
2018.08.27,103.99999999999298,136.00000000000279,-62.99999999999084,55.000000000005045,11.00000000000545,-57.99999999999139,-23.999999999972488,46.0000000000127,77.00000000001594,13.00000000000523,93.99999999999409,106.00000000000608,-61.99999999999761,19.000000000005457,-141.99999999999767,78.99999999999574,-117.99999999999588,,273.0000000000956
2018.08.27,60.99999999999994,95.00000000000064,0.0,53.999999999998494,33.000000000005244,1.0000000000065512,-17.99999999997226,84.0000000000174,218.00000000000708,13.00000000000523,140.0000000000068,232.00000000000998,-74.99999999998863,7.000000000005002,-114.00000000000298,80.99999999999774,-62.99999999999084,,749.0000000001055
