,names,week,needed_features,accuracy
0,USDCHF,10,"['EURNZD', 'USDCHF', 'EURJPY', 'EURUSD']",80.0
1,GBPCHF,30,"['NZDCAD', 'NZDCHF']",80.0
2,CADCHF,10,['GBPCHF'],80.0
3,GBPAUD,30,"['EURGBP', 'GBPCHF', 'CHFJPY', 'GBPAUD', 'AUDJPY', 'AUDCAD']",80.0
4,EURAUD,10,"['GBPCHF', 'GBPCAD']",100.0
