date,EURUSD,AUDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURAUD,AUDJPY,NZDCAD,empty,sum
2016.08.01,-62.000000000006494,-73.00000000000084,-11.00000000000545,-78.00000000000028,-71.99999999999429,-86.99999999999264,-273.000000000001,-299.99999999998295,-307.9999999999927,-100.0000000000112,-197.00000000000273,-165.9999999999995,,-1726.9999999999902
2016.08.01,-23.00000000001745,-90.0000000000012,7.0000000000014495,-130.0000000000079,-105.99999999999498,-52.99999999999194,-238.0000000000049,-179.9999999999784,-215.0000000000034,-103.00000000000864,-78.99999999999352,-173.00000000000094,,-1383.0000000000018
2016.08.01,41.99999999998649,-132.99999999999423,42.0000000000087,-131.99999999999878,-118.99999999999133,-113.99999999999189,-304.9999999999997,4.9999999999954525,-15.000000000000568,-79.00000000000685,-9.000000000000341,-273.000000000001,,-1089.999999999994
2016.08.01,-8.000000000008,-112.000000000001,63.99999999999739,-124.00000000001299,-130.99999999999224,-114.99999999999844,-301.0000000000068,206.00000000001728,156.99999999999648,-36.999999999998145,129.99999999999545,-270.99999999999903,,-542.00000000001
2016.08.01,-41.000000000002146,-92.00000000000318,-82.00000000000429,-93.00000000000975,-130.99999999999224,-110.99999999999443,-389.000000000006,-90.99999999997976,24.00000000000091,-92.00000000000318,70.99999999999795,-346.9999999999973,,-1373.9999999999934
2016.08.01,-59.000000000009045,-31.999999999998696,-116.00000000000499,-57.00000000001815,-63.99999999999739,-52.99999999999194,-387.99999999999943,-98.99999999998954,43.00000000000637,14.999999999987246,9.000000000000341,-304.00000000000426,,-1105.0000000000193
2016.08.01,-58.000000000002494,-44.99999999999504,2.999999999997449,-76.0000000000094,-40.99999999999105,-19.999999999997797,-319.0000000000026,63.0000000000166,49.000000000006594,35.999999999991594,1.0000000000047748,-282.99999999999994,,-689.9999999999814
2016.08.01,-48.000000000003595,-66.99999999999484,18.0000000000069,-83.00000000001084,-75.9999999999983,-68.00000000000139,-300.0000000000003,260.9999999999957,137.00000000000045,-21.00000000000435,93.00000000000352,-313.00000000000773,,-467.00000000001467
2016.08.01,-28.000000000005798,-68.00000000000139,107.99999999999699,-79.00000000000685,-80.99999999999774,-90.0000000000012,-274.00000000000756,171.99999999999704,114.00000000000432,2.999999999997449,10.99999999999568,-309.0000000000037,,-521.0000000000327
2016.08.01,-36.0000000000138,-131.00000000000333,241.00000000000233,-92.00000000000318,-154.99999999999403,-159.9999999999935,-182.99999999999983,552.9999999999973,254.99999999999545,-118.00000000001809,102.99999999999443,-383.0,,-106.00000000003615
2016.08.01,-12.000000000012001,-171.99999999999437,262.00000000000665,-80.00000000001339,-178.00000000000037,-254.99999999999412,-165.9999999999995,600.9999999999991,337.0000000000033,-165.00000000001512,257.99999999999557,-435.0000000000076,,-5.000000000031832
2016.08.01,-19.999999999997797,-246.00000000000176,394.00000000000546,-74.0000000000185,-252.99999999999213,-314.99999999999864,-53.999999999998494,829.0000000000077,364.9999999999949,-344.00000000001097,415.9999999999968,-518.0000000000074,,179.9999999999792
2016.08.01,-48.000000000003595,-190.00000000000128,337.99999999999386,-49.00000000001015,-195.00000000000074,-263.0000000000021,-89.00000000000574,647.0000000000198,248.99999999999523,-261.0000000000001,280.00000000000114,-482.00000000000466,,-63.00000000001836
2016.08.01,-55.000000000005045,-160.00000000000458,331.999999999999,-82.00000000000429,-184.99999999999073,-256.0000000000007,-119.00000000000244,658.0000000000155,266.9999999999959,-224.000000000002,296.0000000000065,-431.0000000000036,,41.00000000000341
2016.08.01,41.000000000002146,-197.99999999999818,261.0000000000001,-86.0000000000083,-174.99999999999181,-236.99999999999832,-169.00000000000804,417.0000000000016,158.00000000000125,-165.9999999999995,221.9999999999942,-436.9999999999985,,-369.00000000000335
2016.08.01,34.000000000000696,-229.99999999999687,262.00000000000665,-79.00000000000685,-198.99999999999363,-285.00000000000193,-174.00000000000747,396.000000000015,159.9999999999966,-208.00000000000819,224.00000000000375,-500.00000000000045,,-598.9999999999927
2016.08.01,13.999999999980695,-226.00000000000398,245.99999999999068,-90.00000000001229,-207.99999999999707,-273.9999999999965,-190.00000000000128,403.99999999999636,183.00000000000693,-215.00000000000963,251.99999999999534,-499.000000000005,,-603.0000000000557
2016.08.01,-11.00000000000545,-236.99999999999832,249.99999999999466,-109.00000000000354,-256.99999999999613,-319.99999999999807,-182.99999999999983,418.00000000000637,198.0000000000075,-304.9999999999997,301.00000000000193,-517.0000000000008,,-771.9999999999914
2016.08.01,-93.00000000000975,-178.99999999999582,276.00000000000955,-75.00000000000284,-202.9999999999976,-237.99999999999378,-140.0000000000068,469.0000000000225,155.00000000000114,-262.00000000000665,213.99999999999864,-445.0000000000065,,-520.999999999988
2016.08.01,-99.00000000000463,-121.00000000000443,360.9999999999891,-97.9999999999981,-175.99999999999838,-212.00000000000108,-117.00000000000044,562.0000000000118,221.00000000000364,-175.99999999999838,180.99999999999739,-397.0000000000029,,-71.00000000000642
2016.08.01,-107.00000000001265,-10.999999999994348,163.00000000000205,-60.99999999999994,-82.99999999999974,-57.99999999999139,-182.00000000000438,490.0000000000091,162.00000000000614,-12.000000000012001,131.00000000000023,-270.0000000000036,,161.9999999999995
2016.08.01,-76.0000000000094,-51.99999999999649,0.0,-2.0000000000131024,-32.999999999994145,-51.99999999999649,-265.0000000000041,231.99999999999932,67.00000000000728,9.999999999998899,64.00000000000716,-319.99999999999807,,-426.9999999999991
2016.08.01,-53.00000000001415,-29.000000000001247,-130.99999999999224,15.999999999993797,11.00000000000545,-49.99999999999449,-308.00000000000824,55.00000000000682,49.99999999999716,41.99999999998649,13.999999999995794,-307.99999999999716,,-691.000000000022
2016.08.01,-124.00000000001299,-29.000000000001247,-371.99999999999454,17.000000000000348,31.000000000003247,9.999999999998899,-419.9999999999982,-311.9999999999834,-114.00000000000432,98.99999999998244,-141.00000000000534,-274.00000000000756,,-1629.0000000000225
2016.08.01,-130.0000000000079,85.99999999999719,-587.0000000000042,80.99999999999774,138.00000000000477,79.00000000000685,-562.0000000000069,-617.999999999995,-182.99999999999272,185.99999999999727,-209.99999999999375,-358.9999999999982,,-2078.999999999995
2016.08.01,-57.00000000001815,44.99999999999504,-591.9999999999925,68.99999999998573,117.00000000000044,26.000000000003798,-623.0000000000069,-542.999999999978,-141.00000000000534,212.99999999999653,-191.0000000000025,-424.00000000000216,,-2101.000000000024
2016.08.01,-65.00000000000395,66.99999999999484,-676.9999999999943,71.99999999998319,148.0000000000037,57.00000000000705,-672.0000000000059,-647.9999999999961,-81.99999999999363,286.99999999999284,-194.00000000000261,-397.0000000000029,,-2104.0000000000177
