date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2020.03.30,-102.99999999999754,-290.9999999999968,-555.9999999999974,-511.99999999997914,-2.000000000002,-43.999999999999595,-242.99999999999324,161.00000000000136,-219.99999999999798,-295.0000000000008,24.000000000001798,492.00000000000443,-22.999999999995246,-615.0000000000091,-134.00000000001188,,-2360.9999999999727
2020.03.30,-143.9999999999997,-307.99999999999716,-466.0000000000082,-400.9999999999847,-15.999999999993797,-52.000000000007596,-306.00000000000625,146.0000000000008,-149.99999999999457,-379.0000000000071,-174.99999999999181,447.9999999999933,-117.99999999999588,-501.99999999999534,-75.00000000000284,,-2497.999999999991
2020.03.30,-188.9999999999947,-367.0000000000062,-447.00000000000273,-486.999999999993,31.000000000003247,-45.000000000006146,-443.99999999999994,123.00000000000466,-146.00000000000168,-462.0000000000068,-417.0000000000007,478.9999999999992,-134.99999999999625,-510.0000000000051,-63.000000000013046,,-3079.00000000002
2020.03.30,-254.99999999999412,-365.0000000000153,-376.0000000000048,-523.9999999999911,87.99999999999919,-4.999999999999449,-334.9999999999964,115.0000000000091,-153.99999999999858,-399.0000000000049,-187.99999999998818,463.99999999999864,-136.99999999998712,-477.00000000000387,0.9999999999843467,,-2546.9999999999927
2020.03.30,-365.99999999999966,-472.00000000000574,-353.00000000000864,-448.9999999999883,-19.999999999997797,-96.00000000000719,-184.00000000000637,99.00000000000375,-39.999999999995595,-348.9999999999993,-314.99999999999864,260.0000000000051,-269.9999999999925,-451.9999999999982,-13.000000000018552,,-3020.0000000000077
2020.03.30,-407.0000000000018,-475.0000000000032,-174.99999999999716,-502.9999999999868,-27.999999999994696,-56.0000000000005,-35.00000000000725,76.99999999999818,-15.999999999993797,-279.00000000000705,-185.99999999999727,295.0000000000017,-309.99999999998806,-370.00000000000455,-87.00000000001484,,-2554.9999999999977
2020.03.30,-424.9999999999976,-458.00000000000284,-97.99999999999898,-352.9999999999811,-73.00000000000084,-101.00000000000664,9.999999999998899,88.00000000000807,43.999999999999595,-282.0000000000045,-343.00000000000443,245.00000000000455,-384.9999999999909,-262.00000000000045,-135.00000000001845,,-2527.999999999996
2020.03.30,-395.0000000000009,-401.00000000000693,-10.000000000005116,-293.99999999999426,-156.99999999999602,-123.00000000000644,-12.999999999996348,-115.99999999999966,85.99999999999719,-294.00000000000534,-346.0000000000019,-3.0000000000001137,-482.999999999989,-141.00000000000534,-229.00000000001253,,-2919.0000000000227
2020.03.30,-287.9999999999994,-348.00000000001495,-25.000000000005684,-291.9999999999812,-195.9999999999962,-126.99999999999933,-11.999999999989797,-192.99999999999784,14.999999999998348,-257.0000000000072,-322.9999999999844,-54.000000000002046,-378.999999999996,-150.99999999999625,-282.0000000000045,,-2911.999999999976
2020.03.30,-404.99999999999983,-555.0000000000166,54.99999999999261,-481.99999999998244,9.00000000000345,-8.000000000008,-180.0000000000024,-399.0000000000009,-24.000000000001798,-314.99999999999864,-377.0000000000051,-177.0000000000067,-383.0,-76.00000000000762,-168.0000000000126,,-3485.000000000047
2020.03.30,-400.9999999999958,-556.0000000000009,254.99999999999545,-652.9999999999925,90.0000000000012,110.99999999999443,-415.0000000000098,-423.9999999999924,-80.99999999999774,-592.9999999999991,-622.9999999999958,-183.00000000000693,-348.9999999999993,-109.99999999999943,-228.00000000000597,,-4160.000000000005
2020.03.30,-409.99999999999926,-534.0000000000123,302.99999999999727,-814.999999999988,111.00000000000554,156.00000000000057,-565.9999999999999,-417.99999999999216,-148.0000000000037,-681.0000000000093,-614.0000000000034,-263.9999999999958,-38.99999999998904,-132.99999999999557,-196.0000000000184,,-4248.000000000005
2020.03.30,-436.9999999999985,-484.00000000001774,100.99999999999909,-722.9999999999848,60.00000000000449,93.99999999999409,-361.0000000000113,-277.9999999999916,-129.9999999999968,-550.000000000006,-360.0000000000048,-126.99999999999534,16.000000000016,-296.0000000000065,-213.00000000001873,,-3688.000000000018
2020.03.30,-408.9999999999927,-442.00000000000904,-76.00000000000762,-727.9999999999953,-95.00000000000064,40.99999999999105,-48.000000000003595,-63.99999999999295,-119.99999999999788,-361.0000000000002,21.00000000000435,49.99999999999716,81.00000000001995,-352.00000000000387,-402.0000000000135,,-2904.0000000000045
2020.03.30,-351.99999999999676,-398.00000000000944,-183.00000000000693,-657.9999999999808,-115.99999999999389,63.99999999999739,-137.00000000000932,87.0000000000033,-153.99999999999858,-404.99999999999983,2.0000000000131024,195.99999999999795,79.00000000000685,-442.99999999999784,-453.0000000000145,,-2870.999999999989
2020.03.30,-371.99999999999454,-509.00000000000387,-52.99999999999727,-886.9999999999934,-100.00000000000009,72.99999999998974,-116.00000000000499,-96.9999999999942,-225.99999999999287,-309.99999999999915,19.999999999997797,182.00000000000216,15.00000000000945,-421.99999999999704,-440.00000000001813,,-3241.9999999999964
2020.03.30,-463.0000000000023,-599.0000000000161,137.00000000000045,-1039.9999999999966,9.00000000000345,171.99999999999437,-25.999999999992696,-147.99999999999613,-215.99999999999397,-219.00000000000253,394.00000000000546,111.99999999999477,175.00000000001404,-381.0000000000002,-466.00000000001086,,-2558.999999999999
2020.03.30,-456.00000000000085,-595.0000000000122,209.00000000000318,-1130.9999999999932,26.999999999999247,58.99999999999794,29.999999999996696,-200.9999999999934,-315.9999999999941,-186.00000000000838,588.9999999999951,46.999999999997044,260.0000000000158,-450.00000000000284,-360.0000000000048,,-2474.0000000000045
2020.03.30,-488.999999999995,-705.0000000000001,146.0000000000008,-1369.9999999999823,62.000000000006494,79.99999999999119,173.00000000000094,-141.9999999999959,-349.99999999999477,-70.99999999999883,1042.0000000000095,106.99999999999932,424.00000000000216,-509.00000000000034,-213.00000000001873,,-1814.999999999975
2020.03.30,-458.00000000000284,-657.0000000000186,236.0000000000042,-1509.999999999989,129.9999999999968,166.99999999999494,380.00000000000256,-178.99999999998784,-429.0000000000016,117.99999999999588,1366.0000000000005,131.00000000000023,431.0000000000036,-587.0000000000033,-238.0000000000049,,-1099.00000000001
2020.03.30,-593.9999999999945,-890.000000000013,301.00000000000193,-1526.9999999999895,197.99999999999818,254.99999999999412,435.0000000000076,-210.99999999999852,-443.99999999999994,176.99999999999383,1391.0000000000089,91.99999999999875,270.00000000001467,-555.0000000000068,-282.0000000000045,,-1383.999999999989
2020.03.30,-637.9999999999941,-1033.0000000000173,429.9999999999926,-1503.9999999999943,163.99999999999747,269.9999999999925,506.0000000000064,-256.0000000000002,-307.99999999999716,318.99999999999153,1272.0000000000064,213.99999999999864,-35.999999999991594,-418.00000000000637,-357.00000000000733,,-1375.0000000000225
2020.03.30,-646.9999999999976,-1060.0000000000164,173.00000000000182,-1662.9999999999923,-224.9999999999974,43.999999999999595,381.0000000000091,-182.99999999999272,-465.9999999999998,254.99999999999412,1279.000000000008,316.0000000000025,-9.999999999998899,-716.9999999999987,-577.0000000000052,,-3099.9999999999836
2020.03.30,-544.0,-980.0000000000031,132.99999999999557,-1678.9999999999861,-209.00000000000364,44.99999999999504,113.00000000000753,-96.9999999999942,-465.9999999999998,81.9999999999932,1269.000000000009,489.9999999999949,293.0000000000099,-731.9999999999993,-560.0000000000049,,-2841.999999999985
2020.03.30,-564.9999999999933,-931.0000000000151,33.999999999991815,-1681.9999999999834,-87.00000000000374,117.00000000000044,113.99999999999189,-18.000000000000682,-534.0000000000011,78.99999999999574,1198.9999999999945,489.9999999999949,108.00000000001918,-823.9999999999981,-470.00000000001484,,-2970.0000000000214
2020.03.30,-773.0000000000015,-964.0000000000093,-19.000000000005457,-1540.9999999999923,-215.99999999999397,49.99999999999449,326.0000000000041,112.99999999999955,-331.999999999999,148.99999999999915,971.0000000000107,364.0000000000043,-72.99999999998974,-692.0000000000073,-758.0000000000142,,-3395.0000000000005
2020.03.30,-781.9999999999939,-914.0000000000148,299.99999999999716,-1506.9999999999916,-161.99999999999548,164.99999999999292,642.9999999999936,55.00000000000682,-214.00000000000307,210.99999999999451,1239.9999999999966,272.00000000000557,43.00000000001525,-533.0000000000013,-780.000000000003,,-1963.0000000000005
2020.03.30,-863.9999999999981,-1046.0000000000136,227.99999999999443,-1584.999999999992,-95.99999999999609,215.99999999999397,513.0000000000078,96.00000000000364,-256.99999999999613,110.99999999999443,1120.0000000000098,304.9999999999926,155.00000000001623,-597.0000000000084,-713.0000000000081,,-2413.999999999999
2020.03.30,-839.0000000000009,-1050.0000000000175,150.99999999999625,-1610.9999999999848,-231.99999999999886,219.99999999999798,497.99999999999847,262.00000000000045,-270.0000000000036,186.99999999999272,1303.0000000000098,527.9999999999916,174.00000000000747,-721.0000000000036,-901.0000000000184,,-2301.000000000033
2020.03.30,-781.9999999999939,-1019.0000000000143,138.9999999999958,-1526.9999999999895,-226.99999999999943,151.9999999999966,563.0000000000024,319.0000000000026,-247.99999999999267,236.99999999999832,1117.9999999999968,638.0000000000052,-9.999999999998899,-695.999999999998,-887.0000000000156,,-2230.0000000000045
2020.03.30,-792.9999999999993,-1015.0000000000103,174.99999999999716,-1410.0000000000002,-151.00000000000114,189.99999999999017,415.0000000000098,322.00000000000273,-148.99999999999915,125.99999999999278,893.9999999999948,626.9999999999953,10.000000000021103,-626.0000000000048,-751.0000000000127,,-2136.0000000000236
2020.03.30,-837.9999999999943,-1044.0000000000005,278.99999999999636,-1593.9999999999843,-114.00000000000298,218.99999999999142,354.0000000000099,225.00000000000853,-202.0000000000022,56.99999999999594,887.0000000000156,496.9999999999999,83.00000000001084,-603.9999999999992,-755.0000000000168,,-2549.999999999972
2020.03.30,-825.9999999999934,-992.9999999999994,158.00000000000125,-1557.9999999999927,-39.999999999995595,284.9999999999908,371.99999999999454,284.000000000006,-214.99999999999852,-15.00000000000945,822.9999999999959,477.99999999999443,184.00000000000637,-676.0000000000019,-716.0000000000056,,-2455.000000000007
2020.03.30,-773.9999999999969,-905.0000000000002,182.99999999999272,-1464.999999999983,-136.99999999999824,205.99999999999508,364.9999999999931,213.99999999999864,-183.99999999999528,-11.00000000000545,826.0000000000156,430.9999999999974,143.00000000000423,-582.0000000000078,-727.0000000000109,,-2417.0000000000014
2020.03.30,-749.9999999999951,-904.0000000000159,197.00000000000273,-1471.9999999999845,-153.00000000000313,195.9999999999962,476.9999999999941,159.00000000000603,-246.99999999999721,91.99999999999208,1232.9999999999952,364.9999999999949,277.00000000001614,-606.9999999999993,-751.0000000000127,,-1888.0000000000105
2020.03.30,-663.0000000000025,-768.9999999999975,67.99999999999784,-1505.9999999999852,-253.0000000000032,107.99999999999699,482.999999999989,216.99999999999875,-295.0000000000008,100.00000000000009,1309.0000000000045,420.99999999999227,328.00000000001717,-677.9999999999973,-744.0000000000114,,-1874.0000000000014
2020.03.30,-697.0000000000032,-795.9999999999967,69.00000000000261,-1410.0000000000002,-270.99999999999903,83.9999999999952,282.9999999999888,266.00000000000534,-242.99999999999324,-87.99999999999919,913.0000000000083,384.00000000000034,309.0000000000037,-641.9999999999959,-712.0000000000015,,-2550.9999999999845
2020.03.30,-678.0000000000008,-773.0000000000015,24.00000000000091,-1595.9999999999975,-243.00000000000432,85.99999999999719,537.9999999999941,183.00000000000693,-358.9999999999982,107.99999999999699,1262.0000000000075,335.9999999999985,309.0000000000037,-781.0000000000059,-707.0000000000132,,-2291.0000000000164
2020.03.31,-608.9999999999928,-923.0000000000072,-27.000000000001023,-1490.999999999998,-202.9999999999976,176.99999999999383,110.99999999999443,246.00000000000932,-431.0000000000036,123.99999999999079,974.0000000000082,442.99999999999784,89.00000000000574,-900.0000000000057,-700.0000000000117,,-3120.0000000000177
2020.03.31,-644.0000000000001,-923.0000000000072,97.99999999999898,-1472.999999999991,-185.99999999999727,166.99999999999494,55.99999999998939,302.0000000000067,-365.99999999999966,18.999999999991246,896.000000000008,424.99999999999716,141.00000000001333,-867.0000000000044,-626.9999999999998,,-2981.999999999999
2020.03.31,-630.9999999999927,-758.9999999999985,112.99999999999955,-1550.9999999999914,-209.00000000000364,86.99999999999264,127.99999999999478,246.00000000000932,-365.99999999999966,-20.0000000000089,985.999999999998,444.0000000000026,409.0000000000149,-763.9999999999958,-656.0000000000122,,-2542.9999999999914
2020.03.31,-648.9999999999995,-763.0000000000026,143.00000000000068,-1634.9999999999864,-261.99999999999557,79.99999999999119,313.99999999999204,155.00000000000114,-378.00000000000057,18.999999999991246,1245.0000000000073,361.99999999999477,555.0000000000166,-759.0000000000003,-677.0000000000165,,-2250.0000000000064
2020.03.31,-776.9999999999943,-914.0000000000148,293.99999999999693,-1683.9999999999966,-214.00000000000307,95.99999999999609,259.0000000000092,71.00000000001216,-365.99999999999966,-89.00000000000574,1000.0000000000009,283.9999999999918,525.0000000000199,-650.0000000000057,-738.0000000000164,,-2903.00000000001
2020.03.31,-766.9999999999955,-917.0000000000123,350.9999999999991,-1746.9999999999875,-180.99999999999784,173.9999999999964,259.0000000000092,94.0000000000083,-342.9999999999933,-92.00000000000318,988.9999999999955,307.00000000000216,504.9999999999999,-671.999999999997,-772.0000000000172,,-2811.999999999993
2020.03.31,-778.9999999999964,-912.0000000000017,246.9999999999999,-1689.9999999999916,-309.0000000000037,39.00000000000014,316.99999999998954,106.00000000000875,-304.9999999999997,2.999999999997449,1136.0000000000036,302.99999999999727,478.0000000000006,-685.0000000000023,-863.0000000000138,,-2914.000000000012
2020.03.31,-990.000000000002,-1316.0000000000061,287.9999999999967,-1899.9999999999907,-434.000000000001,-67.00000000000594,-680.9999999999983,-269.999999999996,-320.9999999999935,-509.00000000000387,-402.9999999999978,-60.000000000002274,99.00000000000463,-659.9999999999966,-806.0000000000178,,-8030.000000000012
2020.03.31,-875.999999999999,-1063.9999999999982,721.0000000000036,-1799.9999999999793,-322.9999999999955,67.9999999999903,19.999999999997797,-280.9999999999917,-302.9999999999977,-178.00000000000037,626.0000000000155,-79.9999999999983,323.0000000000066,-439.00000000000716,-920.0000000000097,,-4505.999999999964
2020.03.31,-937.9999999999944,-1155.000000000017,780.9999999999917,-1916.999999999991,-270.0000000000036,2.999999999997449,-76.0000000000094,-266.9999999999959,-365.99999999999966,-241.00000000000233,565.0000000000155,-7.000000000005002,405.0000000000109,-433.00000000000693,-698.0000000000208,,-4614.000000000031
2020.03.31,-868.9999999999975,-1045.000000000007,787.9999999999967,-1844.9999999999854,-244.99999999999523,61.999999999995396,2.999999999997449,-292.0000000000016,-322.00000000000006,-239.0000000000003,614.0000000000034,-79.00000000000773,399.00000000001603,-399.0000000000009,-657.0000000000186,,-4126.0000000000055
2020.03.31,-795.9999999999967,-927.0000000000111,751.0000000000048,-1651.9999999999868,-424.9999999999976,-38.0000000000047,63.99999999999739,-277.9999999999916,-270.0000000000036,-221.00000000000452,591.0000000000082,-109.99999999999943,379.0000000000182,-317.0000000000073,-809.9999999999997,,-4058.9999999999745
2020.03.31,-791.9999999999927,-931.0000000000151,703.000000000003,-1675.9999999999886,-517.0000000000008,-98.0000000000092,72.99999999998974,-278.99999999999636,-292.00000000000335,-194.0000000000053,707.9999999999975,-102.99999999999443,381.0000000000091,-405.00000000000114,-842.0000000000094,,-4264.000000000017
2020.03.31,-785.0000000000024,-974.0000000000082,638.9999999999958,-1657.9999999999818,-346.0000000000019,22.999999999995246,49.99999999999449,-227.99999999999443,-312.00000000000114,-182.00000000000438,719.000000000003,-3.0000000000001137,365.99999999999966,-397.99999999999613,-736.0000000000033,,-3825.000000000005
2020.03.31,-773.0000000000015,-973.0000000000016,653.9999999999964,-1740.9999999999925,-361.9999999999957,46.999999999997044,48.000000000003595,-222.99999999999898,-322.00000000000006,-163.00000000000205,809.0000000000152,30.000000000001137,428.00000000000614,-433.00000000000693,-804.0000000000047,,-3777.999999999983
2020.03.31,-790.9999999999973,-1021.0000000000052,504.99999999999545,-1830.9999999999827,-363.99999999999767,41.9999999999976,51.000000000001044,-82.99999999999841,-365.99999999999966,-146.00000000000168,902.0000000000028,195.99999999999795,418.0000000000073,-599.0000000000038,-819.0000000000142,,-3905.9999999999986
2020.03.31,-788.9999999999952,-1085.0000000000027,546.999999999997,-1846.9999999999986,-451.0000000000014,-55.000000000005045,48.000000000003595,-94.99999999999886,-365.99999999999966,-106.00000000000608,878.000000000001,269.00000000000546,357.00000000000733,-594.0000000000083,-802.0000000000139,,-4091.0000000000146
2020.03.31,-797.0000000000033,-1069.0000000000089,496.9999999999999,-1729.999999999987,-634.0000000000013,-81.00000000000884,-11.999999999989797,-70.99999999999795,-331.0000000000035,-143.9999999999997,719.000000000003,281.9999999999965,323.0000000000066,-522.0000000000056,-1039.000000000012,,-4609.000000000013
2020.03.31,-969.9999999999931,-1136.0000000000036,415.9999999999968,-1654.9999999999843,-583.9999999999957,-97.00000000000264,48.000000000003595,45.000000000001705,-310.9999999999946,-109.00000000000354,642.0000000000092,281.9999999999965,76.0000000000094,-590.0000000000034,-1004.0000000000049,,-4946.999999999968
2020.03.31,-1024.0000000000027,-1255.0000000000061,557.0000000000022,-1733.9999999999911,-468.9999999999972,32.999999999994145,87.99999999999919,71.00000000001216,-158.0000000000026,-167.00000000000603,306.00000000000625,322.9999999999933,25.00000000000835,-442.99999999999784,-1021.0000000000052,,-4867.999999999994
2020.03.31,-1119.0000000000034,-1249.0000000000111,632.9999999999956,-1895.9999999999866,-317.9999999999961,169.99999999999238,15.00000000000945,55.00000000000682,-183.99999999999528,-291.0000000000079,164.00000000000858,197.00000000000273,103.00000000000864,-463.99999999999864,-1083.0000000000118,,-5266.999999999986
2020.03.31,-1113.9999999999927,-1242.0000000000098,704.9999999999983,-1804.99999999999,-193.99999999999417,322.9999999999955,-69.00000000000794,91.00000000000819,-185.99999999999727,-346.0000000000019,141.99999999999767,236.99999999999477,96.00000000000719,-441.0000000000025,-1036.999999999999,,-4839.999999999994
2020.03.31,-1107.999999999998,-1243.0000000000164,578.9999999999935,-1774.9999999999932,-229.00000000000142,264.999999999993,269.9999999999925,135.00000000000512,-109.99999999999899,-104.99999999999955,598.0000000000097,307.9999999999927,94.00000000001629,-503.0000000000001,-1047.0000000000202,,-3871.0000000000255
2020.03.31,-1168.0000000000023,-1375.9999999999995,596.0000000000036,-1790.999999999987,-219.00000000000253,267.99999999999045,331.999999999999,206.00000000000307,-81.9999999999932,-18.0000000000069,571.0000000000103,371.9999999999999,-19.999999999997797,-484.00000000000887,-1046.0000000000136,,-3859.0000000000055
2020.03.31,-1200.9999999999966,-1435.0000000000084,649.9999999999915,-1874.9999999999823,-19.999999999997797,467.9999999999906,319.0000000000026,215.0000000000034,-88.99999999999464,34.000000000000696,585.9999999999976,436.9999999999976,-84.99999999997954,-504.0000000000049,-1005.0000000000115,,-3504.9999999999914
2020.03.31,-1227.9999999999957,-1493.000000000011,700.9999999999934,-2208.999999999994,24.999999999997247,522.9999999999957,533.0000000000057,263.00000000000523,-236.00000000000287,184.99999999999073,978.9999999999966,521.0000000000008,-34.99999999998504,-656.9999999999965,-1033.0000000000173,,-3161.000000000017
2020.03.31,-1288.0000000000002,-1550.0000000000068,745.0000000000045,-2305.999999999986,241.00000000000233,661.0000000000005,628.9999999999907,255.00000000000966,-239.0000000000003,237.99999999999378,1319.0000000000034,472.999999999999,119.00000000000244,-656.0000000000059,-885.0000000000025,,-2243.9999999999964
2020.03.31,-1302.0000000000032,-1683.0000000000123,810.9999999999928,-2172.9999999999804,372.0000000000057,697.9999999999986,876.0000000000101,254.0000000000049,-182.99999999999983,435.9999999999919,1652.000000000009,578.000000000003,-55.99999999998939,-573.0000000000075,-741.0000000000139,,-1033.9999999999914
2020.03.31,-1446.9999999999982,-1893.0000000000114,882.9999999999956,-2495.9999999999873,536.0000000000032,850.9999999999907,849.9999999999952,233.0000000000041,-224.9999999999974,507.9999999999973,1663.0000000000146,634.0000000000003,-113.99999999999189,-679.000000000002,-762.0000000000182,,-1458.000000000005
2020.03.31,-1502.0000000000034,-1824.0000000000034,837.0000000000033,-2450.999999999981,399.0000000000049,769.999999999993,936.0000000000035,335.00000000000796,-197.00000000000273,454.9999999999943,1655.0000000000064,605.000000000004,-8.999999999992347,-641.9999999999959,-804.0000000000047,,-1436.9999999999663
2020.03.31,-1410.0000000000002,-1717.9999999999973,756.0000000000002,-2520.9999999999955,455.0000000000054,756.9999999999966,916.0000000000057,341.0000000000082,-270.99999999999903,463.9999999999977,1783.0000000000014,609.9999999999994,124.00000000001299,-737.000000000009,-784.0000000000069,,-1234.999999999981
2020.03.31,-1378.0000000000014,-1649.0000000000116,578.000000000003,-2451.9999999999877,192.00000000000327,542.9999999999935,1119.0000000000034,439.00000000000716,-256.99999999999613,578.9999999999961,1978.0000000000132,649.0000000000009,83.00000000001084,-858.0000000000041,-776.0000000000211,,-1209.9999999999902
2020.03.31,-1273.0000000000018,-1575.0000000000152,558.9999999999975,-2759.0000000000005,445.0000000000065,789.9999999999907,1161.9999999999964,343.0000000000035,-475.99999999999864,628.9999999999907,2293.999999999996,581.9999999999936,407.0000000000018,-1070.0000000000073,-776.0000000000211,,-718.000000000068
2020.03.31,-1264.9999999999939,-1631.0000000000048,375.0,-3186.0,387.000000000004,659.999999999994,1158.9999999999989,454.00000000000773,-658.9999999999985,718.9999999999918,2881.0,822.0000000000027,736.0000000000033,-1296.999999999997,-773.0000000000015,,-617.9999999999935
2020.03.31,-1313.999999999993,-1733.0000000000068,405.9999999999917,-3336.99999999999,307.0000000000017,666.9999999999953,1299.99999999999,506.0000000000002,-697.9999999999986,862.9999999999916,2520.9999999999955,939.9999999999977,22.0000000000109,-1394.0000000000055,-807.0000000000022,,-1751.0000000000218
2020.03.31,-1613.9999999999932,-1626.0000000000164,198.99999999999807,-2567.9999999999927,192.00000000000327,652.9999999999925,974.0000000000082,553.0000000000115,-376.99999999999403,526.9999999999997,2080.000000000015,855.9999999999945,154.0000000000097,-1144.999999999996,-1471.0,,-2612.999999999959
2020.03.31,-1518.9999999999925,-1482.0000000000055,-125.0,-2189.999999999981,-12.000000000000899,681.9999999999937,1408.0000000000093,969.9999999999989,-109.99999999999899,542.9999999999935,1896.0000000000089,1016.0000000000053,-154.99999999999403,-1094.0000000000082,-1421.0000000000057,,-1592.9999999999775
2020.03.31,-1185.0000000000027,-1228.0000000000068,-218.00000000000352,-1600.9999999999857,0.0,627.9999999999952,1425.0000000000095,1015.0000000000006,-2.999999999997449,624.9999999999977,1313.0000000000086,1046.999999999997,-682.9999999999892,-926.0000000000019,-1256.0000000000127,,-1046.9999999999914
2020.03.31,-1263.000000000003,-1258.0000000000036,-143.00000000000068,-1432.9999999999955,97.9999999999981,688.9999999999952,1371.9999999999955,990.0000000000091,123.00000000000644,585.9999999999976,1285.0000000000027,1012.0000000000005,-505.99999999998425,-736.0000000000042,-1239.0000000000123,,-422.99999999999807
2020.03.31,-1363.9999999999986,-1487.0000000000161,33.999999999991815,-1859.999999999995,348.9999999999993,934.9999999999969,1326.9999999999893,956.0000000000031,14.000000000002899,589.9999999999906,1713.0000000000089,990.9999999999997,-229.99999999999687,-929.000000000002,-1172.0000000000175,,-133.0000000000441
2020.03.31,-1341.9999999999986,-1461.0000000000011,-15.000000000000568,-1955.99999999998,465.9999999999998,954.9999999999948,1130.0000000000089,999.0000000000094,-59.99999999999339,517.0000000000008,1564.0000000000098,1155.0000000000011,-189.99999999997908,-1064.9999999999977,-1119.0000000000034,,-421.99999999992883
2020.03.31,-1390.9999999999977,-1510.0000000000114,-10.99999999999568,-2109.9999999999895,299.00000000000483,861.0000000000007,1024.0000000000027,1040.0000000000064,-92.99999999999864,434.000000000001,929.000000000002,1036.9999999999918,-613.9999999999812,-1003.0000000000001,-1118.0000000000189,,-2225.999999999984
2020.03.31,-1212.000000000002,-1201.0000000000077,-94.0000000000083,-1144.999999999996,180.0000000000024,783.0000000000003,1219.9999999999989,916.000000000011,246.00000000000176,468.9999999999972,554.9999999999944,920.0000000000017,-883.9999999999959,-567.9999999999978,-1175.000000000015,,-990.0000000000151
2020.03.31,-1213.999999999993,-1163.000000000003,-63.00000000000239,-1097.999999999999,31.000000000003247,720.9999999999939,1201.0000000000077,932.0000000000022,287.0000000000039,463.9999999999977,875.0000000000035,893.0000000000007,-741.9999999999982,-513.9999999999958,-1309.0000000000045,,-698.9999999999828
2020.03.31,-1149.9999999999955,-1131.0000000000152,-48.00000000000182,-1176.9999999999836,68.99999999999685,734.9999999999968,1272.999999999991,968.0000000000035,224.000000000002,528.9999999999906,882.000000000005,962.0000000000033,-771.9999999999949,-647.9999999999961,-1275.0000000000039,,-559.0000000000023
