date,USDCHF,EURUSD,USDCAD,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.08.27,-58.99999999999794,-66.99999999999484,-102.00000000000209,-48.99999999999905,-107.00000000000153,-174.0000000000066,-215.00000000000963,-217.0000000000005,-131.99999999999878,-38.000000000010914,-79.9999999999983,0.0,-119.99999999999788,-12.000000000012001,,-1372.0000000000305
2018.08.27,-98.99999999999353,-82.00000000000429,-86.0000000000083,-61.999999999995396,-19.00000000000235,-135.00000000001933,-189.00000000001694,-222.00000000001108,-129.00000000000134,-22.00000000000557,-156.0000000000059,49.99999999999449,-170.99999999999892,-32.0000000000098,,-1354.0000000000782
2018.08.27,-100.00000000000009,-114.99999999999844,-41.000000000002146,-53.999999999998494,-4.000000000004,-96.00000000000364,-153.00000000000313,-209.00000000001472,-120.00000000000898,-23.000000000010346,-150.99999999999625,91.99999999999208,-210.99999999999451,-35.00000000000725,,-1220.0000000000502
2018.08.27,-103.99999999999298,-127.00000000001043,-52.000000000007596,-65.00000000000395,-4.999999999999449,-78.00000000000296,-158.99999999999804,-211.00000000000563,-160.00000000000458,15.000000000000568,-144.99999999999602,95.00000000000064,-212.99999999999653,-36.0000000000138,,-1245.000000000031
2018.08.27,-112.99999999999643,-171.99999999999437,-65.00000000000395,-80.00000000000229,-4.000000000004,-118.00000000002342,-215.00000000000963,-230.00000000001907,-225.99999999999287,18.000000000000682,-153.0000000000058,131.99999999999878,-235.99999999999176,-38.0000000000047,,-1500.000000000049
2018.08.27,-207.00000000000162,-371.99999999999454,-53.00000000001415,-90.0000000000012,1.999999999990898,-278.00000000002,-236.00000000001398,-223.00000000001762,-378.999999999996,-67.00000000000728,-236.0000000000042,141.00000000000225,-251.99999999999667,-32.0000000000098,,-2282.000000000084
2018.08.27,-156.00000000000057,-287.9999999999994,4.999999999988347,-56.99999999999594,41.9999999999976,-220.00000000002728,-173.00000000000094,-133.00000000000534,-280.9999999999979,-82.99999999999841,-224.99999999999432,136.00000000000279,-230.99999999999233,14.999999999987246,,-1649.0000000000364
2018.08.27,-165.9999999999995,-302.0000000000023,20.999999999982144,-60.99999999999994,11.999999999989797,-200.00000000001705,-180.0000000000024,-168.0000000000126,-289.9999999999903,-55.00000000000682,-204.00000000000773,105.99999999999498,-228.99999999999034,38.99999999998904,,-1677.0000000000728
2018.08.27,-135.99999999999167,-202.00000000001327,-9.000000000014552,-53.00000000000304,-20.0000000000089,-83.00000000002683,-116.00000000000499,-222.00000000001108,-153.00000000000313,-12.000000000000455,-102.00000000000387,88.99999999999464,-135.99999999999167,58.000000000002494,,-1097.0000000000764
2018.08.27,-122.99999999999534,-158.99999999999804,-84.0000000000174,-63.99999999999739,-60.00000000000449,-61.00000000000705,-189.00000000001694,-359.0000000000204,-209.9999999999991,33.999999999991815,-81.00000000000307,19.00000000000235,-156.00000000000057,-1.0000000000065512,,-1494.000000000072
2018.08.27,-146.99999999999713,-209.9999999999991,-52.000000000007596,-78.00000000000028,-101.00000000000664,-22.00000000001978,-206.00000000001728,-462.0000000000068,-252.0000000000078,39.00000000000148,-39.00000000000148,-23.00000000000635,-181.9999999999933,-92.00000000000318,,-1827.000000000065
2018.08.27,-131.99999999999878,-178.99999999999582,-85.00000000000173,-102.99999999999754,-126.0000000000039,133.99999999998613,-262.00000000000665,-526.0000000000042,-211.00000000000563,183.9999999999975,49.99999999999716,-31.999999999998696,-169.99999999999238,-104.00000000001519,,-1562.0000000000398
2018.08.27,-136.99999999999824,-180.0000000000024,-46.999999999997044,-77.00000000000485,-81.00000000000884,75.9999999999934,-259.0000000000092,-464.00000000001995,-190.00000000000128,167.99999999999216,-1.0000000000047748,29.999999999996696,-190.99999999999673,-65.00000000000395,,-1418.0000000000653
2018.08.27,-123.99999999999079,-182.99999999999983,-41.000000000002146,-56.99999999999594,-29.000000000001247,56.99999999998795,-258.0000000000027,-395.000000000012,-190.00000000000128,141.9999999999959,-43.00000000000637,54.999999999993946,-222.99999999999542,-76.0000000000094,,-1365.0000000000396
2018.08.27,-86.99999999999264,-103.00000000000864,-60.99999999999994,-48.000000000003595,-41.000000000002146,76.99999999999818,-242.00000000000887,-420.00000000002035,-133.00000000000534,135.99999999999568,3.0000000000001137,34.000000000000696,-183.99999999999528,-65.00000000000395,,-1134.000000000046
2018.08.27,-44.99999999999504,-89.00000000000574,-72.0000000000054,-17.000000000000348,-35.00000000000725,71.9999999999743,-212.99999999999653,-453.0000000000145,-116.00000000000499,137.00000000000045,1.0000000000047748,8.999999999992347,-163.99999999999747,-86.0000000000083,,-1071.0000000000637
2018.08.27,-5.999999999994898,-41.000000000002146,-68.00000000000139,4.000000000004,-32.0000000000098,66.99999999997885,-202.00000000001327,-459.0000000000094,-59.99999999999339,128.99999999999068,-3.0000000000001137,-7.9999999999968985,-164.99999999999292,-77.00000000001594,,-921.0000000000566
2018.08.27,-12.000000000000899,-39.999999999995595,-59.000000000009045,14.999999999998348,-42.0000000000087,145.99999999998658,-168.99999999999693,-460.000000000016,-49.99999999999449,158.00000000000125,51.9999999999925,-31.999999999998696,-129.9999999999968,-77.00000000001594,,-700.0000000000543
2018.08.27,-47.9999999999925,-79.00000000000685,-114.99999999999844,-2.999999999997449,-45.000000000006146,174.99999999998295,-168.0000000000126,-454.00000000002103,-66.00000000001049,167.0000000000016,72.00000000000273,-33.000000000005244,-114.99999999999844,-53.00000000001415,,-765.0000000000759
2018.08.27,16.0000000000049,62.000000000006494,-172.0000000000166,-19.999999999997797,-119.00000000000244,242.999999999995,-155.00000000001623,-548.0000000000151,36.999999999998145,191.99999999999307,132.99999999999557,-99.00000000000463,-85.99999999999719,-56.000000000011596,,-572.0000000000684
2018.08.27,-20.999999999993246,63.99999999999739,-195.00000000001182,-51.99999999999649,-125.00000000000844,256.9999999999766,-158.0000000000137,-509.00000000000387,-28.000000000005798,214.9999999999892,147.99999999999613,-75.00000000000284,-75.9999999999983,-36.999999999998145,,-592.0000000000734
2018.08.27,-40.99999999999105,52.000000000007596,-214.00000000000307,-87.99999999999919,-165.9999999999995,160.99999999997294,-228.00000000000597,-608.0000000000085,-25.00000000000835,184.99999999998806,141.9999999999959,-65.99999999999939,-56.0000000000005,-16.000000000016,,-968.0000000000672
2018.08.27,-69.9999999999923,-12.999999999996348,-212.00000000001216,-92.99999999999864,-172.00000000000549,103.999999999985,-269.00000000000813,-631.0000000000038,-129.00000000000134,149.99999999999147,114.99999999999488,-77.00000000000485,-70.99999999999883,-31.000000000003247,,-1399.0000000000537
2018.08.27,-91.99999999999208,-32.0000000000098,-191.00000000000784,-107.99999999999699,-177.00000000000495,95.99999999997522,-240.00000000001796,-630.0000000000194,-137.00000000000932,140.99999999999113,109.99999999999943,-87.99999999999919,-56.0000000000005,-14.000000000002899,,-1418.0000000000948
2018.08.27,-102.99999999999754,-22.999999999995246,-197.00000000000273,-126.99999999999933,-199.00000000000472,111.99999999999477,-225.00000000000853,-644.0000000000001,-157.00000000000713,152.9999999999916,147.00000000000557,-97.00000000000264,-18.999999999991246,-16.000000000016,,-1395.0000000000332
2018.08.27,-132.99999999999423,-56.99999999999594,-178.00000000001148,-146.99999999999713,-201.00000000000674,90.99999999997976,-216.00000000001617,-599.0000000000161,-151.9999999999966,140.00000000000057,147.00000000000557,-91.00000000000774,-19.999999999997797,14.000000000002899,,-1402.0000000000512
2018.08.27,-127.99999999999478,-41.000000000002146,-370.00000000000364,-229.99999999999687,-194.0000000000053,162.9999999999825,-456.9999999999963,-581.0000000000093,-347.9999999999928,181.99999999998795,170.99999999999227,-21.00000000000435,-163.99999999999747,1.999999999990898,,-2016.0000000000493
2018.08.27,-90.99999999999665,1.0000000000065512,-537.0000000000097,-297.9999999999983,-187.00000000000384,161.99999999997772,-707.0000000000132,-648.0000000000041,-478.0000000000006,341.99999999999875,176.00000000000193,105.99999999999498,-234.99999999999633,11.999999999989797,,-2382.0000000000528
2018.08.27,-113.99999999999189,-68.00000000000139,-530.0000000000082,-314.99999999999864,-182.00000000000438,75.9999999999934,-702.0000000000026,-670.000000000015,-543.0000000000045,357.9999999999899,179.00000000000205,141.00000000000225,-251.99999999999667,4.999999999988347,,-2617.0000000000473
2018.08.27,-134.99999999999625,-136.00000000000279,-415.0000000000098,-270.0000000000036,-150.00000000000568,45.99999999999227,-794.0000000000058,-677.0000000000165,-543.0000000000045,363.9999999999901,174.99999999999716,142.99999999999312,-230.99999999999233,31.000000000003247,,-2592.0000000000614
