date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.08.03,34.99999999998504,-7.999999999995566,-55.000000000005045,4.999999999999449,-87.99999999999919,-19.999999999997797,91.99999999999208,-64.0000000000085,-34.99999999999615,118.99999999998023,123.00000000000644,-28.999999999996362,-25.999999999992696,315.99999999998295,-34.000000000000696,-31.999999999996476,-6.000000000000227,-80.00000000000229,75.99999999998718,,288.99999999994236
2015.08.03,47.99999999998139,-49.000000000006594,-84.0000000000063,-15.00000000000945,69.00000000000794,55.000000000005045,47.9999999999925,-148.0000000000037,-41.9999999999976,131.99999999997658,206.00000000001728,-79.99999999998408,-48.99999999998794,398.9999999999938,-35.00000000000725,-37.00000000000614,-43.00000000000637,-110.99999999999443,92.99999999998754,,356.9999999999522
2015.08.03,60.99999999999994,-75.00000000000284,-87.00000000000374,109.99999999999899,80.00000000001339,63.99999999999739,46.999999999997044,-36.0000000000027,-39.999999999995595,120.99999999999334,240.00000000001796,-75.9999999999934,-21.00000000000435,395.99999999999636,-375.9999999999986,-24.00000000000091,95.99999999998943,-129.9999999999968,279.99999999999136,,629.9999999999964
2015.08.03,24.999999999986144,-70.99999999999795,-43.00000000000415,107.99999999999699,121.99999999999989,57.00000000000705,0.999999999995449,-38.0000000000047,-25.999999999992696,21.99999999996649,159.99999999998238,-67.99999999998363,-51.99999999998539,298.9999999999826,-388.9999999999949,22.999999999996135,90.99999999999397,-54.999999999993946,351.99999999999676,,517.9999999999465
2015.08.03,-32.0000000000098,-117.999999999995,-83.00000000001084,149.99999999999457,233.00000000001654,18.0000000000069,13.999999999991797,-9.00000000000345,-3.999999999992898,-205.00000000001074,363.00000000002444,-120.00000000000455,-164.99999999999292,383.99999999998437,-497.99999999999847,12.000000000000455,113.99999999999011,-26.999999999999247,359.99999999998255,,386.9999999999738
2015.08.03,78.99999999998464,-174.0000000000066,-205.00000000001074,224.9999999999974,155.00000000001623,-113.99999999999189,119.00000000000244,40.99999999999105,-0.999999999995449,-464.00000000001995,570.0000000000039,-81.99999999999363,-346.0000000000019,527.9999999999951,-565.9999999999999,-97.00000000000841,174.99999999999716,2.000000000002,302.9999999999866,,147.99999999994805
2015.08.03,52.99999999999194,-180.99999999999739,-160.00000000000458,183.99999999999528,94.00000000001629,-124.00000000000189,114.99999999999844,43.999999999999595,-25.999999999992696,-445.0000000000287,468.00000000000176,-156.0000000000059,-375.9999999999986,504.9999999999999,-530.0000000000082,-39.00000000000148,115.99999999999966,33.000000000005244,297.9999999999983,,-127.00000000003308
2015.08.03,68.99999999998573,-156.99999999999648,-109.00000000000354,161.99999999999548,-48.99999999998794,-164.99999999999292,120.99999999999334,69.9999999999923,-62.99999999999084,-349.0000000000215,299.00000000000483,-186.9999999999834,-387.99999999998835,466.9999999999952,-550.9999999999903,7.999999999995566,108.99999999999466,70.99999999999883,339.0000000000004,,-302.9999999999989
2015.08.03,21.999999999988695,-87.99999999999386,-68.00000000000139,165.9999999999995,4.000000000004,-171.99999999999437,98.99999999999353,84.99999999999064,-52.99999999999194,-428.00000000000614,240.00000000001796,-133.00000000000978,-421.0000000000047,401.99999999999125,-592.9999999999991,3.9999999999906777,153.99999999999636,125.00000000000844,398.9999999999938,,-256.00000000002655
2015.08.03,101.99999999997988,-102.00000000000387,-94.00000000000519,132.99999999999423,-29.999999999996696,-139.99999999999568,86.99999999999264,17.999999999995797,-50.99999999998994,-304.0000000000376,211.00000000000563,-73.0000000000075,-329.99999999998585,378.999999999996,-411.99999999999017,-15.000000000000568,107.99999999998988,86.0000000000083,310.9999999999946,,-116.00000000005599
2015.08.03,111.99999999997878,-135.00000000000512,-143.00000000000423,151.9999999999966,9.999999999998899,-144.99999999999514,112.99999999999643,15.999999999993797,-46.999999999997044,-378.999999999996,339.0000000000004,-96.00000000000364,-373.00000000000114,464.9999999999821,-448.000000000004,-51.00000000000193,110.99999999999,62.000000000006494,276.9999999999939,,-160.00000000007088
2015.08.03,98.99999999998244,-141.9999999999959,-139.00000000000023,192.99999999999872,-88.99999999998354,-163.99999999999747,153.99999999999858,101.99999999999099,-51.99999999999649,-319.0000000000026,343.99999999998875,-122.99999999999045,-341.99999999999784,478.999999999985,-574.0000000000078,-40.99999999999682,155.00000000000114,31.999999999998696,351.99999999999676,,-75.0000000000282
2015.08.03,47.99999999998139,-108.99999999999466,-119.00000000000244,132.99999999999423,-125.99999999998168,-187.9999999999993,180.0000000000024,75.9999999999983,-98.99999999999353,-322.0000000000223,357.99999999999164,-224.99999999999432,-441.99999999998687,587.9999999999885,-590.0000000000016,-37.9999999999967,101.99999999998965,29.000000000001247,273.9999999999965,,-470.00000000002956
2015.08.03,15.999999999993797,-114.00000000000432,-143.00000000000423,175.99999999999838,-95.999999999985,-196.99999999999162,198.99999999999363,123.99999999999079,-75.9999999999983,-396.00000000001853,468.00000000000176,-209.00000000000318,-445.99999999999085,617.0000000000009,-678.0000000000008,-66.0000000000025,152.9999999999916,14.000000000002899,317.9999999999961,,-336.0000000000294
2015.08.03,40.99999999997994,-129.99999999999545,-182.00000000000438,168.99999999999693,-98.99999999998244,-200.00000000000017,230.99999999999233,102.99999999999754,-69.9999999999923,-388.0000000000106,551.0000000000126,-197.00000000000273,-429.99999999999704,663.999999999998,-622.9999999999958,-99.00000000000375,131.00000000000023,-27.999999999994696,241.99999999998667,,-314.0000000000151
2015.08.03,81.9999999999821,-153.0000000000058,-174.00000000000747,112.000000000001,-164.99999999999292,-215.99999999999397,239.0000000000003,65.99999999999939,-82.99999999999974,-328.00000000001717,466.9999999999952,-213.99999999999864,-411.99999999999017,634.0000000000013,-461.0000000000003,-78.00000000000296,49.99999999999716,-22.999999999995246,154.99999999999403,,-502.0000000000338
2015.08.03,109.99999999998789,-189.99999999999773,-217.0000000000005,134.99999999999625,-143.99999999998857,-232.99999999999432,257.9999999999916,62.99999999999084,-61.999999999995396,-424.00000000002433,573.9999999999857,-188.99999999999295,-435.9999999999919,661.9999999999848,-446.9999999999974,-102.00000000000387,51.9999999999925,-17.000000000000348,127.99999999999478,,-479.0000000000631
2015.08.03,26.999999999999247,-191.0000000000025,-233.00000000000543,189.99999999999017,-98.99999999998244,-285.00000000000193,285.9999999999974,127.99999999999478,-70.99999999999883,-626.0000000000155,729.9999999999862,-276.00000000001046,-597.9999999999874,783.9999999999848,-687.9999999999998,-121.00000000000932,119.99999999999034,7.0000000000014495,198.99999999999363,,-717.0000000000755
2015.08.03,63.99999999999739,-203.99999999999352,-221.99999999999997,147.99999999999258,-35.999999999991594,-273.9999999999965,229.00000000000142,48.99999999999905,-11.999999999989797,-688.0000000000219,649.999999999995,-149.0000000000009,-516.9999999999897,594.99999999999,-407.0000000000018,-99.00000000000375,57.999999999992724,72.0000000000054,147.99999999999258,,-595.0000000000233
2015.08.03,-121.99999999999989,-152.00000000000102,-170.00000000000347,69.9999999999923,-23.999999999979593,-261.99999999999557,259.9999999999936,41.9999999999976,-81.9999999999932,-656.0000000000343,750.9999999999906,-378.9999999999907,-642.9999999999936,817.9999999999854,-565.9999999999999,-76.99999999999818,-4.0000000000048885,13.00000000000745,92.99999999998754,,-1090.00000000004
2015.08.03,-96.00000000000719,-210.99999999999852,-248.00000000000378,71.99999999999429,236.00000000001398,-169.99999999999238,203.99999999999307,-76.0000000000094,-0.999999999995449,-758.0000000000364,943.000000000005,-264.00000000001,-536.0000000000032,777.9999999999898,-353.0000000000033,-127.00000000000955,-39.00000000000148,-26.999999999999247,-21.00000000000435,,-694.0000000000779
2015.08.03,-101.00000000001774,-311.00000000000705,-251.00000000000122,118.99999999999133,406.00000000001745,-149.99999999999457,122.99999999999534,-104.00000000000409,58.000000000002494,-948.9999999999999,957.0000000000078,-264.00000000001,-546.000000000002,651.0000000000016,-327.99999999999494,-55.999999999997385,-45.000000000001705,56.0000000000005,56.99999999999594,,-678.0000000000182
2015.08.03,170.99999999998784,-289.0000000000015,-255.00000000000523,85.99999999999719,94.00000000001629,-286.99999999999284,152.99999999999204,-119.00000000000244,-7.9999999999968985,-896.000000000008,601.9999999999915,-180.00000000000682,-699.9999999999895,601.9999999999915,-177.99999999998929,-79.00000000000773,-73.99999999999807,185.00000000000182,-9.000000000014552,,-1181.000000000035
2015.08.03,72.99999999998974,-298.0000000000018,-221.00000000000452,105.99999999999498,147.00000000000824,-269.9999999999925,137.9999999999937,-78.00000000000028,-17.000000000000348,-933.0000000000282,626.0000000000155,-251.00000000000477,-705.0000000000001,604.9999999999889,-303.0000000000088,-30.000000000001137,-55.999999999997385,192.00000000000327,73.99999999999629,,-1201.0000000000496
2015.08.03,129.99999999998568,-243.99999999999977,-212.00000000000108,81.9999999999932,-90.99999999999665,-363.0000000000022,215.99999999999397,-24.000000000001798,-80.99999999999774,-862.0000000000072,518.0000000000184,-263.00000000000523,-787.9999999999887,661.9999999999848,-337.0000000000095,-58.9999999999975,-48.00000000000182,207.00000000000162,53.999999999998494,,-1503.0000000000332
2015.08.03,333.9999999999899,-278.99999999999636,-249.00000000001032,49.99999999999449,-259.9999999999936,-375.9999999999986,241.00000000000233,-59.000000000009045,-163.99999999999747,-663.0000000000358,349.0000000000215,-284.9999999999966,-808.9999999999931,718.9999999999808,-236.99999999999832,-76.99999999999818,-109.99999999999943,187.9999999999993,-53.00000000001415,,-1740.0000000000525
2015.08.03,455.99999999998977,-323.99999999999807,-316.0000000000052,84.99999999999064,-278.9999999999848,-308.9999999999926,257.9999999999916,-69.00000000000794,-109.99999999999899,-451.0000000000236,378.999999999996,-120.00000000000455,-551.9999999999969,620.9999999999827,-63.99999999999739,-129.0000000000049,-94.99999999999886,77.00000000000485,-97.00000000001374,,-1039.0000000000719
2015.08.03,300.99999999999574,-343.9999999999941,-386.0000000000086,97.9999999999981,-114.99999999999844,-344.99999999999534,318.99999999999153,-64.0000000000085,-78.00000000000028,-770.0000000000263,795.0000000000124,-216.00000000000819,-709.9999999999884,849.9999999999952,-188.9999999999947,-200.00000000000284,-94.99999999999886,41.000000000002146,-184.00000000000637,,-1292.0000000000355
2015.08.03,461.99999999998465,-352.99999999999443,-489.0000000000061,120.99999999999334,-187.99999999998818,-287.9999999999994,383.0,-78.00000000000028,-135.99999999999167,-507.0000000000352,887.9999999999999,-193.9999999999884,-638.9999999999895,1030.999999999982,-200.00000000000017,-323.0000000000075,-73.99999999999807,-119.99999999999788,-309.0000000000037,,-1013.0000000000405
2015.08.03,607.9999999999864,-397.99999999999613,-508.00000000000847,110.99999999999443,-193.99999999998306,-227.99999999999488,332.99999999999443,-141.00000000000225,-100.99999999999554,-342.00000000002007,736.0000000000255,-43.99999999998272,-451.0000000000014,842.9999999999937,75.00000000000284,-311.9999999999976,-115.99999999999966,-129.00000000000134,-354.0000000000099,,-611.9999999999958
2015.08.03,436.9999999999985,-326.9999999999982,-438.00000000000506,117.00000000000044,-230.9999999999812,-195.9999999999962,354.9999999999942,-50.0000000000056,-81.9999999999932,-116.00000000000499,727.0000000000109,-105.99999999999454,-305.9999999999841,827.0,-107.99999999999699,-287.00000000000614,-55.00000000000682,-241.00000000000233,-266.0000000000107,,-345.9999999999818
2015.08.03,433.99999999997885,-329.9999999999983,-452.00000000000796,107.99999999999699,-191.99999999999218,-259.9999999999936,356.9999999999962,-81.00000000000884,-117.00000000000044,-443.0000000000156,814.0000000000036,-161.00000000000136,-560.9999999999893,940.9999999999918,-160.99999999998892,-293.00000000000637,-76.99999999999818,-114.99999999999844,-270.99999999999903,,-860.0000000000309
2015.08.03,300.99999999999574,-257.99999999999557,-332.00000000001006,4.999999999999449,-51.99999999998539,-227.99999999999488,235.99999999999176,-184.00000000000637,-122.99999999999534,-553.0000000000257,636.9999999999986,-209.00000000000318,-645.999999999991,831.9999999999883,-52.000000000007596,-195.0000000000074,-154.00000000001057,9.00000000000345,-257.0000000000183,,-1223.0000000000741
