date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.28,-58.99999999999794,4.999999999988347,-55.999999999997385,38.99999999998904,12.000000000000899,114.99999999999844,-53.00000000000304,-82.99999999999974,180.0000000000024,-74.0000000000185,-66.99999999999484,56.000000000011596,-5.999999999994898,4.000000000004,-60.000000000002274,153.0000000000058,-8.000000000008,123.00000000000644,,220.9999999999903
2018.05.28,-123.00000000000644,55.99999999998939,-78.99999999999352,-39.999999999995595,38.0000000000047,172.00000000000549,-52.000000000007596,-104.00000000000409,234.99999999999633,8.999999999992347,-123.99999999999079,132.000000000005,153.00000000000313,38.99999999998904,-30.000000000001137,225.00000000000853,73.00000000000084,253.0000000000032,,832.9999999999987
2018.05.28,-145.00000000000622,-22.0000000000109,64.00000000000716,-72.0000000000054,-0.999999999995449,153.99999999999858,-57.00000000000705,-97.00000000000264,236.00000000000287,5.999999999994898,-70.99999999999883,-121.99999999998568,80.99999999999774,9.999999999998899,88.00000000000807,109.99999999999943,52.99999999999194,245.0000000000063,,459.99999999999375
2018.05.28,-194.0000000000053,64.99999999998174,85.99999999999852,-90.00000000001229,-0.999999999995449,146.00000000000168,-88.00000000001029,-140.0000000000068,263.99999999999756,100.99999999999554,14.000000000002899,-48.00000000000182,212.99999999999653,137.9999999999937,115.0000000000091,88.99999999999864,61.999999999995396,242.00000000000887,,973.9999999999484
2018.05.28,-177.00000000000495,64.99999999998174,115.0000000000091,-110.00000000001009,9.00000000000345,119.00000000000244,-73.00000000000084,-136.00000000000279,234.00000000000088,118.99999999998023,-12.999999999996348,-84.00000000000318,245.0000000000063,116.99999999998934,147.00000000000557,37.9999999999967,92.99999999999864,223.00000000000654,,930.9999999999627
2018.05.28,-141.00000000000225,63.99999999999739,115.0000000000091,-136.00000000000279,-12.999999999996348,109.00000000000354,-28.000000000005798,-85.00000000000173,197.00000000000273,140.99999999999113,34.000000000000696,-85.99999999998431,270.99999999999903,168.99999999999693,164.00000000000148,25.99999999999625,82.99999999999974,228.00000000000597,,1112.0000000000107
2018.05.28,-143.9999999999997,187.99999999998818,64.00000000000716,-106.00000000000608,53.00000000000304,197.00000000000273,-50.0000000000056,-156.00000000000057,287.0000000000039,228.99999999999034,12.000000000012001,106.99999999999932,395.99999999999636,194.0000000000053,103.9999999999992,159.9999999999966,141.00000000000225,322.00000000000006,,1997.9999999999943
2018.05.28,-131.00000000000333,152.99999999998093,250.0,-241.00000000000233,-31.999999999998696,157.00000000000713,39.999999999995595,-58.99999999999794,236.00000000000287,335.9999999999808,131.00000000001444,-145.99999999998658,507.9999999999973,324.9999999999975,335.00000000000796,-16.999999999995907,134.99999999999625,361.0000000000002,,2340.9999999999964
2018.05.28,-85.00000000000173,266.999999999995,251.00000000000477,-235.00000000000742,87.99999999999919,277.000000000005,71.99999999999429,-141.99999999999767,326.0000000000041,378.999999999996,-98.99999999998244,-25.000000000005684,648.0000000000041,229.99999999999687,335.00000000000796,115.99999999999966,288.9999999999948,515.0000000000099,,3207.0000000000164
2018.05.28,-87.00000000000374,231.99999999998778,352.00000000000387,-232.99999999999432,97.9999999999981,382.00000000000455,69.9999999999923,-155.00000000000514,429.99999999999704,400.9999999999847,-96.99999999999153,-176.9999999999925,604.9999999999889,163.00000000000205,411.00000000000136,158.00000000000125,302.9999999999977,648.0000000000041,,3503.999999999977
2018.05.28,-114.99999999999844,217.99999999998488,353.00000000000864,-256.99999999999613,134.99999999999625,373.99999999999653,62.99999999999084,-212.00000000000108,439.99999999999596,424.99999999998647,-185.99999999999727,-194.99999999999318,609.9999999999994,68.00000000000139,426.00000000000193,147.99999999999613,368.00000000000165,654.0000000000101,,3316.9999999999845
2018.05.28,-124.00000000000189,248.99999999998812,289.0000000000015,-272.00000000000557,75.9999999999983,351.99999999999676,65.99999999999939,-160.00000000000458,426.00000000000415,461.99999999998465,-32.999999999994145,-85.99999999998431,670.9999999999993,232.99999999999432,388.00000000000523,170.0000000000017,300.99999999999574,641.0000000000027,,3648.9999999999823
2018.05.28,-97.00000000000264,303.9999999999932,328.00000000000296,-217.0000000000005,114.00000000000298,346.0000000000019,51.99999999999649,-178.00000000000037,404.0000000000044,446.9999999999974,-61.99999999998429,-72.00000000000273,676.0000000000099,228.00000000000597,380.00000000000966,140.00000000000057,307.0000000000017,593.0000000000102,,3693.0000000000464
2018.05.28,-104.00000000000409,337.99999999999386,285.0000000000108,-229.00000000001253,165.9999999999995,375.9999999999986,55.99999999998939,-235.00000000000742,434.9999999999965,567.9999999999907,-78.99999999998464,16.000000000019554,733.9999999999902,165.9999999999995,356.00000000000875,200.00000000000284,386.9999999999929,640.0000000000073,,4075.9999999999914
2018.05.28,-92.00000000000318,327.99999999999494,350.9999999999991,-225.00000000000853,151.9999999999966,397.0000000000029,59.99999999999339,-213.00000000000762,448.9999999999994,584.9999999999911,-18.999999999991246,-73.99999999998386,716.9999999999899,181.9999999999933,403.0000000000058,177.99999999999727,363.0000000000022,665.0000000000044,,4206.999999999975
2018.05.28,-65.00000000000395,421.99999999998903,322.00000000000273,-140.99999999999113,217.99999999999596,446.9999999999974,31.999999999998696,-256.0000000000007,480.99999999999807,563.9999999999867,-80.99999999999774,63.99999999999295,740.0000000000073,170.00000000000347,328.00000000000296,253.0000000000001,386.9999999999929,672.0000000000059,,4556.99999999998
2018.05.28,-46.00000000000159,432.9999999999945,277.000000000001,-140.99999999999113,212.99999999999653,453.99999999999886,45.99999999999049,-239.0000000000003,473.99999999999665,541.9999999999981,-90.99999999999665,128.00000000001432,754.0000000000102,195.9999999999962,293.00000000000637,290.9999999999968,378.00000000000057,678.0000000000008,,4640.000000000012
2018.05.28,-82.00000000000429,441.99999999998687,171.00000000000648,-130.99999999999224,195.9999999999962,494.00000000000557,12.999999999996348,-243.99999999999977,536.0000000000032,513.9999999999923,-71.99999999998319,263.00000000000523,754.9999999999945,238.99999999998923,204.00000000000773,409.9999999999966,351.0000000000013,725.000000000009,,4784.000000000011
