date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.28,-131.99999999999878,-32.0000000000098,-61.99999999999761,-19.999999999997797,-6.0000000000060005,0.0,-85.00000000000173,-104.99999999999955,-0.999999999995449,-115.00000000002063,-130.99999999999224,-138.99999999998158,-62.000000000006494,-76.0000000000094,-65.99999999998829,-15.000000000000568,-23.00000000000635,0.0,,-1070.0000000000123
2018.05.28,-219.00000000000253,-16.000000000016,-103.9999999999992,-46.999999999997044,9.999999999998899,60.00000000000449,-142.00000000000878,-163.99999999999747,126.0000000000039,-115.00000000002063,-136.99999999998712,-6.000000000000227,-18.0000000000069,-38.0000000000047,-61.99999999999761,64.99999999999773,-13.00000000000745,62.000000000006494,,-758.0000000000342
2018.05.28,-199.00000000000472,-70.0000000000145,-82.99999999999841,-96.99999999999153,-31.999999999998696,109.00000000000354,-101.00000000000664,-150.00000000000568,170.99999999999892,-32.0000000000098,-119.99999999998678,-193.9999999999884,9.999999999998899,-49.00000000001015,-33.00000000000125,72.00000000000273,7.0000000000014495,168.00000000000148,,-623.0000000000094
2018.05.28,-228.00000000000597,-22.0000000000109,-9.999999999990905,-92.00000000000318,-6.0000000000060005,133.00000000000534,-125.00000000000844,-182.00000000000438,224.000000000002,-19.00000000001345,-102.00000000000209,-123.99999999999523,78.00000000000028,1.0000000000065512,27.000000000001023,76.00000000000762,42.999999999993044,221.99999999999997,,-106.00000000002493
2018.05.28,-204.00000000000418,40.99999999997994,70.99999999999795,-120.99999999999334,-17.000000000000348,107.00000000000153,-99.00000000000463,-145.00000000000622,219.00000000000253,70.99999999999883,-42.999999999993044,-90.99999999997976,201.00000000000674,96.99999999999153,115.0000000000091,27.000000000001023,51.000000000001044,208.00000000000819,,488.0000000000169
2018.05.28,-180.99999999999784,18.999999999991246,66.0000000000025,-151.00000000001222,-29.000000000001247,85.00000000000173,-75.00000000000284,-138.00000000000477,195.9999999999962,105.99999999998388,-22.999999999995246,-132.000000000005,200.00000000000017,95.00000000000064,106.99999999999932,1.9999999999953388,58.000000000002494,196.00000000000728,,400.99999999996163
2018.05.28,-170.99999999999892,17.000000000000348,-19.99999999999602,-161.00000000001114,-26.000000000003798,89.00000000000574,-68.00000000000139,-177.00000000000495,182.99999999999983,101.99999999997988,-139.00000000000023,-135.99999999999568,222.99999999999542,31.999999999987594,42.00000000000159,7.000000000005002,73.00000000000084,212.00000000000108,,81.9999999999651
2018.05.28,-175.00000000000293,134.99999999999625,61.00000000000705,-242.00000000000887,-31.999999999998696,146.00000000000168,-74.00000000000739,-177.00000000000495,224.9999999999974,183.99999999998417,-52.99999999999194,-163.99999999998727,353.0000000000033,150.00000000000568,105.00000000000398,-36.000000000001364,120.99999999999334,271.0000000000101,,797.9999999999995
2018.05.28,-139.00000000000023,130.99999999999224,237.99999999999955,-258.0000000000027,-73.00000000000084,134.99999999999625,36.999999999998145,-146.99999999999713,185.00000000000182,290.9999999999968,-131.99999999999878,-204.99999999998408,489.99999999999045,219.99999999999798,307.00000000000216,-66.99999999999307,90.99999999999665,335.0000000000075,,1439.000000000003
2018.05.28,-95.00000000000064,231.99999999998778,204.9999999999983,-283.99999999999534,51.99999999999649,256.0000000000007,56.99999999999594,-163.99999999999747,302.0000000000023,362.99999999998,-120.99999999999334,-231.99999999999932,591.9999999999925,154.99999999999403,299.0000000000066,73.99999999999807,239.0000000000003,489.0000000000061,,2418.999999999973
2018.05.28,-135.00000000000733,166.99999999998383,302.99999999999727,-268.0000000000016,71.99999999999429,314.99999999999864,40.99999999999105,-219.00000000000253,387.000000000004,352.9999999999811,-204.00000000000418,-225.9999999999991,548.9999999999995,59.99999999999339,362.99999999999955,93.00000000000352,278.9999999999959,580.0000000000027,,2509.99999999993
2018.05.28,-131.00000000000333,198.99999999999363,281.0000000000059,-293.99999999999426,65.00000000000395,333.0000000000055,60.99999999999994,-218.00000000000708,402.9999999999978,400.00000000000034,-201.99999999999108,-198.0000000000075,602.999999999998,56.99999999999594,387.00000000000045,135.00000000000512,292.9999999999988,621.0000000000049,,2795.000000000007
2018.05.28,-136.00000000000279,241.99999999998667,246.9999999999999,-279.99999999999136,63.00000000000195,321.0000000000046,39.999999999995595,-185.00000000000182,385.99999999999744,417.99999999998505,-78.99999999998464,-85.99999999998431,645.0000000000067,211.00000000000563,343.0000000000035,120.99999999999511,280.00000000000244,570.0000000000039,,3121.0000000000236
2018.05.28,-104.00000000000409,297.9999999999983,284.000000000006,-269.00000000000813,102.99999999999754,336.9999999999984,51.99999999999649,-246.99999999999721,390.99999999999693,445.99999999999085,-116.99999999998934,-90.00000000000341,672.0000000000059,136.99999999998712,352.00000000000387,120.00000000000455,303.9999999999932,592.0000000000036,,3260.9999999999804
2018.05.28,-114.99999999999844,315.99999999998295,228.00000000000864,-253.99999999999866,146.00000000000168,356.00000000000074,48.99999999999905,-243.99999999999977,412.9999999999967,561.9999999999958,-103.99999999999298,-75.9999999999934,713.9999999999924,144.99999999999514,314.00000000000716,177.0000000000067,357.99999999999164,612.0000000000015,,3596.999999999997
2018.05.28,-119.00000000000244,308.9999999999815,285.0000000000108,-252.99999999999213,127.99999999999478,373.00000000000114,23.999999999990695,-263.99999999999756,429.0000000000016,523.9999999999911,-99.99999999998899,-88.99999999999864,672.0000000000059,126.99999999998823,328.00000000000296,167.0000000000016,334.00000000000097,635.0000000000077,,3509.9999999999995
2018.05.28,-80.00000000000229,377.9999999999894,277.000000000001,-218.99999999999142,136.99999999999824,406.00000000000637,28.999999999990145,-262.00000000000665,446.00000000000193,539.0000000000006,-90.99999999999665,8.000000000009777,730.0000000000084,160.00000000000458,293.00000000000637,207.00000000000784,332.99999999999443,665.9999999999999,,3957.0000000000223
2018.05.28,-84.0000000000063,421.99999999998903,164.00000000000148,-163.00000000000205,187.9999999999993,436.00000000000307,12.999999999996348,-261.0000000000001,460.00000000000483,489.99999999999045,-146.00000000000168,115.0000000000091,726.9999999999887,165.9999999999995,192.99999999999784,268.0000000000007,342.9999999999933,661.0000000000005,,3991.9999999999636
2018.05.28,-126.0000000000039,288.99999999998374,115.99999999999966,-201.00000000000674,97.9999999999981,392.9999999999989,-18.0000000000069,-270.99999999999903,446.00000000000193,395.99999999999636,-124.99999999999733,66.0000000000025,614.0000000000034,170.99999999998784,137.00000000000045,275.0000000000057,256.99999999999613,625.0000000000089,,3141.99999999997
2018.05.28,-128.00000000000588,222.99999999999542,157.0000000000107,-188.00000000001037,115.99999999999389,404.99999999999983,-19.00000000000235,-246.99999999999721,458.9999999999983,392.9999999999989,-95.999999999985,-96.99999999997999,496.00000000000756,65.00000000000395,189.99999999999773,278.99999999999636,266.999999999995,621.0000000000049,,2896.0000000000214
2018.05.28,-182.00000000000438,95.00000000000064,260.0000000000051,-209.9999999999991,78.00000000000028,383.0,-38.0000000000047,-245.0000000000063,485.0000000000021,348.9999999999993,-76.99999999999375,-246.9999999999999,364.9999999999931,19.999999999997797,286.00000000000136,206.00000000000307,234.99999999999633,616.0000000000055,,2378.9999999999964
