date,USDCAD,CHFJPY,GBPJPY,EURJPY,CADJPY,empty,sum
2016.05.30,-99.00000000000463,-66.0000000000025,-85.00000000000796,-54.99999999999261,-164.00000000000148,,-469.0000000000092
2016.05.30,-92.00000000000318,-79.9999999999983,-94.99999999999886,-36.99999999999193,-87.99999999999386,,-391.99999999998613
2016.05.30,-252.0000000000078,-66.99999999999307,-35.00000000002501,5.000000000009663,-90.99999999999397,,-440.0000000000102
2016.05.30,-273.9999999999965,10.000000000005116,78.99999999997931,61.00000000000705,-92.99999999998931,,-216.99999999999432
2016.05.30,-287.9999999999994,180.99999999999739,436.9999999999834,234.00000000000887,41.00000000001103,,605.0000000000013
2016.05.30,-303.9999999999932,299.0000000000066,661.0000000000014,337.0000000000033,118.00000000000921,,1111.0000000000273
2016.05.30,-408.00000000000836,261.0000000000099,487.99999999999955,288.0000000000109,56.000000000011596,,685.0000000000236
2016.05.30,-489.99999999999045,254.0000000000049,462.99999999999386,238.00000000001376,-52.99999999999727,,412.0000000000248
2016.05.30,-666.000000000011,269.00000000000546,443.9999999999884,258.0000000000098,-87.99999999999386,,216.99999999999875
2016.05.30,-669.0000000000085,352.00000000000387,530.0000000000011,308.00000000000693,-70.99999999999795,,450.00000000000546
2016.05.30,-591.0000000000082,411.00000000000136,582.9999999999984,369.000000000014,-31.999999999996476,,740.0000000000091
2016.05.30,-570.0000000000039,475.0000000000085,808.9999999999975,464.00000000001285,85.00000000000796,,1263.000000000023
2016.05.30,-519.0000000000028,495.00000000000455,852.9999999999802,484.00000000000887,108.00000000000409,,1420.999999999995
2016.05.30,-513.9999999999923,472.999999999999,848.9999999999895,479.0000000000134,91.00000000000819,,1378.0000000000177
2016.05.30,-611.9999999999903,493.9999999999998,994.9999999999761,505.00000000000966,77.00000000001239,,1459.0000000000077
2016.05.30,-629.9999999999973,626.0000000000048,1103.999999999985,671.0000000000065,147.00000000000557,,1918.0000000000045
2016.05.30,-693.9999999999947,632.000000000005,1090.9999999999798,696.0000000000122,140.00000000000057,,1865.0000000000027
2016.05.30,-686.9999999999932,632.000000000005,1116.9999999999902,708.0000000000126,142.00000000001012,,1912.0000000000246
2016.05.30,-683.9999999999957,743.0000000000092,1199.9999999999886,839.0000000000128,234.00000000000887,,2332.0000000000236
2016.05.30,-503.000000000009,790.0000000000063,1276.9999999999868,1008.0000000000098,362.000000000009,,2934.0000000000027
2016.05.30,-490.999999999997,689.9999999999977,1144.9999999999818,956.0000000000031,344.99999999999886,,2644.9999999999845
2016.05.30,-539.0000000000006,828.000000000003,1304.000000000002,1051.0000000000018,399.0000000000009,,3043.0000000000073
2016.05.30,-479.0000000000072,903.0000000000058,1139.9999999999864,1099.0000000000036,349.00000000000375,,3011.9999999999923
2016.05.30,-520.0000000000093,897.0000000000056,885.9999999999957,1026.0000000000105,324.0000000000123,,2613.0000000000146
2016.05.30,-425.99999999999307,853.9999999999992,793.9999999999827,972.0000000000084,291.000000000011,,2485.000000000008
2016.05.30,-429.99999999999704,795.0000000000017,780.9999999999775,894.0000000000055,255.00000000000966,,2294.9999999999973
2016.05.30,-417.0000000000007,855.000000000004,917.0000000000016,1044.0000000000111,316.0000000000025,,2715.000000000019
2016.05.30,-337.99999999999386,844.0000000000083,926.9999999999925,1031.000000000006,335.00000000000796,,2799.000000000021
2016.05.30,-245.99999999999068,853.9999999999992,875.9999999999764,1039.0000000000014,396.0000000000008,,2918.9999999999873
2016.05.30,-191.00000000000784,855.000000000004,961.9999999999891,1040.0000000000064,444.0000000000026,,3109.9999999999945
2016.05.30,-208.99999999999253,904.0000000000106,1169.9999999999875,1076.0000000000077,463.99999999999864,,3405.000000000012
2016.05.30,-279.00000000000705,910.0000000000108,1084.0000000000032,1060.0000000000023,396.0000000000008,,3171.00000000001
2016.05.30,-411.0000000000058,945.999999999998,1117.999999999995,1119.000000000014,329.9999999999983,,3101.9999999999995
2016.05.30,-504.9999999999999,951.0000000000076,1125.9999999999764,1119.000000000014,280.00000000000114,,2970.999999999999
2016.05.30,-506.0000000000064,954.0000000000077,1095.9999999999752,1138.0000000000052,279.0000000000106,,2960.9999999999923
2016.05.30,-476.9999999999941,904.0000000000106,1048.9999999999782,995.0000000000045,219.0000000000083,,2690.0000000000073
2016.05.30,-510.00000000001046,819.0000000000026,976.9999999999754,953.000000000003,180.00000000000682,,2418.9999999999777
2016.05.30,-409.99999999999926,810.0000000000023,1115.9999999999854,974.0000000000038,259.00000000000034,,2748.9999999999927
2016.05.30,-378.00000000001165,788.0000000000109,1197.999999999979,953.000000000003,301.00000000000193,,2861.999999999983
2016.05.30,-306.9999999999906,799.9999999999972,1304.9999999999784,961.0000000000127,362.99999999999955,,3121.9999999999973
2016.05.30,-330.9999999999924,843.0000000000035,1307.9999999999927,1042.0000000000016,347.999999999999,,3210.0000000000045
2016.05.30,-346.0000000000019,893.0000000000007,1224.9999999999943,994.000000000014,324.0000000000123,,3090.0000000000196
2016.05.30,-320.9999999999935,873.0000000000047,1212.9999999999939,976.0000000000133,335.00000000000796,,3076.0000000000264
2016.05.30,-285.00000000000193,897.0000000000056,1256.9999999999766,1022.0000000000056,365.0000000000091,,3255.999999999995
2016.05.30,-299.00000000000483,924.9999999999972,1305.9999999999832,1059.0000000000118,370.00000000000455,,3360.999999999992
2016.05.30,-272.99999999998994,927.0000000000067,1363.999999999976,1096.0000000000036,399.0000000000009,,3512.9999999999973
2016.05.30,-258.0000000000027,926.0000000000019,1322.0000000000027,1075.0000000000027,398.00000000001035,,3463.000000000015
2016.05.30,-259.9999999999936,932.0000000000022,1296.999999999997,1036.0000000000014,391.00000000000534,,3396.0000000000127
2016.05.31,-249.00000000001032,909.000000000006,1308.9999999999975,1027.000000000001,387.00000000000045,,3382.9999999999945
2016.05.31,-314.99999999999864,941.0000000000025,1220.9999999999752,1043.0000000000064,359.99999999999943,,3249.999999999985
2016.05.31,-278.00000000000045,899.0000000000009,1173.0000000000018,1013.0000000000052,358.0000000000041,,3165.0000000000114
2016.05.31,-309.0000000000037,753.0000000000001,943.9999999999884,871.0000000000093,236.0000000000042,,2494.999999999998
2016.05.31,-262.00000000000665,805.0000000000068,980.9999999999945,916.000000000011,258.0000000000098,,2698.0000000000155
2016.05.31,-242.00000000000887,725.9999999999991,850.9999999999991,850.0000000000085,228.9999999999992,,2413.999999999997
2016.05.31,-177.00000000000495,700.0000000000028,844.9999999999989,824.0000000000123,225.00000000000853,,2417.0000000000177
2016.05.31,-208.99999999999253,734.0000000000089,1088.9999999999986,867.0000000000044,236.0000000000042,,2717.0000000000236
2016.05.31,-242.00000000000887,808.0000000000069,1277.9999999999916,912.0000000000061,246.00000000000932,,3002.0000000000045
2016.05.31,-239.00000000001143,926.0000000000019,1736.9999999999948,1072.0000000000027,359.99999999999943,,3855.9999999999877
2016.05.31,-49.00000000001015,936.9999999999976,1829.999999999984,1093.0000000000036,483.0000000000041,,4293.99999999998
2016.05.31,-63.99999999999739,947.0000000000027,1840.9999999999798,1120.0000000000045,498.00000000000466,,4341.9999999999945
2016.05.31,-32.999999999994145,948.0000000000075,1858.9999999999804,1098.0000000000132,501.0000000000048,,4373.000000000012
2016.05.31,-15.999999999993797,954.0000000000077,1951.9999999999982,1143.0000000000007,528.0000000000058,,4561.000000000018
2016.05.31,-26.999999999999247,1015.0000000000006,1857.9999999999757,1130.0000000000095,603.9999999999992,,4579.999999999986
2016.05.31,-73.99999999999629,904.0000000000106,1655.0000000000011,1007.000000000005,520.0000000000102,,4012.000000000031
2016.05.31,-72.0000000000054,921.999999999997,1741.9999999999902,1056.0000000000116,577.0000000000124,,4225.000000000006
2016.05.31,-110.99999999999443,962.0000000000033,1746.9999999999857,1078.000000000003,532.0000000000107,,4208.000000000008
2016.05.31,-234.00000000000088,1009.0000000000003,1858.9999999999804,1097.0000000000084,520.0000000000102,,4250.999999999998
2016.05.31,-229.99999999999687,998.0000000000047,1228.999999999985,1005.0000000000097,421.0000000000065,,3423.0000000000086
2016.05.31,-361.9999999999957,923.0000000000018,1127.999999999986,956.0000000000031,361.0000000000042,,3005.999999999999
2016.05.31,-347.0000000000084,926.0000000000019,799.999999999983,950.0000000000028,350.0000000000085,,2678.9999999999877
2016.05.31,-541.9999999999981,814.0000000000072,256.9999999999766,703.000000000003,57.00000000000216,,1288.999999999991
2016.05.31,-446.9999999999974,856.9999999999993,584.0000000000032,783.0000000000013,137.00000000000045,,1914.0000000000068
2016.05.31,-456.9999999999963,858.0000000000041,605.9999999999945,811.000000000007,144.00000000000546,,1962.0000000000148
2016.05.31,-418.9999999999916,987.000000000009,637.9999999999768,939.0000000000072,256.0000000000002,,2401.000000000002
2016.05.31,-306.9999999999906,1045.0000000000018,968.9999999999941,1107.0000000000136,331.00000000000307,,3145.0000000000223
2016.05.31,-302.0000000000023,1088.9999999999986,1004.9999999999955,1146.000000000001,324.0000000000123,,3262.000000000005
2016.05.31,-296.9999999999917,1058.9999999999975,897.9999999999961,1147.0000000000055,320.0000000000074,,3127.0000000000146
2016.05.31,-129.00000000000134,1134.0000000000005,1022.9999999999961,1190.0000000000118,394.00000000000546,,3612.0000000000127
2016.05.31,-89.99999999999008,1075.0000000000027,1149.9999999999773,1121.0000000000093,457.00000000000784,,3713.000000000007
2016.05.31,-581.0000000000093,1069.0000000000027,1262.9999999999768,1143.0000000000007,213.00000000000807,,3106.999999999979
2016.05.31,-561.9999999999958,1128.0,1294.9999999999875,1294.0000000000111,234.00000000000887,,3389.000000000012
2016.05.31,-635.0000000000077,1122.0,1324.9999999999886,1375.0,240.0000000000091,,3426.99999999999
2016.05.31,-310.9999999999946,1100.0000000000086,1247.9999999999905,1304.000000000002,301.00000000000193,,3642.000000000008
2016.05.31,-624.0000000000023,534.000000000006,36.99999999997772,790.0000000000063,-9.999999999990905,,726.9999999999968
2016.05.31,-758.9999999999985,374.00000000000944,-40.000000000020464,634.0000000000003,-125.99999999999056,,83.00000000000023
2016.05.31,-757.0000000000076,430.9999999999974,-378.0000000000143,619.000000000014,-180.99999999999739,,-266.00000000000796
2016.05.31,-781.0000000000094,301.00000000000193,-885.0000000000193,510.0000000000051,-299.99999999999716,,-1155.0000000000189
2016.05.31,-730.9999999999927,362.99999999999955,-832.000000000022,537.0000000000061,-266.9999999999959,,-930.000000000005
2016.05.31,-757.999999999992,353.9999999999992,-913.0000000000109,537.0000000000061,-269.999999999996,,-1049.9999999999936
2016.05.31,-798.9999999999942,386.0000000000099,-853.0000000000086,584.0000000000032,-259.00000000000034,,-940.9999999999901
2016.05.31,-1004.0000000000049,271.0000000000008,-1296.0000000000207,421.0000000000065,-530.0000000000011,,-2138.000000000019
2016.05.31,-1089.0000000000066,186.9999999999976,-1354.0000000000134,338.0000000000081,-592.9999999999893,,-2511.0000000000036
2016.05.31,-1085.0000000000027,171.00000000000648,-1457.000000000022,276.00000000001046,-585.9999999999985,,-2681.0000000000064
2016.05.31,-926.0000000000045,325.00000000000284,-1088.9999999999986,443.00000000001205,-402.000000000001,,-1648.9999999999895
