names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURGBP'],100.0,-0.98,B
GBPUSD,30,"['EURGBP', 'GBPCHF', 'GBPCAD']",80.0,-0.2098412698412699,B
EURUSD,10,['GBPJPY'],80.0,0.948,S
USDJPY,10,"['USDJPY', 'AUDJPY', 'AUDCAD']",100.0,0.82,S
AUDUSD,10,['GBPJPY'],80.0,0.982,S
NZDUSD,10,['GBPCAD'],80.0,-0.32083333333333336,B
GBPCHF,10,['AUDNZD'],100.0,-0.5716904761904764,B
EURCHF,10,['EURAUD'],100.0,-0.99,B
CHFJPY,20,"['AUDNZD', 'AUDCAD', 'AUDJPY', 'GBPCAD', 'EURGBP', 'EURCHF', 'CADCHF']",100.0,-0.94,B
CADCHF,20,"['GBPCAD', 'EURGBP']",80.0,-0.036182539682539684,B
NZDCHF,50,"['EURAUD', 'AUDCHF', 'USDCHF', 'NZDCHF']",100.0,-0.4342023218439627,B
GBPAUD,10,"['EURJPY', 'USDJPY']",100.0,-1.0,B
EURJPY,15,"['GBPJPY', 'AUDNZD', 'AUDCAD', 'AUDJPY', 'GBPCAD']",80.0,-0.020261904761904762,B
EURAUD,10,['NZDCAD'],80.0,0.3710317460317461,S
EURNZD,15,"['AUDCHF', 'EURAUD', 'NZDCAD']",80.0,-0.3776666666666667,B
AUDJPY,10,"['USDJPY', 'AUDCAD', 'NZDJPY', 'AUDJPY']",80.0,0.92,S
NZDCAD,50,"['AUDUSD', 'AUDCAD', 'NZDCHF', 'NZDUSD', 'AUDCHF']",100.0,0.6763391053391052,S
AUDNZD,10,['NZDCAD'],80.0,-0.4225555555555558,B
