date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2018.07.16,-95.00000000000064,-148.99999999999915,-293.99999999999693,-93.99999999999409,5.999999999994898,0.0,13.000000000018552,-142.00000000000878,-39.00000000000014,-111.00000000000554,-71.99999999999429,395.00000000001023,191.0000000000025,-86.0000000000083,-317.99999999999784,-203.00000000000296,141.00000000000534,-133.99999999998968,,-990.9999999999668
2018.07.16,-92.00000000000318,-215.99999999999397,-299.0000000000066,-90.99999999999665,-72.0000000000054,20.0000000000089,-6.999999999979245,-131.00000000000333,-82.99999999999974,-108.00000000000809,-73.00000000000084,425.00000000001137,206.00000000001728,-89.99999999999008,-338.99999999999864,-283.00000000000125,186.9999999999976,-77.99999999998919,,-1123.9999999999413
2018.07.16,-51.99999999998539,-204.99999999998852,-284.000000000006,-22.0000000000109,-68.00000000000139,75.00000000000284,0.0,-128.00000000000588,-74.00000000000739,-148.99999999999915,-73.99999999999629,457.9999999999984,229.00000000001342,-224.000000000002,-328.00000000000296,-268.0000000000007,233.99999999999466,-21.999999999999797,,-901.9999999999969
2018.07.16,-49.99999999999449,-173.99999999998528,-278.99999999999636,-28.000000000005798,-41.000000000002146,104.00000000000409,-8.999999999992347,-126.99999999999933,-60.00000000000449,-150.00000000000568,-73.00000000000084,450.00000000001705,231.00000000002296,-232.00000000000998,-326.9999999999982,-245.9999999999951,266.9999999999959,-46.999999999997044,,-790.999999999947
2018.07.16,-41.99999999998649,-185.99999999999727,-289.0000000000015,-14.000000000002899,-58.000000000002494,114.00000000000298,-8.999999999992347,-139.00000000000023,-65.00000000000395,-177.00000000000495,-71.99999999999429,490.0000000000091,254.0000000000191,-286.00000000000847,-353.9999999999992,-269.00000000000546,290.9999999999968,-49.99999999999449,,-860.9999999999661
2018.07.16,-32.999999999994145,-261.0000000000001,-275.99999999999625,26.999999999999247,-117.00000000000044,152.00000000000767,8.000000000008,-151.00000000000114,-99.00000000000463,-197.99999999999818,-63.99999999999739,485.00000000001364,271.000000000015,-326.9999999999884,-367.00000000000443,-311.9999999999976,320.0000000000074,-27.999999999994696,,-969.9999999999263
2018.07.16,-1.0000000000065512,-282.9999999999888,-239.00000000000432,42.999999999993044,-202.0000000000022,151.00000000000114,27.00000000002145,-147.00000000000824,-155.00000000000514,-213.00000000000762,-46.999999999997044,469.99999999999886,278.00000000002,-262.00000000000665,-370.9999999999951,-379.0000000000049,293.00000000000637,-16.999999999989246,,-1053.9999999999748
2018.07.16,-31.000000000003247,-285.99999999998624,-250.0,17.000000000000348,-214.99999999999852,189.00000000000583,67.00000000001705,-147.00000000000824,-179.00000000000693,-226.99999999999943,-23.999999999990695,401.00000000001046,303.0000000000257,-269.00000000000813,-358.99999999999466,-382.99999999999557,308.00000000000693,44.0000000000107,,-1040.9999999999147
2018.07.16,-21.999999999988695,-327.99999999999494,-251.99999999999534,8.999999999992347,-244.99999999999523,172.00000000000549,38.0000000000047,-131.00000000000333,-187.00000000000384,-238.0000000000049,-36.999999999998145,375.0,276.00000000001046,-299.00000000000483,-329.9999999999983,-384.00000000000034,308.9999999999975,73.00000000000084,,-1200.9999999999766
2018.07.16,-11.999999999989797,-325.99999999998187,-317.99999999999784,-70.0000000000145,-190.00000000000128,89.00000000000574,-29.999999999996696,-134.0000000000008,-151.00000000000114,-187.00000000000384,-45.99999999999049,414.99999999999204,264.00000000001,-255.99999999998957,-332.9999999999984,-340.0000000000034,283.00000000000125,54.00000000000959,,-1287.999999999951
2018.07.16,-24.000000000001798,-164.99999999999292,-329.9999999999983,-52.000000000007596,-112.000000000001,104.00000000000409,-57.99999999998029,-97.00000000000264,-108.00000000000809,-148.99999999999915,-20.999999999993246,399.0000000000009,307.00000000001637,-205.99999999999508,-393.0000000000007,-343.9999999999941,293.99999999999693,2.000000000002,,-952.9999999999546
2018.07.16,48.000000000003595,-277.9999999999783,-308.00000000000693,36.999999999998145,-139.99999999999568,132.0000000000099,-90.99999999999665,-91.00000000000774,-58.000000000002494,-121.00000000000443,-60.99999999999994,473.99999999998954,302.0000000000209,-245.99999999999068,-393.99999999999125,-352.00000000000387,284.000000000006,3.0000000000085514,,-859.9999999999413
2018.07.16,59.99999999999339,-370.999999999988,-287.9999999999967,9.999999999998899,-160.00000000000458,158.0000000000026,-74.99999999998064,-72.0000000000054,-65.99999999999939,-135.00000000000733,-83.9999999999952,528.9999999999964,324.0000000000123,-252.99999999999213,-375.0,-376.0000000000048,323.99999999999807,44.0000000000107,,-805.9999999999621
2018.07.16,55.000000000005045,-435.9999999999919,-274.0000000000009,2.999999999997449,-226.99999999999943,163.00000000000205,-43.999999999999595,-72.0000000000054,-104.99999999999955,-152.00000000000767,-100.99999999999554,546.999999999997,344.99999999999886,-282.0000000000045,-368.9999999999998,-403.0000000000058,326.0000000000076,69.00000000000794,,-956.9999999999939
2018.07.16,125.00000000000844,-474.999999999981,-239.99999999999488,58.99999999998684,-228.00000000000597,215.00000000000963,-59.99999999999339,-69.00000000000794,-113.00000000000753,-158.99999999999804,-117.99999999999588,665.9999999999968,384.00000000001455,-282.9999999999888,-370.00000000000455,-412.00000000000614,364.9999999999949,101.00000000000664,,-611.9999999999665
2018.07.16,138.00000000000477,-515.9999999999832,-206.00000000000307,24.999999999986144,-234.00000000000088,224.000000000002,-89.99999999999008,-45.000000000006146,-102.00000000000209,-150.00000000000568,-113.99999999999189,638.0000000000052,372.0000000000141,-252.99999999999213,-347.999999999999,-405.00000000000114,355.000000000004,115.00000000000954,,-595.9999999999496
2018.07.16,208.00000000000819,-563.9999999999867,-210.00000000000796,-28.000000000005798,-207.00000000000162,224.000000000002,-108.99999999998133,34.99999999999615,-8.000000000008,-120.00000000000898,-98.99999999999353,622.9999999999905,361.0000000000184,-242.99999999999324,-326.9999999999982,-353.9999999999992,355.000000000004,86.0000000000083,,-376.999999999957
2018.07.16,273.000000000001,-703.9999999999935,-159.9999999999966,60.99999999999994,-228.00000000000597,274.00000000000756,-110.99999999999443,34.000000000000696,14.999999999998348,-133.00000000000534,-161.99999999999548,766.9999999999959,441.0000000000025,-255.99999999998957,-322.9999999999933,-356.9999999999993,361.0000000000042,74.00000000000739,,-133.99999999995578
2018.07.16,309.99999999999915,-638.9999999999895,-165.99999999999682,79.99999999999119,-182.99999999999983,263.0000000000021,-132.99999999998312,65.99999999999939,107.99999999999699,-92.00000000000318,-100.99999999999554,677.9999999999973,412.00000000000614,-217.0000000000005,-322.00000000000273,-298.0000000000018,361.0000000000042,0.0,,127.00000000002325
2018.07.16,281.00000000000904,-611.9999999999903,-150.99999999999625,24.000000000001798,-143.00000000000423,268.0000000000016,-109.99999999998789,66.99999999999484,107.99999999999699,-116.00000000000499,-83.9999999999952,668.0000000000064,402.00000000001523,-229.99999999999687,-307.9999999999927,-250.0,355.000000000004,-24.999999999997247,,144.0000000000641
2018.07.16,213.00000000000762,-554.9999999999944,-227.00000000000387,-58.000000000002494,-114.99999999999844,239.0000000000003,-207.99999999998596,78.99999999999574,109.99999999999899,-116.00000000000499,-84.99999999999064,497.99999999999045,384.00000000001455,-252.0000000000078,-283.00000000000125,-248.00000000000466,335.00000000000796,4.000000000004,,-284.9999999999751
2018.07.16,238.0000000000049,-423.99999999997993,-234.99999999999943,-43.00000000001525,-109.99999999999899,214.00000000000307,-215.99999999999397,7.0000000000014495,96.99999999999153,-102.00000000000209,-56.0000000000005,496.0000000000093,381.0000000000002,-276.9999999999939,-390.00000000000057,-275.0000000000057,335.00000000000796,-72.99999999998974,,-432.9999999999616
2018.07.16,241.00000000000233,-415.99999999999415,-209.00000000000318,85.00000000000173,-119.99999999999788,229.00000000000142,-213.99999999998087,4.999999999999449,129.9999999999968,-87.99999999999919,-51.99999999999649,519.0000000000055,366.00000000001387,-272.00000000000557,-405.9999999999917,-243.99999999999977,331.00000000000307,-142.99999999999312,,-257.99999999993787
2018.07.16,370.9999999999991,-503.99999999999335,-141.9999999999959,208.99999999999253,-173.00000000000094,243.00000000000432,-246.99999999999721,9.999999999998899,167.9999999999904,-40.00000000000669,-25.999999999992696,474.9999999999943,358.0000000000041,-197.00000000000273,-468.9999999999941,-260.0000000000051,290.00000000000625,-174.99999999999181,,-108.99999999999068
2018.07.16,235.00000000000742,-478.999999999985,-186.9999999999976,103.99999999999298,-177.00000000000495,111.00000000000554,-228.99999999999034,-60.00000000000449,141.99999999999767,-17.000000000000348,-24.999999999997247,257.000000000005,337.0000000000175,-187.00000000000384,-424.99999999999716,-269.00000000000546,218.00000000000352,-249.99999999999466,,-900.9999999999516
2018.07.16,235.00000000000742,-137.9999999999937,-216.99999999999875,185.99999999999727,-29.000000000001247,58.000000000002494,-179.99999999998016,-73.00000000000084,182.99999999999983,25.999999999992696,129.00000000000134,234.00000000000887,356.00000000002296,95.00000000000064,-466.99999999999875,-161.00000000000136,146.0000000000008,-281.99999999999335,,101.00000000006622
2018.07.16,282.99999999999994,-145.99999999997948,-192.99999999999784,117.99999999999588,9.999999999998899,60.99999999999994,-243.99999999999977,18.999999999991246,261.99999999999557,104.99999999999955,145.00000000000622,131.00000000000023,290.00000000002046,120.00000000000898,-367.999999999995,-99.00000000000375,144.00000000000546,-269.9999999999925,,368.000000000054
2018.07.16,336.00000000000296,-157.99999999999147,-152.00000000000102,170.99999999998784,-6.0000000000060005,87.99999999999919,-264.9999999999819,29.000000000001247,284.9999999999908,120.99999999999334,134.0000000000008,120.00000000000455,262.00000000000045,79.99999999999119,-387.00000000000045,-96.00000000000364,97.99999999999898,-283.99999999999534,,375.99999999999136
2018.07.16,292.00000000000335,-78.99999999998464,-177.99999999999727,164.99999999999292,7.9999999999968985,85.00000000000173,-316.99999999998954,18.999999999991246,281.99999999999335,104.99999999999955,103.00000000000864,106.99999999999932,235.00000000001364,-4.999999999988347,-394.999999999996,-91.99999999999875,174.0000000000066,-299.99999999998914,,209.00000000006338
2018.07.16,387.99999999999943,-126.99999999998823,-144.99999999999602,104.99999999999955,-33.000000000005244,109.00000000000354,-295.99999999998516,79.99999999999119,307.99999999999716,113.99999999999189,142.00000000000878,168.00000000000637,325.00000000001705,45.000000000006146,-370.9999999999951,-109.99999999999943,186.9999999999976,-247.99999999999267,,641.0000000000568
2018.07.16,416.00000000000523,-116.99999999998934,-117.999999999995,34.99999999998504,-29.000000000001247,143.00000000000423,-291.9999999999812,137.9999999999937,312.9999999999966,124.99999999999733,175.00000000000293,149.0000000000009,326.0000000000218,52.99999999999194,-301.9999999999925,-108.99999999999466,198.0000000000075,-173.9999999999964,,930.0000000000573
2018.07.16,430.00000000000813,-147.99999999999258,-103.9999999999992,65.00000000000395,-29.000000000001247,143.9999999999997,-292.9999999999877,156.99999999999602,322.9999999999955,119.99999999999788,165.00000000000404,156.0000000000059,322.00000000000273,62.000000000006494,-283.00000000000125,-87.99999999999386,188.0000000000024,-168.99999999999693,,1018.0000000000499
2018.07.16,416.00000000000523,-157.99999999999147,-82.99999999999841,79.99999999999119,-34.000000000000696,102.00000000000209,-286.99999999999284,153.99999999999858,318.99999999999153,121.99999999999989,181.00000000000892,118.99999999999977,323.0000000000075,89.99999999999008,-274.9999999999915,-78.00000000000296,126.00000000000477,-168.99999999999693,,948.0000000000249
2018.07.16,425.0000000000087,-143.99999999998857,-109.00000000000887,72.0000000000054,-14.000000000002899,113.00000000000753,-281.99999999998226,141.00000000000225,317.9999999999961,165.9999999999995,173.00000000000094,138.00000000000523,324.0000000000123,167.00000000000603,-281.9999999999965,-84.99999999999375,138.9999999999958,-177.99999999998929,,1082.000000000078
2018.07.16,428.00000000000614,-179.99999999998016,-114.99999999999488,76.99999999999375,-36.999999999998145,104.99999999999955,-302.9999999999866,156.00000000000057,313.99999999999204,166.99999999999494,148.0000000000037,164.0000000000157,326.0000000000218,154.0000000000097,-286.00000000000136,-105.99999999999454,140.00000000000057,-163.99999999999747,,988.0000000000853
2018.07.16,423.0000000000067,-183.99999999998417,-117.00000000000443,99.00000000000463,-22.999999999995246,115.00000000000954,-300.99999999999574,148.99999999999915,320.9999999999935,137.9999999999937,148.0000000000037,167.0000000000016,317.0000000000073,103.99999999999298,-275.99999999999625,-94.99999999999886,147.99999999999613,-171.99999999999437,,961.0000000000398
2018.07.16,416.00000000000523,-179.99999999998016,-90.00000000000341,127.99999999999478,-36.0000000000027,157.00000000000713,-310.9999999999946,131.99999999999878,300.99999999999574,90.99999999999665,138.00000000000477,167.0000000000016,299.0000000000066,-58.000000000002494,-301.00000000000193,-91.99999999999875,174.0000000000066,-205.99999999999508,,729.0000000000388
2018.07.17,396.00000000000745,-240.9999999999801,-99.00000000000375,112.99999999998533,-31.999999999998696,173.00000000000094,-332.9999999999833,134.99999999999625,289.9999999999903,90.0000000000012,72.0000000000054,153.99999999999636,282.0000000000107,-76.0000000000094,-280.9999999999917,-97.99999999999898,186.9999999999976,-224.9999999999974,,507.0000000000281
2018.07.17,391.000000000008,-206.99999999997942,-78.00000000000296,109.99999999998789,-29.999999999996696,159.00000000000912,-309.99999999998806,119.99999999999788,288.9999999999948,96.99999999999153,99.00000000000463,157.0000000000107,274.0000000000009,2.999999999997449,-269.999999999996,-79.00000000000773,189.00000000000716,-190.99999999999673,,723.0000000000424
2018.07.17,414.00000000000324,-167.9999999999904,-97.99999999999898,114.99999999999844,-24.000000000001798,126.99999999999933,-322.00000000000006,136.99999999999824,304.9999999999997,110.99999999999443,118.00000000000699,194.99999999999318,294.00000000001114,12.999999999996348,-286.9999999999919,-82.00000000000784,167.0000000000016,-191.99999999999218,,823.0000000000194
2018.07.17,406.00000000000637,-159.99999999998238,-112.99999999999955,133.00000000000534,-12.000000000000899,-34.000000000000696,-311.99999999997897,125.99999999999278,313.99999999999204,86.99999999999264,128.00000000000588,185.00000000000227,309.0000000000259,-38.0000000000047,-310.99999999999284,-93.00000000000352,1.9999999999953388,-236.99999999999832,,380.00000000005696
2018.07.17,412.00000000000125,-147.99999999999258,-159.9999999999966,133.00000000000534,-9.999999999998899,167.00000000000603,-300.99999999999574,127.99999999999478,312.9999999999966,59.99999999999339,134.0000000000008,227.00000000000387,332.00000000002206,-104.99999999999955,-334.0000000000032,-102.00000000000387,225.9999999999991,-247.99999999999267,,724.0000000000402
2018.07.17,400.00000000000034,-140.99999999999113,-218.00000000000352,129.00000000000134,29.999999999996696,195.00000000000074,-311.99999999997897,126.99999999999933,349.99999999999477,5.999999999994898,119.00000000000244,251.00000000000477,356.9999999999993,-270.99999999999903,-371.9999999999999,-109.99999999999943,293.99999999999693,-266.999999999995,,567.0000000000244
2018.07.17,419.00000000000273,-151.9999999999966,-246.9999999999999,140.99999999999113,2.999999999997449,250.00000000000577,-305.9999999999841,121.99999999999989,339.0000000000004,-7.0000000000014495,135.00000000000733,289.0000000000157,397.0000000000198,-273.9999999999965,-424.99999999999716,-162.9999999999967,358.99999999999466,-268.99999999999704,,611.0000000000656
2018.07.17,404.0000000000044,-130.99999999999224,-260.0000000000051,134.99999999999625,2.999999999997449,209.9999999999991,-345.99999999997965,124.99999999999733,339.0000000000004,2.000000000002,138.00000000000477,341.0000000000082,437.0000000000118,-289.9999999999903,-420.99999999999227,-158.00000000000125,362.99999999999955,-285.9999999999974,,605.000000000063
2018.07.17,378.00000000000057,-125.99999999998168,-371.9999999999999,109.00000000000354,38.0000000000047,158.0000000000026,-330.9999999999924,107.00000000000153,345.99999999999073,25.999999999992696,117.00000000000044,349.9999999999943,441.0000000000025,-256.99999999999613,-503.9999999999907,-224.99999999999432,370.9999999999951,-360.9999999999891,,265.00000000004445
2018.07.17,373.00000000000114,-121.99999999999989,-331.00000000000307,109.99999999998789,24.999999999997247,121.00000000000443,-367.99999999999056,103.99999999999298,330.9999999999924,57.99999999999139,126.99999999999933,302.99999999999727,403.00000000002,-134.99999999999625,-472.999999999999,-198.99999999999807,257.99999999999557,-388.9999999999949,,195.99999999999784
2018.07.17,430.00000000000813,-120.99999999999334,-245.00000000000455,117.99999999999588,19.00000000000235,114.00000000000298,-365.99999999999966,136.99999999999824,371.99999999999454,74.99999999999174,135.00000000000733,276.00000000001046,385.0000000000193,-139.00000000000023,-409.9999999999966,-138.00000000000523,239.00000000000432,-364.9999999999931,,516.0000000000425
2018.07.17,423.0000000000067,-119.99999999998678,-228.9999999999992,150.99999999999002,29.999999999996696,156.00000000000057,-340.9999999999913,124.99999999999733,359.99999999999363,79.99999999999119,128.00000000000588,314.9999999999977,402.00000000001523,-119.00000000000244,-402.9999999999916,-129.0000000000049,290.00000000000625,-278.9999999999959,,840.0000000000291
2018.07.17,423.0000000000067,-227.99999999998377,-227.00000000000387,154.99999999999403,-61.999999999995396,160.00000000000458,-328.9999999999793,97.9999999999981,300.99999999999574,-356.00000000000074,114.00000000000298,337.0000000000175,428.0000000000257,-1191.9999999999932,-462.99999999999386,-222.99999999999898,296.99999999999704,-269.9999999999925,,-1036.999999999899
2018.07.17,452.00000000000796,-274.9999999999808,-222.0000000000084,255.99999999998957,-183.99999999999528,576.0000000000099,-312.9999999999855,69.9999999999923,209.9999999999991,-475.99999999999864,111.00000000000554,405.00000000000114,463.99999999999864,-1480.999999999999,-498.9999999999952,-329.00000000000773,763.0000000000052,-217.99999999999596,,-689.9999999999573
2018.07.17,469.0000000000083,-280.9999999999979,-206.00000000000307,305.9999999999841,-204.00000000000418,679.0000000000074,-291.9999999999812,70.99999999999883,187.9999999999993,-458.00000000000284,113.00000000000753,408.00000000001546,472.0000000000084,-1425.9999999999939,-487.99999999999955,-338.99999999999864,855.9999999999945,-140.99999999999113,,-272.9999999999486
2018.07.17,465.0000000000043,-263.99999999999756,-195.0000000000074,297.9999999999983,-177.00000000000495,685.0000000000023,-276.9999999999939,63.00000000000195,190.99999999999673,-479.0000000000072,124.00000000000189,432.9999999999927,495.00000000000455,-1452.9999999999932,-487.99999999999955,-337.0000000000033,864.9999999999949,-143.9999999999997,,-195.000000000009
2018.07.17,457.0000000000074,-239.99999999999577,-236.0000000000042,278.9999999999848,-180.99999999999784,680.0000000000028,-294.9999999999786,68.00000000000139,186.99999999999272,-436.00000000000307,120.00000000000898,413.0000000000109,490.0000000000091,-1370.9999999999889,-498.9999999999952,-371.9999999999999,867.999999999995,-112.99999999999643,,-180.99999999994674
2018.07.17,470.9999999999992,-241.99999999998667,-240.99999999999966,255.99999999998957,-173.9999999999964,633.0000000000058,-323.99999999999096,85.99999999999719,193.99999999999417,-429.0000000000016,112.000000000001,420.0000000000159,479.0000000000134,-1373.000000000002,-501.0000000000048,-370.00000000000455,820.999999999998,-169.99999999999238,,-351.99999999996487
2018.07.17,458.00000000000284,-343.99999999998875,-237.00000000000898,238.0000000000049,-170.00000000000347,603.0000000000091,-340.9999999999913,95.99999999999609,253.99999999999866,-353.99999999999875,126.0000000000039,332.9999999999984,457.00000000002206,-1156.0000000000014,-500.0,-313.0000000000024,783.0000000000013,-179.99999999999127,,-246.9999999999492
2018.07.17,523.0000000000068,-372.9999999999789,-201.00000000000762,307.99999999999716,-163.00000000000205,669.0000000000085,-267.99999999997937,103.99999999999298,251.99999999999667,-347.0000000000084,153.99999999999858,484.00000000000887,590.0000000000034,-1069.9999999999932,-498.00000000000466,-322.00000000000273,829.0000000000077,-172.99999999998983,,498.00000000005394
2018.07.17,544.0,-348.9999999999993,-180.99999999999739,296.9999999999917,-146.00000000000168,650.0000000000061,-304.9999999999997,118.99999999999133,278.00000000000045,-336.9999999999984,170.99999999999892,212.99999999999386,469.0000000000225,-1116.9999999999902,-486.99999999999477,-287.9999999999967,763.9999999999958,-194.99999999998963,,100.00000000003288
2018.07.17,499.000000000005,-322.00000000000006,-156.0000000000059,272.00000000000557,-158.99999999999804,670.000000000004,-293.99999999999426,107.99999999999699,301.9999999999912,-399.0000000000049,209.9999999999991,224.99999999999432,549.0000000000066,-1212.9999999999975,-471.9999999999942,-242.00000000000443,781.9999999999965,-217.99999999999596,,142.00000000000392
2018.07.17,531.0000000000036,-235.99999999999176,-174.99999999999716,214.99999999998744,-100.99999999999554,714.0000000000035,-333.9999999999899,135.99999999999167,343.9999999999999,-404.99999999999983,197.00000000000273,230.99999999999454,568.000000000012,-1212.9999999999975,-456.99999999999363,-221.00000000000364,861.0000000000042,-234.99999999999633,,420.00000000003445
2018.07.17,603.0000000000091,-464.9999999999821,-195.0000000000074,228.00000000000597,-95.99999999999609,695.0000000000011,-478.999999999985,212.00000000000108,417.99999999999613,-330.0000000000081,121.00000000000443,313.0000000000166,606.9999999999993,-1153.9999999999884,-469.99999999999886,-215.99999999999397,865.9999999999997,-249.99999999999466,,408.0000000000788
2018.07.17,602.0000000000025,-453.99999999999886,-174.0000000000066,265.99999999998846,-109.00000000000354,714.0000000000035,-384.9999999999909,195.00000000000074,397.99999999999835,-326.9999999999995,170.00000000000347,444.9999999999932,646.000000000015,-1070.9999999999998,-459.99999999999375,-221.9999999999942,873.0000000000047,-235.99999999999176,,871.0000000000309
2018.07.17,591.0000000000082,-359.99999999998255,-189.00000000000716,241.99999999998667,-80.99999999999774,705.0000000000001,-499.9999999999893,183.99999999999528,393.9999999999944,-321.0000000000046,160.00000000000458,480.99999999999454,638.0000000000052,-1075.9999999999882,-462.0000000000033,-213.99999999999864,876.0000000000048,-227.99999999999488,,840.0000000000274
2018.07.17,678.0000000000008,-341.99999999999784,-243.99999999999977,87.99999999999919,-63.99999999999739,631.9999999999992,-528.9999999999795,315.9999999999941,496.99999999999187,-226.99999999999943,163.00000000000205,456.0000000000173,606.9999999999993,-1096.9999999999925,-427.99999999999727,-210.99999999999852,829.0000000000077,-235.99999999999176,,888.0000000000573
2018.07.17,636.0000000000032,-262.999999999991,-326.9999999999982,56.99999999999594,54.999999999993946,577.0000000000052,-555.9999999999787,314.99999999999864,563.9999999999978,-190.00000000000128,146.00000000000168,462.0000000000175,634.0000000000146,-995.9999999999969,-433.9999999999975,-144.99999999999602,820.0000000000074,-282.99999999999994,,1072.0000000000762
2018.07.17,578.0000000000007,-181.9999999999933,-355.000000000004,-22.0000000000109,60.00000000000449,534.0000000000011,-518.9999999999806,325.99999999999295,565.9999999999999,-165.9999999999995,165.00000000000404,122.0000000000141,585.000000000008,-964.9999999999936,-427.99999999999727,-156.0000000000059,802.9999999999973,-263.99999999999756,,682.00000000004
2018.07.17,550.000000000006,127.00000000001043,-414.0000000000015,-78.00000000000028,95.00000000000064,514.0000000000033,-536.9999999999875,340.9999999999913,552.9999999999924,-174.00000000000747,340.00000000000693,55.00000000000682,554.000000000002,-1012.9999999999973,-405.9999999999917,-143.00000000000068,766.9999999999959,-255.99999999998957,,875.00000000004
2018.07.17,531.0000000000036,243.00000000001543,-439.00000000000716,-123.00000000000644,110.99999999999443,476.0000000000098,-585.9999999999976,344.99999999999534,561.9999999999958,-169.00000000000804,363.0000000000022,50.00000000001137,585.000000000008,-995.9999999999969,-417.0000000000016,-156.99999999999648,781.9999999999965,-242.99999999999324,,918.000000000025
2018.07.17,540.0000000000072,356.00000000000074,-466.99999999999875,-158.99999999999804,112.99999999999643,419.00000000000273,-614.9999999999877,317.0000000000006,561.0000000000003,-136.00000000000279,422.00000000000017,-326.9999999999982,551.0000000000161,-983.0000000000006,-484.99999999999943,-183.9999999999975,750.0,-322.00000000000006,,351.0000000000413
2018.07.17,484.00000000000665,553.0000000000035,-483.0000000000041,-303.0000000000088,190.00000000000128,357.00000000000733,-584.9999999999911,398.9999999999938,593.9999999999945,-79.00000000000685,492.0000000000035,-307.9999999999927,531.0000000000059,-845.0000000000068,-385.9999999999957,-126.00000000000477,689.0000000000072,-259.9999999999936,,914.0000000000196
