date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.07,-52.99999999999194,0.0,-13.999999999995794,-66.99999999999484,-49.99999999999449,-73.99999999999629,-19.000000000005457,-50.0000000000056,-20.999999999993246,-5.000000000010552,-8.999999999992347,-3.0000000000143245,0.0,-1.999999999990898,-21.000000000000796,-36.000000000001364,-62.99999999999084,-42.0000000000087,,-528.9999999999875
2018.05.07,-45.000000000006146,43.999999999999595,-6.999999999990791,-102.00000000000209,-71.99999999999429,-72.0000000000054,-25.99999999999625,-29.000000000001247,46.999999999997044,3.999999999981796,58.000000000002494,1.999999999981128,75.00000000000284,151.9999999999966,-12.000000000000455,-72.00000000000273,-70.99999999999883,-55.000000000005045,,-181.00000000004172
2018.05.07,-51.000000000001044,66.99999999999484,5.000000000009663,-92.99999999998754,-50.99999999998994,-90.99999999999665,-46.999999999997044,-47.00000000000814,16.0000000000049,35.999999999991594,59.99999999999339,-4.000000000019099,99.99999999998899,163.00000000000205,-9.000000000000341,-60.000000000002274,-28.999999999990145,-19.00000000000235,,-54.00000000000914
2018.05.07,-32.999999999994145,81.9999999999821,7.000000000005002,-95.00000000000064,-80.99999999999774,-79.00000000000685,-13.00000000000523,-31.000000000003247,38.0000000000047,127.99999999999478,204.00000000000418,25.999999999982037,164.99999999999292,248.00000000000378,22.999999999996135,-54.99999999999261,-49.99999999999449,10.999999999994348,,494.999999999965
2018.05.07,-32.999999999994145,82.99999999998863,-86.99999999998909,-89.99999999999008,-104.99999999999955,-56.99999999999594,30.000000000001137,-42.0000000000087,78.00000000000028,119.99999999998678,283.000000000011,48.00000000000182,130.99999999999224,310.9999999999946,-70.99999999999795,-30.9999999999917,-85.99999999999719,17.000000000000348,,499.0000000000126
2018.05.07,-69.9999999999923,38.99999999998904,-97.99999999999898,-122.99999999998423,-173.9999999999964,-66.99999999999484,27.000000000001023,-43.00000000000415,84.0000000000063,108.99999999998133,337.0000000000095,45.99999999999227,124.99999999999733,324.9999999999975,-63.00000000000239,3.0000000000001137,-155.99999999998948,32.999999999994145,,334.0000000000058
2018.05.07,-73.99999999999629,27.999999999983594,-63.99999999999295,-156.99999999998494,-217.0000000000005,-58.000000000002494,-81.00000000000307,-26.999999999999247,136.00000000000279,135.9999999999806,432.9999999999945,-99.99999999999432,154.99999999999403,439.99999999999596,-9.000000000000341,-99.00000000000375,-190.99999999999673,39.999999999995595,,290.9999999999725
2018.05.07,4.000000000004,106.99999999999044,109.00000000000887,-144.99999999999514,-195.00000000000074,-56.99999999999594,-82.99999999999841,31.999999999998696,155.00000000000514,207.99999999998596,451.0000000000014,-98.00000000001319,248.00000000000378,466.00000000001086,120.99999999999511,-135.99999999999568,-161.00000000000003,29.999999999996696,,1056.0000000000018
2018.05.07,31.999999999998696,157.99999999999147,161.00000000000136,-116.00000000000499,-176.99999999999383,-62.99999999999084,-179.00000000000205,40.99999999999105,150.00000000000568,268.9999999999859,448.000000000004,-218.00000000001774,286.99999999999284,462.0000000000068,156.99999999999648,-200.00000000000284,-167.9999999999904,111.99999999998988,,1155.9999999999613
2018.05.07,53.00000000000304,153.9999999999875,155.00000000000114,-136.00000000000279,-175.99999999999838,-45.99999999999049,-117.00000000000443,70.99999999999883,182.99999999999983,320.9999999999935,527.9999999999951,-143.00000000000068,304.9999999999997,486.00000000000864,159.9999999999966,-167.99999999999216,-165.9999999999995,101.99999999999099,,1565.9999999999864
2018.05.07,45.000000000006146,144.99999999999514,161.00000000000136,-131.99999999999878,-130.99999999999224,-52.99999999999194,-58.9999999999975,32.999999999994145,124.00000000000189,282.9999999999888,417.0000000000007,-80.0000000000125,245.0000000000063,374.0000000000077,116.99999999999022,-37.9999999999967,-84.99999999999064,171.99999999999437,,1538.0000000000064
2018.05.07,85.00000000000173,194.99999999998963,118.00000000000921,-49.99999999999449,-56.99999999999594,-39.999999999995595,-16.000000000005343,29.000000000001247,104.00000000000409,289.9999999999903,385.99999999999744,-42.00000000000159,235.99999999999176,344.99999999999534,60.000000000002274,13.999999999995794,-71.99999999999429,151.9999999999966,,1736.9999999999882
2018.05.07,94.00000000000519,217.0000000000005,115.99999999999966,-14.000000000002899,-28.999999999990145,-39.999999999995595,37.9999999999967,21.999999999999797,97.00000000000264,269.9999999999925,363.0000000000022,26.999999999986812,214.00000000000307,312.00000000000114,27.999999999991587,64.99999999999773,-51.99999999999649,173.9999999999964,,1901.9999999999907
2018.05.07,78.00000000000028,163.00000000000205,115.99999999999966,-44.99999999998394,-95.99999999999609,-19.999999999997797,33.00000000000125,37.99999999999359,126.99999999999933,305.9999999999841,438.00000000000506,-1.0000000000047748,218.99999999999142,350.9999999999902,40.99999999999682,6.000000000000227,-108.99999999999244,134.99999999999625,,1779.999999999985
2018.05.07,36.999999999998145,92.99999999998754,-9.000000000000341,-96.99999999999153,-172.99999999998983,-1.0000000000065512,39.00000000000148,32.999999999994145,180.0000000000024,306.9999999999906,578.9999999999961,-10.99999999999568,191.00000000000784,452.00000000000796,9.999999999990905,1.0000000000047748,-170.99999999999892,93.99999999999409,,1553.9999999999934
2018.05.07,31.999999999998696,87.99999999999919,-28.999999999996362,-104.99999999999955,-180.99999999999784,5.999999999994898,93.99999999999409,34.000000000000696,207.00000000000162,310.9999999999946,635.9999999999922,55.999999999983174,191.00000000000784,486.00000000000864,3.0000000000001137,25.000000000005684,-167.9999999999904,89.99999999999008,,1775.999999999987
2018.05.07,-68.00000000000139,-28.000000000005798,-78.00000000000296,-180.0000000000024,-249.99999999999466,-1.999999999990898,61.99999999999761,7.0000000000014495,185.00000000000182,288.99999999998374,662.000000000007,7.999999999981355,136.99999999998712,463.9999999999977,4.9999999999954525,10.000000000005116,-198.99999999999363,73.99999999999629,,1097.9999999999632
2018.05.07,-95.00000000000064,-90.00000000001229,-115.99999999999966,-218.99999999999142,-284.9999999999908,8.000000000008,51.00000000000193,4.999999999999449,209.00000000000364,312.9999999999855,713.0000000000081,-6.000000000000227,104.99999999999955,476.9999999999941,3.0000000000001137,-24.00000000000091,-217.99999999999596,33.9999999999896,,864.9999999999977
2018.05.07,-109.00000000000354,-127.00000000001043,-147.99999999999613,-245.99999999999068,-294.9999999999897,9.999999999998899,78.99999999999352,-3.0000000000085514,202.9999999999976,299.99999999998914,731.9999999999993,-14.000000000010004,62.99999999999084,449.0000000000105,-28.000000000005798,-7.999999999995566,-227.99999999999488,30.999999999992145,,660.9999999999668
2018.05.07,-151.9999999999966,-140.0000000000068,-152.00000000000102,-215.99999999999397,-281.99999999999335,22.999999999995246,30.000000000001137,-47.00000000000814,163.00000000000205,295.0000000000008,720.9999999999939,-56.000000000011596,-9.999999999998899,356.00000000000074,-30.000000000001137,-16.999999999995907,-222.99999999999542,8.999999999992347,,271.9999999999831
2018.05.07,-245.99999999999068,-286.00000000000847,-226.99999999998965,-285.00000000000193,-317.0000000000006,38.0000000000047,-25.000000000005684,-99.00000000000463,119.99999999999788,280.9999999999979,727.9999999999953,-146.000000000015,-126.0000000000039,256.00000000001177,-51.00000000000193,-22.999999999996135,-226.99999999999943,-9.00000000000345,,-644.0000000000136
2018.05.07,-241.00000000000233,-250.00000000001688,-167.99999999999216,-236.99999999999832,-280.9999999999979,-1.999999999990898,-85.99999999999852,-129.00000000000134,65.99999999999939,284.9999999999797,697.9999999999986,-182.99999999999272,-144.99999999999514,192.99999999999872,-37.00000000000614,-12.000000000000455,-208.99999999999253,11.999999999989797,,-726.0000000000189
2018.05.07,-306.00000000000625,-290.9999999999968,-141.9999999999959,-218.99999999999142,-274.9999999999919,-86.0000000000083,-137.00000000000045,-169.00000000000804,52.000000000007596,306.9999999999906,717.000000000012,-215.0000000000034,-153.00000000000313,228.99999999999034,-29.000000000010573,-10.99999999999568,-207.99999999999707,17.000000000000348,,-919.0000000000078
2018.05.07,-353.0000000000033,-226.00000000001506,-209.00000000000318,-234.99999999998522,-302.9999999999977,-157.99999999999147,-132.99999999999557,-198.00000000000927,19.00000000000235,278.9999999999848,713.9999999999924,-117.00000000001864,-93.99999999999409,280.9999999999979,-52.99999999999727,-1.0000000000047748,-229.99999999999687,7.9999999999968985,,-1009.0000000000381
2018.05.07,-436.9999999999985,-251.00000000000122,-223.99999999998954,-313.99999999999204,-332.99999999999443,-225.99999999999287,-191.0000000000025,-226.00000000000398,19.00000000000235,269.9999999999925,763.0000000000026,-57.00000000001637,-48.000000000003595,374.999999999992,-52.00000000000671,-10.99999999999568,-238.99999999998923,-5.000000000010552,,-1187.0000000000082
2018.05.07,-431.0000000000036,-270.99999999999903,-209.99999999999375,-312.9999999999855,-331.999999999999,-192.99999999999872,-192.99999999999784,-209.00000000000364,14.999999999998348,305.9999999999841,761.999999999996,-111.99999999999477,-49.99999999999449,340.00000000000693,-18.000000000000682,-31.999999999996476,-217.99999999999596,3.999999999992898,,-1154.9999999999852
2018.05.07,-469.0000000000083,-273.0000000000121,-183.9999999999975,-309.99999999998806,-330.9999999999924,-218.99999999999142,-280.00000000000114,-243.00000000000432,-20.999999999993246,261.0000000000001,699.0000000000052,-145.00000000001023,-69.00000000000794,307.99999999999716,-25.000000000005684,-57.999999999992724,-211.99999999998997,-12.000000000000899,,-1582.9999999999939
