date,EURUSD,EURCHF,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2018.02.19,-93.99999999999409,-4.000000000004,-118.00000000001809,7.999999999995566,45.000000000006146,75.9999999999983,,-87.0000000000162
2018.02.19,-142.99999999998204,-26.999999999999247,-173.00000000000094,13.999999999995794,8.000000000008,40.00000000000669,,-280.99999999997175
2018.02.19,-150.99999999999002,-8.999999999992347,17.000000000000348,-10.000000000005116,28.000000000005798,131.00000000000333,,6.00000000002197
2018.02.19,-109.00000000000354,-22.0000000000109,71.99999999998319,-10.000000000005116,43.00000000000415,161.00000000000003,,134.99999999996783
2018.02.19,-187.99999999998818,-24.000000000001798,48.99999999998794,100.99999999999909,18.0000000000069,151.00000000000114,,107.00000000000512
2018.02.19,-218.99999999999142,-113.00000000000753,101.99999999997988,171.00000000000648,-17.000000000000348,87.99999999999919,,11.99999999998623
2018.02.19,-289.9999999999903,-150.00000000000568,58.99999999998684,69.99999999999318,36.0000000000027,107.00000000000153,,-168.00000000001165
2018.02.19,-332.9999999999833,-137.00000000000932,150.99999999999002,54.000000000002046,92.00000000000318,167.00000000000603,,-5.99999999999136
2018.02.19,-293.99999999999426,-191.99999999999218,217.0000000000005,109.99999999999943,103.00000000000864,177.00000000000495,,121.00000000002706
2018.02.19,-235.99999999999176,-164.99999999999292,265.99999999998846,87.0000000000033,126.0000000000039,189.00000000000583,,267.0000000000168
2018.02.19,-245.99999999999068,-163.00000000000205,166.99999999998383,129.0000000000049,110.00000000001009,142.00000000000878,,139.00000000001486
2018.02.19,-200.99999999998454,-143.00000000000423,125.99999999998168,171.99999999999704,58.000000000002494,114.99999999999844,,126.99999999999093
2018.02.19,-173.99999999998528,-127.00000000001043,63.99999999999739,147.00000000000557,42.0000000000087,75.00000000000284,,27.000000000018815
2018.02.19,-147.99999999999258,-147.99999999999258,91.99999999998099,204.9999999999983,21.00000000000435,84.0000000000063,,106.00000000000476
2018.02.19,-132.99999999998312,-103.00000000000864,184.99999999999073,206.99999999999363,37.00000000000925,108.00000000000809,,301.00000000000995
2018.02.19,-85.00000000000173,-177.00000000000495,52.99999999999194,242.00000000000443,35.00000000000725,69.00000000000794,,137.00000000000483
2018.02.19,-49.99999999999449,-154.0000000000097,176.99999999998272,299.99999999999716,30.000000000007798,101.00000000000664,,403.9999999999901
2018.02.19,-156.99999999998494,-188.00000000001037,110.99999999999443,305.9999999999974,6.0000000000060005,106.00000000000608,,184.00000000000855
2018.02.19,24.000000000001798,-170.00000000000347,110.99999999999443,278.99999999999636,-24.999999999997247,39.00000000000014,,257.99999999999204
2018.02.19,-113.99999999999189,-120.99999999999334,-21.00000000000435,296.99999999999704,63.00000000000195,46.00000000000159,,150.00000000001103
2018.02.19,-59.99999999999339,-63.000000000013046,-43.00000000001525,320.99999999999795,65.99999999999939,-17.000000000000348,,203.99999999997533
2018.02.19,35.00000000000725,-83.9999999999952,-31.000000000003247,275.99999999999625,132.0000000000099,-5.999999999994898,,322.00000000002007
2018.02.19,-68.00000000000139,-127.00000000001043,-40.0000000000178,313.99999999999295,174.00000000000747,42.0000000000087,,294.99999999997954
2018.02.19,-98.99999999998244,-68.00000000000139,-50.0000000000167,322.00000000000273,151.00000000000114,36.0000000000027,,292.000000000006
2018.02.19,-120.99999999999334,-113.99999999999189,-78.00000000000028,280.00000000000114,138.00000000000477,51.000000000001044,,156.00000000002146
2018.02.19,-242.99999999999324,-127.00000000001043,-60.000000000015596,263.00000000000523,162.0000000000066,107.00000000000153,,101.99999999999415
2018.02.19,-147.99999999999258,-103.00000000000864,-48.000000000003595,278.0000000000058,137.00000000000932,53.00000000000304,,169.00000000001333
2018.02.19,-229.99999999999687,-70.99999999999883,-9.000000000014552,236.0000000000042,192.00000000000327,140.0000000000068,,258.00000000000404
2018.02.19,-154.99999999999403,14.999999999987246,-17.000000000000348,188.99999999999295,171.00000000001003,124.00000000000189,,326.9999999999977
2018.02.19,-60.99999999999994,-19.999999999997797,2.999999999997449,168.00000000000637,159.00000000000912,121.00000000000443,,370.00000000001967
2018.02.19,-0.9999999999843467,-178.00000000001148,-145.00000000001734,180.99999999999739,148.99999999999915,56.0000000000005,,61.99999999998384
2018.02.19,280.9999999999979,-168.0000000000126,-142.0000000000199,171.99999999999704,130.0000000000079,-46.00000000000159,,226.99999999996874
2018.02.19,248.00000000000378,-139.00000000000023,-112.000000000001,123.99999999999523,182.99999999999983,2.000000000002,,305.9999999999996
2018.02.19,261.0000000000001,-191.99999999999218,-106.00000000000608,108.99999999999466,184.00000000000637,13.00000000000745,,269.0000000000103
2018.02.19,164.00000000000858,-202.00000000001327,-224.000000000002,30.000000000001137,192.00000000000327,35.00000000000725,,-4.999999999995055
2018.02.19,39.00000000001125,-131.99999999999878,-242.00000000000887,63.99999999999295,153.00000000000313,16.0000000000049,,-101.99999999999538
2018.02.19,8.000000000008,-181.9999999999933,-204.00000000000418,155.00000000000114,120.00000000000898,13.00000000000745,,-89.99999999997186
