date,EURUSD,AUDUSD,EURCHF,CHFJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,AUDNZD,empty,sum
2017.12.18,-15.00000000000945,-23.00000000000635,-31.999999999987594,-506.0000000000002,-241.00000000000233,-232.99999999999432,-50.99999999998772,-102.00000000000209,-343.0000000000035,0.0,-68.00000000000139,,-1613.999999999995
2017.12.18,-59.99999999999339,7.9999999999968985,-46.999999999997044,-243.99999999999977,-244.9999999999841,-165.9999999999995,44.00000000001114,-66.00000000001049,-129.0000000000049,67.9999999999903,-13.999999999980695,,-850.9999999999714
2017.12.18,12.999999999996348,24.000000000001798,-92.99999999998754,-169.00000000001114,-242.99999999999324,-143.00000000000423,-16.999999999995907,-56.99999999999594,-49.000000000006594,86.99999999999264,22.0000000000109,,-624.9999999999928
2017.12.18,-28.999999999990145,17.999999999995797,-58.99999999998684,-75.00000000000284,-258.99999999998704,-180.0000000000024,-9.999999999990905,-60.99999999999994,-18.000000000000682,95.99999999999609,-0.9999999999843467,,-577.9999999999532
2017.12.18,-14.000000000002899,-31.999999999998696,-129.00000000000134,-93.00000000000352,-275.9999999999874,-205.99999999999508,-55.00000000000682,-130.0000000000079,-18.000000000000682,75.9999999999983,-103.99999999999298,,-980.999999999999
2017.12.18,21.00000000000435,-38.0000000000047,-153.9999999999875,-72.00000000000273,-375.9999999999986,-373.00000000000114,-174.0000000000066,-229.99999999999687,-5.000000000009663,33.9999999999896,-102.99999999998644,,-1470.0
2017.12.18,51.000000000001044,-14.999999999998348,-126.99999999998823,-50.00000000001137,-339.0000000000004,-327.00000000001063,-104.00000000001342,-182.0000000000155,4.9999999999954525,52.99999999999194,-92.99999999998754,,-1128.0000000000368
2017.12.18,79.00000000000685,0.0,-126.99999999998823,-73.99999999999807,-344.99999999999534,-299.00000000000483,-79.00000000000773,-177.00000000000495,-12.000000000000455,68.99999999999685,-87.99999999999919,,-1052.999999999995
2017.12.18,121.99999999999989,46.00000000000159,-133.99999999998968,-78.00000000000296,-310.9999999999946,-266.0000000000107,-103.00000000000864,-164.00000000000858,6.999999999990791,59.99999999999339,-100.99999999999554,,-922.000000000025
2017.12.18,130.0000000000079,80.99999999999774,-146.00000000000168,-73.0000000000075,-317.9999999999961,-209.9999999999991,-106.99999999999932,-106.00000000000608,12.999999999991019,104.99999999999955,-101.99999999997988,,-732.9999999999934
2017.12.18,130.0000000000079,80.00000000000229,-167.9999999999904,-76.00000000000762,-304.9999999999997,-205.00000000001074,-125.0,-70.0000000000145,36.99999999999193,115.99999999999389,-45.99999999999049,,-632.0000000000174
2017.12.18,147.00000000000824,122.99999999999534,-153.9999999999875,-27.000000000001023,-248.00000000000378,-136.00000000000279,-185.00000000000227,-65.00000000000395,72.99999999999329,92.99999999999864,-6.999999999979245,,-385.99999999998505
