,name,direction
0,AUDUSD,B
1,GBPCHF,B
2,AUDCHF,B
3,GBPCAD,S
4,GBPAUD,S
5,EURAUD,S
6,AUDCAD,B
7,NZDCAD,B
8,AUDNZD,B
