date,EURUSD,GBPCHF,EURCHF,EURCAD,AUDCAD,NZDCAD,empty,sum
2020.02.24,-144.0000000000108,-51.000000000001044,-38.99999999998904,-165.00000000001512,0.0,-73.00000000000084,,-472.0000000000169
2020.02.24,21.00000000000435,-61.99999999998429,-32.999999999994145,-1.0000000000065512,129.00000000000134,9.999999999998899,,64.00000000001961
2020.02.24,32.999999999994145,-119.00000000000244,-45.000000000006146,65.99999999998829,134.99999999999625,4.000000000004,,73.99999999997411
2020.02.24,83.9999999999952,-82.00000000000429,-7.0000000000014495,132.99999999998312,234.00000000000088,74.00000000000739,,435.99999999998084
2020.02.24,126.0000000000039,-103.99999999999298,2.0000000000131024,171.99999999999437,270.99999999999903,82.00000000000429,,549.0000000000217
2020.02.24,36.999999999998145,-59.99999999999339,-7.0000000000014495,115.99999999998278,329.999999999997,78.00000000000028,,493.99999999998334
2020.02.24,-5.999999999994898,-38.0000000000047,-4.999999999988347,120.99999999999334,280.9999999999979,56.0000000000005,,409.0000000000038
2020.02.24,-5.000000000010552,5.000000000010552,2.0000000000131024,125.99999999998168,315.9999999999941,55.000000000005045,,498.9999999999939
2020.02.24,21.00000000000435,5.000000000010552,-1.999999999990898,124.99999999999733,370.00000000000364,129.00000000000134,,648.0000000000264
2020.02.24,-25.00000000000835,-9.999999999998899,-12.999999999996348,120.99999999999334,326.0000000000041,126.99999999999933,,525.9999999999932
2020.02.24,-29.999999999996696,-44.99999999998394,-9.999999999998899,111.99999999997878,287.9999999999994,112.000000000001,,426.99999999999966
2020.02.24,-34.000000000000696,18.0000000000069,38.0000000000047,99.99999999998899,363.0000000000022,130.0000000000079,,615.00000000001
2020.02.24,-39.00000000001125,-0.9999999999843467,15.00000000000945,92.99999999998754,368.9999999999971,185.99999999999727,,622.9999999999958
2020.02.24,-59.99999999999339,-0.9999999999843467,12.000000000012001,73.99999999999629,373.99999999999653,165.00000000000404,,564.0000000000312
2020.02.24,-72.0000000000054,43.00000000001525,24.000000000001798,56.99999999999594,358.0000000000028,143.00000000000423,,553.0000000000146
2020.02.24,-103.00000000000864,46.0000000000127,-11.00000000000545,64.99999999998174,297.00000000000284,102.00000000000209,,395.9999999999853
