timeframe,profit
2021.02.08 00:00,291.0000000000172
2021.02.08 00:05,745.0000000000144
2021.02.08 00:10,748.9999999999897
2021.02.08 00:15,535.9999999999937
2021.02.08 00:20,565.0000000000312
2021.02.08 00:25,484.00000000000136
2021.02.08 00:30,707.9999999999952
2021.02.08 00:35,656.9999999999561
2021.02.08 00:40,1039.999999999959
2021.02.08 00:45,750.9999999999884
2021.02.08 00:50,707.9999999999407
2021.02.08 00:55,745.9999999999792
2021.02.08 01:00,1516.9999999999554
2021.02.08 01:05,1345.9999999999652
2021.02.08 01:10,1675.9999999999573
2021.02.08 01:15,1530.9999999999948
2021.02.08 01:20,1351.9999999999525
2021.02.08 01:25,1347.9999999999911
2021.02.08 01:30,1174.9999999999725
2021.02.08 01:35,1096.999999999999
2021.02.08 01:40,1433.9999999999802
2021.02.08 01:45,1679.9999999999736
2021.02.08 01:50,1729.9999999999875
2021.02.08 01:55,1663.0000000000082
2021.02.08 02:00,1561.0000000000032
2021.02.08 02:05,1663.9999999999682
2021.02.08 02:10,1602.9999999999845
2021.02.08 02:15,1833.9999999999523
2021.02.08 02:20,1939.999999999961
2021.02.08 02:25,1824.0000000000337
2021.02.08 02:30,1715.999999999976
2021.02.08 02:35,1780.9999999999593
2021.02.08 02:40,1729.9999999999652
2021.02.08 02:45,1753.999999999989
2021.02.08 02:50,1563.9999999999663
2021.02.08 02:55,1320.9999999999618
2021.02.08 03:00,1407.9999999999688
2021.02.08 03:05,1346.9999999999993
2021.02.08 03:10,1251.9999999999388
2021.02.08 03:15,1281.9999999999802
2021.02.08 03:20,1559.9999999999986
2021.02.08 03:25,1428.9999999999334
2021.02.08 03:30,1390.9999999999854
2021.02.08 03:35,1422.9999999999463
2021.02.08 03:40,1421.9999999999923
2021.02.08 03:45,1436.999999999967
2021.02.08 03:50,1399.0000000000011
2021.02.08 03:55,1867.9999999999768
2021.02.08 04:00,1807.9999999999934
2021.02.08 04:05,1209.9999999999482
2021.02.08 04:10,1314.0000000000196
2021.02.08 04:15,1132.9999999999613
2021.02.08 04:20,1132.0000000000134
2021.02.08 04:25,1206.9999999999636
2021.02.08 04:30,1321.9999999999848
2021.02.08 04:35,1179.9999999999714
2021.02.08 04:40,1288.999999999949
2021.02.08 04:45,1296.9999999999857
2021.02.08 04:50,1266.9999999999868
2021.02.08 04:55,1493.999999999987
2021.02.08 05:00,1425.9999999999964
2021.02.08 05:05,1368.9999999999723
2021.02.08 05:10,1445.000000000011
2021.02.08 05:15,1446.9999999999295
2021.02.08 05:20,1329.9999999999593
2021.02.08 05:25,1167.9999999999995
2021.02.08 05:30,1318.9999999999213
2021.02.08 05:35,1307.9999999999795
