date,GBPJPY,EURJPY,CADJPY,empty,sum
2016.08.03,-390.99999999999113,-847.999999999999,-1305.9999999999973,,-2544.9999999999873
2016.08.03,-318.9999999999884,-753.0000000000001,-1245.999999999995,,-2317.9999999999836
2016.08.03,-495.9999999999809,-858.0000000000041,-1334.0000000000032,,-2687.999999999988
2016.08.03,-293.9999999999827,-707.9999999999984,-1219.9999999999989,,-2221.99999999998
2016.08.03,-307.9999999999927,-777.9999999999916,-1223.9999999999895,,-2309.9999999999736
2016.08.03,-358.99999999998045,-796.999999999997,-1274.000000000001,,-2429.999999999978
2016.08.03,-356.9999999999993,-777.9999999999916,-1286.9999999999918,,-2421.9999999999827
2016.08.03,-878.9999999999907,-1165.9999999999968,-1564.9999999999977,,-3609.9999999999854
2016.08.03,-978.999999999985,-1197.0000000000027,-1606.9999999999993,,-3782.9999999999873
2016.08.03,-983.9999999999804,-1240.9999999999995,-1640.9999999999911,,-3865.999999999971
2016.08.03,-707.9999999999984,-1024.000000000001,-1467.9999999999893,,-3199.9999999999886
2016.08.03,-647.9999999999961,-1034.9999999999966,-1477.9999999999945,,-3160.9999999999873
2016.08.03,-685.0000000000023,-1120.999999999995,-1536.0000000000014,,-3341.9999999999986
2016.08.03,-817.9999999999836,-1037.9999999999968,-1478.999999999999,,-3334.9999999999795
2016.08.03,-834.9999999999795,-993.9999999999998,-1525.9999999999964,,-3354.9999999999754
2016.08.03,-830.9999999999889,-1079.9999999999982,-1600.999999999999,,-3511.9999999999864
2016.08.03,-694.9999999999932,-1039.999999999992,-1549.9999999999973,,-3284.9999999999827
2016.08.03,-568.9999999999884,-1045.9999999999923,-1483.9999999999945,,-3098.9999999999754
2016.08.03,-307.9999999999927,-1051.0000000000018,-1424.9999999999973,,-2783.999999999992
2016.08.03,-233.99999999998045,-947.9999999999933,-1353.999999999999,,-2535.9999999999727
2016.08.03,-133.99999999998613,-938.999999999993,-1351.9999999999895,,-2424.9999999999686
2016.08.03,-156.99999999998226,-927.9999999999973,-1339.999999999989,,-2424.9999999999686
2016.08.03,-250.0,-1028.9999999999964,-1378.9999999999907,,-2657.9999999999873
2016.08.03,-245.9999999999809,-1006.0000000000002,-1359.9999999999995,,-2611.999999999981
2016.08.03,-354.99999999998977,-1072.0000000000027,-1295.0000000000018,,-2721.9999999999945
2016.08.03,-471.00000000000364,-1122.0,-1283.0000000000014,,-2876.000000000005
2016.08.03,-460.9999999999843,-1143.0000000000007,-1259.0000000000005,,-2862.9999999999854
2016.08.03,-568.9999999999884,-1138.0000000000052,-1280.0000000000011,,-2986.9999999999945
2016.08.03,-540.9999999999968,-1114.0000000000043,-1200.0000000000027,,-2855.0000000000036
2016.08.03,-414.99999999999204,-1082.9999999999984,-1118.9999999999998,,-2616.99999999999
2016.08.03,-265.99999999999113,-1079.9999999999982,-1138.999999999996,,-2484.9999999999854
2016.08.03,-205.99999999998886,-1054.000000000002,-1000.9999999999906,,-2260.9999999999814
2016.08.03,-181.99999999998795,-1090.0000000000034,-976.9999999999897,,-2248.999999999981
2016.08.03,-137.00000000000045,-1052.9999999999973,-930.9999999999974,,-2120.999999999995
2016.08.03,-215.0000000000034,-1120.0000000000045,-956.9999999999936,,-2292.000000000002
2016.08.03,-360.99999999999,-1396.9999999999914,-1058.9999999999975,,-2816.999999999979
2016.08.03,-554.000000000002,-1549.9999999999973,-1155.0000000000011,,-3259.0
2016.08.03,-537.9999999999825,-1551.0000000000018,-1149.9999999999914,,-3238.999999999976
2016.08.03,-518.999999999977,-1501.0000000000048,-1091.9999999999986,,-3111.9999999999804
2016.08.03,-507.99999999998136,-1472.999999999999,-1078.000000000003,,-3058.9999999999836
2016.08.03,-469.99999999999886,-1417.9999999999923,-1000.0,,-2887.999999999991
2016.08.03,-378.9999999999907,-1355.9999999999945,-976.9999999999897,,-2711.999999999975
2016.08.04,-350.9999999999991,-1397.9999999999961,-991.9999999999902,,-2740.9999999999854
2016.08.04,-332.9999999999984,-1385.000000000005,-988.9999999999901,,-2706.9999999999936
2016.08.04,-310.0000000000023,-1343.0000000000036,-990.9999999999997,,-2644.0000000000055
2016.08.04,-262.00000000000045,-1334.0000000000032,-939.9999999999977,,-2536.0000000000014
2016.08.04,-280.9999999999775,-1352.0000000000039,-975.9999999999991,,-2608.9999999999804
2016.08.04,-280.9999999999775,-1365.9999999999995,-973.9999999999895,,-2620.9999999999663
2016.08.04,-149.0000000000009,-1328.000000000003,-905.0000000000011,,-2382.000000000005
2016.08.04,-161.99999999997772,-1391.999999999996,-804.000000000002,,-2357.9999999999754
2016.08.04,-501.9999999999811,-1665.9999999999968,-1033.9999999999918,,-3201.99999999997
2016.08.04,-656.9999999999823,-1733.000000000004,-1090.999999999994,,-3480.9999999999804
2016.08.04,-615.9999999999854,-1694.0000000000027,-1099.9999999999943,,-3409.9999999999827
2016.08.04,-408.9999999999918,-1605.000000000004,-1057.0000000000023,,-3070.999999999998
2016.08.04,-356.9999999999993,-1564.9999999999977,-1069.9999999999932,,-2991.99999999999
2016.08.04,-328.9999999999793,-1507.9999999999955,-1004.9999999999955,,-2841.99999999997
2016.08.04,-278.99999999999636,-1444.9999999999932,-936.9999999999976,,-2660.9999999999873
2016.08.04,-217.9999999999893,-1365.9999999999995,-884.9999999999909,,-2468.99999999998
2016.08.04,-177.99999999999727,-1329.9999999999982,-858.9999999999947,,-2366.99999999999
2016.08.04,-203.00000000000296,-1275.9999999999964,-825.0000000000028,,-2304.0000000000023
2016.08.04,-139.99999999998636,-1135.000000000005,-786.9999999999919,,-2061.999999999983
2016.08.04,-284.9999999999966,-1206.9999999999936,-819.9999999999932,,-2311.9999999999836
2016.08.04,-435.9999999999786,-1341.9999999999986,-882.9999999999956,,-2660.9999999999727
2016.08.04,-574.9999999999886,-1411.0000000000014,-941.9999999999931,,-2927.999999999983
2016.08.04,-471.00000000000364,-1355.000000000004,-863.9999999999901,,-2689.9999999999977
2016.08.04,-451.9999999999982,-1322.9999999999932,-813.999999999993,,-2588.9999999999845
2016.08.04,-411.9999999999777,-1394.0000000000055,-918.9999999999969,,-2724.99999999998
2016.08.04,-463.99999999999864,-1444.9999999999932,-923.0000000000018,,-2831.9999999999936
2016.08.04,-393.0000000000007,-1546.999999999997,-1015.9999999999911,,-2955.999999999989
2016.08.04,-1039.999999999992,-1516.0000000000055,-1028.9999999999964,,-3584.9999999999936
2016.08.04,-1956.9999999999936,-1575.9999999999934,-1039.0000000000014,,-4571.999999999989
2016.08.04,-2381.0,-1700.0000000000027,-1003.0000000000001,,-5084.000000000003
2016.08.04,-2171.9999999999973,-1676.0000000000018,-1021.0000000000008,,-4869.0
2016.08.04,-2403.9999999999964,-1618.9999999999998,-1048.9999999999923,,-5071.999999999989
2016.08.04,-2498.9999999999955,-1603.999999999999,-1058.9999999999975,,-5161.999999999992
2016.08.04,-2570.999999999998,-1584.0000000000032,-956.9999999999936,,-5111.999999999995
2016.08.04,-2584.000000000003,-1686.9999999999977,-1006.9999999999908,,-5277.999999999992
2016.08.04,-2567.9999999999836,-1632.9999999999955,-908.0000000000013,,-5108.99999999998
2016.08.04,-2574.9999999999886,-1658.0000000000014,-918.9999999999969,,-5151.999999999987
2016.08.04,-2451.999999999998,-1713.9999999999986,-887.999999999991,,-5053.999999999987
2016.08.04,-2536.9999999999777,-1700.9999999999934,-816.9999999999931,,-5054.999999999964
2016.08.04,-2532.9999999999873,-1686.9999999999977,-796.999999999997,,-5016.999999999983
2016.08.04,-2570.999999999998,-1615.9999999999995,-709.0000000000032,,-4896.000000000002
2016.08.04,-2579.999999999984,-1599.0000000000036,-674.9999999999972,,-4853.9999999999845
2016.08.04,-2604.99999999999,-1626.9999999999955,-667.9999999999922,,-4899.999999999977
2016.08.04,-2570.999999999998,-1631.0000000000002,-662.9999999999967,,-4864.9999999999945
2016.08.04,-2477.0000000000036,-1685.0000000000023,-707.9999999999984,,-4870.000000000004
2016.08.04,-2419.9999999999873,-1649.9999999999914,-740.9999999999997,,-4810.999999999978
2016.08.04,-2400.999999999982,-1612.9999999999995,-732.9999999999899,,-4746.999999999971
2016.08.04,-2542.999999999978,-1597.999999999999,-688.999999999993,,-4829.99999999997
2016.08.05,-2667.000000000002,-1769.0000000000055,-743.9999999999998,,-5180.000000000007
2016.08.05,-2560.0000000000023,-1677.9999999999973,-732.9999999999899,,-4970.99999999999
2016.08.05,-2530.9999999999773,-1658.9999999999918,-748.9999999999952,,-4938.9999999999645
2016.08.05,-2483.9999999999804,-1641.0000000000055,-740.9999999999997,,-4865.999999999985
2016.08.05,-2524.9999999999773,-1622.0,-745.9999999999951,,-4892.999999999973
2016.08.05,-2424.9999999999827,-1587.0000000000032,-703.9999999999935,,-4715.999999999979
2016.08.05,-2311.9999999999836,-1528.9999999999964,-659.9999999999966,,-4500.999999999976
2016.08.05,-2419.9999999999873,-1611.9999999999948,-745.9999999999951,,-4777.999999999977
2016.08.05,-2415.999999999997,-1617.0000000000045,-789.999999999992,,-4822.999999999994
2016.08.05,-2322.999999999979,-1587.9999999999939,-760.9999999999957,,-4671.999999999968
2016.08.05,-2312.999999999988,-1570.999999999998,-768.0000000000007,,-4651.999999999987
2016.08.05,-2447.999999999979,-1694.9999999999932,-808.9999999999975,,-4951.99999999997
2016.08.05,-2465.0000000000036,-1686.9999999999977,-831.9999999999936,,-4983.999999999995
2016.08.05,-2448.9999999999836,-1682.9999999999927,-822.0000000000027,,-4953.999999999979
2016.08.05,-2381.0,-1626.9999999999955,-801.9999999999925,,-4809.999999999988
2016.08.05,-2352.0000000000036,-1605.9999999999945,-783.9999999999918,,-4741.99999999999
2016.08.05,-2395.9999999999864,-1638.0000000000052,-801.9999999999925,,-4835.9999999999845
2016.08.05,-2538.9999999999873,-1680.9999999999973,-825.0000000000028,,-5044.999999999987
2016.08.05,-2531.9999999999823,-1676.9999999999925,-826.9999999999982,,-5035.999999999973
2016.08.05,-2531.9999999999823,-1670.9999999999923,-849.9999999999943,,-5052.999999999969
2016.08.05,-2542.000000000002,-1670.9999999999923,-859.9999999999994,,-5072.999999999994
2016.08.05,-2490.9999999999854,-1668.9999999999968,-790.9999999999968,,-4950.999999999978
2016.08.05,-2361.9999999999945,-1623.9999999999952,-787.9999999999967,,-4773.999999999986
2016.08.05,-2631.0,-1769.0000000000055,-918.9999999999969,,-5319.000000000003
2016.08.05,-2590.99999999998,-1753.0,-890.0000000000006,,-5233.999999999981
2016.08.05,-2442.9999999999836,-1745.999999999995,-852.9999999999944,,-5041.999999999973
2016.08.05,-2322.0000000000027,-1739.999999999995,-875.9999999999906,,-4937.999999999988
2016.08.05,-2411.0000000000014,-1629.9999999999955,-868.9999999999998,,-4909.999999999996
2016.08.05,-2231.999999999999,-1575.0000000000027,-840.999999999994,,-4647.999999999995
2016.08.05,-2193.999999999988,-1510.000000000005,-857.9999999999899,,-4561.999999999983
2016.08.05,-2328.0000000000027,-1632.9999999999955,-887.999999999991,,-4848.999999999989
2016.08.05,-2687.999999999988,-1900.9999999999964,-1420.0000000000018,,-6008.999999999986
2016.08.05,-2920.9999999999923,-1840.999999999994,-1351.9999999999895,,-6113.999999999976
2016.08.05,-2722.9999999999845,-1784.9999999999966,-1268.9999999999914,,-5776.999999999973
2016.08.05,-2290.999999999997,-1578.000000000003,-1161.9999999999918,,-5030.999999999992
2016.08.05,-2307.9999999999927,-1534.9999999999966,-1254.9999999999955,,-5097.9999999999845
2016.08.05,-2188.9999999999927,-1462.9999999999939,-1215.999999999994,,-4867.99999999998
2016.08.05,-2215.99999999998,-1489.999999999995,-1229.9999999999898,,-4935.9999999999645
2016.08.05,-2246.9999999999854,-1512.0000000000005,-1251.9999999999955,,-5010.999999999982
2016.08.05,-2210.9999999999845,-1444.9999999999932,-1236.9999999999948,,-4892.999999999973
2016.08.05,-2068.999999999988,-1378.0,-1203.9999999999936,,-4650.999999999982
2016.08.05,-2072.0000000000027,-1340.999999999994,-1197.0000000000027,,-4610.0
2016.08.05,-2085.9999999999845,-1361.000000000004,-1149.9999999999914,,-4596.99999999998
2016.08.05,-2114.0000000000045,-1394.999999999996,-1128.0,,-4637.0
2016.08.05,-2126.0000000000045,-1399.9999999999914,-1100.999999999999,,-4626.9999999999945
2016.08.05,-2152.999999999992,-1396.9999999999914,-1112.9999999999995,,-4662.999999999983
2016.08.05,-2212.9999999999936,-1439.9999999999977,-1182.9999999999927,,-4835.999999999984
2016.08.05,-2253.999999999991,-1411.9999999999918,-1188.0000000000023,,-4853.999999999985
