date,GBPUSD,USDJPY,AUDUSD,NZDUSD,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,empty,sum
2016.11.07,-70.99999999999883,-325.00000000000284,31.000000000003247,-264.0000000000087,182.00000000000438,-293.99999999999426,637.9999999999831,-385.00000000001313,-962.0000000000184,-297.9999999999876,,-1748.0000000000332
2016.11.07,-75.00000000000284,-472.0000000000084,-7.0000000000014495,-340.00000000000693,151.9999999999966,-343.00000000000443,610.9999999999837,-438.00000000000506,-1021.0000000000052,-356.9999999999993,,-2290.0000000000537
2016.11.07,3.999999999981796,-585.000000000008,-34.000000000000696,-362.00000000000676,163.00000000000205,-309.0000000000037,619.9999999999983,-371.99999999999454,-1020.0000000000209,-430.9999999999974,,-2326.0000000000496
2016.11.07,147.99999999999258,-615.9999999999997,-41.9999999999976,-376.00000000000966,265.0000000000041,-100.99999999999554,612.9999999999969,-354.0000000000099,-997.0000000000034,-436.9999999999976,,-1897.00000000002
2016.11.07,122.99999999998423,-495.00000000000455,-5.999999999994898,-311.00000000000574,234.00000000000088,-107.99999999999699,533.99999999999,-313.00000000000773,-899.0000000000053,-427.99999999999727,,-1669.0000000000373
2016.11.07,255.99999999998957,-487.000000000009,2.999999999997449,-327.00000000001063,282.99999999999994,52.000000000007596,517.9999999999962,-293.99999999999426,-898.000000000021,-406.9999999999965,,-1301.0000000000405
2016.11.07,238.99999999998923,-563.0000000000024,-34.99999999999615,-374.0000000000077,239.0000000000003,19.00000000001345,425.99999999999307,-207.00000000000162,-875.0000000000035,-418.99999999999693,,-1550.0000000000123
2016.11.07,304.9999999999997,-518.0000000000007,-9.999999999998899,-449.0000000000105,297.9999999999983,83.00000000001084,435.9999999999919,-219.99999999999798,-1063.0000000000139,-475.9999999999991,,-1614.0000000000202
2016.11.07,335.9999999999808,-583.0000000000126,7.0000000000014495,-462.0000000000068,280.9999999999979,246.99999999999721,356.00000000000074,-60.99999999999994,-984.000000000007,-572.9999999999933,,-1436.0000000000416
2016.11.07,530.9999999999926,-632.000000000005,27.999999999994696,-386.0000000000086,412.00000000000125,604.0000000000045,387.99999999998835,-35.00000000000725,-836.0000000000146,-562.9999999999882,,-489.00000000004206
2016.11.07,556.9999999999853,-659.000000000006,21.00000000000435,-391.000000000008,395.99999999999636,551.0000000000126,371.99999999999454,11.999999999989797,-797.0000000000033,-595.9999999999894,,-534.0000000000238
2016.11.07,575.9999999999987,-664.0000000000015,-19.00000000000235,-404.99999999999983,405.9999999999952,476.9999999999941,385.99999999999744,-151.00000000001222,-927.0000000000111,-571.9999999999885,,-893.0000000000301
2016.11.07,365.99999999999966,-556.0000000000116,-27.999999999994696,-451.0000000000014,412.00000000000125,208.99999999999253,585.9999999999976,-327.00000000001063,-1114.9999999999993,-453.9999999999935,,-1358.00000000002
2016.11.07,317.9999999999961,-536.0000000000014,19.00000000000235,-329.00000000000153,348.00000000000387,191.00000000000784,725.9999999999823,-266.999999999995,-951.000000000013,-464.9999999999892,,-946.0000000000076
2016.11.07,325.99999999998187,-516.0000000000053,-4.000000000004,-299.00000000000483,317.0000000000006,109.00000000000354,577.9999999999897,-234.00000000000088,-826.0000000000156,-440.9999999999883,,-990.0000000000432
2016.11.07,325.99999999998187,-442.0000000000073,-2.999999999997449,-311.00000000000574,314.99999999999864,120.99999999999334,529.999999999986,-228.00000000000597,-812.0000000000127,-356.9999999999993,,-861.0000000000687
2016.11.07,259.9999999999936,-380.00000000000966,-7.0000000000014495,-308.00000000000824,319.99999999999807,140.0000000000068,571.9999999999948,-234.00000000000088,-829.0000000000131,-324.99999999998863,,-791.0000000000288
2016.11.07,236.99999999999832,-413.0000000000109,48.99999999999905,-271.0000000000101,285.00000000000193,164.00000000000858,493.99999999999443,-204.00000000000418,-787.0000000000043,-384.00000000000034,,-830.0000000000275
2016.11.07,245.99999999999068,-401.00000000001046,63.00000000000195,-261.0000000000001,238.0000000000049,187.00000000000384,484.9999999999799,-87.99999999999919,-670.000000000015,-381.9999999999908,,-583.0000000000343
2016.11.07,208.99999999999253,-456.00000000000307,78.99999999999574,-230.000000000008,207.99999999999707,174.00000000000747,412.9999999999967,-15.999999999993797,-608.0000000000085,-490.99999999999966,,-718.0000000000235
2016.11.07,197.99999999998707,-475.0000000000085,175.00000000000293,-242.00000000000887,180.99999999999784,356.00000000000074,365.99999999999966,185.99999999999727,-605.0000000000111,-620.9999999999951,,-481.0000000000381
2016.11.07,383.0,-536.0000000000014,227.99999999999488,-299.00000000000483,312.00000000000114,730.9999999999927,196.99999999998053,266.999999999995,-655.0000000000056,-750.0,,-122.00000000004741
2016.11.07,603.9999999999824,-608.0000000000041,205.99999999999508,-309.0000000000037,304.9999999999997,1025.9999999999936,32.999999999994145,486.00000000000864,-556.0000000000009,-740.9999999999997,,445.9999999999651
2016.11.07,568.9999999999973,-637.0000000000005,173.9999999999964,-300.0000000000003,282.0000000000045,848.0000000000043,18.999999999991246,480.99999999999807,-377.0000000000051,-709.9999999999937,,348.99999999999216
2016.11.07,443.99999999999994,-650.0000000000057,149.99999999999457,-300.0000000000003,204.99999999999963,663.999999999998,163.9999999999864,417.0000000000007,-433.0000000000167,-724.9999999999943,,-64.00000000003786
2016.11.07,461.99999999998465,-653.0000000000058,210.99999999999451,-225.00000000000853,221.99999999999997,785.9999999999978,104.99999999999955,526.0000000000042,-286.00000000000847,-774.9999999999915,,372.99999999996646
2016.11.07,539.999999999985,-649.0000000000009,229.00000000000142,-201.00000000000674,260.00000000000466,930.0000000000086,72.99999999998974,587.0000000000042,-194.0000000000053,-759.0000000000003,,815.9999999999803
2016.11.07,505.99999999998425,-615.0000000000091,209.9999999999991,-212.00000000000108,268.0000000000016,958.9999999999987,35.999999999991594,598.999999999994,-216.00000000001617,-707.9999999999984,,826.9999999999445
2016.11.07,482.999999999989,-578.000000000003,299.00000000000483,-212.00000000000108,248.99999999999923,1001.9999999999918,18.999999999991246,672.0000000000059,-234.00000000000088,-756.9999999999908,,942.9999999999865
2016.11.07,583.9999999999845,-587.0000000000033,300.0000000000003,-214.00000000000307,280.00000000000244,1114.9999999999993,-13.000000000018552,706.999999999991,-243.99999999999977,-813.999999999993,,1113.99999999996
2016.11.07,533.99999999999,-611.0000000000042,370.9999999999991,-194.0000000000053,270.0000000000036,1208.9999999999934,-111.00000000001664,808.0000000000088,-213.00000000001873,-914.999999999992,,1147.999999999958
2016.11.07,552.9999999999812,-624.0000000000094,407.99999999999727,-197.00000000000273,280.00000000000244,1307.999999999998,-99.00000000000463,892.0000000000039,-212.00000000001216,-925.9999999999877,,1382.9999999999663
2016.11.07,449.9999999999948,-623.0000000000047,400.00000000000034,-184.00000000000637,253.0000000000032,1174.9999999999927,-97.00000000001374,808.0000000000088,-246.00000000001288,-929.9999999999926,,1005.9999999999694
2016.11.07,473.99999999999665,-565.0000000000119,399.0000000000049,-164.00000000000858,283.99999999999534,1195.0000000000127,7.0000000000014495,766.0,-270.00000000001467,-897.9999999999961,,1227.9999999999798
2016.11.07,512.0000000000014,-578.000000000003,443.99999999999994,-91.00000000000774,290.00000000000136,1292.0000000000043,27.999999999983594,873.999999999997,-93.00000000000975,-964.9999999999892,,1712.9999999999786
2016.11.07,565.9999999999999,-577.0000000000124,514.9999999999987,-43.00000000000415,302.0000000000023,1530.9999999999934,-137.00000000000932,1058.9999999999877,51.000000000001044,-998.9999999999952,,2267.999999999962
2016.11.08,554.9999999999944,-534.000000000006,444.9999999999954,-5.000000000010552,290.00000000000136,1398.9999999999948,-69.00000000000794,887.9999999999999,132.99999999998312,-960.9999999999985,,2140.999999999946
2016.11.08,563.9999999999867,-573.0000000000075,431.99999999999903,13.999999999991797,322.00000000000006,1385.9999999999984,5.999999999994898,863.9999999999981,169.99999999998127,-911.9999999999919,,2272.9999999999513
2016.11.08,585.9999999999976,-603.0000000000086,377.0000000000051,-54.00000000000959,351.99999999999676,1351.0000000000132,45.99999999999049,766.0,-7.0000000000014495,-953.9999999999935,,1859.99999999999
2016.11.08,570.9999999999882,-609.0000000000089,385.000000000002,-47.00000000000814,375.0000000000031,1292.0000000000043,97.9999999999981,726.0000000000044,-40.0000000000178,-885.9999999999957,,1864.9999999999698
2016.11.08,516.9999999999897,-625.0,356.00000000000074,-84.0000000000063,302.9999999999977,1205.0000000000116,78.99999999998464,731.9999999999993,-75.00000000000284,-903.9999999999964,,1503.9999999999782
2016.11.08,577.9999999999897,-577.0000000000124,326.9999999999995,-104.00000000000409,312.00000000000114,1144.0000000000116,122.99999999998423,689.9999999999907,-84.0000000000174,-808.9999999999975,,1599.9999999999457
2016.11.08,579.9999999999806,-583.0000000000126,283.99999999999534,-119.00000000000244,282.0000000000045,1085.0000000000027,79.99999999999119,645.0000000000067,-67.00000000001705,-785.9999999999872,,1400.9999999999618
2016.11.08,575.9999999999987,-509.00000000000034,197.00000000000273,-150.00000000000568,285.00000000000193,876.9999999999944,130.99999999999224,519.9999999999872,-109.00000000000354,-704.9999999999983,,1112.9999999999695
2016.11.08,591.9999999999925,-484.00000000000887,236.99999999999832,-150.00000000000568,275.000000000003,1008.9999999999932,91.99999999998099,608.0000000000085,-45.000000000006146,-664.999999999992,,1468.9999999999634
2016.11.08,625.9999999999932,-478.00000000000864,153.99999999999858,-214.00000000000307,282.99999999999994,883.0000000000116,106.99999999999044,489.99999999999045,-170.00000000000347,-631.9999999999908,,1048.9999999999782
2016.11.08,607.0000000000019,-506.0000000000002,175.00000000000293,-199.00000000000472,292.9999999999988,924.9999999999981,108.99999999998133,541.9999999999981,-162.00000000001768,-631.9999999999908,,1151.9999999999677
2016.11.08,629.9999999999973,-509.00000000000034,238.0000000000049,-150.00000000000568,327.99999999999494,1025.9999999999936,136.99999999998712,561.9999999999958,-128.000000000017,-656.9999999999965,,1476.9999999999545
2016.11.08,623.9999999999801,-511.0000000000099,246.00000000000176,-157.00000000000713,329.999999999997,1051.0000000000018,120.99999999999334,563.0000000000024,-153.00000000000313,-708.999999999989,,1404.9999999999673
2016.11.08,645.999999999991,-492.00000000000443,255.00000000000523,-119.00000000000244,351.99999999999676,1089.0000000000066,125.99999999998168,557.9999999999918,-109.00000000000354,-658.9999999999918,,1646.999999999971
2016.11.08,628.9999999999907,-493.9999999999998,256.99999999999613,-117.00000000000044,368.00000000000165,1120.9999999999943,132.99999999998312,548.9999999999995,-117.00000000001154,-698.9999999999981,,1629.999999999956
2016.11.08,573.0000000000013,-474.00000000000375,288.9999999999948,-97.00000000000264,324.00000000000205,1062.0000000000073,112.99999999998533,591.0000000000082,-81.00000000001995,-686.9999999999976,,1612.999999999975
2016.11.08,482.999999999989,-426.00000000000193,278.00000000000045,-118.00000000000699,285.9999999999974,970.0000000000042,114.99999999999844,547.0000000000086,-131.00000000001444,-640.9999999999911,,1362.9999999999834
2016.11.08,478.999999999985,-427.0000000000067,243.00000000000432,-107.00000000000153,273.9999999999965,858.0000000000032,140.99999999999113,486.999999999993,-138.0000000000159,-607.9999999999899,,1201.999999999959
2016.11.08,393.99999999998323,-464.00000000001285,236.00000000000287,-144.0000000000108,221.00000000000452,790.0000000000018,51.000000000001044,472.00000000000574,-218.00000000000708,-692.9999999999978,,644.9999999999708
2016.11.08,283.99999999999534,-502.00000000000955,207.00000000000162,-115.00000000000954,210.99999999999451,612.0000000000125,42.999999999993044,340.9999999999913,-242.00000000000887,-730.9999999999945,,107.9999999999659
2016.11.08,165.9999999999995,-522.0000000000056,310.9999999999946,-40.00000000000669,178.00000000000037,635.9999999999922,135.9999999999806,435.0000000000076,-233.00000000001654,-783.9999999999918,,282.99999999995407
2016.11.08,173.99999999998528,-536.0000000000014,336.9999999999984,-45.000000000006146,192.99999999999872,673.0000000000125,105.99999999998388,459.99999999999375,-207.00000000000162,-830.9999999999889,,323.99999999997453
2016.11.08,209.9999999999991,-555.0000000000068,336.00000000000296,-24.000000000001798,165.00000000000404,737.0000000000099,-7.0000000000014495,537.9999999999941,-169.00000000001913,-816.9999999999931,,413.99999999998784
2016.11.08,255.99999999998957,-585.000000000008,336.9999999999984,0.0,182.99999999999983,768.0000000000131,-25.00000000000835,550.9999999999903,-36.0000000000138,-825.9999999999934,,622.9999999999677
2016.11.08,275.9999999999874,-571.0000000000122,248.00000000000378,-44.0000000000107,173.9999999999964,675.0000000000034,-32.0000000000098,443.99999999999994,-58.000000000002494,-786.9999999999919,,324.99999999996373
2016.11.08,354.9999999999942,-661.0000000000014,232.99999999999432,-55.000000000005045,224.9999999999974,739.0000000000008,12.999999999996348,463.9999999999977,-47.00000000001925,-774.9999999999915,,490.99999999996373
2016.11.08,407.0000000000018,-748.0000000000047,194.0000000000053,-154.0000000000097,256.0000000000007,672.0000000000059,22.999999999995246,367.0000000000062,-273.0000000000121,-802.9999999999973,,-59.00000000000864
2016.11.08,378.999999999996,-810.0000000000023,197.00000000000273,-164.00000000000858,238.0000000000049,665.0000000000044,24.999999999986144,408.9999999999927,-267.0000000000172,-839.9999999999892,,-168.00000000003035
2016.11.08,483.99999999999557,-843.0000000000035,190.99999999999673,-176.0000000000095,248.00000000000378,751.9999999999972,-46.0000000000127,449.9999999999948,-186.0000000000195,-873.9999999999952,,-5.2523319027386606e-11
2016.11.08,638.9999999999895,-837.0000000000033,221.00000000000452,-143.00000000000423,339.0000000000004,1001.9999999999918,-60.000000000015596,526.0000000000042,-117.00000000001154,-888.9999999999958,,680.9999999999599
2016.11.08,619.9999999999983,-826.0000000000076,217.99999999999596,-136.00000000000279,334.00000000000097,991.0000000000085,-89.00000000000574,540.9999999999915,-95.00000000000064,-961.9999999999891,,595.9999999999893
2016.11.08,634.9999999999856,-818.000000000012,307.99999999999716,-78.00000000000028,351.0000000000013,1194.0000000000061,-119.00000000000244,652.9999999999925,-14.000000000002899,-992.999999999995,,1118.99999999997
2016.11.08,787.9999999999887,-824.0000000000123,317.9999999999961,-39.00000000000014,522.0000000000002,1434.000000000002,-69.00000000000794,618.0000000000074,-6.000000000017103,-987.9999999999995,,1753.9999999999573
2016.11.08,788.9999999999952,-865.0000000000091,197.00000000000273,-77.00000000000485,512.0000000000014,1181.0000000000098,-17.000000000000348,404.9999999999887,-93.00000000000975,-1001.9999999999953,,1029.9999999999782
2016.11.08,620.9999999999827,-775.0000000000057,265.0000000000041,-19.00000000000235,417.99999999999613,1160.0000000000055,68.99999999998573,479.0000000000072,0.9999999999843467,-968.9999999999941,,1249.9999999999636
2016.11.08,492.9999999999879,-859.9999999999994,353.0000000000033,88.99999999999464,304.00000000000426,1208.000000000009,-264.0000000000198,611.000000000006,178.99999999999582,-1158.9999999999918,,953.99999999999
2016.11.08,410.99999999998363,-1013.0000000000052,387.99999999999943,131.99999999999878,256.0000000000007,1124.9999999999982,-367.0000000000062,729.0000000000018,324.9999999999975,-1311.9999999999977,,673.9999999999709
2016.11.08,591.9999999999925,-1084.0000000000032,500.9999999999959,143.9999999999997,363.0000000000022,1530.9999999999934,-450.00000000001705,957.0000000000078,443.99999999999994,-1472.999999999999,,1524.9999999999723
2016.11.08,806.99999999998,-1224.0000000000036,563.9999999999978,132.99999999999423,334.00000000000097,1954.0000000000114,-636.0000000000143,1244.0000000000007,527.9999999999951,-1625.9999999999905,,2077.999999999972
2016.11.08,651.0000000000016,-1189.0000000000073,612.9999999999969,116.99999999998934,217.0000000000005,1947.0000000000098,-657.0000000000186,1442.9999999999943,601.9999999999915,-1602.9999999999945,,2140.999999999963
2016.11.08,503.99999999999335,-1158.0000000000014,607.9999999999974,135.99999999999167,165.9999999999995,1705.000000000001,-672.0000000000059,1407.0000000000027,640.9999999999804,-1590.999999999994,,1745.9999999999645
2016.11.08,590.999999999986,-1221.0000000000036,624.0000000000023,170.99999999999892,110.99999999999443,1801.0000000000082,-895.0000000000014,1529.0000000000025,762.9999999999803,-1647.9999999999961,,1825.9999999999716
2016.11.08,587.9999999999885,-1157.0000000000107,692.9999999999992,288.9999999999948,163.00000000000205,1997.0000000000043,-833.000000000017,1672.0000000000068,974.9999999999925,-1631.999999999991,,2754.99999999997
2016.11.08,504.9999999999999,-1095.0000000000132,719.000000000003,302.9999999999977,161.00000000000003,1896.0000000000089,-729.0000000000018,1590.0000000000025,949.9999999999842,-1669.9999999999875,,2629.9999999999945
2016.11.08,530.9999999999926,-1153.000000000006,785.9999999999978,432.9999999999945,210.99999999999451,2042.9999999999948,-923.0000000000072,1668.9999999999873,1149.0,-1855.9999999999945,,2889.9999999999536
2016.11.08,607.0000000000019,-1213.0000000000082,917.0000000000011,570.9999999999993,180.0000000000024,2414.000000000005,-1076.0000000000102,2028.9999999999918,1578.999999999997,-1934.9999999999882,,4072.9999999999927
2016.11.08,812.999999999997,-1209.0000000000032,927.0,570.9999999999993,292.9999999999988,2730.9999999999945,-1239.0000000000123,2085.0000000000036,1590.9999999999868,-2006.0000000000002,,4556.999999999965
2016.11.08,699.9999999999895,-1199.0000000000123,875.0000000000035,452.99999999999227,285.9999999999974,2452.999999999994,-1198.0000000000102,1919.000000000004,1236.9999999999993,-1992.999999999995,,3532.9999999999623
2016.11.09,741.9999999999982,-1268.0000000000007,788.9999999999952,305.99999999999517,171.99999999999437,2451.000000000003,-1306.000000000007,1899.9999999999907,1169.9999999999823,-1887.0000000000005,,3068.9999999999504
2016.11.09,827.9999999999843,-1251.0000000000048,646.0000000000022,218.99999999999142,251.00000000000122,2231.000000000005,-1331.0000000000155,1686.999999999994,979.9999999999809,-1820.999999999998,,2438.99999999994
2016.11.09,857.999999999981,-1228.999999999999,673.9999999999968,228.99999999999034,231.0000000000034,2238.000000000007,-1338.000000000017,1717.9999999999973,1017.9999999999856,-1804.9999999999927,,2593.999999999952
2016.11.09,634.0000000000013,-1175.0000000000114,687.9999999999998,254.99999999999412,168.99999999999693,2041.0000000000039,-1178.0000000000123,1655.999999999991,1027.0000000000002,-1703.9999999999936,,2412.99999999997
2016.11.09,366.999999999984,-1071.0000000000123,648.9999999999995,295.99999999999625,185.00000000000182,1638.0000000000061,-1194.0000000000061,1246.9999999999982,909.9999999999886,-1643.9999999999914,,1382.9999999999645
2016.11.09,519.9999999999872,-1426.0000000000018,480.99999999999807,272.99999999998994,160.00000000000458,1429.999999999998,-1706.0000000000075,865.0000000000047,619.9999999999983,-2107.99999999999,,-891.0000000000186
2016.11.09,697.9999999999986,-1502.0000000000095,636.9999999999986,317.9999999999961,165.00000000000404,1998.9999999999952,-1731.000000000016,1536.000000000004,1053.9999999999993,-2144.999999999996,,1028.999999999975
2016.11.09,564.9999999999933,-1176.0000000000018,534.0000000000011,322.9999999999955,224.9999999999974,1617.0000000000018,-1163.000000000003,1134.999999999997,838.9999999999898,-1698.9999999999982,,1199.9999999999727
2016.11.09,-309.0000000000037,-464.00000000001285,-151.00000000000114,8.999999999992347,314.0000000000032,-930.999999999993,-435.0000000000076,-1797.000000000004,-1418.0000000000082,-950.9999999999934,,-6133.000000000028
2016.11.09,-201.00000000000674,818.9999999999884,-94.00000000000519,118.99999999999133,619.0000000000028,-662.000000000007,1083.9999999999961,-1618.9999999999927,-1141.0000000000143,443.00000000001205,,-633.0000000000352
2016.11.09,-428.00000000000614,992.999999999995,-605.0,-66.00000000001049,780.9999999999984,-2130.999999999994,1112.0000000000018,-3386.0,-2420.0,568.000000000012,,-5582.000000000004
2016.11.09,-424.00000000000216,1484.9999999999995,-560.0000000000049,-60.00000000000449,1007.0000000000024,-2002.9999999999993,3140.9999999999936,-3373.0000000000036,-2413.0000000000205,1528.000000000006,,-1672.0000000000337
2016.11.09,-653.999999999999,1808.9999999999975,-534.9999999999966,-231.0000000000034,961.9999999999961,-2112.9999999999873,2864.999999999984,-3693.0000000000127,-3114.000000000017,1714.0000000000127,,-2990.0000000000255
2016.11.09,-882.000000000005,1825.9999999999934,-944.9999999999958,-658.0000000000031,995.0000000000015,-3451.9999999999886,2947.999999999995,-4844.000000000004,-4315.000000000002,1737.000000000009,,-7589.999999999998
2016.11.09,-908.0000000000199,2108.9999999999945,-836.0000000000034,-586.0000000000088,1083.9999999999961,-3249.9999999999973,4188.999999999998,-4855.000000000009,-4581.000000000013,2225.999999999999,,-5408.000000000063
2016.11.09,-746.0000000000023,2094.999999999999,-726.0000000000044,-419.00000000000273,1209.0000000000045,-2587.000000000006,4065.999999999992,-4506.9999999999945,-4082.0000000000077,2200.0000000000027,,-3497.000000000019
2016.11.09,-564.000000000009,1163.9999999999873,-597.0000000000031,-341.0000000000024,1004.0000000000049,-2246.999999999999,3152.9999999999836,-4109.999999999992,-3708.0,1163.000000000011,,-5083.000000000018
2016.11.09,-367.0000000000062,1474.9999999999943,-517.9999999999962,-427.0000000000107,1098.9999999999943,-1839.9999999999973,2726.9999999999905,-3617.0000000000036,-3560.0000000000077,1478.999999999999,,-3549.0000000000437
2016.11.09,-278.00000000000045,1217.9999999999893,-348.9999999999993,-313.00000000000773,990.000000000002,-1322.000000000001,1863.999999999999,-2876.9999999999964,-2930.0000000000105,1174.0000000000066,,-2823.000000000018
2016.11.09,-282.0000000000045,545.9999999999923,-317.0000000000006,-284.0000000000065,783.9999999999958,-1302.0000000000032,778.9999999999964,-2794.999999999992,-2811.0000000000077,374.00000000000944,,-5308.000000000021
2016.11.09,281.99999999998226,193.9999999999884,-182.00000000000438,-436.00000000000307,649.999999999995,-180.99999999998673,705.9999999999844,-1306.000000000007,-1744.0000000000123,210.00000000000796,,-1807.0000000000555
2016.11.09,251.00000000000122,368.9999999999998,-348.9999999999993,-512.0000000000014,619.0000000000028,-424.99999999998647,1208.9999999999934,-1557.0000000000084,-1895.0000000000023,439.00000000000716,,-1850.9999999999936
2016.11.09,252.99999999999213,372.99999999999045,-109.99999999999899,-468.00000000000176,448.9999999999994,-160.99999999998892,762.9999999999803,-900.0000000000119,-1453.9999999999998,211.00000000001273,,-1044.0000000000264
2016.11.09,537.9999999999941,365.99999999999966,-161.00000000000003,-603.0000000000091,343.9999999999999,235.00000000000742,610.9999999999837,-466.00000000001086,-1213.0000000000196,394.00000000000546,,44.99999999995066
2016.11.09,295.0000000000008,416.9999999999874,-139.99999999999568,-567.0000000000064,439.99999999999596,-43.999999999999595,733.9999999999902,-598.0000000000097,-1429.0000000000136,417.0000000000016,,-475.000000000049
2016.11.09,219.99999999999798,729.9999999999898,-97.9999999999981,-442.00000000000904,471.99999999999466,-104.99999999999955,924.9999999999981,-865.0000000000047,-1462.0000000000077,611.0000000000042,,-14.00000000003456
2016.11.09,31.999999999987594,788.9999999999873,-38.0000000000047,-361.0000000000002,361.0000000000002,-300.99999999999574,1030.999999999982,-744.9999999999957,-1379.000000000019,599.0000000000038,,-12.000000000054456
2016.11.09,41.99999999998649,799.9999999999972,16.0000000000049,-273.000000000001,363.0000000000022,-85.00000000000173,1379.9999999999814,-628.0000000000064,-1199.0000000000168,435.0000000000023,,850.9999999999486
2016.11.09,87.99999999999919,530.9999999999917,49.99999999999449,-354.0000000000099,185.00000000000182,222.99999999999542,852.9999999999926,-208.99999999999253,-956.0000000000013,243.0000000000092,,653.9999999999809
2016.11.09,383.99999999998437,140.99999999999113,139.99999999999568,-356.00000000000074,160.00000000000458,502.00000000000244,283.99999999999534,150.99999999999002,-782.000000000016,-104.99999999998977,,518.9999999999569
2016.11.09,513.9999999999923,-287.00000000000614,-19.999999999997797,-403.0000000000089,87.00000000000374,712.0000000000015,34.000000000000696,326.9999999999884,-415.0000000000098,-414.99999999999204,,133.99999999997192
2016.11.09,672.9999999999902,29.999999999986926,-34.99999999999615,-456.00000000000085,263.99999999999756,567.0000000000064,437.99999999998283,171.99999999999437,-605.0000000000111,-3.0000000000001137,,1044.99999999995
2016.11.09,741.9999999999982,-211.00000000001273,4.999999999999449,-393.00000000001,-51.99999999999649,763.0000000000026,-94.00000000001629,504.9999999999999,-216.00000000001617,-227.99999999999443,,820.999999999954
2016.11.09,569.9999999999816,-766.0000000000053,-136.00000000000279,-425.0000000000087,-334.9999999999964,269.00000000000813,-363.0000000000022,845.9999999999912,389.99999999997925,-530.9999999999917,,-481.0000000000469
2016.11.09,482.999999999989,-731.0000000000088,-239.0000000000003,-419.00000000000273,-427.99999999999505,59.000000000009045,-220.00000000002018,679.0000000000074,417.0000000000007,-447.9999999999933,,-847.0000000000143
2016.11.09,99.99999999998899,-646.0000000000008,-234.99999999999633,-456.00000000000085,-873.999999999997,-641.0000000000027,-641.0000000000027,719.000000000003,473.99999999999665,-366.9999999999902,,-2567.0000000000027
2016.11.09,-274.00000000001864,-825.0000000000028,-249.99999999999466,-553.0000000000035,-1102.9999999999984,-1123.0000000000073,-661.0000000000005,778.9999999999964,313.99999999999204,-408.9999999999918,,-4105.000000000029
2016.11.09,-261.0000000000001,-996.9999999999999,-226.99999999999943,-511.0000000000059,-1097.0000000000036,-1100.9999999999964,-852.0000000000083,977.99999999999,472.9999999999901,-746.9999999999999,,-4342.000000000034
2016.11.09,-160.00000000000458,-1318.000000000012,-195.00000000000074,-578.0000000000007,-977.0000000000057,-587.9999999999885,-1035.0000000000082,1079.0000000000077,495.99999999998533,-807.9999999999927,,-4084.0000000000196
