date,CHFJPY,NZDCAD,empty,sum
2017.10.30,-15.000000000000568,24.999999999997247,,9.999999999996678
2017.10.30,-19.99999999999602,-173.9999999999964,,-193.9999999999924
2017.10.30,2.0000000000095497,-119.00000000000244,,-116.9999999999929
2017.10.30,43.00000000000637,-100.00000000000009,,-56.99999999999372
2017.10.30,-6.999999999990791,-99.00000000000463,,-105.99999999999542
2017.10.30,-25.99999999999625,-126.99999999999933,,-152.99999999999557
2017.10.30,-40.99999999999682,-162.0000000000066,,-203.0000000000034
2017.10.30,7.000000000005002,-173.9999999999964,,-166.9999999999914
2017.10.30,-4.9999999999954525,-243.99999999999977,,-248.99999999999523
2017.10.30,-35.99999999998715,-314.99999999999864,,-350.9999999999858
2017.10.30,33.00000000000125,-292.9999999999988,,-259.99999999999756
2017.10.30,7.000000000005002,-253.0000000000032,,-245.9999999999982
2017.10.30,16.000000000005343,-324.00000000000205,,-307.9999999999967
2017.10.30,4.0000000000048885,-411.0000000000058,,-407.0000000000009
2017.10.30,18.000000000000682,-431.99999999999903,,-413.99999999999835
2017.10.30,16.000000000005343,-373.00000000000114,,-356.9999999999958
2017.10.30,25.000000000005684,-387.000000000004,,-361.9999999999983
2017.10.30,-21.99999999999136,-356.00000000000074,,-377.9999999999921
2017.10.30,-12.999999999991019,-397.99999999999835,,-410.99999999998937
2017.10.30,40.00000000000625,-453.0000000000034,,-412.99999999999716
2017.10.30,58.000000000006935,-412.00000000000125,,-353.9999999999943
2017.10.30,-9.000000000000341,-331.999999999999,,-340.9999999999993
2017.10.30,-16.999999999995907,-312.00000000000114,,-328.99999999999704
2017.10.30,25.000000000005684,-256.0000000000007,,-230.999999999995
2017.10.30,13.00000000000523,-187.00000000000384,,-173.9999999999986
2017.10.30,43.00000000000637,-180.0000000000024,,-136.99999999999602
2017.10.30,106.00000000000875,-133.00000000000534,,-26.99999999999659
2017.10.30,42.00000000000159,-177.00000000000495,,-135.00000000000335
2017.10.30,44.00000000001114,-250.00000000000577,,-205.99999999999463
2017.10.30,46.00000000000648,-231.99999999999886,,-185.99999999999238
2017.10.30,154.00000000001057,-263.99999999999756,,-109.99999999998698
2017.10.30,156.0000000000059,-240.00000000000688,,-84.00000000000097
2017.10.30,335.00000000000796,-124.00000000000189,,211.00000000000608
2017.10.30,341.0000000000082,-116.00000000000499,,225.00000000000318
2017.10.30,324.0000000000123,-126.99999999999933,,197.00000000001296
2017.10.30,362.000000000009,9.00000000000345,,371.00000000001245
2017.10.30,359.99999999999943,71.99999999999429,,431.99999999999375
2017.10.30,304.00000000000205,2.000000000002,,306.00000000000404
2017.10.30,344.0000000000083,-7.0000000000014495,,337.0000000000068
2017.10.30,177.0000000000067,-9.999999999998899,,167.00000000000782
2017.10.30,162.00000000000614,-4.999999999999449,,157.00000000000668
2017.10.30,236.0000000000042,-29.000000000001247,,207.00000000000296
2017.10.30,198.0000000000075,12.000000000000899,,210.0000000000084
2017.10.30,177.0000000000067,92.00000000000318,,269.0000000000099
2017.10.30,153.0000000000058,73.00000000000084,,226.00000000000665
2017.10.30,109.99999999999943,20.999999999993246,,130.99999999999267
2017.10.30,106.00000000000875,70.99999999999883,,177.0000000000076
