date,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2017.07.17,-27.000000000001023,-1.0000000000065512,-65.00000000000395,-45.99999999999049,-65.99999999999939,-7.0000000000014495,-35.00000000000725,-30.000000000001137,-95.00000000000064,0.0,-52.99999999999727,-22.999999999996135,-72.00000000000273,-7.0000000000014495,,-527.0000000000094
2017.07.17,-24.00000000000091,7.999999999985796,-85.00000000000173,-17.999999999984695,-24.999999999997247,22.999999999995246,60.99999999999994,-34.99999999999659,-26.0000000000149,-112.000000000001,-36.000000000001364,-28.999999999996362,-86.00000000001273,-70.99999999999883,,-455.00000000002535
2017.07.17,-153.99999999999636,4.000000000004,-126.0000000000039,76.99999999999375,-58.99999999999794,19.00000000000235,96.99999999999153,-133.00000000000978,12.999999999996348,-207.00000000000162,-112.99999999999955,-10.99999999999568,-151.00000000001046,-35.999999999991594,,-780.0000000000189
2017.07.17,-155.00000000000114,0.9999999999843467,-145.00000000000622,83.9999999999952,-62.000000000006494,7.9999999999968985,49.99999999999449,-138.00000000000523,-3.0000000000196536,-184.00000000000637,-132.99999999999557,-24.999999999991473,-219.0000000000083,-52.99999999999194,,-974.0000000000615
2017.07.17,-105.99999999999454,-11.00000000000545,-203.00000000000873,114.0000000000141,-74.00000000000739,34.99999999999615,110.99999999999443,-121.99999999998568,21.999999999988695,-170.99999999998784,-123.99999999999523,-4.9999999999954525,-233.0000000000041,-36.999999999998145,,-803.9999999999893
2017.07.17,-37.00000000000614,-42.0000000000087,-196.00000000000728,129.00000000000134,-75.9999999999983,29.000000000001247,89.99999999999008,-40.99999999999682,12.999999999996348,-197.00000000000273,-82.99999999999841,1.9999999999953388,-218.00000000000352,-46.999999999997044,,-674.0000000000346
2017.07.17,-36.000000000001364,-39.999999999995595,-176.0000000000095,153.00000000000313,-108.00000000000809,34.000000000000696,49.99999999999449,-26.00000000001046,-26.0000000000149,-194.99999999998963,-93.00000000000352,61.99999999999761,-170.0000000000017,-78.99999999999574,,-650.0000000000346
2017.07.17,-88.00000000000807,-36.0000000000138,-143.9999999999997,144.0000000000108,-119.00000000000244,31.000000000003247,16.999999999978144,-32.99999999998704,-60.000000000015596,-148.99999999999915,-123.00000000000466,37.00000000000614,-140.00000000000057,-73.99999999999629,,-737.0000000000289
2017.07.17,-132.000000000005,-2.0000000000131024,-51.000000000001044,121.99999999999989,-102.00000000000209,31.999999999998696,47.99999999998139,-100.99999999999909,-48.000000000003595,-130.0000000000079,-118.99999999999977,-61.99999999999761,-109.00000000000887,-64.99999999999284,,-719.000000000051
2017.07.17,-140.00000000000057,28.999999999990145,-76.0000000000094,124.00000000001299,-75.00000000000284,28.000000000005798,73.99999999999629,-62.99999999998818,3.999999999981796,-255.99999999998957,-102.99999999999443,-42.999999999992156,-127.00000000000955,-90.0000000000012,,-714.0000000000009
2017.07.17,-177.0000000000067,68.00000000000139,32.999999999994145,178.00000000001148,-85.00000000000173,48.000000000003595,144.99999999999514,-116.00000000001387,0.0,-202.9999999999976,-126.99999999999534,-84.00000000000318,-48.00000000000182,-41.9999999999976,,-410.0000000000121
2017.07.17,-225.9999999999991,85.99999999998609,114.99999999999844,178.00000000001148,-75.9999999999983,48.99999999999905,143.99999999998857,-131.00000000000023,35.999999999991594,-279.99999999999136,-123.00000000000466,21.000000000000796,41.99999999998738,-92.99999999999864,,-258.0000000000289
2017.07.17,-183.00000000000693,95.00000000000064,93.99999999999409,174.00000000000747,-67.00000000000594,51.99999999999649,164.99999999999292,-122.99999999999045,44.99999999998394,-280.9999999999979,-106.99999999999932,19.99999999999602,14.999999999986358,-92.99999999999864,,-194.00000000004124
2017.07.17,-167.0000000000016,100.99999999999554,79.99999999999119,165.00000000001512,-77.00000000000485,38.0000000000047,132.99999999998312,-92.99999999998931,40.99999999997994,-312.00000000000114,-102.99999999999443,51.00000000000193,3.9999999999906777,-117.00000000000044,,-256.00000000002956
2017.07.17,-158.00000000000125,112.000000000001,80.99999999999774,168.0000000000126,-75.00000000000284,41.9999999999976,149.9999999999835,-84.00000000000318,35.999999999991594,-306.00000000000625,-84.00000000000318,73.0000000000075,0.999999999990564,-102.99999999999754,,-147.00000000003223
2017.07.17,-165.99999999999682,127.99999999999478,89.99999999999008,113.00000000000753,-75.00000000000284,17.000000000000348,113.99999999999189,-76.99999999999818,34.000000000000696,-279.99999999999136,-82.99999999999841,51.00000000000193,15.999999999991132,-85.99999999999719,,-204.00000000000645
2017.07.17,-210.00000000000796,143.99999999998857,84.99999999999064,126.0000000000039,-60.99999999999994,14.999999999998348,102.99999999998644,-90.00000000000341,47.99999999998139,-269.00000000000813,-93.00000000000352,37.9999999999967,-6.000000000000227,-76.99999999999375,,-247.00000000007094
2017.07.17,-204.00000000000773,129.99999999998568,51.99999999999649,93.00000000000975,-65.00000000000395,-4.000000000004,78.99999999998464,-134.9999999999909,57.99999999998029,-253.99999999999866,-96.9999999999942,6.000000000000227,-43.00000000000637,-46.00000000000159,,-430.00000000005036
2017.07.17,-308.00000000000693,157.99999999999147,62.99999999999084,49.00000000001015,-82.00000000000429,-41.9999999999976,28.999999999990145,-108.00000000000409,5.999999999994898,-279.00000000000705,-123.00000000000466,34.000000000006025,-35.0000000000108,-107.99999999999699,,-746.0000000000489
2017.07.17,-257.99999999999557,173.99999999998528,87.99999999999919,120.00000000000898,-97.00000000000264,14.999999999998348,66.99999999999484,-68.00000000001205,0.9999999999843467,-268.0000000000016,-87.99999999999386,79.9999999999983,-29.000000000010573,-100.99999999999554,,-364.0000000000425
2017.07.17,-195.0000000000074,82.99999999998863,76.99999999999375,117.99999999999588,-139.00000000000023,41.9999999999976,-15.00000000000945,-25.000000000005684,-128.000000000017,-235.99999999999176,-112.99999999999955,52.99999999999727,0.999999999990564,-114.99999999999844,,-592.0000000000658
2017.07.17,-144.00000000000546,150.99999999999002,118.99999999999133,-72.99999999998974,-138.00000000000477,19.00000000000235,-139.00000000000023,139.00000000001,-163.00000000000205,-112.000000000001,-46.00000000000648,88.99999999999864,58.9999999999975,-100.00000000000009,,-339.00000000002
2017.07.17,-159.00000000000603,177.99999999998929,173.9999999999964,-139.00000000000023,-47.00000000000814,-17.999999999995797,-94.00000000001629,91.00000000000819,-131.99999999999878,-191.99999999999218,-31.00000000000591,117.00000000000443,118.99999999999977,-101.99999999999099,,-235.00000000001623
2017.07.17,-149.0000000000009,182.99999999999983,149.99999999999457,-259.9999999999936,27.999999999994696,-39.00000000000014,-62.000000000006494,70.99999999999795,-40.0000000000178,-165.9999999999995,-28.000000000005798,103.9999999999992,106.99999999999932,-46.00000000000159,,-147.00000000004025
2017.07.17,-146.0000000000008,218.99999999999142,154.99999999999403,-182.99999999999983,13.999999999991797,-43.00000000000415,-32.0000000000098,63.99999999999295,-25.00000000000835,-214.00000000000307,7.000000000005002,126.00000000000477,117.999999999995,-39.00000000000014,,20.99999999994884
2017.07.17,-120.99999999999511,107.99999999999699,140.99999999999113,-275.000000000003,0.0,-102.99999999999754,-140.0000000000068,56.000000000011596,-26.0000000000149,-243.99999999999977,16.000000000005343,137.00000000000045,145.99999999998658,-51.99999999999649,,-357.0000000000215
2017.07.17,-13.999999999995794,86.99999999999264,66.99999999999484,-404.0000000000044,20.999999999993246,-185.99999999999727,-350.00000000000585,81.99999999999363,-46.0000000000127,-130.0000000000079,7.000000000005002,54.000000000002046,101.99999999998965,-26.999999999999247,,-737.0000000000521
2017.07.17,-19.99999999999602,78.00000000000028,24.999999999997247,-422.9999999999956,59.99999999999339,-177.00000000000495,-296.0000000000074,100.99999999999909,-7.0000000000014495,-100.99999999999554,7.000000000005002,51.00000000000193,67.99999999999784,48.99999999999905,,-585.000000000007
2017.07.17,-40.00000000000625,55.99999999998939,29.999999999996696,-570.9999999999882,68.99999999999685,-229.00000000000142,-356.00000000000074,18.000000000000682,-34.000000000000696,-116.00000000000499,-22.999999999996135,31.00000000000591,46.999999999997044,38.0000000000047,,-1080.000000000007
2017.07.17,-16.999999999995907,126.0000000000039,6.999999999990347,-756.0000000000011,200.99999999999562,-238.0000000000049,-263.00000000001324,67.00000000000728,107.99999999999699,-87.99999999999919,57.00000000000216,58.9999999999975,63.99999999999295,100.00000000000009,,-573.0000000000274
2017.07.17,19.000000000005457,43.999999999999595,-21.00000000000435,-689.0000000000063,185.00000000000182,-217.0000000000005,-408.00000000000836,120.00000000000455,-9.000000000014552,-31.999999999987594,21.000000000000796,19.000000000005457,58.9999999999975,92.00000000000318,,-817.0000000000034
2017.07.17,-43.00000000000637,56.99999999999594,-21.999999999999797,-614.9999999999877,176.99999999999383,-178.00000000000037,-306.00000000000625,-24.00000000000091,13.999999999980695,-121.99999999999989,-13.999999999995794,1.0000000000047748,9.999999999990905,58.000000000002494,,-1007.0000000000286
2017.07.17,-28.000000000005798,78.99999999998464,-31.000000000003247,-499.000000000005,152.99999999999204,-153.99999999999858,-206.00000000001728,31.00000000000591,40.99999999997994,-8.999999999992347,3.0000000000001137,-78.99999999999352,-1.0000000000047748,107.00000000000153,,-593.0000000000564
2017.07.17,-7.999999999995566,-89.00000000000574,-39.00000000000014,-560.9999999999893,42.999999999993044,-187.9999999999993,-490.0000000000126,62.99999999998818,-120.00000000000898,-65.00000000000395,-43.00000000000637,-7.000000000005002,42.999999999992156,16.0000000000049,,-1445.0000000000487
