date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,AUDCAD,empty,sum
2020.09.14,-37.99999999999359,-5.999999999994898,-15.000000000000568,-34.000000000000696,0.0,-29.999999999996696,-46.00000000000648,-51.9999999999925,0.0,-28.000000000005798,-15.000000000000568,-15.000000000000568,0.0,,-278.9999999999924
2020.09.14,-34.99999999999615,-9.999999999998899,-12.000000000000455,-85.00000000000173,9.00000000000345,-21.999999999988695,-40.00000000000625,111.99999999999477,22.00000000000557,-116.99999999998934,-16.000000000005343,9.000000000000341,59.99999999999339,,-124.99999999998936
2020.09.14,-27.999999999994696,4.000000000004,-39.00000000000148,-85.00000000000173,48.000000000003595,-21.999999999988695,-48.00000000000182,109.00000000000887,16.000000000005343,-58.99999999998684,-61.00000000000705,24.00000000000091,98.99999999999353,,-41.99999999996608
2020.09.14,-12.999999999996348,60.000000000015596,-38.000000000010914,-45.000000000006146,89.00000000000574,4.000000000004,87.99999999999386,278.99999999999636,144.99999999999602,-36.999999999998145,37.9999999999967,102.99999999999443,153.00000000000313,,825.9999999999943
2020.09.14,-29.999999999996696,27.00000000002145,-43.00000000000637,-102.00000000000209,16.0000000000049,-1.0000000000065512,78.00000000000296,282.0000000000107,126.00000000000477,-2.999999999997449,21.000000000000796,36.99999999999193,98.99999999999353,,507.0000000000219
2020.09.14,-30.999999999992145,22.0000000000109,-58.000000000006935,-78.00000000000028,13.00000000000745,-8.000000000008,79.9999999999983,282.99999999998704,123.99999999999523,-9.999999999998899,42.999999999992156,37.9999999999967,49.99999999999449,,467.99999999997596
2020.09.14,-69.9999999999923,-30.999999999981043,-58.000000000006935,-124.99999999999733,-48.99999999999905,-5.999999999994898,39.99999999999204,231.99999999999932,73.99999999999807,-49.99999999999449,13.999999999995794,-28.000000000005798,32.999999999994145,,-23.999999999992447
2020.09.14,-102.99999999999754,-40.99999999997994,-67.00000000000728,-124.99999999999733,-65.99999999999939,-2.999999999997449,-1.0000000000047748,215.0000000000034,57.00000000000216,56.000000000011596,9.000000000000341,-42.00000000000159,-12.000000000000899,,-122.99999999996867
2020.09.14,-102.99999999999754,-25.999999999992696,-57.00000000000216,-89.00000000000574,-65.99999999999939,39.999999999995595,-1.0000000000047748,246.00000000000932,81.00000000000307,66.99999999999484,36.99999999999193,-43.99999999999693,-39.00000000000014,,45.99999999999537
2020.09.14,-51.000000000001044,47.00000000001925,-39.00000000000148,39.999999999995595,-15.999999999993797,39.00000000001125,33.00000000000125,334.0000000000032,137.00000000000045,126.0000000000039,99.99999999999432,-6.000000000000227,-63.00000000000195,,681.0000000000307
2020.09.14,-41.000000000002146,62.000000000006494,-58.000000000006935,90.99999999999665,18.0000000000069,38.0000000000047,49.99999999999716,359.00000000000887,146.0000000000008,52.000000000007596,128.0000000000001,27.000000000001023,-63.99999999999739,,808.0000000000239
2020.09.14,-8.999999999992347,116.00000000000499,-36.000000000001364,170.00000000000347,52.000000000007596,46.0000000000127,90.00000000000341,469.99999999999886,188.0000000000024,86.0000000000083,173.99999999999238,61.99999999999761,-55.000000000005045,,1354.0000000000327
2020.09.14,8.000000000008,115.00000000002063,-5.000000000009663,191.99999999999218,42.0000000000087,35.00000000000725,72.00000000000273,439.9999999999977,150.00000000000568,103.99999999999298,155.00000000000114,30.9999999999917,-80.00000000000229,,1259.0000000000168
