names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,20,"['GBPAUD', 'CHFJPY']",80.0,-0.3807907647907649,S
EURUSD,15,['GBPCAD'],80.0,-0.782632756132756,S
USDJPY,10,"['USDJPY', 'CADJPY']",80.0,0.6376428571428573,B
AUDUSD,10,['AUDCHF'],80.0,-0.9499999999999998,S
NZDUSD,50,"['AUDCAD', 'AUDCHF', 'USDCAD', 'EURAUD']",80.0,0.8297313797313798,B
GBPCHF,10,"['EURGBP', 'EURAUD', 'AUDJPY']",80.0,-1.0,S
CHFJPY,20,"['AUDCAD', 'CADCHF']",100.0,-1.0,S
CADCHF,10,"['EURAUD', 'NZDUSD']",80.0,-1.0,S
EURGBP,10,['EURGBP'],100.0,1.0,B
GBPAUD,15,"['USDJPY', 'AUDJPY']",100.0,-1.0,S
EURJPY,15,"['AUDJPY', 'GBPCAD']",100.0,-0.98,S
EURCAD,30,"['AUDUSD', 'EURCHF', 'GBPJPY', 'EURNZD', 'NZDCHF', 'CHFJPY']",80.0,0.986,B
EURAUD,30,['AUDNZD'],80.0,-0.34772010223813965,S
EURNZD,20,"['NZDCAD', 'EURAUD', 'AUDCHF']",80.0,-0.5600952380952383,S
CADJPY,10,"['USDJPY', 'EURCHF']",100.0,0.96,B
NZDJPY,10,['CADJPY'],80.0,0.6591984126984127,B
AUDCAD,15,"['AUDNZD', 'USDJPY', 'AUDJPY']",80.0,1.0,B
NZDCAD,15,['GBPCHF'],80.0,1.0,B
