date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,EURJPY,EURCAD,empty,sum
2018.08.13,89.00000000000574,-200.00000000000017,-129.00000000000134,-31.000000000003247,-133.99999999998968,-19.99999999999602,-42.0000000000087,,-466.99999999999346
2018.08.13,109.99999999999899,-85.00000000000173,-105.99999999998388,-3.0000000000085514,-125.99999999999278,-73.99999999999807,-141.99999999999767,,-425.9999999999837
2018.08.13,67.00000000000594,-421.0000000000047,-203.99999999998198,-121.00000000000443,-148.99999999999915,-111.99999999999477,-62.99999999999084,,-1002.9999999999699
2018.08.13,79.00000000000685,-434.000000000001,-176.99999999998272,-104.99999999999955,-173.9999999999964,251.99999999999534,96.99999999999153,,-461.99999999998596
2018.08.13,60.00000000000449,-526.9999999999886,-236.99999999999832,-146.00000000000168,-232.99999999999432,611.0000000000042,191.00000000000784,,-280.9999999999666
2018.08.13,48.99999999999905,-581.9999999999936,-285.00000000000193,-139.00000000000023,-218.99999999999142,808.0000000000069,215.00000000000963,,-152.9999999999716
2018.08.13,-8.999999999992347,-609.9999999999994,-424.99999999998647,-163.00000000000205,-277.99999999998937,912.0000000000061,182.99999999999983,,-389.99999999996356
2018.08.13,9.00000000000345,-570.9999999999882,-451.99999999998573,-129.00000000000134,-264.999999999993,993.9999999999998,90.99999999999665,,-322.99999999996834
2018.08.13,0.0,-609.9999999999994,-568.9999999999973,-159.00000000000912,-296.9999999999917,811.9999999999976,-102.00000000000209,,-925.0000000000022
2018.08.13,-20.999999999993246,-466.9999999999952,-546.000000000002,-109.99999999999899,-278.9999999999959,677.9999999999973,-137.9999999999937,,-882.9999999999818
2018.08.13,-17.999999999995797,-402.9999999999978,-390.9999999999858,-12.000000000000899,-215.99999999999397,487.99999999999955,-39.999999999995595,,-591.9999999999701
2018.08.13,18.0000000000069,-248.99999999998812,-229.99999999999687,41.9999999999976,-199.9999999999891,417.0000000000016,-55.99999999998939,,-257.9999999999573
2018.08.13,48.000000000003595,-228.00000000000597,-146.99999999998602,59.99999999999339,-205.99999999999508,371.9999999999999,-4.000000000004,,-104.99999999999423
2018.08.13,4.999999999999449,-282.0000000000045,-187.00000000000384,82.99999999999974,-150.99999999999002,373.9999999999952,-7.0000000000014495,,-165.00000000000531
2018.08.13,-9.999999999998899,-306.9999999999906,-248.99999999998812,62.99999999999084,-150.99999999999002,533.0000000000013,-2.999999999997449,,-123.99999999997311
2018.08.13,-2.999999999997449,-290.9999999999968,-281.99999999998226,54.999999999993946,-122.99999999999534,564.9999999999977,-68.00000000000139,,-146.9999999999816
2018.08.13,-0.999999999995449,-272.00000000000557,-258.0000000000027,102.99999999999754,-102.99999999999754,503.0000000000001,-56.99999999999594,,-84.99999999999946
2018.08.13,19.00000000000235,-224.000000000002,-192.99999999999872,139.00000000000023,-72.99999999998974,432.00000000000216,-69.9999999999923,,30.000000000022027
2018.08.13,-5.999999999994898,-258.99999999998704,-280.9999999999979,100.99999999999554,-83.9999999999952,453.00000000000296,-126.0000000000039,,-201.99999999998036
2018.08.13,-24.999999999997247,-365.99999999999966,-358.9999999999982,10.999999999994348,-148.99999999999915,465.0000000000034,-73.99999999999629,,-496.9999999999929
2018.08.13,-36.999999999998145,-385.99999999999744,-353.99999999998766,13.999999999991797,-158.99999999999804,629.0000000000049,-49.99999999999449,,-342.999999999979
2018.08.14,-254.99999999999412,-398.9999999999938,-356.9999999999851,2.999999999997449,-178.99999999999582,625.0,8.999999999992347,,-552.999999999979
2018.08.14,-46.00000000000159,-377.9999999999894,-354.9999999999942,-4.000000000004,-183.99999999999528,640.0000000000006,-96.99999999999153,,-423.9999999999755
2018.08.14,-41.9999999999976,-346.9999999999862,-359.99999999998255,12.999999999996348,-156.99999999999602,665.0000000000063,-58.000000000002494,,-285.99999999996226
2018.08.14,-15.999999999993797,-346.0000000000019,-361.9999999999957,1.999999999990898,-151.9999999999966,664.0000000000015,-45.99999999999049,,-255.99999999998607
2018.08.14,-17.999999999995797,-347.9999999999928,-347.9999999999928,12.999999999996348,-146.99999999999713,582.9999999999984,-52.000000000007596,,-316.99999999999136
2018.08.14,-13.999999999991797,-343.00000000000443,-327.99999999999494,37.99999999999359,-126.99999999999933,490.99999999999966,-69.00000000000794,,-352.0000000000051
2018.08.14,8.000000000008,-327.99999999999494,-339.0000000000004,6.999999999990347,-133.99999999998968,445.99999999999795,-86.0000000000083,,-425.99999999999693
2018.08.14,26.000000000003798,-336.9999999999873,-361.9999999999957,9.999999999998899,-163.99999999999747,655.0000000000011,-90.99999999999665,,-262.99999999997334
2018.08.14,35.00000000000725,-373.00000000000114,-383.99999999998437,-33.000000000005244,-220.99999999999343,686.9999999999976,-89.99999999999008,,-378.9999999999693
2018.08.14,31.999999999998696,-390.9999999999858,-431.99999999998795,-68.00000000000139,-298.9999999999937,641.0000000000053,-90.99999999999665,,-607.9999999999613
2018.08.14,42.0000000000087,-421.0000000000047,-485.0000000000021,-85.00000000000173,-306.9999999999906,662.9999999999967,-143.00000000000423,,-735.999999999998
2018.08.14,21.999999999999797,-424.99999999998647,-475.99999999998755,-62.000000000006494,-392.9999999999989,778.9999999999964,-116.99999999998934,,-671.9999999999727
2018.08.14,20.0000000000089,-409.99999999999926,-463.9999999999977,-51.000000000001044,-403.99999999999324,750.0,-109.99999999998789,,-668.9999999999702
2018.08.14,29.000000000001247,-455.0000000000054,-493.99999999999443,-28.000000000005798,-367.99999999999056,805.9999999999974,-182.99999999999983,,-692.9999999999975
2018.08.14,56.0000000000005,-411.0000000000058,-475.0000000000032,-32.0000000000098,-412.9999999999967,835.9999999999985,-150.99999999999002,,-590.0000000000065
2018.08.14,60.00000000000449,-394.9999999999898,-472.9999999999901,-21.00000000000435,-379.9999999999915,742.999999999995,-201.99999999999108,,-667.9999999999675
2018.08.14,89.00000000000574,-316.0000000000052,-441.99999999998687,23.999999999990695,-355.99999999998965,665.9999999999968,-211.00000000000563,,-545.9999999999941
2018.08.14,67.00000000000594,-411.0000000000058,-492.9999999999879,-9.999999999998899,-352.9999999999922,716.9999999999987,-211.99999999998997,,-694.9999999999701
2018.08.14,-70.99999999999883,-560.0000000000049,-700.999999999996,-68.00000000000139,-375.9999999999986,813.0000000000024,-200.00000000000017,,-1162.9999999999975
2018.08.14,-97.9999999999981,-570.9999999999882,-692.0000000000038,-13.00000000000745,-387.99999999999943,1009.0000000000003,-184.99999999999073,,-937.9999999999873
2018.08.14,-85.99999999999719,-560.9999999999893,-724.9999999999978,25.999999999992696,-379.9999999999915,1155.0000000000011,-314.99999999999864,,-885.9999999999807
2018.08.14,-234.99999999999633,-519.9999999999872,-834.9999999999858,34.000000000000696,-353.99999999999875,1138.0000000000052,-404.9999999999887,,-1176.9999999999507
2018.08.14,-195.00000000000074,-575.9999999999987,-794.9999999999901,4.999999999999449,-372.99999999999,1072.0000000000027,-381.99999999999346,,-1243.9999999999707
2018.08.14,-115.99999999999389,-431.0000000000036,-719.000000000003,97.9999999999981,-291.99999999999227,796.0000000000065,-595.9999999999966,,-1259.9999999999845
2018.08.14,-161.99999999999548,-248.00000000000378,-687.9999999999998,115.99999999999389,-279.99999999999136,659.000000000006,-672.0000000000059,,-1274.9999999999964
2018.08.14,-207.99999999999707,-373.99999999998545,-696.999999999992,107.99999999999699,-341.99999999999784,838.9999999999986,-530.9999999999926,,-1204.9999999999695
2018.08.14,-246.99999999999721,-465.0000000000043,-758.9999999999985,79.99999999999119,-357.99999999999164,882.9999999999956,-476.9999999999941,,-1342.999999999999
2018.08.14,-308.9999999999926,-417.99999999998505,-730.9999999999927,87.99999999999919,-372.99999999999,915.9999999999968,-438.9999999999894,,-1265.999999999954
2018.08.14,-285.9999999999974,-360.9999999999891,-737.9999999999942,122.99999999999534,-337.99999999999386,826.9999999999982,-502.00000000000244,,-1274.9999999999836
2018.08.14,-293.99999999999426,-363.0000000000022,-790.9999999999861,85.99999999999719,-333.9999999999899,730.9999999999945,-590.0000000000016,,-1554.9999999999825
2018.08.14,-320.9999999999935,-353.0000000000033,-890.9999999999974,73.99999999999629,-401.99999999999125,653.9999999999964,-781.9999999999939,,-2020.9999999999866
2018.08.14,-273.000000000001,-279.00000000000705,-890.9999999999974,112.000000000001,-446.9999999999974,644.999999999996,-855.0000000000058,,-1988.0000000000118
2018.08.14,-227.99999999999488,-236.99999999999832,-851.0000000000017,127.99999999999478,-404.99999999999983,643.0000000000007,-807.0000000000022,,-1757.0000000000014
2018.08.14,-247.99999999999267,-231.99999999998778,-839.9999999999964,134.0000000000008,-388.9999999999949,483.0000000000041,-838.0000000000055,,-1929.9999999999723
2018.08.14,-314.99999999999864,-160.99999999998892,-848.9999999999886,134.99999999999625,-377.9999999999894,415.9999999999968,-861.0000000000007,,-2012.9999999999734
2018.08.14,-191.99999999999218,-150.00000000000568,-899.9999999999897,86.99999999999264,-417.99999999999613,474.00000000000375,-971.9999999999951,,-2070.9999999999823
2018.08.14,-98.99999999999353,-25.999999999992696,-791.9999999999927,173.9999999999964,-373.99999999999653,207.00000000000784,-1092.000000000004,,-2001.9999999999754
2018.08.14,-74.99999999999174,109.00000000000354,-642.9999999999936,292.9999999999988,-264.999999999993,210.00000000000796,-1048.0000000000045,,-1418.9999999999727
2018.08.14,-32.999999999994145,192.00000000001438,-563.0000000000024,344.99999999999534,-219.99999999999798,215.0000000000034,-1133.9999999999907,,-1197.999999999972
2018.08.14,-12.999999999996348,266.0000000000107,-669.9999999999928,367.99999999999056,-162.99999999999093,338.0000000000081,-1218.9999999999923,,-1092.9999999999632
2018.08.14,19.00000000000235,249.00000000001032,-685.9999999999866,396.9999999999918,-136.99999999999824,394.00000000000546,-1231.9999999999886,,-995.9999999999635
2018.08.14,60.99999999999994,232.00000000000998,-784.9999999999912,363.99999999999767,-149.99999999999457,546.0000000000065,-1327.999999999996,,-1059.9999999999677
2018.08.14,82.99999999999974,252.0000000000078,-743.9999999999891,368.9999999999971,-139.99999999999568,393.0000000000007,-1431.9999999999889,,-1218.9999999999684
2018.08.14,96.00000000000719,296.0000000000074,-844.0000000000003,381.99999999999346,-96.99999999999153,445.0000000000074,-1455.0000000000064,,-1176.9999999999827
2018.08.14,94.00000000000519,275.000000000003,-856.9999999999967,352.9999999999922,-109.99999999999899,498.9999999999952,-1421.99999999999,,-1167.99999999999
2018.08.14,67.00000000000594,253.00000000001432,-892.9999999999883,352.9999999999922,-112.99999999999643,513.9999999999958,-1458.0000000000036,,-1276.99999999998
2018.08.14,81.00000000000884,249.99999999999466,-946.0000000000024,364.9999999999931,-77.99999999998919,513.9999999999958,-1517.999999999997,,-1331.9999999999961
2018.08.14,82.99999999999974,262.00000000000665,-1038.99999999999,346.9999999999973,-83.9999999999952,448.0000000000075,-1644.000000000001,,-1626.999999999975
2018.08.15,63.00000000000195,252.0000000000078,-1037.9999999999834,334.9999999999964,-92.99999999999864,424.0000000000066,-1636.9999999999995,,-1693.9999999999688
2018.08.15,-69.9999999999923,258.0000000000027,-1065.999999999989,334.9999999999964,-82.99999999999974,513.9999999999958,-1652.000000000009,,-1763.9999999999955
2018.08.15,53.00000000000304,219.00000000001364,-1092.9999999999884,335.99999999999187,-100.00000000000009,546.0000000000065,-1644.000000000001,,-1682.9999999999743
2018.08.15,64.0000000000085,215.99999999999397,-1105.0000000000005,322.9999999999955,-114.99999999999844,584.0000000000032,-1651.0000000000025,,-1684.0000000000002
2018.08.15,40.00000000000669,222.00000000001108,-1093.999999999995,334.9999999999964,-116.99999999998934,563.0000000000024,-1631.0000000000048,,-1681.9999999999727
2018.08.15,36.0000000000027,228.00000000000597,-1065.999999999989,357.99999999999164,-111.99999999998988,579.9999999999983,-1619.9999999999993,,-1595.9999999999795
2018.08.15,79.00000000000685,245.0000000000063,-1061.9999999999852,393.9999999999944,-58.99999999999794,628.0000000000001,-1641.0000000000036,,-1415.999999999979
2018.08.15,121.99999999999989,293.99999999999426,-1005.9999999999958,434.9999999999965,1.0000000000065512,612.9999999999995,-1638.9999999999905,,-1179.9999999999895
2018.08.15,197.99999999999818,276.00000000000955,-1010.9999999999841,434.9999999999965,-0.999999999995449,605.9999999999945,-1666.9999999999964,,-1163.9999999999773
2018.08.15,214.99999999999852,256.00000000001177,-1051.0000000000018,386.9999999999929,-11.999999999989797,680.0000000000068,-1656.9999999999973,,-1181.999999999979
2018.08.15,228.00000000000597,275.000000000003,-1022.9999999999961,411.99999999999017,-0.999999999995449,549.0000000000066,-1692.0000000000045,,-1251.9999999999905
2018.08.15,263.0000000000021,361.9999999999957,-960.9999999999897,513.9999999999923,88.00000000001029,421.0000000000065,-1686.999999999994,,-999.999999999977
2018.08.15,275.000000000003,445.0000000000065,-893.9999999999948,608.9999999999928,105.00000000001064,311.00000000000705,-1732.0000000000002,,-880.9999999999749
2018.08.15,269.00000000000813,431.0000000000036,-902.9999999999872,622.9999999999958,82.00000000000429,355.000000000004,-1750.9999999999914,,-893.9999999999627
2018.08.15,261.0000000000001,439.99999999999596,-888.9999999999842,586.9999999999931,38.0000000000047,266.00000000000534,-1724.9999999999989,,-1021.9999999999839
2018.08.15,280.9999999999979,452.00000000000796,-885.9999999999868,590.999999999997,42.0000000000087,332.00000000000784,-1705.000000000001,,-892.9999999999682
2018.08.15,270.99999999999903,435.0000000000076,-902.9999999999872,584.9999999999911,33.000000000005244,284.000000000006,-1736.9999999999886,,-1031.9999999999668
2018.08.15,279.00000000000705,392.00000000001455,-958.9999999999987,554.9999999999944,23.00000000000635,403.99999999999636,-1740.0000000000082,,-1045.9999999999882
2018.08.15,260.00000000000466,319.0000000000026,-893.9999999999948,519.9999999999983,121.00000000000443,409.000000000006,-1604.9999999999898,,-869.9999999999685
2018.08.15,251.00000000000122,255.00000000000523,-893.9999999999948,422.9999999999956,69.00000000000794,463.0000000000081,-1561.9999999999968,,-994.9999999999735
2018.08.15,263.0000000000021,276.00000000000955,-934.9999999999969,397.99999999999835,54.00000000000959,516.9999999999959,-1571.9999999999957,,-998.9999999999771
2018.08.15,302.0000000000023,310.0000000000103,-943.9999999999893,439.0000000000005,51.000000000001044,543.9999999999969,-1578.999999999997,,-876.9999999999753
2018.08.15,356.00000000000074,339.0000000000004,-900.9999999999962,434.9999999999965,60.99999999999994,293.00000000000637,-1746.9999999999875,,-1163.9999999999798
2018.08.15,361.0000000000002,368.00000000001273,-869.999999999993,466.9999999999952,82.00000000000429,408.00000000000125,-1658.9999999999882,,-842.9999999999674
2018.08.15,377.0000000000051,419.9999999999982,-853.9999999999992,428.9999999999905,114.00000000000298,370.00000000000455,-1682.0000000000057,,-826.0000000000035
2018.08.15,390.0000000000015,394.00000000000546,-844.0000000000003,425.99999999999307,81.00000000000884,317.99999999999784,-1629.9999999999982,,-864.9999999999918
2018.08.15,450.00000000000597,419.9999999999982,-726.9999999999887,473.99999999999665,85.00000000000173,329.00000000000773,-1532.0,,-500.9999999999786
2018.08.15,422.00000000000017,479.0000000000072,-678.0000000000008,518.9999999999917,127.00000000001043,81.00000000000307,-1607.000000000003,,-656.9999999999911
2018.08.15,407.0000000000018,517.0000000000119,-607.9999999999864,527.9999999999951,124.00000000000189,-60.000000000002274,-1502.0000000000034,,-593.9999999999812
2018.08.15,370.00000000000364,509.00000000000387,-629.9999999999973,506.9999999999908,84.0000000000063,-84.00000000000318,-1485.000000000003,,-728.9999999999989
2018.08.15,328.0000000000061,421.0000000000047,-675.0000000000034,451.9999999999969,51.000000000001044,27.000000000001023,-1482.0000000000055,,-877.9999999999991
2018.08.15,309.99999999999915,419.0000000000138,-644.9999999999844,434.000000000001,2.000000000002,-155.00000000000114,-1475.000000000004,,-1109.9999999999736
2018.08.15,390.0000000000015,537.9999999999941,-573.0000000000013,440.9999999999914,19.00000000000235,-225.9999999999991,-1469.000000000009,,-880.0000000000201
2018.08.15,307.0000000000017,544.9999999999955,-485.0000000000021,458.9999999999983,15.00000000000945,-447.9999999999933,-1370.0000000000045,,-976.999999999995
2018.08.15,167.00000000000603,495.000000000001,-299.99999999998914,550.9999999999903,93.00000000000975,-507.000000000005,-1251.000000000002,,-751.9999999999891
2018.08.15,69.00000000000794,459.0000000000094,-184.99999999999073,527.9999999999951,69.00000000000794,-698.9999999999981,-998.9999999999943,,-757.9999999999628
2018.08.15,30.000000000007798,290.00000000001245,-66.99999999999484,387.99999999999943,12.000000000000899,-676.0000000000019,-788.9999999999952,,-811.9999999999715
2018.08.15,89.00000000000574,401.00000000000693,-56.99999999999594,412.9999999999967,83.00000000001084,-484.99999999999943,-726.9999999999887,,-282.99999999996396
2018.08.15,65.99999999999939,259.9999999999936,-149.9999999999835,322.9999999999955,-15.999999999993797,-266.00000000000534,-690.9999999999972,,-473.9999999999913
2018.08.15,48.000000000003595,222.00000000001108,-246.99999999999721,273.000000000001,-37.99999999999359,-114.99999999999488,-720.9999999999939,,-577.9999999999638
2018.08.15,-2.000000000002,168.0000000000126,-246.99999999999721,297.9999999999983,-36.999999999998145,-72.99999999999329,-689.0000000000063,,-581.999999999986
2018.08.15,47.00000000000814,217.0000000000005,-214.00000000000307,322.9999999999955,-12.999999999996348,-161.00000000000136,-679.0000000000074,,-480.00000000000404
2018.08.15,13.00000000000745,285.00000000000193,-190.99999999998562,400.00000000000034,38.0000000000047,-234.99999999999943,-706.999999999991,,-396.9999999999617
2018.08.15,-47.9999999999925,239.99999999999577,-231.0000000000034,370.9999999999991,22.0000000000109,-215.0000000000034,-695.0000000000011,,-555.9999999999947
2018.08.15,-69.9999999999923,181.9999999999933,-285.00000000000193,339.0000000000004,2.000000000002,-135.99999999999568,-700.999999999996,,-668.9999999999902
2018.08.15,-52.99999999999194,195.9999999999962,-283.99999999999534,339.99999999999585,-13.999999999991797,-57.999999999992724,-727.9999999999953,,-600.9999999999751
2018.08.15,-27.999999999994696,191.00000000000784,-346.0000000000019,320.9999999999935,-33.9999999999896,-51.9999999999925,-757.999999999992,,-705.9999999999693
2018.08.15,-7.0000000000014495,190.00000000000128,-340.9999999999913,325.99999999999295,-35.999999999991594,25.000000000005684,-763.0000000000026,,-605.999999999987
2018.08.16,-4.999999999999449,181.00000000000892,-208.99999999999253,317.0000000000006,-36.999999999998145,-34.99999999999659,-672.0000000000059,,-459.99999999998306
2018.08.16,-2.000000000002,238.0000000000049,-208.99999999999253,324.9999999999975,-39.999999999995595,-46.999999999997044,-663.999999999998,,-398.9999999999827
2018.08.16,8.000000000008,249.00000000001032,-200.00000000000017,357.99999999999164,-16.999999999989246,-63.99999999999295,-662.9999999999914,,-328.9999999999638
2018.08.16,12.000000000000899,243.99999999999977,-207.00000000000162,343.9999999999999,8.000000000008,-97.99999999999898,-672.9999999999902,,-369.9999999999822
2018.08.16,4.000000000004,251.00000000000122,-209.9999999999991,359.99999999999363,32.0000000000098,-144.99999999999602,-692.9999999999881,,-400.99999999997453
2018.08.16,3.0000000000085514,270.99999999999903,-217.99999999998488,372.99999999999,48.000000000003595,-219.99999999999886,-705.0000000000001,,-447.9999999999827
2018.08.16,-2.999999999997449,276.00000000000955,-159.99999999998238,400.9999999999958,32.0000000000098,-317.99999999999784,-645.0000000000067,,-416.9999999999693
2018.08.16,-5.999999999994898,251.00000000000122,-134.99999999999625,383.0,-41.9999999999976,-239.99999999999488,-617.0000000000009,,-405.99999999998334
2018.08.16,-24.999999999997247,168.0000000000126,-161.99999999999548,349.99999999999477,-31.999999999998696,-307.00000000000216,-614.9999999999877,,-622.9999999999739
2018.08.16,-56.99999999999594,-56.99999999999594,-319.0000000000026,84.99999999999064,-170.99999999999892,-87.99999999999386,-570.0000000000039,,-1177.0000000000005
2018.08.16,-79.99999999999119,-110.99999999999443,-370.999999999988,43.999999999999595,-187.9999999999993,335.9999999999985,-465.0000000000043,,-834.9999999999792
2018.08.16,-71.99999999999429,-95.00000000000064,-363.0000000000022,60.99999999999994,-163.99999999999747,439.9999999999977,-438.9999999999894,,-631.9999999999864
2018.08.16,-42.999999999993044,-78.00000000000028,-324.9999999999975,146.99999999999713,-115.99999999999389,418.00000000000637,-414.9999999999876,,-411.99999999996874
2018.08.16,-107.99999999999699,-190.00000000000128,-373.00000000000114,8.999999999992347,-204.99999999999963,329.9999999999983,-425.0000000000087,,-962.000000000017
2018.08.16,-102.99999999999754,-163.9999999999864,-394.9999999999898,27.999999999994696,-216.99999999998943,391.00000000000534,-407.0000000000018,,-866.999999999965
2018.08.16,-114.99999999999844,-173.99999999998528,-426.9999999999996,34.000000000000696,-245.99999999999068,450.00000000000284,-409.99999999999926,,-887.9999999999698
2018.08.16,-139.99999999999568,-211.99999999998997,-461.0000000000003,0.0,-267.99999999999045,412.00000000000614,-412.9999999999967,,-1081.9999999999668
2018.08.16,-171.99999999999437,-265.0000000000041,-466.9999999999952,-38.0000000000047,-285.9999999999974,575.0000000000028,-361.9999999999957,,-1014.9999999999885
2018.08.16,-143.9999999999997,-201.99999999999108,-445.99999999999085,-7.0000000000014495,-244.99999999999523,506.0000000000002,-391.9999999999924,,-929.9999999999703
2018.08.16,-173.9999999999964,-231.99999999998778,-469.99999999999267,12.999999999996348,-232.99999999999432,442.99999999999784,-476.9999999999941,,-1129.999999999971
2018.08.16,-97.9999999999981,-72.0000000000054,-407.99999999998613,34.99999999999615,-205.99999999999508,349.00000000000375,-554.9999999999944,,-954.9999999999793
2018.08.16,-24.000000000001798,-19.999999999997797,-381.99999999999346,65.99999999999939,-190.99999999999673,268.0000000000007,-597.9999999999874,,-880.9999999999771
2018.08.16,-52.99999999999194,-68.99999999998573,-405.9999999999952,35.999999999991594,-216.99999999998943,317.99999999999784,-531.9999999999991,,-922.999999999972
2018.08.16,-100.99999999999554,-177.00000000000495,-431.99999999998795,-4.999999999999449,-236.99999999999832,442.99999999999784,-453.99999999999886,,-962.9999999999872
2018.08.16,-34.000000000000696,-107.99999999999699,-364.9999999999931,64.99999999999284,-184.99999999999073,344.99999999999886,-507.9999999999973,,-789.999999999987
2018.08.16,-18.999999999991246,-11.999999999989797,-329.00000000000153,-2.000000000002,-210.99999999999451,341.0000000000082,-502.00000000000244,,-733.9999999999734
2018.08.16,-17.999999999995797,-34.000000000000696,-428.9999999999905,-4.999999999999449,-256.99999999999613,381.0000000000002,-568.9999999999973,,-930.9999999999795
2018.08.16,31.000000000003247,7.0000000000014495,-391.9999999999924,19.999999999997797,-215.99999999999397,399.0000000000009,-561.9999999999958,,-712.9999999999787
2018.08.16,0.0,-60.99999999999994,-312.00000000000114,35.999999999991594,-228.99999999999034,390.00000000000057,-571.9999999999948,,-747.999999999994
2018.08.16,3.0000000000085514,-70.99999999999883,-258.99999999998704,27.999999999994696,-229.99999999999687,350.9999999999991,-333.9999999999899,,-511.9999999999703
2018.08.16,-29.000000000001247,-32.999999999994145,-180.0000000000024,56.99999999999594,-208.99999999999253,362.99999999999955,-357.00000000000733,,-388.00000000000216
2018.08.16,-82.99999999999974,-190.00000000000128,-232.99999999999432,-34.000000000000696,-327.99999999999494,103.9999999999992,-275.000000000003,,-1038.9999999999948
2018.08.16,16.0000000000049,-82.99999999998863,-117.99999999999588,12.999999999996348,-354.9999999999942,123.00000000000466,-286.99999999999284,,-690.9999999999657
2018.08.16,-58.99999999999794,-373.99999999998545,-383.99999999998437,-116.00000000000499,-432.9999999999945,230.99999999999454,-187.00000000000384,,-1321.9999999999766
2018.08.16,-34.99999999999615,-350.9999999999902,-268.9999999999859,-72.0000000000054,-390.99999999999693,539.0000000000015,-1.0000000000065512,,-579.9999999999797
