date,USDCHF,EURUSD,USDJPY,GBPCHF,empty,sum
2019.03.11,-51.000000000001044,-42.0000000000087,48.99999999999238,18.0000000000069,,-26.000000000010466
2019.03.11,-41.000000000002146,-5.999999999994898,60.000000000002274,43.999999999999595,,57.000000000004825
2019.03.11,-40.0000000000178,7.999999999985796,28.999999999996362,124.99999999999733,,121.99999999996169
2019.03.11,-50.0000000000167,-33.00000000001635,67.99999999999784,69.9999999999923,,54.99999999995708
2019.03.11,-60.99999999999994,-90.99999999999665,113.99999999999011,-35.999999999991594,,-73.99999999999807
2019.03.11,-38.0000000000047,-69.00000000000794,262.00000000000045,-113.99999999999189,,40.99999999999592
2019.03.11,-107.00000000001265,-100.99999999999554,107.99999999998988,-1.0000000000065512,,-101.00000000002485
2019.03.11,-106.00000000000608,-60.000000000015596,55.999999999997385,24.000000000001798,,-86.00000000002251
2019.03.11,-97.9999999999981,-35.00000000000725,91.99999999999875,-17.000000000000348,,-58.00000000000694
2019.03.11,-95.00000000000064,-29.999999999996696,52.99999999999727,-22.0000000000109,,-94.00000000001096
2019.03.11,-87.00000000001484,-22.999999999995246,36.000000000001364,-35.00000000000725,,-109.00000000001597
2019.03.11,-89.00000000000574,-22.0000000000109,39.00000000000148,1.0000000000065512,,-71.00000000000861
2019.03.11,-99.00000000000463,-26.999999999999247,30.000000000001137,25.999999999992696,,-70.00000000001005
2019.03.11,-99.00000000000463,-15.00000000000945,28.999999999996362,75.99999999998718,,-9.00000000003054
2019.03.11,-87.99999999999919,-5.999999999994898,52.99999999999727,51.000000000001044,,10.000000000004228
2019.03.11,-99.00000000000463,-16.000000000016,34.99999999999659,89.00000000000574,,8.999999999981696
2019.03.11,-100.0000000000112,48.99999999998794,-9.000000000000341,147.99999999999258,,87.99999999996899
2019.03.11,-86.0000000000083,24.000000000001798,-28.000000000005798,126.99999999998823,,36.99999999997593
2019.03.11,-19.999999999997797,76.99999999999375,-60.000000000002274,165.9999999999995,,162.99999999999318
2019.03.11,-77.00000000001594,139.00000000000023,-130.00000000000966,391.000000000008,,322.9999999999826
2019.03.11,-48.000000000003595,109.99999999998789,-91.00000000000819,245.0000000000063,,215.99999999998244
2019.03.11,-19.00000000001345,113.99999999999189,-73.0000000000075,178.99999999999582,,200.99999999996675
2019.03.11,-19.999999999997797,123.99999999999079,-39.00000000000148,-86.0000000000083,,-21.000000000016783
2019.03.11,-26.999999999999247,173.99999999998528,-70.00000000000739,-31.000000000003247,,45.99999999997538
2019.03.11,-157.00000000000713,34.000000000000696,-52.00000000000671,235.99999999999176,,60.99999999997863
2019.03.11,-154.0000000000097,82.99999999998863,-100.99999999999909,266.999999999995,,94.99999999997485
2019.03.11,-158.0000000000137,65.00000000000395,-67.99999999999784,438.00000000000506,,276.9999999999975
2019.03.11,-171.00000000001003,82.99999999998863,-12.000000000000455,577.9999999999897,,477.9999999999678
2019.03.11,-151.00000000001222,69.9999999999923,51.00000000000193,653.999999999999,,623.999999999981
2019.03.11,-211.00000000000563,17.999999999984695,24.00000000000091,923.9999999999915,,754.9999999999715
2019.03.11,-170.00000000000347,170.99999999998784,118.99999999999977,939.0000000000009,,1058.999999999985
2019.03.11,-168.99999999999693,124.99999999999733,57.00000000000216,1279.9999999999923,,1292.9999999999948
2019.03.11,-209.9999999999991,85.00000000000173,1.9999999999953388,1174.0000000000084,,1051.0000000000064
2019.03.11,-189.00000000001694,71.99999999998319,-54.000000000002046,1221.0000000000055,,1049.9999999999695
2019.03.11,-212.00000000001216,17.999999999984695,-61.00000000000705,1262.0000000000075,,1006.9999999999729
2019.03.11,-348.9999999999993,-99.00000000000463,-67.99999999999784,1574.9999999999932,,1058.9999999999914
2019.03.11,-355.0000000000164,-46.999999999997044,-94.99999999999886,1685.0000000000032,,1187.999999999991
2019.03.11,-378.999999999996,-15.00000000000945,-91.99999999999875,1977.999999999991,,1491.9999999999868
2019.03.11,-390.0000000000015,10.999999999983245,-109.00000000000887,2073.999999999998,,1585.9999999999711
2019.03.11,-351.0000000000124,68.00000000000139,-75.00000000000284,2075.999999999989,,1717.9999999999752
2019.03.11,-346.0000000000019,42.999999999993044,-67.99999999999784,2275.000000000005,,1903.9999999999984
2019.03.11,-365.99999999999966,51.000000000001044,-75.00000000000284,2167.0000000000077,,1777.0000000000064
2019.03.11,-334.9999999999964,116.99999999998934,-79.9999999999983,2069.999999999994,,1771.9999999999886
2019.03.11,-343.00000000000443,126.99999999998823,-82.99999999999841,1984.9999999999923,,1685.9999999999777
2019.03.11,-331.0000000000146,95.999999999985,-73.0000000000075,2041.9999999999882,,1733.9999999999511
2019.03.11,-307.00000000001285,87.99999999999919,-41.00000000001103,2024.999999999988,,1764.9999999999632
2019.03.11,-307.00000000001285,104.99999999999955,-28.000000000005798,2112.0000000000027,,1881.9999999999836
2019.03.11,-269.00000000000813,139.9999999999846,-64.99999999999773,2421.0000000000064,,2226.999999999985
2019.03.12,-246.00000000001288,330.9999999999924,-174.0000000000066,2824.000000000004,,2734.999999999977
2019.03.12,-243.00000000001543,282.0000000000045,-180.99999999999739,2817.0000000000027,,2674.9999999999945
2019.03.12,-234.00000000000088,244.9999999999841,-117.00000000000443,3018.999999999994,,2912.9999999999727
2019.03.12,-270.99999999999903,243.99999999999977,-183.00000000000693,2990.0000000000036,,2779.9999999999973
2019.03.12,-240.00000000001796,238.0000000000049,-200.00000000000284,2787.9999999999905,,2585.9999999999745
2019.03.12,-243.00000000001543,242.99999999999324,-273.00000000001035,2719.999999999989,,2446.9999999999563
2019.03.12,-242.00000000000887,242.99999999999324,-246.00000000000932,2695.9999999999873,,2450.9999999999623
2019.03.12,-251.00000000000122,255.99999999998957,-258.0000000000098,2676.999999999996,,2423.9999999999745
2019.03.12,-277.00000000001614,245.99999999999068,-264.00000000001,2688.0000000000014,,2392.999999999966
2019.03.12,-261.0000000000001,282.0000000000045,-218.00000000000352,2719.0000000000045,,2522.0000000000055
2019.03.12,-266.0000000000107,296.9999999999917,-206.00000000000307,2702.0000000000045,,2526.9999999999827
2019.03.12,-285.00000000000193,261.9999999999845,-262.00000000000045,2703.9999999999955,,2418.9999999999777
2019.03.12,-326.0000000000041,226.99999999999943,-259.00000000000034,2655.0000000000073,,2297.0000000000023
2019.03.12,-343.00000000000443,164.99999999999292,-197.00000000000273,2681.0,,2305.999999999986
2019.03.12,-337.0000000000095,190.00000000000128,-210.00000000000796,2756.9999999999873,,2399.999999999971
2019.03.12,-337.0000000000095,204.99999999998852,-162.00000000000614,2698.0000000000005,,2403.999999999973
2019.03.12,-336.00000000000296,204.00000000000418,-129.0000000000049,2651.9999999999877,,2390.999999999984
2019.03.12,-355.0000000000164,232.99999999999432,-176.00000000000193,2655.999999999992,,2357.9999999999677
2019.03.12,-337.0000000000095,222.99999999999542,-183.9999999999975,2706.000000000008,,2407.9999999999964
2019.03.12,-248.00000000000378,312.00000000000114,-216.00000000000819,2753.0000000000055,,2600.9999999999945
2019.03.12,-178.00000000001148,383.99999999998437,-228.9999999999992,2756.0000000000027,,2732.9999999999764
2019.03.12,-49.00000000001015,475.0000000000032,-258.0000000000098,2463.9999999999995,,2631.9999999999827
2019.03.12,-68.00000000000139,475.0000000000032,-288.0000000000109,2482.0000000000064,,2600.9999999999973
2019.03.12,-66.00000000001049,380.9999999999869,-227.00000000000387,2306.000000000008,,2393.999999999981
2019.03.12,-82.00000000000429,340.9999999999913,-186.00000000000705,1807.9999999999875,,1880.9999999999675
2019.03.12,-139.00000000000023,343.00000000000443,-194.00000000000261,1929.000000000003,,1939.0000000000045
2019.03.12,-119.00000000000244,224.000000000002,-57.00000000000216,438.9999999999894,,486.9999999999868
2019.03.12,-240.00000000001796,187.00000000000384,-129.0000000000049,1046.999999999998,,864.999999999979
2019.03.12,-141.99999999999767,307.99999999999716,-75.00000000000284,1184.9999999999916,,1275.9999999999882
2019.03.12,-73.00000000001194,465.99999999998863,-48.00000000000182,1174.0000000000084,,1518.9999999999832
