date,USDCHF,EURUSD,USDJPY,GBPCHF,empty,sum
2019.03.11,-68.00000000000139,-43.00000000001525,0.0,-5.000000000010552,,-116.0000000000272
2019.03.11,-53.999999999998494,-43.00000000001525,48.00000000000182,11.00000000000545,,-38.00000000000647
2019.03.11,-48.000000000003595,-7.0000000000014495,-11.00000000000989,45.99999999999049,,-20.000000000024443
2019.03.11,-58.000000000002494,-38.0000000000047,12.000000000000455,35.999999999991594,,-48.00000000001514
2019.03.11,-70.99999999999883,-93.00000000000975,49.99999999999716,-80.99999999999774,,-195.00000000000915
2019.03.11,-82.00000000000429,-119.00000000000244,104.99999999998977,-188.00000000001037,,-284.00000000002734
2019.03.11,-109.00000000000354,-109.00000000000354,106.99999999999932,-121.99999999999989,,-233.00000000000765
2019.03.11,-112.000000000001,-104.99999999999955,24.00000000000091,-80.00000000001339,,-273.000000000013
2019.03.11,-112.000000000001,-62.000000000006494,33.999999999991815,-52.99999999999194,,-193.00000000000762
2019.03.11,-104.00000000001519,-52.000000000007596,39.00000000000148,-80.99999999999774,,-198.00000000001904
2019.03.11,-97.9999999999981,-42.0000000000087,-5.000000000009663,-39.00000000001125,,-184.0000000000277
2019.03.11,-93.00000000000975,-31.000000000003247,7.999999999995566,-41.000000000002146,,-157.00000000001955
2019.03.11,-104.00000000001519,-31.000000000003247,4.9999999999954525,-2.999999999997449,,-133.00000000002044
2019.03.11,-104.99999999999955,-28.000000000005798,21.000000000000796,25.00000000000835,,-86.99999999999619
2019.03.11,-101.00000000001774,-26.0000000000149,28.999999999996362,35.00000000000725,,-63.00000000002902
2019.03.11,-102.00000000000209,-26.999999999999247,22.999999999996135,51.000000000001044,,-55.00000000000416
2019.03.11,-114.0000000000141,-17.000000000000348,-19.000000000005457,85.00000000000173,,-65.00000000001816
2019.03.11,-111.00000000001664,21.00000000000435,-37.00000000000614,75.99999999998718,,-51.00000000003125
2019.03.11,-103.00000000000864,0.0,-81.00000000000307,113.99999999999189,,-70.00000000001982
2019.03.11,-93.00000000000975,43.999999999999595,-159.00000000000603,121.99999999999989,,-86.00000000001629
2019.03.11,-90.99999999999665,78.99999999998464,-134.00000000000034,170.00000000000347,,23.999999999991132
2019.03.11,-52.000000000007596,99.99999999998899,-108.00000000000409,151.9999999999966,,91.99999999997388
2019.03.11,-59.000000000009045,75.99999999998718,-82.99999999999841,-195.9999999999962,,-262.0000000000165
2019.03.11,-29.00000000001235,121.99999999999989,-79.00000000000773,-165.9999999999995,,-152.00000000001967
2019.03.11,-175.00000000001404,9.999999999998899,-91.99999999999875,-41.000000000002146,,-298.00000000001603
2019.03.11,-170.00000000000347,24.999999999986144,-105.00000000000398,197.99999999998707,,-52.00000000003425
2019.03.11,-172.0000000000166,48.99999999998794,-103.00000000000864,177.00000000000495,,-49.000000000032344
2019.03.11,-195.00000000001182,48.99999999998794,-67.99999999999784,265.99999999998846,,51.99999999996675
2019.03.11,-182.99999999999983,27.999999999983594,-14.000000000010004,531.9999999999991,,362.99999999997283
2019.03.11,-239.00000000001143,-22.999999999995246,-58.9999999999975,588.9999999999951,,267.99999999999096
2019.03.11,-222.00000000001108,11.999999999989797,21.99999999999136,761.999999999996,,573.9999999999661
2019.03.11,-205.00000000001074,82.99999999998863,52.99999999999727,913.0000000000083,,843.9999999999834
2019.03.11,-225.00000000000853,73.99999999999629,-11.00000000000989,1065.0000000000048,,902.9999999999827
2019.03.11,-223.00000000001762,8.999999999992347,-70.99999999999795,1088.0,,802.9999999999768
2019.03.11,-253.00000000001432,-17.000000000000348,-88.99999999999864,1174.0000000000084,,814.9999999999951
2019.03.11,-370.00000000000364,-131.00000000001444,-82.99999999999841,1238.99999999999,,654.9999999999735
2019.03.11,-388.0000000000106,-127.00000000001043,-126.00000000000477,1449.9999999999957,,808.9999999999699
2019.03.11,-404.0000000000044,-86.0000000000083,-129.0000000000049,1516.9999999999907,,897.9999999999732
2019.03.11,-398.00000000000944,-49.00000000001015,-128.0000000000001,1913.9999999999934,,1338.9999999999736
2019.03.11,-442.00000000000904,-7.0000000000014495,-118.99999999999977,2052.9999999999936,,1484.9999999999834
2019.03.11,-357.00000000000733,42.999999999993044,-84.00000000000318,2005.9999999999966,,1607.999999999979
2019.03.11,-375.9999999999986,35.999999999991594,-88.99999999999864,2099.0000000000064,,1670.0000000000007
2019.03.11,-385.99999999999744,31.000000000003247,-103.9999999999992,1892.0000000000048,,1433.0000000000114
