date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPJPY,GBPCAD,NZDJPY,empty,sum
2015.10.19,0.0,-53.999999999998494,-19.99999999999602,-63.000000000013046,-75.9999999999983,-84.99999999997954,-25.999999999992696,-57.999999999992724,,-381.9999999999708
2015.10.19,213.99999999999199,-53.999999999998494,-57.00000000000216,29.999999999996696,-85.00000000000173,-135.99999999999568,45.000000000006146,-121.99999999999989,,-165.00000000000313
2015.10.19,227.99999999999488,-47.00000000001925,-82.99999999999841,32.999999999994145,-113.00000000000753,-174.99999999998295,-5.999999999994898,-141.9999999999959,,-305.0000000000099
2015.10.19,224.000000000002,-52.000000000007596,-6.000000000000227,76.99999999999375,-102.00000000000209,-72.99999999997908,56.99999999999594,-70.99999999999795,,54.000000000004746
2015.10.19,212.00000000000108,-12.000000000012001,-30.000000000001137,92.99999999998754,-107.00000000000153,-111.99999999999477,104.99999999999955,-75.9999999999934,,72.99999999998533
2015.10.19,210.99999999999451,-59.000000000009045,-99.99999999999432,92.99999999998754,-107.00000000000153,-209.99999999997954,121.99999999999989,-19.99999999999602,,-69.99999999999852
2015.10.19,181.9999999999933,-160.00000000000458,-156.99999999999648,61.99999999998429,-70.99999999999883,-320.99999999999795,55.000000000005045,94.99999999999886,,-315.0000000000163
2015.10.19,171.99999999999437,-204.00000000000418,-126.99999999999534,173.99999999998528,17.999999999995797,-312.9999999999882,190.00000000000128,156.0000000000059,,65.99999999999491
2015.10.19,156.00000000000057,-232.00000000000998,-176.9999999999925,153.9999999999875,3.999999999992898,-347.99999999998477,215.99999999999397,127.00000000000955,,-100.00000000000273
2015.10.19,204.99999999999963,-205.00000000001074,-241.99999999999022,285.00000000000193,26.999999999999247,-495.00000000000455,313.00000000000773,174.0000000000066,,62.00000000000961
2015.10.19,252.99999999999213,-231.0000000000034,-179.00000000000205,144.99999999999514,-317.0000000000006,-427.99999999999727,143.00000000000423,-10.99999999999568,,-625.0000000000076
2015.10.19,326.9999999999995,-116.00000000000499,-45.99999999999227,109.99999999998789,-275.99999999999847,-126.99999999998113,151.00000000001222,-155.9999999999917,,-132.99999999996896
2015.10.19,362.99999999999113,-74.0000000000185,82.99999999999841,112.99999999998533,-343.9999999999999,72.00000000000273,163.00000000000205,-195.99999999999795,,179.99999999996328
2015.10.19,336.9999999999984,-74.0000000000185,25.000000000005684,171.99999999999437,-223.00000000000654,37.00000000000614,256.99999999999613,-194.99999999999318,,335.9999999999825
2015.10.19,339.0000000000004,-76.0000000000094,11.00000000000989,156.99999999998494,-223.00000000000654,4.000000000019099,238.0000000000049,-15.999999999991132,,434.00000000001216
2015.10.19,327.99999999999494,-103.00000000000864,18.000000000000682,167.9999999999904,-228.00000000000597,44.00000000001114,289.0000000000059,-51.00000000000193,,464.99999999998647
2015.10.19,313.99999999999204,-168.0000000000126,-112.99999999999955,171.99999999999437,-231.0000000000034,-153.99999999999636,322.00000000000006,-18.999999999991246,,122.99999999998332
2015.10.19,313.99999999999204,-154.0000000000097,-126.99999999999534,232.99999999999432,-178.00000000000037,-204.99999999998408,370.00000000000364,67.99999999999784,,320.9999999999984
2015.10.19,239.99999999999577,-242.00000000000887,-155.9999999999917,208.99999999999253,-214.99999999999852,-180.99999999998317,428.00000000000614,45.000000000001705,,128.00000000001387
2015.10.19,279.99999999999136,-226.99999999999943,-121.99999999999989,168.99999999999693,-336.00000000000296,-132.99999999998136,419.9999999999982,-111.99999999999477,,-60.99999999999193
2015.10.19,252.99999999999213,-202.00000000001327,-82.99999999999841,85.00000000000173,-396.00000000000745,-37.00000000000614,192.00000000001438,-131.9999999999908,,-320.0000000000078
2015.10.19,320.9999999999935,4.999999999988347,-46.999999999997044,19.999999999997797,-383.0,-44.999999999987494,181.9999999999933,-123.99999999999523,,-71.00000000000682
2015.10.19,140.99999999999113,-106.00000000000608,-112.99999999999955,-7.0000000000014495,-514.9999999999987,165.00000000002046,361.0000000000113,-159.9999999999966,,-233.99999999997948
2015.10.19,196.99999999999162,-131.00000000001444,-46.999999999997044,26.999999999999247,-501.000000000007,246.00000000000932,400.00000000000034,-158.00000000000125,,32.99999999998079
2015.10.19,252.99999999999213,-53.00000000001415,-33.999999999991815,89.99999999999008,-397.0000000000029,197.00000000000273,480.99999999999807,-200.00000000000284,,336.99999999997124
2015.10.19,324.9999999999975,97.9999999999981,-33.999999999991815,144.99999999999514,-381.0000000000091,127.00000000000955,439.0000000000116,-164.00000000000148,,555.0000000000094
2015.10.19,526.9999999999997,315.99999999998295,4.0000000000048885,165.9999999999995,-387.000000000004,282.0000000000107,639.9999999999961,-67.99999999999784,,1479.9999999999923
2015.10.19,534.0000000000011,326.9999999999884,24.00000000000091,34.99999999998504,-452.00000000000796,465.0000000000034,653.999999999999,-247.99999999999045,,1338.9999999999795
2015.10.19,500.9999999999959,234.99999999998522,44.00000000001114,-29.00000000001235,-447.0000000000085,544.0000000000111,487.99999999999955,-265.00000000000057,,1070.9999999999814
2015.10.19,469.99999999999267,241.00000000000233,20.000000000010232,11.999999999989797,-292.9999999999988,508.0000000000098,563.0000000000024,-227.00000000000387,,1294.0000000000043
2015.10.19,453.99999999999886,198.99999999999363,-24.999999999991473,231.99999999998778,-217.0000000000005,469.99999999999886,892.0000000000261,-84.00000000000318,,1921.0000000000102
2015.10.19,361.0000000000002,153.9999999999875,-118.99999999999977,272.99999999998994,-185.00000000000182,359.00000000000887,1005.0000000000115,-19.99999999999602,,1828.0000000000005
2015.10.19,383.0,107.99999999999699,-123.99999999999523,300.99999999999574,-131.00000000000333,322.00000000000273,1034.0000000000239,-58.9999999999975,,1834.0000000000234
2015.10.19,383.99999999999545,112.000000000001,-63.99999999999295,305.9999999999841,-101.00000000000664,347.0000000000084,1039.000000000012,-66.99999999999307,,1956.0000000000082
2015.10.19,468.9999999999972,258.99999999998704,1.0000000000047748,509.99999999998823,-80.00000000000229,479.0000000000134,1338.000000000017,-99.00000000000375,,2877.000000000002
2015.10.19,488.999999999995,274.9999999999808,-19.99999999999602,556.0000000000009,-53.999999999998494,467.00000000001296,1431.0000000000045,-120.00000000000455,,3023.9999999999955
2015.10.19,458.9999999999983,310.9999999999946,27.000000000001023,689.9999999999907,-26.000000000003798,552.0000000000209,1605.9999999999964,-108.99999999999466,,3510.0000000000036
2015.10.19,456.00000000000085,293.99999999999426,72.00000000000273,821.9999999999894,-7.0000000000014495,491.00000000001387,1617.0000000000239,-155.00000000000114,,3590.0000000000227
2015.10.19,451.0000000000014,295.99999999998516,64.99999999999773,885.9999999999868,-43.00000000000415,414.0000000000157,1705.9999999999852,-138.9999999999958,,3635.9999999999723
2015.10.19,474.9999999999921,271.99999999998334,57.00000000000216,897.9999999999987,-65.99999999999939,465.0000000000034,1832.0000000000114,-76.99999999999818,,3855.9999999999936
2015.10.19,473.99999999999665,256.99999999999613,43.00000000000637,939.9999999999853,-38.0000000000047,424.0000000000066,1851.0000000000027,-52.99999999999727,,3897.999999999992
2015.10.19,497.99999999999847,275.9999999999874,-3.0000000000001137,1051.0000000000018,-46.00000000000159,370.00000000000455,2070.0000000000164,-43.99999999999693,,4172.00000000001
2015.10.19,517.0000000000008,264.9999999999819,0.0,1054.9999999999836,-43.999999999999595,324.0000000000123,1975.0000000000157,-46.999999999997044,,4044.9999999999973
