date,GBPUSD,USDJPY,GBPAUD,empty,sum
2016.11.07,-64.99999999998174,-203.99999999999352,-160.00000000000458,,-428.9999999999799
2016.11.07,67.00000000001705,-141.9999999999959,502.9999999999868,,428.00000000000796
2016.11.07,78.00000000000028,-128.99999999999068,426.9999999999996,,376.0000000000092
2016.11.07,59.000000000009045,131.00000000000023,426.9999999999996,,617.0000000000089
2016.11.07,255.00000000000523,18.000000000000682,506.0000000000064,,779.0000000000123
2016.11.07,168.0000000000126,-26.999999999986812,469.0000000000083,,610.0000000000341
2016.11.07,167.00000000000603,-128.99999999999068,357.99999999999164,,396.000000000007
2016.11.07,195.00000000001182,-22.999999999996135,486.999999999993,,659.0000000000086
2016.11.07,51.000000000001044,103.9999999999992,221.99999999998886,,376.9999999999891
2016.11.07,-9.999999999998899,193.00000000001205,232.99999999999432,,416.0000000000075
2016.11.07,-20.999999999982144,201.00000000000762,226.99999999999943,,407.0000000000249
2016.11.07,-9.999999999998899,187.00000000001182,180.0000000000024,,357.00000000001535
2016.11.07,6.000000000017103,264.00000000001,141.99999999999767,,412.0000000000248
2016.11.07,-18.999999999991246,228.9999999999992,239.99999999999577,,450.00000000000375
2016.11.07,-251.99999999998556,452.0000000000124,-5.000000000010552,,195.00000000001629
2016.11.07,-334.9999999999964,384.00000000000034,-87.99999999999919,,-38.99999999999527
2016.11.07,-308.9999999999815,389.00000000001,-95.00000000000064,,-14.999999999972161
2016.11.07,-320.9999999999935,428.0000000000115,-174.00000000000747,,-66.99999999998951
2016.11.07,-413.99999999998107,412.00000000000614,-229.99999999999687,,-231.9999999999718
2016.11.07,-522.9999999999845,403.0000000000058,-537.0000000000097,,-656.9999999999884
2016.11.07,-557.9999999999918,439.00000000000716,-699.0000000000052,,-817.9999999999899
2016.11.07,-690.9999999999972,412.00000000000614,-819.9999999999985,,-1098.9999999999895
2016.11.07,-707.9999999999975,566.0000000000025,-737.0000000000099,,-879.0000000000049
2016.11.07,-684.9999999999801,554.000000000002,-652.9999999999925,,-783.9999999999706
2016.11.07,-753.9999999999881,428.0000000000115,-719.000000000003,,-1044.9999999999795
2016.11.07,-418.9999999999916,455.0000000000125,-346.0000000000019,,-309.99999999998096
2016.11.07,-423.99999999997993,410.0000000000108,-341.99999999999784,,-355.999999999967
2016.11.07,-434.000000000001,349.00000000000375,-287.9999999999994,,-372.99999999999665
2016.11.07,-405.9999999999952,284.000000000006,-262.00000000000665,,-383.99999999999585
2016.11.07,-364.9999999999931,311.00000000000705,-303.0000000000088,,-356.9999999999949
2016.11.07,-351.99999999999676,309.0000000000117,-333.0000000000055,,-375.99999999999056
2016.11.07,-354.9999999999942,364.0000000000043,-421.0000000000047,,-411.9999999999946
2016.11.07,-446.9999999999974,386.0000000000099,-801.0000000000073,,-861.9999999999948
2016.11.07,-727.9999999999953,426.00000000000193,-1178.9999999999968,,-1480.9999999999902
2016.11.07,-773.0000000000015,508.0000000000098,-1249.9999999999955,,-1514.9999999999873
2016.11.07,-770.9999999999884,469.0000000000083,-1088.0,,-1389.99999999998
2016.11.07,-674.9999999999811,570.0000000000074,-991.0000000000085,,-1095.9999999999823
2016.11.07,-574.9999999999922,587.0000000000033,-975.9999999999991,,-963.999999999988
2016.11.07,-708.9999999999818,572.0000000000027,-1153.000000000004,,-1289.9999999999832
2016.11.07,-739.9999999999851,453.00000000000296,-1170.0000000000043,,-1456.9999999999864
2016.11.07,-725.9999999999823,456.00000000000307,-1286.9999999999936,,-1556.9999999999727
2016.11.07,-693.9999999999947,528.0000000000058,-1283.0000000000118,,-1449.0000000000007
2016.11.07,-634.9999999999856,525.0000000000057,-1444.000000000001,,-1553.999999999981
2016.11.07,-681.9999999999826,570.0000000000074,-1456.9999999999973,,-1568.9999999999725
2016.11.07,-583.0000000000002,506.0000000000002,-1353.000000000004,,-1430.000000000004
2016.11.07,-543.999999999989,483.0000000000041,-1324.9999999999984,,-1385.9999999999832
2016.11.07,-591.9999999999925,509.00000000000034,-1575.9999999999995,,-1658.9999999999918
2016.11.07,-619.9999999999983,493.9999999999998,-1622.9999999999966,,-1748.999999999995
2016.11.08,-681.9999999999826,469.0000000000083,-1804.0000000000057,,-2016.99999999998
2016.11.08,-618.9999999999918,478.00000000000864,-1505.0000000000007,,-1645.9999999999839
2016.11.08,-695.9999999999856,546.0000000000065,-1594.0000000000066,,-1743.9999999999857
2016.11.08,-665.9999999999889,468.0000000000035,-1407.0000000000027,,-1604.9999999999882
2016.11.08,-617.9999999999852,444.0000000000026,-1476.999999999995,,-1650.9999999999777
2016.11.08,-624.9999999999867,473.0000000000132,-1279.000000000008,,-1430.9999999999814
2016.11.08,-662.9999999999914,468.0000000000035,-1222.000000000012,,-1417.0
2016.11.08,-656.9999999999965,368.9999999999998,-1192.9999999999995,,-1480.9999999999964
2016.11.08,-647.9999999999819,429.00000000000205,-1117.0000000000125,,-1335.9999999999923
2016.11.08,-681.9999999999826,375.0,-1079.0000000000077,,-1385.9999999999905
2016.11.08,-668.9999999999862,329.00000000000773,-1079.999999999992,,-1419.9999999999704
2016.11.08,-670.9999999999993,444.0000000000026,-1136.0000000000036,,-1363.0000000000005
2016.11.08,-680.9999999999983,461.00000000001273,-1208.9999999999934,,-1428.999999999979
2016.11.08,-705.9999999999844,445.0000000000074,-1174.9999999999927,,-1435.9999999999698
2016.11.08,-696.999999999992,444.0000000000026,-1228.0000000000068,,-1480.9999999999964
2016.11.08,-645.999999999991,359.00000000000887,-1171.000000000011,,-1457.9999999999932
2016.11.08,-594.99999999999,367.00000000000443,-1102.000000000003,,-1329.9999999999886
2016.11.08,-588.9999999999951,391.00000000000534,-1036.999999999999,,-1234.9999999999889
2016.11.08,-556.9999999999853,373.00000000000466,-937.00000000001,,-1120.9999999999907
2016.11.08,-412.9999999999967,398.00000000001035,-926.0000000000045,,-940.9999999999909
2016.11.08,-314.99999999999864,442.0000000000073,-815.0000000000101,,-688.0000000000015
2016.11.08,-258.99999999998704,457.00000000000784,-883.0000000000116,,-684.9999999999908
2016.11.08,-363.9999999999866,513.0000000000052,-950.0000000000064,,-800.9999999999877
2016.11.08,-373.99999999998545,515.0000000000006,-909.0000000000042,,-767.9999999999891
2016.11.08,-471.9999999999835,529.0000000000106,-923.0000000000072,,-865.9999999999801
2016.11.08,-590.0000000000016,553.0000000000115,-968.0000000000133,,-1005.0000000000034
2016.11.08,-523.9999999999911,624.0000000000094,-929.000000000002,,-828.9999999999837
2016.11.08,-536.9999999999875,678.0000000000115,-852.9999999999926,,-711.9999999999686
2016.11.08,-757.999999999992,796.0000000000065,-1097.999999999999,,-1059.9999999999845
2016.11.08,-744.9999999999957,754.0000000000049,-1163.000000000003,,-1153.9999999999936
2016.11.08,-731.9999999999993,755.0000000000097,-1324.9999999999984,,-1301.9999999999882
2016.11.08,-785.9999999999978,755.0000000000097,-1442.00000000001,,-1472.9999999999982
2016.11.08,-953.9999999999882,762.0000000000005,-1658.0000000000039,,-1849.9999999999916
2016.11.08,-885.9999999999868,733.0000000000041,-1588.999999999996,,-1741.9999999999786
2016.11.08,-841.9999999999872,599.0000000000038,-1422.9999999999966,,-1665.99999999998
2016.11.08,-705.0000000000001,728.0000000000086,-1547.0000000000095,,-1524.000000000001
2016.11.08,-611.9999999999903,788.0000000000109,-1574.9999999999932,,-1398.9999999999727
2016.11.08,-881.9999999999828,954.0000000000077,-2027.000000000001,,-1954.999999999976
2016.11.08,-923.9999999999915,1014.00000000001,-2211.999999999992,,-2121.999999999973
2016.11.08,-884.9999999999802,1105.000000000004,-2205.999999999997,,-1985.999999999973
2016.11.08,-678.0000000000008,955.0000000000125,-1988.000000000012,,-1711.0000000000005
2016.11.08,-716.9999999999899,1136.00000000001,-2103.9999999999945,,-1684.9999999999745
2016.11.08,-690.9999999999972,1044.0000000000111,-2086.9999999999945,,-1733.9999999999804
2016.11.08,-617.9999999999852,978.0000000000086,-2143.000000000006,,-1782.9999999999825
2016.11.08,-691.9999999999815,1041.000000000011,-2523.9999999999927,,-2174.999999999963
2016.11.08,-892.9999999999883,1059.0000000000118,-2855.999999999992,,-2689.999999999968
2016.11.08,-913.9999999999926,1103.0000000000086,-3015.0000000000123,,-2825.9999999999964
2016.11.08,-851.0000000000017,1127.0000000000095,-2939.0000000000027,,-2662.999999999995
2016.11.09,-897.9999999999987,1155.0000000000011,-2737.000000000012,,-2480.0000000000095
2016.11.09,-906.9999999999911,1109.0000000000089,-2597.000000000005,,-2394.9999999999873
2016.11.09,-966.0000000000002,1096.0000000000036,-2601.999999999993,,-2471.99999999999
2016.11.09,-950.9999999999908,998.0000000000047,-2519.0000000000045,,-2471.999999999991
2016.11.09,-752.9999999999815,502.00000000000955,-2361.000000000013,,-2611.999999999985
2016.11.09,-933.9999999999905,385.0000000000051,-2927.9999999999973,,-3476.9999999999827
2016.11.09,-1032.999999999995,915.0000000000063,-2953.0000000000055,,-3070.999999999994
2016.11.09,-822.9999999999959,443.00000000001205,-2391.00000000001,,-2770.9999999999936
2016.11.09,-723.9999999999914,-1942.9999999999977,-1812.999999999998,,-4479.999999999987
2016.11.09,-362.99999999998,-1876.9999999999955,-685.0000000000023,,-2924.9999999999777
2016.11.09,-441.99999999998687,-2509.999999999991,-631.0000000000038,,-3582.9999999999814
2016.11.09,57.00000000001815,-2469.999999999999,961.9999999999961,,-1450.9999999999848
2016.11.09,199.00000000001583,-2331.9999999999936,1221.9999999999898,,-910.999999999988
2016.11.09,190.00000000000128,-2753.0,1212.9999999999975,,-1350.0000000000011
2016.11.09,492.0000000000035,-2776.999999999987,2085.0000000000036,,-199.99999999997954
2016.11.09,452.00000000000796,-2449.9999999999886,1970.000000000005,,-27.99999999997567
2016.11.09,161.00000000001114,-2305.9999999999973,1025.9999999999936,,-1118.9999999999927
2016.11.09,-64.99999999998174,-2056.999999999988,941.9999999999984,,-1179.9999999999716
2016.11.09,-295.99999999998516,-1769.999999999996,516.0000000000053,,-1549.9999999999754
2016.11.09,-685.9999999999866,-1691.9999999999932,-703.9999999999935,,-3081.9999999999736
2016.11.09,-1032.999999999995,-847.999999999999,-1052.9999999999927,,-2933.999999999987
2016.11.09,-568.9999999999973,-791.9999999999874,-127.00000000001043,,-1487.999999999995
2016.11.09,-609.9999999999994,-725.9999999999991,-419.9999999999982,,-1755.9999999999968
2016.11.09,-784.9999999999912,-712.9999999999939,-598.0000000000097,,-2095.9999999999945
2016.11.09,-759.999999999983,-857.9999999999899,-583.0000000000002,,-2200.9999999999727
2016.11.09,-537.9999999999941,-957.9999999999984,-266.999999999995,,-1762.9999999999875
2016.11.09,-234.99999999998522,-944.9999999999932,-53.999999999998494,,-1233.9999999999768
2016.11.09,-261.0000000000001,-916.9999999999874,-273.0000000000121,,-1450.9999999999995
2016.11.09,-451.99999999998573,-822.9999999999933,-597.0000000000031,,-1871.9999999999823
2016.11.09,-613.9999999999812,-640.0000000000006,-896.9999999999923,,-2150.999999999974
2016.11.09,-927.9999999999955,-292.99999999999216,-1164.0000000000095,,-2384.9999999999973
2016.11.09,-937.9999999999944,-287.9999999999967,-943.000000000005,,-2168.9999999999964
2016.11.09,-986.9999999999824,-160.99999999998715,-1239.0000000000123,,-2386.999999999982
2016.11.09,-947.9999999999933,193.00000000001205,-1339.0000000000014,,-2093.9999999999827
2016.11.09,-818.9999999999919,352.00000000000387,-543.0000000000045,,-1009.9999999999926
2016.11.09,-729.9999999999862,399.0000000000009,-290.00000000001245,,-620.9999999999977
2016.11.09,-180.99999999998673,528.0000000000058,533.99999999999,,881.0000000000091
2016.11.09,-12.999999999996348,698.0000000000075,381.99999999999346,,1067.0000000000045
2016.11.09,-222.99999999999542,867.0000000000044,368.9999999999971,,1013.0000000000061
2016.11.09,-418.9999999999916,1181.0000000000116,458.00000000000284,,1220.0000000000227
2016.11.09,-539.999999999985,1379.000000000005,336.00000000000296,,1175.000000000023
2016.11.09,-461.99999999998465,1638.0000000000052,560.9999999999893,,1737.0000000000098
2016.11.09,-430.9999999999814,1677.0000000000068,624.9999999999867,,1871.0000000000123
2016.11.09,-331.999999999999,1711.0000000000127,500.9999999999959,,1880.0000000000095
2016.11.09,-228.99999999999034,1750.0,229.99999999999687,,1751.0000000000064
2016.11.09,-346.9999999999862,1777.000000000001,116.99999999998934,,1547.000000000004
2016.11.09,-354.9999999999942,1842.000000000013,116.99999999998934,,1604.000000000008
2016.11.09,-802.9999999999982,1696.0000000000123,92.99999999998754,,986.0000000000016
2016.11.10,-541.9999999999981,1673.0000000000018,38.0000000000047,,1169.0000000000084
2016.11.10,-451.99999999998573,1599.0000000000036,60.99999999999994,,1208.000000000018
2016.11.10,-453.99999999999886,1673.0000000000018,336.00000000000296,,1555.000000000006
2016.11.10,-473.99999999999665,1786.0000000000014,313.99999999999204,,1625.9999999999968
2016.11.10,-396.9999999999807,1624.0000000000095,290.9999999999968,,1518.0000000000257
2016.11.10,-286.99999999999284,1578.000000000003,167.9999999999904,,1459.0000000000005
2016.11.10,-478.999999999985,1533.0000000000014,-123.00000000000644,,931.0000000000099
2016.11.10,-576.9999999999831,1279.0000000000105,-249.99999999999466,,452.00000000003274
2016.11.10,-605.9999999999955,1053.0000000000114,-280.0000000000136,,167.00000000000233
2016.11.10,-451.0000000000014,990.9999999999997,-31.000000000003247,,508.99999999999494
2016.11.10,-505.99999999998425,1182.0000000000023,-137.00000000000932,,539.0000000000086
2016.11.10,-435.9999999999919,1083.0000000000127,-124.00000000001299,,523.0000000000078
2016.11.10,-556.9999999999853,1262.0000000000005,-276.00000000000955,,429.00000000000557
2016.11.10,-515.9999999999832,1376.0000000000048,-313.99999999999204,,546.0000000000296
2016.11.10,-487.99999999999955,1573.0000000000075,-249.00000000001032,,835.9999999999976
2016.11.10,-496.99999999999187,1292.0000000000016,-336.00000000000296,,459.0000000000068
2016.11.10,-409.99999999999926,1210.000000000008,-307.00000000001285,,492.9999999999958
2016.11.10,-490.999999999997,1233.000000000004,-351.0000000000124,,390.99999999999466
2016.11.10,-417.0000000000007,1304.000000000002,-313.99999999999204,,573.0000000000093
2016.11.10,-297.9999999999983,1406.000000000006,-344.00000000001097,,763.9999999999968
2016.11.10,-261.0000000000001,1516.0000000000055,-1069.9999999999932,,185.00000000001228
2016.11.10,-210.99999999998343,1737.000000000009,-1032.0000000000107,,494.000000000015
2016.11.10,-447.99999999998175,1733.000000000004,-1137.9999999999945,,147.00000000002774
2016.11.10,-657.9999999999808,1941.0000000000025,-1185.9999999999982,,97.00000000002365
2016.11.10,-790.0000000000018,2204.0000000000077,-1890.9999999999982,,-476.99999999999227
2016.11.10,-783.0000000000003,2387.0000000000005,-2039.9999999999973,,-435.99999999999727
2016.11.10,-713.9999999999924,2637.0000000000005,-1617.0000000000018,,306.00000000000637
2016.11.10,-634.9999999999856,2356.999999999999,-1253.9999999999995,,468.0000000000141
2016.11.10,-466.9999999999952,2747.0,-652.9999999999925,,1627.000000000012
2016.11.10,-505.99999999998425,2684.000000000012,52.000000000007596,,2230.0000000000355
2016.11.10,-509.99999999998823,2639.00000000001,591.0000000000082,,2720.00000000003
2016.11.10,-329.99999999998585,2501.0000000000045,472.00000000000574,,2643.0000000000246
2016.11.10,-177.99999999998929,2680.000000000007,899.9999999999897,,3402.0000000000073
2016.11.10,-15.999999999993797,2784.000000000006,1618.0000000000084,,4386.000000000021
2016.11.10,23.00000000001745,2382.000000000005,2058.000000000004,,4463.000000000026
2016.11.10,-46.999999999997044,2278.000000000006,1929.9999999999873,,4160.999999999996
2016.11.10,232.00000000000998,2464.0000000000127,2618.9999999999936,,5315.000000000016
2016.11.10,539.0000000000006,2567.0000000000073,2658.999999999989,,5764.999999999996
2016.11.10,630.0000000000194,2490.9999999999995,2595.999999999998,,5717.000000000017
2016.11.10,638.0000000000052,2507.000000000005,2377.9999999999914,,5523.000000000002
2016.11.10,719.000000000003,2648.0000000000105,2516.9999999999914,,5884.0000000000055
2016.11.10,806.0000000000178,2574.0000000000123,2438.9999999999914,,5819.000000000022
2016.11.10,964.0000000000093,2657.000000000011,2550.9999999999923,,6172.000000000013
2016.11.10,892.0000000000039,2766.0000000000055,2578.999999999998,,6237.000000000007
2016.11.10,962.0000000000184,2843.0000000000036,2817.0000000000027,,6622.000000000025
2016.11.10,845.0000000000068,2909.000000000006,2866.9999999999973,,6621.00000000001
2016.11.10,829.0000000000131,2883.00000000001,2886.999999999995,,6599.000000000018
2016.11.10,877.0000000000166,2825.0000000000027,2777.999999999992,,6480.000000000011
2016.11.11,851.0000000000017,2711.0000000000127,2682.000000000007,,6244.000000000022
2016.11.11,796.0000000000189,2693.000000000012,2661.999999999987,,6151.000000000018
2016.11.11,851.0000000000017,2818.000000000012,2726.0000000000064,,6395.00000000002
2016.11.11,861.0000000000007,2829.0000000000077,2734.9999999999986,,6425.000000000007
2016.11.11,806.0000000000178,2783.0000000000014,2709.99999999999,,6299.000000000009
2016.11.11,821.000000000005,2698.0000000000073,2892.0000000000055,,6411.000000000018
2016.11.11,725.0000000000201,2522.0000000000055,2939.9999999999873,,6187.000000000013
2016.11.11,691.0000000000193,2639.00000000001,2905.000000000002,,6235.000000000031
2016.11.11,787.0000000000043,2297.0000000000114,3068.000000000004,,6152.00000000002
2016.11.11,975.0000000000148,2285.000000000011,3516.9999999999923,,6777.000000000018
2016.11.11,997.0000000000034,2350.999999999999,3249.9999999999973,,6598.0
2016.11.11,938.0000000000166,2518.000000000001,3151.999999999999,,6608.000000000016
2016.11.11,983.0000000000006,2390.0000000000005,2686.999999999995,,6059.999999999996
2016.11.11,1005.0000000000115,2456.000000000003,2807.000000000004,,6268.000000000018
2016.11.11,1035.0000000000082,2493.000000000009,2848.000000000006,,6376.000000000024
2016.11.11,1046.0000000000136,2517.00000000001,2736.9999999999895,,6300.000000000013
2016.11.11,1084.0000000000182,2434.000000000012,2763.0000000000045,,6281.000000000035
2016.11.11,1016.0000000000169,2445.0000000000073,2641.9999999999886,,6103.000000000013
2016.11.11,1089.0000000000066,2456.000000000003,2828.9999999999927,,6374.000000000003
2016.11.11,1106.000000000007,2509.0000000000005,3024.9999999999886,,6639.999999999996
2016.11.11,975.0000000000148,2685.0000000000023,3292.9999999999905,,6953.000000000007
2016.11.11,1083.0000000000118,2551.000000000002,3360.0000000000073,,6994.000000000021
2016.11.11,1575.0000000000152,2308.000000000007,3995.9999999999995,,7879.000000000022
2016.11.11,1608.0000000000093,2328.0000000000027,4117.999999999999,,8054.000000000011
2016.11.11,1946.0000000000032,2154.0000000000105,4492.999999999992,,8593.000000000005
2016.11.11,1602.0000000000146,2063.0000000000023,4502.000000000006,,8167.000000000024
2016.11.11,1693.0000000000111,2202.0000000000123,4441.000000000006,,8336.00000000003
2016.11.11,1566.0000000000007,2260.000000000005,4444.000000000004,,8270.00000000001
2016.11.11,1516.0000000000061,2250.0,4248.999999999992,,8014.999999999998
2016.11.11,1668.0000000000027,2280.000000000001,4045.999999999994,,7993.999999999998
2016.11.11,1714.0000000000155,2353.0000000000086,4035.999999999995,,8103.000000000019
2016.11.11,1585.9999999999986,2383.00000000001,4213.0,,8182.000000000009
2016.11.11,1587.000000000005,2372.0,4224.99999999999,,8183.9999999999945
2016.11.11,1540.000000000008,2353.999999999999,4276.999999999997,,8171.000000000005
2016.11.11,1397.0000000000039,2454.0000000000077,4848.000000000008,,8699.00000000002
2016.11.11,1069.0000000000089,2522.0000000000055,4492.000000000007,,8083.000000000022
2016.11.11,1036.999999999999,2602.0000000000036,4659.999999999997,,8299.0
2016.11.11,1149.0,2583.0000000000127,4631.999999999992,,8364.000000000004
2016.11.11,1333.0000000000064,2673.000000000002,4759.000000000002,,8765.000000000011
