date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,empty,sum
2021.06.21,-61.99999999998429,62.000000000006494,-136.99999999999824,225.00000000002274,170.00000000001592,-60.99999999999994,206.99999999999363,146.0000000000008,,550.0000000000571
2021.06.21,-53.999999999998494,-48.99999999998794,-271.9999999999945,17.00000000002433,254.0000000000191,-327.99999999999494,226.99999999998965,169.00000000001114,,-35.99999999993162
2021.06.21,117.00000000001154,155.00000000001623,-246.99999999999721,123.00000000001887,217.00000000001296,-356.00000000000074,341.99999999999875,190.00000000001194,,541.0000000000723
2021.06.21,130.0000000000079,209.00000000001472,-234.00000000000088,192.00000000000728,257.000000000005,-249.99999999999466,351.99999999998965,316.0000000000025,,972.0000000000315
2021.06.21,147.00000000000824,251.00000000000122,-215.99999999999397,280.00000000000114,302.99999999999727,-222.99999999999542,378.0000000000001,353.00000000000864,,1273.0000000000273
2021.06.21,87.00000000001484,243.99999999999977,-221.99999999999997,233.0000000000041,276.00000000001046,-217.0000000000005,344.99999999999886,341.0000000000082,,1087.0000000000357
2021.06.21,174.00000000000747,223.00000000001762,-208.99999999999253,277.00000000001523,293.00000000000637,-147.00000000000824,401.9999999999868,386.0000000000099,,1399.0000000000427
2021.06.21,221.00000000000452,274.00000000001864,-168.99999999999693,392.00000000002433,326.0000000000218,-12.000000000012001,459.99999999999375,426.00000000000193,,1918.000000000056
2021.06.21,162.00000000001768,228.00000000000597,-176.99999999999383,252.00000000000955,223.0000000000132,46.999999999997044,368.9999999999998,371.0000000000093,,1475.0000000000587
2021.06.21,53.999999999998494,209.00000000001472,-181.9999999999933,77.0000000000266,78.00000000000296,-29.999999999996696,256.0000000000002,290.00000000000625,,752.0000000000592
2021.06.21,197.00000000000273,162.00000000001768,-215.99999999999397,19.000000000005457,76.99999999999818,329.99999999998585,301.9999999999925,398.00000000001035,,1269.0000000000186
2021.06.21,126.0000000000039,176.00000000002058,-200.99999999999562,-26.999999999986812,19.000000000005457,363.9999999999866,237.99999999999955,319.0000000000026,,1014.0000000000363
2021.06.21,-36.999999999998145,74.0000000000185,-240.99999999999122,-439.9999999999977,-274.0000000000009,174.00000000000747,-31.00000000000591,14.000000000010004,,-760.9999999999579
2021.06.21,-100.99999999999554,71.00000000002105,-254.99999999999412,-560.9999999999786,-354.99999999998977,195.9999999999962,-106.99999999999932,-67.99999999999784,,-1179.9999999999382
2021.06.21,-136.99999999998712,60.99999999999994,-278.00000000000045,-585.9999999999843,-346.00000000000364,82.00000000000429,-149.0000000000009,-121.99999999999989,,-1474.9999999999718
2021.06.21,-93.99999999999409,128.000000000017,-287.9999999999994,-501.9999999999811,-258.99999999998613,31.999999999987594,-109.00000000000887,-47.99999999998761,,-1139.9999999999527
2021.06.21,-180.0000000000024,123.00000000000644,-267.99999999999045,-452.99999999997453,-243.99999999999977,-62.000000000006494,-141.00000000000534,-106.99999999999932,,-1331.999999999972
2021.06.21,-130.99999999999224,133.00000000000534,-252.99999999999213,-309.99999999997385,-144.9999999999818,45.99999999999049,-80.0000000000125,23.000000000010346,,-716.9999999999465
2021.06.21,48.000000000003595,121.99999999999989,-282.99999999999994,-137.9999999999768,49.000000000006594,170.00000000000347,122.99999999999045,171.00000000000648,,262.0000000000337
2021.06.21,-7.0000000000014495,162.00000000001768,-235.99999999999176,-151.9999999999868,-27.999999999991587,-9.999999999998899,35.99999999998715,58.000000000006935,,-176.9999999999588
2021.06.21,-209.9999999999991,247.00000000001944,-227.99999999999488,-187.99999999998818,-76.99999999999818,-104.99999999999955,-41.00000000001103,17.000000000010118,,-584.9999999999613
2021.06.21,-43.999999999999595,274.00000000001864,-198.99999999999363,184.00000000002592,197.00000000000273,-36.999999999998145,115.99999999999966,177.0000000000067,,668.0000000000623
2021.06.21,-24.000000000001798,289.0000000000059,-225.99999999999287,162.00000000000614,213.99999999999864,-249.99999999999466,110.99999999999,105.00000000000398,,381.00000000001535
2021.06.21,39.00000000001125,251.00000000000122,-234.99999999999633,132.000000000005,207.00000000002206,-164.00000000000858,93.99999999999409,108.00000000000409,,432.0000000000328
2021.06.21,267.0000000000172,551.0000000000126,-66.99999999999484,696.0000000000264,430.0000000000068,109.99999999998789,403.99999999999636,402.000000000001,,2793.0000000000537
2021.06.21,337.0000000000095,562.0000000000181,-81.9999999999932,706.0000000000173,465.0000000000034,24.999999999986144,451.9999999999982,402.000000000001,,2867.00000000004
2021.06.21,299.00000000000483,552.0000000000191,-83.9999999999952,685.0000000000023,449.0000000000123,-124.00000000001299,435.99999999999284,357.00000000001353,,2570.000000000037
2021.06.21,368.00000000001273,600.0000000000006,-19.999999999997797,799.0000000000066,455.0000000000125,-12.999999999996348,481.9999999999993,434.0000000000117,,3105.000000000049
2021.06.21,375.0000000000142,663.0000000000135,15.00000000000945,823.0000000000075,415.00000000002046,133.00000000000534,472.999999999999,441.0000000000025,,3338.0000000000728
2021.06.21,408.00000000000836,565.0000000000155,-23.999999999990695,751.0000000000048,417.0000000000016,69.9999999999923,491.9999999999902,449.0000000000123,,3128.000000000034
2021.06.21,402.9999999999978,585.0000000000133,4.000000000004,767.0000000000243,385.0000000000193,59.99999999999339,524.9999999999915,427.0000000000067,,3156.0000000000505
2021.06.21,501.0000000000181,559.0000000000206,-26.999999999999247,768.0000000000007,431.0000000000116,-58.000000000002494,581.9999999999936,380.00000000000966,,3136.0000000000528
2021.06.21,619.9999999999983,662.000000000007,31.000000000003247,1072.0000000000027,608.0000000000041,68.00000000000139,714.9999999999892,516.0000000000053,,4292.000000000011
2021.06.21,703.0000000000092,624.0000000000023,-5.999999999994898,1150.0000000000057,730.9999999999945,-15.00000000000945,792.9999999999922,577.0000000000124,,4557.000000000012
