date,AUDUSD,NZDCHF,EURNZD,empty,sum
2018.07.17,-100.99999999999554,-404.99999999999983,-1212.9999999999975,,-1718.9999999999927
2018.07.17,-95.99999999999609,-330.0000000000081,-1153.9999999999884,,-1579.9999999999925
2018.07.17,-109.00000000000354,-326.9999999999995,-1070.9999999999998,,-1507.0000000000027
2018.07.17,-80.99999999999774,-321.0000000000046,-1075.9999999999882,,-1477.9999999999905
2018.07.17,-63.99999999999739,-226.99999999999943,-1096.9999999999925,,-1387.9999999999893
2018.07.17,54.999999999993946,-190.00000000000128,-995.9999999999969,,-1131.0000000000043
2018.07.17,60.00000000000449,-165.9999999999995,-964.9999999999936,,-1070.9999999999886
2018.07.17,95.00000000000064,-174.00000000000747,-1012.9999999999973,,-1092.000000000004
2018.07.17,110.99999999999443,-169.00000000000804,-995.9999999999969,,-1054.0000000000105
2018.07.17,112.99999999999643,-136.00000000000279,-983.0000000000006,,-1006.0000000000069
2018.07.17,190.00000000000128,-79.00000000000685,-845.0000000000068,,-734.0000000000124
2018.07.17,192.00000000000327,-68.00000000000139,-785.9999999999978,,-661.9999999999959
2018.07.17,144.99999999999514,-46.00000000000159,-731.9999999999993,,-633.0000000000058
2018.07.17,227.99999999999488,-126.99999999999933,-717.9999999999964,,-617.0000000000008
2018.07.17,200.00000000000017,-182.00000000000438,-868.000000000002,,-850.0000000000063
2018.07.17,209.9999999999991,-204.00000000000418,-1004.0000000000049,,-998.00000000001
2018.07.17,251.99999999999667,-192.99999999999872,-1024.0000000000027,,-965.0000000000048
2018.07.17,285.00000000000193,-143.9999999999997,-943.000000000005,,-802.0000000000027
2018.07.17,336.00000000000296,-106.00000000000608,-869.999999999993,,-639.9999999999961
2018.07.17,285.00000000000193,-143.9999999999997,-882.9999999999893,,-741.999999999987
2018.07.17,297.9999999999983,-162.0000000000066,-978.9999999999966,,-843.0000000000049
2018.07.17,270.0000000000036,-182.99999999999983,-1018.0000000000077,,-931.000000000004
2018.07.17,270.99999999999903,-140.0000000000068,-886.000000000009,,-755.0000000000167
2018.07.17,282.0000000000045,-135.00000000000733,-876.0000000000101,,-729.000000000013
2018.07.17,282.0000000000045,-145.00000000000622,-872.9999999999905,,-735.9999999999922
2018.07.17,292.00000000000335,-174.00000000000747,-971.9999999999951,,-853.9999999999992
2018.07.18,297.00000000000284,-184.00000000000637,-1123.9999999999916,,-1010.9999999999951
2018.07.18,292.9999999999988,-164.00000000000858,-991.9999999999928,,-863.0000000000026
2018.07.18,312.00000000000114,-143.9999999999997,-856.9999999999967,,-688.9999999999952
2018.07.18,319.0000000000026,-129.00000000000134,-804.9999999999891,,-614.9999999999878
2018.07.18,361.9999999999957,-92.99999999999864,-736.0000000000033,,-467.00000000000625
2018.07.18,360.0000000000048,-108.00000000000809,-737.0000000000099,,-485.0000000000132
2018.07.18,353.99999999999875,-175.00000000000293,-886.9999999999934,,-707.9999999999976
2018.07.18,324.9999999999975,-206.00000000000617,-970.0000000000042,,-851.0000000000128
2018.07.18,299.00000000000483,-221.00000000000452,-1019.9999999999986,,-941.9999999999983
2018.07.18,226.99999999999943,-195.00000000000074,-957.0000000000078,,-925.0000000000091
2018.07.18,282.99999999999994,-201.00000000000674,-909.0000000000042,,-827.000000000011
2018.07.18,290.00000000000136,-217.0000000000005,-991.0000000000085,,-918.0000000000077
2018.07.18,312.00000000000114,-220.00000000000907,-970.0000000000042,,-878.0000000000122
2018.07.18,322.9999999999955,-229.00000000000142,-985.999999999998,,-892.0000000000039
2018.07.18,339.99999999999585,-234.00000000000088,-1035.9999999999925,,-929.9999999999975
2018.07.18,373.99999999999653,-187.00000000000384,-941.9999999999984,,-755.0000000000057
2018.07.18,383.99999999999545,-190.00000000000128,-940.9999999999918,,-746.9999999999976
2018.07.18,463.0000000000023,-155.00000000000514,-859.9999999999941,,-551.9999999999969
2018.07.18,524.9999999999977,-118.00000000000699,-777.9999999999898,,-370.99999999999903
2018.07.18,622.9999999999958,-104.99999999999955,-655.0000000000056,,-137.00000000000932
2018.07.18,629.9999999999973,-104.00000000000409,-642.9999999999936,,-117.00000000000045
2018.07.18,615.9999999999943,-104.99999999999955,-726.9999999999887,,-215.99999999999397
2018.07.18,649.999999999995,-89.00000000000574,-831.9999999999883,,-270.999999999999
2018.07.18,634.0000000000013,-63.00000000000195,-791.9999999999927,,-220.9999999999934
2018.07.18,582.0000000000048,-91.00000000000774,-903.9999999999937,,-412.9999999999967
2018.07.18,573.0000000000013,-60.00000000000449,-914.9999999999991,,-402.0000000000023
2018.07.18,546.000000000002,-17.000000000000348,-957.9999999999922,,-428.99999999999045
2018.07.18,605.0,-29.000000000001247,-1069.0000000000089,,-493.0000000000101
2018.07.18,578.9999999999961,4.999999999999449,-998.9999999999943,,-414.99999999999875
2018.07.18,598.999999999994,-18.0000000000069,-1156.0000000000014,,-575.0000000000143
2018.07.18,624.9999999999977,2.000000000002,-1141.9999999999986,,-514.9999999999989
2018.07.18,556.0000000000009,-48.000000000003595,-1221.0000000000055,,-713.0000000000082
2018.07.18,502.00000000000244,-75.00000000000284,-1265.9999999999893,,-838.9999999999898
2018.07.18,471.99999999999466,-119.00000000000244,-1249.9999999999955,,-897.0000000000032
2018.07.18,495.000000000001,-136.00000000000279,-1177.9999999999902,,-818.999999999992
2018.07.18,378.999999999996,-197.99999999999818,-1178.9999999999968,,-997.999999999999
2018.07.18,293.99999999999426,-187.00000000000384,-1245.0000000000073,,-1138.0000000000168
2018.07.18,249.99999999999466,-204.99999999999963,-1297.999999999999,,-1253.000000000004
2018.07.18,136.00000000000279,-287.9999999999994,-1462.0000000000077,,-1614.0000000000043
2018.07.18,143.9999999999997,-279.00000000000705,-1418.9999999999925,,-1553.9999999999998
2018.07.18,109.99999999999899,-284.0000000000065,-1465.9999999999895,,-1639.999999999997
2018.07.18,104.99999999999955,-282.0000000000045,-1475.000000000004,,-1652.000000000009
2018.07.18,126.0000000000039,-291.0000000000079,-1536.9999999999884,,-1701.9999999999925
2018.07.18,136.00000000000279,-292.00000000000335,-1534.9999999999975,,-1690.9999999999982
2018.07.18,148.0000000000037,-273.000000000001,-1495.0000000000018,,-1619.999999999999
2018.07.18,166.99999999999494,-243.99999999999977,-1495.0000000000018,,-1572.0000000000066
2018.07.18,173.00000000000094,-248.00000000000378,-1520.0000000000102,,-1595.0000000000132
2018.07.18,175.00000000000293,-214.00000000000307,-1530.9999999999934,,-1569.9999999999936
2018.07.19,188.9999999999947,-226.99999999999943,-1591.9999999999934,,-1629.9999999999982
2018.07.19,207.00000000000162,-233.00000000000543,-1527.9999999999961,,-1554.0
2018.07.19,195.9999999999962,-213.00000000000762,-1479.0000000000082,,-1496.0000000000196
2018.07.19,182.00000000000438,-219.00000000000253,-1461.0000000000011,,-1497.9999999999993
2018.07.19,180.0000000000024,-211.00000000000563,-1453.9999999999998,,-1485.000000000003
2018.07.19,180.0000000000024,-209.9999999999991,-1436.9999999999993,,-1466.999999999996
2018.07.19,114.99999999999844,-224.000000000002,-1472.999999999991,,-1581.9999999999945
2018.07.19,104.99999999999955,-236.00000000000287,-1482.99999999999,,-1613.9999999999934
2018.07.19,116.00000000000499,-209.00000000000364,-1391.0000000000089,,-1484.0000000000075
2018.07.19,-236.00000000000287,-285.00000000000193,-1621.9999999999902,,-2142.999999999995
2018.07.19,-175.00000000000293,-213.00000000000762,-1475.000000000004,,-1863.0000000000146
2018.07.19,-104.99999999999955,-206.00000000000617,-1444.000000000001,,-1755.0000000000066
2018.07.19,-97.00000000000264,-175.00000000000293,-1319.0000000000034,,-1591.000000000009
2018.07.19,-126.99999999999933,-177.00000000000495,-1235.0000000000084,,-1539.0000000000127
2018.07.19,-82.00000000000429,-148.0000000000037,-1161.9999999999964,,-1392.0000000000043
2018.07.19,-51.000000000001044,-126.0000000000039,-1141.9999999999986,,-1319.0000000000036
2018.07.19,-24.000000000001798,-151.00000000000114,-1178.9999999999968,,-1353.9999999999998
2018.07.19,26.000000000003798,-119.00000000000244,-1117.9999999999968,,-1210.9999999999955
2018.07.19,51.99999999999649,-82.99999999999974,-1052.9999999999927,,-1083.999999999996
2018.07.19,116.00000000000499,-65.00000000000395,-1096.0000000000082,,-1045.000000000007
2018.07.19,178.99999999999582,-60.99999999999994,-1063.9999999999982,,-946.0000000000023
2018.07.19,378.999999999996,-2.000000000002,-991.0000000000085,,-614.0000000000146
2018.07.19,383.0,13.999999999991797,-936.0000000000035,,-539.0000000000117
2018.07.19,507.0000000000019,34.99999999999615,-841.0000000000028,,-299.0000000000048
2018.07.19,531.9999999999991,73.99999999999629,-777.0000000000055,,-171.00000000001012
2018.07.19,626.0000000000043,130.99999999999224,-608.9999999999928,,148.00000000000375
2018.07.19,610.9999999999949,129.00000000000134,-573.0000000000013,,166.999999999995
2018.07.19,631.9999999999992,168.99999999999693,-492.0000000000035,,308.9999999999926
2018.07.19,743.0000000000048,187.9999999999993,-611.000000000006,,319.99999999999807
2018.07.19,709.9999999999995,169.99999999999238,-615.00000000001,,264.9999999999819
2018.07.19,736.9999999999987,173.00000000000094,-577.0000000000052,,332.99999999999443
2018.07.19,824.0000000000025,144.99999999999514,-548.9999999999995,,419.99999999999807
2018.07.19,804.0000000000047,163.99999999999747,-489.0000000000061,,478.9999999999961
2018.07.19,734.9999999999968,185.99999999999727,-421.99999999998903,,499.00000000000506
2018.07.19,705.9999999999956,215.99999999999397,-340.9999999999913,,580.9999999999982
2018.07.19,731.0000000000039,222.99999999999542,-278.00000000000045,,675.9999999999989
2018.07.19,741.0000000000027,275.99999999999847,-236.99999999999832,,780.0000000000028
2018.07.19,861.9999999999961,341.99999999999784,-157.99999999999147,,1046.0000000000027
2018.07.19,844.9999999999958,358.9999999999982,-72.99999999998974,,1131.0000000000043
2018.07.19,861.0000000000007,385.99999999999744,-68.00000000000139,,1178.9999999999968
2018.07.19,421.0000000000047,283.99999999999534,-170.00000000000347,,534.9999999999966
2018.07.19,380.00000000000256,195.00000000000074,-421.99999999998903,,153.00000000001427
2018.07.19,414.00000000000324,217.0000000000005,-286.99999999999284,,344.0000000000109
2018.07.19,502.00000000000244,234.99999999999633,-248.00000000000378,,488.999999999995
2018.07.19,580.9999999999982,285.00000000000193,-184.99999999999073,,681.0000000000093
2018.07.19,634.0000000000013,293.99999999999426,-164.00000000000858,,763.9999999999868
2018.07.19,580.9999999999982,266.999999999995,-198.00000000000927,,649.9999999999839
2018.07.19,580.9999999999982,273.9999999999965,-201.99999999999108,,653.0000000000036
2018.07.20,587.9999999999997,278.9999999999959,-364.9999999999931,,502.00000000000244
2018.07.20,580.0000000000027,224.000000000002,-313.00000000000773,,490.99999999999704
2018.07.20,580.9999999999982,234.99999999999633,-269.9999999999925,,546.000000000002
2018.07.20,583.9999999999957,242.99999999999324,-195.9999999999962,,630.9999999999927
2018.07.20,580.9999999999982,232.99999999999432,-190.00000000000128,,623.9999999999912
2018.07.20,543.0000000000045,227.99999999999488,-167.9999999999904,,603.0000000000091
2018.07.20,505.99999999999534,202.9999999999976,-177.00000000000495,,531.999999999988
2018.07.20,502.9999999999979,178.99999999999582,-252.0000000000078,,429.99999999998596
2018.07.20,429.0000000000016,182.99999999999983,-211.00000000000563,,400.99999999999574
2018.07.20,770.9999999999994,271.9999999999945,-42.999999999993044,,1000.0000000000008
2018.07.20,619.0000000000028,208.99999999999253,-175.99999999999838,,651.9999999999969
2018.07.20,607.0000000000019,212.00000000000108,-218.00000000000708,,600.9999999999959
2018.07.20,609.9999999999994,227.99999999999488,-182.99999999999983,,654.9999999999945
2018.07.20,629.0000000000018,204.99999999999963,-211.99999999998997,,622.0000000000115
2018.07.20,607.0000000000019,198.99999999999363,-211.00000000000563,,594.99999999999
2018.07.20,507.0000000000019,209.9999999999991,-156.00000000000057,,561.0000000000003
2018.07.20,461.0000000000003,161.99999999999548,-259.9999999999936,,363.0000000000022
2018.07.20,404.0000000000044,135.99999999999167,-292.00000000000335,,247.99999999999267
2018.07.20,343.9999999999999,120.99999999999334,-333.9999999999899,,131.00000000000335
2018.07.20,446.00000000000193,147.99999999999258,-326.9999999999884,,267.00000000000614
2018.07.20,468.00000000000176,126.99999999999933,-438.9999999999894,,156.0000000000117
2018.07.20,500.00000000000045,87.99999999999919,-661.0000000000005,,-73.0000000000008
2018.07.20,473.0000000000012,97.9999999999981,-619.9999999999983,,-48.99999999999898
2018.07.20,473.0000000000012,65.99999999999939,-642.0000000000092,,-103.00000000000864
2018.07.20,436.00000000000307,71.99999999999429,-634.0000000000013,,-126.00000000000387
2018.07.20,375.9999999999986,73.99999999999629,-604.9999999999889,,-154.99999999999397
2018.07.20,356.00000000000074,63.99999999999739,-652.9999999999925,,-232.99999999999437
2018.07.20,529.0000000000017,175.99999999999838,-458.00000000000284,,246.99999999999727
2018.07.20,453.99999999999886,164.99999999999292,-463.9999999999977,,154.9999999999941
2018.07.20,393.9999999999944,168.00000000000148,-442.00000000000904,,119.99999999998687
2018.07.20,385.000000000002,190.99999999999673,-395.99999999999636,,180.0000000000024
2018.07.20,48.000000000003595,56.99999999999594,-565.9999999999999,,-461.00000000000034
2018.07.20,-19.999999999997797,35.999999999991594,-554.00000000001,,-538.0000000000163
2018.07.20,-9.00000000000345,-14.999999999998348,-655.9999999999899,,-679.9999999999917
2018.07.20,-33.000000000005244,-3.0000000000085514,-695.0000000000011,,-731.0000000000149
2018.07.20,-9.999999999998899,-19.00000000000235,-720.0000000000095,,-749.0000000000108
2018.07.20,32.999999999994145,-47.00000000000814,-768.9999999999975,,-783.0000000000115
2018.07.20,53.00000000000304,-41.000000000002146,-712.0000000000015,,-700.0000000000006
2018.07.20,53.999999999998494,-6.0000000000060005,-723.0000000000069,,-675.0000000000144
2018.07.20,60.00000000000449,-1.0000000000065512,-729.0000000000018,,-670.0000000000039
2018.07.20,12.999999999996348,-4.000000000004,-665.9999999999889,,-656.9999999999965
2018.07.20,-2.999999999997449,12.000000000000899,-645.0000000000067,,-636.0000000000033
2018.07.20,-131.00000000000333,-9.999999999998899,-706.0000000000066,,-847.0000000000089
2018.07.20,-99.00000000000463,21.999999999999797,-766.0,,-843.0000000000048
2018.07.20,-80.00000000000229,7.9999999999968985,-783.0000000000003,,-855.0000000000057
2018.07.20,-95.99999999999609,30.999999999992145,-778.9999999999964,,-844.0000000000003
2018.07.20,-104.00000000000409,37.99999999999359,-770.000000000004,,-836.0000000000144
2018.07.20,-85.99999999999719,48.99999999999905,-787.0000000000043,,-824.0000000000025
