date,GBPCHF,empty,sum
2019.06.03,-173.00000000000094,,-173.00000000000094
2019.06.03,-127.99999999999478,,-127.99999999999478
2019.06.03,-130.0000000000079,,-130.0000000000079
2019.06.03,-133.99999999998968,,-133.99999999998968
2019.06.03,-134.99999999999625,,-134.99999999999625
2019.06.03,-153.00000000000313,,-153.00000000000313
2019.06.03,-103.99999999999298,,-103.99999999999298
2019.06.03,-106.00000000000608,,-106.00000000000608
2019.06.03,-109.00000000000354,,-109.00000000000354
2019.06.03,-150.00000000000568,,-150.00000000000568
2019.06.03,-177.00000000000495,,-177.00000000000495
2019.06.03,-185.99999999999727,,-185.99999999999727
2019.06.03,-245.99999999999068,,-245.99999999999068
2019.06.03,-239.00000000001143,,-239.00000000001143
2019.06.03,-272.99999999998994,,-272.99999999998994
2019.06.03,-306.9999999999906,,-306.9999999999906
2019.06.03,-306.9999999999906,,-306.9999999999906
2019.06.03,-252.0000000000078,,-252.0000000000078
2019.06.03,-310.9999999999946,,-310.9999999999946
2019.06.03,-310.0000000000103,,-310.0000000000103
2019.06.03,-417.0000000000007,,-417.0000000000007
2019.06.03,-497.99999999999847,,-497.99999999999847
2019.06.03,-421.0000000000047,,-421.0000000000047
2019.06.03,-446.9999999999974,,-446.9999999999974
2019.06.03,-482.00000000000466,,-482.00000000000466
2019.06.03,-290.9999999999968,,-290.9999999999968
2019.06.03,-107.99999999999699,,-107.99999999999699
2019.06.03,-137.00000000000932,,-137.00000000000932
2019.06.03,-398.9999999999938,,-398.9999999999938
2019.06.03,-480.99999999999807,,-480.99999999999807
2019.06.03,-571.0000000000103,,-571.0000000000103
2019.06.03,-567.9999999999907,,-567.9999999999907
2019.06.03,-434.000000000001,,-434.000000000001
2019.06.03,-439.99999999999596,,-439.99999999999596
2019.06.03,-462.9999999999912,,-462.9999999999912
2019.06.03,-300.00000000001137,,-300.00000000001137
2019.06.03,-392.9999999999989,,-392.9999999999989
2019.06.03,-346.0000000000019,,-346.0000000000019
2019.06.03,-483.99999999999557,,-483.99999999999557
2019.06.03,-496.99999999999187,,-496.99999999999187
2019.06.03,-530.9999999999926,,-530.9999999999926
2019.06.03,-737.9999999999942,,-737.9999999999942
2019.06.03,-648.0000000000041,,-648.0000000000041
2019.06.03,-750.9999999999906,,-750.9999999999906
2019.06.03,-859.9999999999941,,-859.9999999999941
2019.06.03,-844.0000000000003,,-844.0000000000003
2019.06.03,-747.9999999999931,,-747.9999999999931
2019.06.03,-781.0000000000094,,-781.0000000000094
2019.06.04,-869.999999999993,,-869.999999999993
2019.06.04,-893.9999999999948,,-893.9999999999948
2019.06.04,-819.9999999999985,,-819.9999999999985
2019.06.04,-787.0000000000043,,-787.0000000000043
2019.06.04,-783.0000000000003,,-783.0000000000003
2019.06.04,-757.0000000000076,,-757.0000000000076
2019.06.04,-768.9999999999975,,-768.9999999999975
2019.06.04,-771.0000000000106,,-771.0000000000106
2019.06.04,-771.9999999999949,,-771.9999999999949
2019.06.04,-802.9999999999982,,-802.9999999999982
2019.06.04,-791.9999999999927,,-791.9999999999927
2019.06.04,-758.9999999999985,,-758.9999999999985
2019.06.04,-710.0000000000106,,-710.0000000000106
2019.06.04,-683.9999999999957,,-683.9999999999957
2019.06.04,-695.0000000000011,,-695.0000000000011
2019.06.04,-699.9999999999895,,-699.9999999999895
2019.06.04,-693.9999999999947,,-693.9999999999947
2019.06.04,-651.0000000000016,,-651.0000000000016
2019.06.04,-754.0000000000102,,-754.0000000000102
2019.06.04,-723.9999999999914,,-723.9999999999914
2019.06.04,-842.9999999999937,,-842.9999999999937
2019.06.04,-791.0000000000084,,-791.0000000000084
2019.06.04,-848.0000000000043,,-848.0000000000043
2019.06.04,-861.0000000000007,,-861.0000000000007
2019.06.04,-690.9999999999972,,-690.9999999999972
2019.06.04,-629.9999999999973,,-629.9999999999973
2019.06.04,-607.0000000000019,,-607.0000000000019
2019.06.04,-578.9999999999961,,-578.9999999999961
2019.06.04,-591.9999999999925,,-591.9999999999925
2019.06.04,-591.0000000000082,,-591.0000000000082
2019.06.04,-495.000000000001,,-495.000000000001
2019.06.04,-438.9999999999894,,-438.9999999999894
2019.06.04,-385.99999999999744,,-385.99999999999744
2019.06.04,-462.0000000000068,,-462.0000000000068
2019.06.04,-496.99999999999187,,-496.99999999999187
2019.06.04,-429.99999999999704,,-429.99999999999704
2019.06.04,-547.0000000000086,,-547.0000000000086
2019.06.04,-472.00000000000574,,-472.00000000000574
2019.06.04,-479.99999999999153,,-479.99999999999153
2019.06.04,-469.0000000000083,,-469.0000000000083
2019.06.04,-443.99999999999994,,-443.99999999999994
2019.06.04,-519.0000000000028,,-519.0000000000028
2019.06.04,-541.9999999999981,,-541.9999999999981
2019.06.04,-578.9999999999961,,-578.9999999999961
2019.06.04,-577.9999999999897,,-577.9999999999897
2019.06.04,-523.0000000000068,,-523.0000000000068
2019.06.04,-500.9999999999959,,-500.9999999999959
2019.06.04,-490.999999999997,,-490.999999999997
2019.06.05,-539.0000000000006,,-539.0000000000006
2019.06.05,-553.0000000000035,,-553.0000000000035
2019.06.05,-470.9999999999992,,-470.9999999999992
2019.06.05,-461.0000000000003,,-461.0000000000003
2019.06.05,-442.00000000000904,,-442.00000000000904
2019.06.05,-415.99999999999415,,-415.99999999999415
2019.06.05,-445.0000000000065,,-445.0000000000065
2019.06.05,-469.99999999999267,,-469.99999999999267
2019.06.05,-466.9999999999952,,-466.9999999999952
2019.06.05,-544.0000000000111,,-544.0000000000111
2019.06.05,-534.9999999999966,,-534.9999999999966
2019.06.05,-529.0000000000017,,-529.0000000000017
