date,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.23,0.0,-15.999999999993797,0.0,-120.99999999999334,-60.00000000000449,-20.999999999993246,-93.99999999999409,-111.0000000000042,0.0,-100.99999999999554,-4.0000000000048885,-24.999999999997247,-14.000000000002899,,-566.9999999999839
2020.03.23,951.000000000013,491.0000000000081,383.0,-42.999999999993044,152.99999999999204,274.00000000000756,-180.00000000002458,-114.00000000000432,868.000000000002,492.0000000000035,253.0000000000001,158.0000000000026,43.999999999999595,,3730.000000000007
2020.03.23,1110.9999999999952,535.0000000000077,448.000000000004,-120.00000000000898,230.99999999999233,370.9999999999991,-119.99999999998678,4.9999999999954525,1604.0000000000055,1002.9999999999983,422.9999999999947,117.00000000000044,17.000000000000348,,5624.999999999996
2020.03.23,870.0000000000152,241.00000000000233,231.99999999999886,-72.0000000000054,218.99999999999142,226.00000000000398,65.99999999998829,7.999999999995566,886.000000000009,649.999999999995,361.99999999999477,-169.99999999999238,-139.00000000000023,,3378.9999999999964
2020.03.23,927.9999999999955,216.0000000000051,162.0000000000066,-63.99999999999739,273.000000000001,175.99999999999838,-62.000000000006494,319.9999999999932,723.9999999999914,462.0000000000068,431.99999999999505,-300.99999999999574,-334.00000000000097,,2931.999999999992
2020.03.23,870.9999999999995,448.9999999999994,346.0000000000019,-93.99999999999409,156.00000000000057,326.0000000000041,673.9999999999746,42.00000000000159,1190.0000000000023,886.000000000009,591.9999999999987,150.00000000000568,12.000000000000899,,5600.000000000004
2020.03.23,953.0000000000039,658.9999999999985,568.9999999999973,-51.000000000001044,322.9999999999955,565.9999999999999,1319.999999999988,281.9999999999965,1987.9999999999898,1476.999999999995,698.9999999999981,304.00000000000426,185.99999999999727,,9274.999999999964
2020.03.23,626.0000000000155,492.0000000000035,363.0000000000022,-86.99999999999264,182.99999999999983,556.0000000000009,964.0000000000093,173.00000000000182,2130.999999999994,1543.0000000000055,698.9999999999981,329.999999999997,136.00000000000279,,8109.000000000038
2020.03.23,517.9999999999962,339.0000000000004,241.99999999999778,-93.99999999999409,306.9999999999906,404.99999999999983,755.9999999999789,185.99999999999284,1767.9999999999918,1347.0000000000093,588.9999999999986,177.00000000000495,56.99999999999594,,6596.999999999963
2020.03.23,661.0000000000005,404.99999999999983,314.99999999999864,-62.000000000006494,362.99999999999113,496.00000000000756,1053.000000000015,319.0000000000026,1832.9999999999957,1402.0000000000143,707.0000000000007,200.00000000000017,112.000000000001,,7804.000000000021
