date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2017.04.10,374.0000000000077,428.00000000000614,51.000000000001044,-308.00000000000824,-339.0000000000004,19.999999999997797,258.0000000000027,212.99999999999386,-79.99999999999119,-6.999999999990791,184.99999999999073,-251.00000000000477,46.00000000000648,-217.9999999999893,-70.99999999999883,,301.00000000002285
2017.04.10,412.00000000001234,534.9999999999966,83.9999999999952,-321.0000000000046,-408.9999999999927,64.99999999999284,278.00000000000045,347.0000000000084,-161.99999999999548,-69.99999999999318,100.99999999999554,-374.00000000000944,-49.99999999999716,-281.9999999999965,-12.000000000000899,,142.00000000001148
2017.04.10,380.00000000000256,585.9999999999976,95.99999999999609,-303.0000000000088,-454.9999999999943,88.99999999999464,277.000000000005,268.0000000000007,-265.0000000000041,-15.999999999991132,63.99999999999739,-380.00000000000966,-32.99999999998704,-234.99999999999943,47.00000000000814,,120.00000000000769
2017.04.10,411.0000000000058,588.0000000000107,82.99999999999974,-296.0000000000074,-461.99999999999574,85.99999999999719,276.00000000000955,324.99999999998863,-229.00000000001253,-39.00000000000148,93.99999999999409,-394.999999999996,-31.999999999996476,-240.99999999999966,55.000000000005045,,224.00000000000142
2017.04.10,446.9999999999974,638.9999999999895,119.99999999999788,-337.0000000000095,-459.99999999999375,86.99999999999264,287.0000000000039,266.9999999999959,-245.0000000000063,-1.9999999999953388,81.9999999999821,-368.9999999999998,-12.000000000000455,-234.99999999999943,38.0000000000047,,306.99999999995936
2017.04.10,378.999999999996,634.0000000000013,95.00000000000064,-290.00000000000136,-517.0000000000008,124.99999999999733,297.00000000000284,299.0000000000066,-330.9999999999924,9.000000000000341,-1.0000000000065512,-427.99999999999727,-50.99999999998772,-239.99999999999488,95.00000000000064,,75.00000000002463
2017.04.10,346.0000000000019,622.0000000000115,85.00000000000173,-276.00000000000955,-527.9999999999951,131.99999999999878,294.00000000000534,304.00000000000205,-357.00000000000733,-4.9999999999954525,-5.000000000010552,-448.0000000000075,-65.99999999998829,-242.999999999995,106.00000000000608,,-38.99999999998141
2017.04.10,320.9999999999935,638.0000000000052,87.00000000000374,-269.00000000000813,-539.0000000000006,135.99999999999167,289.0000000000059,217.9999999999893,-412.9999999999967,34.99999999999659,-1.0000000000065512,-424.0000000000066,-32.99999999998704,-204.9999999999983,129.00000000000134,,-31.00000000001657
2017.04.10,307.99999999999716,652.0000000000082,70.99999999999883,-280.00000000000244,-569.9999999999927,142.99999999999312,322.00000000000006,277.9999999999916,-443.99999999999994,-22.999999999996135,24.999999999986144,-478.00000000000864,-61.99999999999761,-260.9999999999957,126.99999999999933,,-192.00000000001893
2017.04.10,336.00000000000296,714.999999999999,87.99999999999919,-302.0000000000023,-512.0000000000014,97.9999999999981,265.0000000000041,227.00000000000387,-445.0000000000065,19.000000000005457,-19.00000000001345,-423.0000000000018,-24.999999999991473,-221.9999999999942,151.00000000000114,,-48.999999999997556
2017.04.11,381.0000000000091,702.0000000000026,90.99999999999665,-323.0000000000066,-509.9999999999993,119.99999999999788,306.00000000000625,180.00000000000682,-414.00000000000324,97.00000000000841,-1.0000000000065512,-371.9999999999999,18.000000000000682,-203.00000000000296,91.00000000000774,,163.00000000001762
2017.04.11,398.00000000000944,658.0000000000031,126.0000000000039,-330.0000000000081,-515.9999999999942,140.99999999999113,331.999999999999,193.00000000001205,-340.00000000000693,112.99999999999955,-73.99999999999629,-365.99999999999966,-7.999999999995566,-216.99999999999875,58.000000000002494,,168.00000000002115
2017.04.11,395.000000000012,722.0000000000005,127.99999999999478,-334.00000000000097,-563.9999999999978,155.99999999998948,338.00000000000495,195.99999999999795,-417.0000000000007,114.00000000000432,-73.99999999999629,-408.00000000000125,-13.999999999995794,-224.99999999999432,104.99999999999955,,118.00000000001648
2017.04.11,424.00000000000216,723.0000000000069,198.99999999999363,-363.0000000000022,-526.9999999999997,189.99999999999017,333.0000000000055,87.99999999999386,-385.99999999999744,183.9999999999975,-146.00000000000168,-329.00000000000773,-10.99999999999568,-176.00000000000193,65.00000000000395,,267.99999999998715
2017.04.11,465.0000000000043,722.0000000000005,170.99999999999892,-300.0000000000003,-522.0000000000002,154.99999999999403,265.0000000000041,162.00000000000614,-329.00000000000153,176.00000000000193,-113.00000000000753,-346.00000000000364,4.0000000000048885,-123.99999999999523,147.00000000000824,,533.0000000000146
2017.04.11,449.9999999999948,733.9999999999902,143.9999999999997,-321.0000000000046,-530.9999999999926,129.9999999999968,287.9999999999994,43.00000000000637,-354.9999999999942,259.00000000000034,-51.000000000001044,-286.00000000000136,99.00000000000375,-84.99999999999375,126.0000000000039,,644.0000000000078
2017.04.11,451.0000000000014,774.9999999999924,136.00000000000279,-281.00000000000904,-561.0000000000003,127.99999999999478,254.00000000000978,86.00000000001273,-408.9999999999927,227.00000000000387,-36.999999999998145,-338.99999999999864,84.00000000000318,-63.99999999999295,211.00000000000563,,661.0000000000346
2017.04.11,424.00000000000216,730.9999999999927,151.00000000000114,-241.00000000000233,-565.9999999999999,176.99999999999383,243.00000000000432,108.00000000000409,-388.0000000000106,242.00000000000443,-140.0000000000068,-344.99999999999886,32.00000000001069,-51.9999999999925,230.000000000008,,606.0000000000107
2017.04.11,453.99999999999886,760.0000000000051,149.99999999999457,-260.00000000000466,-583.0000000000002,174.99999999999181,262.00000000000665,139.00000000001,-390.0000000000015,240.99999999999966,-143.00000000000423,-362.99999999999955,31.00000000000591,-72.99999999999329,225.00000000000853,,625.0000000000178
2017.04.11,442.00000000000904,730.0000000000084,176.99999999999383,-233.00000000000543,-590.999999999997,224.9999999999974,256.0000000000007,135.99999999999568,-363.0000000000022,284.000000000006,-243.99999999999977,-349.00000000000375,3.0000000000001137,-45.000000000001705,242.00000000000887,,670.0000000000101
2017.04.11,428.00000000000614,676.9999999999943,102.99999999999754,-169.00000000000804,-581.9999999999936,173.9999999999964,208.00000000000819,42.00000000000159,-316.0000000000052,385.0000000000051,-153.00000000000313,-268.0000000000007,128.0000000000001,70.00000000000739,291.0000000000079,,1018.0000000000141
2017.04.11,425.99999999999307,670.9999999999993,63.99999999999739,-134.0000000000008,-553.999999999999,109.99999999999899,162.0000000000066,8.000000000009777,-309.0000000000037,400.99999999999625,-62.000000000006494,-240.99999999999966,195.0000000000074,125.0,329.00000000000153,,1191.0000000000007
2017.04.11,493.0000000000101,716.9999999999899,95.99999999999609,-208.00000000000819,-568.9999999999973,129.9999999999968,217.0000000000005,44.00000000001114,-280.9999999999979,388.9999999999958,-75.00000000000284,-251.00000000000477,177.0000000000067,64.00000000000716,265.0000000000041,,1208.0000000000073
2017.04.11,452.00000000000796,678.0000000000008,51.000000000001044,-193.00000000000983,-591.9999999999925,133.99999999998968,243.99999999999977,57.999999999992724,-283.000000000011,391.9999999999959,-55.000000000005045,-264.00000000001,189.00000000000716,46.999999999997044,257.0000000000072,,1114.999999999971
2017.04.11,432.0000000000102,686.0000000000089,53.999999999998494,-170.00000000000347,-578.9999999999961,116.99999999998934,206.00000000000617,-58.9999999999975,-320.00000000000915,460.00000000000796,-36.999999999998145,-207.9999999999984,246.00000000000932,128.0000000000001,291.0000000000079,,1247.0000000000355
2017.04.11,414.00000000000324,723.9999999999914,100.00000000000009,-236.00000000000287,-575.9999999999987,135.99999999999167,248.00000000000378,-66.0000000000025,-395.000000000012,417.0000000000016,-84.0000000000174,-240.99999999999966,189.00000000000716,46.999999999997044,231.99999999999886,,908.9999999999615
2017.04.11,361.0000000000113,697.9999999999986,92.00000000000318,-216.0000000000051,-583.0000000000002,150.99999999999002,250.00000000000577,-84.00000000000318,-432.0000000000102,421.99999999999704,-121.99999999999989,-249.00000000000944,171.00000000000648,46.00000000000648,239.0000000000003,,743.9999999999912
2017.04.11,374.0000000000077,739.0000000000008,95.99999999999609,-211.00000000000563,-597.0000000000031,148.99999999999915,236.00000000000287,-44.999999999987494,-462.9999999999912,387.00000000000045,-112.000000000001,-287.9999999999967,154.00000000001057,39.00000000000148,276.00000000000955,,734.0000000000434
2017.04.11,405.0000000000109,787.0000000000043,136.99999999999824,-214.00000000000307,-612.9999999999969,175.99999999999838,226.99999999999943,-63.99999999999295,-485.0000000000021,432.00000000000216,-182.0000000000155,-287.00000000000614,142.00000000001012,67.99999999999784,307.0000000000017,,836.0000000000065
2017.04.11,377.0000000000051,767.9999999999909,115.99999999999389,-182.00000000000438,-580.9999999999982,135.99999999999167,174.00000000000747,-234.99999999998522,-500.00000000001154,510.0000000000051,-92.00000000000318,-192.00000000000728,243.99999999999977,179.00000000000205,335.0000000000075,,1056.9999999999936
2017.04.11,303.9999999999932,734.9999999999968,117.00000000000044,-191.00000000000784,-559.9999999999939,133.99999999998968,180.0000000000024,-296.99999999999704,-553.0000000000035,531.9999999999965,-144.0000000000108,-180.99999999999739,234.00000000000887,162.00000000000614,303.0000000000088,,774.9999999999923
2017.04.11,253.99999999999866,797.0000000000033,173.00000000000094,-189.00000000000583,-552.9999999999924,146.99999999999713,140.0000000000068,-353.00000000000864,-696.999999999992,492.00000000000443,-197.00000000000273,-219.99999999999886,173.00000000000182,162.00000000000614,347.0000000000084,,476.00000000002717
2017.04.11,398.00000000000944,760.0000000000051,195.9999999999962,-192.00000000000327,-490.999999999997,130.99999999999224,109.00000000000354,-112.99999999999955,-470.9999999999992,323.0000000000075,-134.00000000001188,-251.00000000000477,91.00000000000819,103.9999999999992,313.00000000000773,,773.0000000000135
2017.04.11,441.0000000000025,724.9999999999978,163.99999999999747,-193.00000000000983,-473.0000000000012,97.9999999999981,109.00000000000354,-20.999999999986585,-357.99999999999164,266.00000000000534,-40.0000000000178,-253.0000000000001,106.00000000000875,85.99999999999852,289.0000000000059,,946.0000000000109
2017.04.11,371.00000000001023,729.0000000000018,114.99999999999844,-162.0000000000066,-441.0000000000025,13.999999999991797,47.00000000000814,-60.000000000002274,-456.00000000001194,153.0000000000058,153.00000000000313,-277.000000000001,140.00000000000057,97.99999999999898,334.00000000000097,,757.9999999999956
2017.04.11,391.000000000008,706.999999999991,107.99999999999699,-147.00000000000824,-420.9999999999936,0.999999999995449,25.00000000000835,-69.99999999999318,-401.99999999999125,194.00000000000261,151.9999999999966,-243.99999999999977,167.0000000000016,132.000000000005,336.00000000000296,,929.0000000000226
2017.04.11,513.9999999999923,727.0000000000109,134.99999999999625,-131.00000000000333,-424.9999999999976,20.999999999993246,2.000000000002,-13.00000000000523,-262.00000000000665,159.9999999999966,218.99999999999142,-207.00000000000784,183.00000000000693,195.0000000000074,374.0000000000077,,1491.999999999984
2017.04.11,485.0000000000021,757.999999999992,175.00000000000293,-143.00000000000423,-478.9999999999961,94.99999999998954,47.00000000000814,-3.9999999999906777,-339.0000000000004,173.00000000000182,85.99999999998609,-252.00000000000955,115.0000000000091,159.00000000000603,379.0000000000071,,1255.0000000000039
2017.04.11,480.00000000001376,757.0000000000076,181.9999999999933,-126.0000000000039,-498.9999999999939,122.99999999999534,48.000000000003595,-28.999999999996362,-346.0000000000019,201.99999999999818,62.99999999999084,-240.99999999999966,118.99999999999977,189.00000000000716,402.00000000000233,,1324.0000000000161
2017.04.11,585.0000000000133,758.9999999999985,175.99999999999838,-138.00000000000477,-478.0000000000006,92.99999999999864,39.00000000000014,52.99999999999727,-209.9999999999991,161.00000000000136,153.00000000000313,-222.0000000000084,146.0000000000008,195.0000000000074,389.000000000006,,1701.0000000000118
2017.04.11,653.999999999999,811.0000000000061,224.9999999999974,-147.00000000000824,-530.9999999999926,166.99999999999494,72.0000000000054,34.99999999999659,-181.00000000000892,248.99999999999523,58.99999999998684,-195.0000000000074,148.00000000001035,234.99999999999943,406.00000000000637,,2006.999999999981
2017.04.11,517.0000000000119,695.0000000000011,173.00000000000094,-118.00000000000699,-504.9999999999999,154.99999999999403,80.00000000000229,-224.99999999999432,-222.00000000001108,384.00000000000034,98.99999999998244,-61.99999999999761,270.00000000001023,326.0000000000076,369.0000000000082,,1936.000000000009
2017.04.11,560.0000000000049,658.0000000000031,153.00000000000313,-169.00000000000804,-469.99999999999267,122.99999999999534,116.00000000000499,-288.99999999998727,-117.99999999999588,475.9999999999991,136.99999999998712,27.999999999991587,356.9999999999993,332.9999999999984,274.00000000000756,,2169.000000000011
2017.04.11,622.9999999999958,519.0000000000028,-17.000000000000348,-99.00000000000463,-363.99999999999767,-76.0000000000094,21.999999999999797,-237.99999999999955,141.99999999999767,504.99999999999545,446.9999999999974,128.99999999999068,560.0000000000023,424.0000000000066,273.000000000001,,2849.9999999999773
2017.04.11,744.9999999999957,551.9999999999969,-99.00000000000463,-59.000000000009045,-337.99999999999386,-202.0000000000022,-59.99999999999339,-205.0000000000125,262.999999999991,555.0000000000068,642.9999999999936,170.0000000000017,708.0000000000126,524.0000000000009,348.00000000000387,,3544.999999999988
2017.04.11,1100.9999999999964,482.00000000000466,-116.00000000000499,-147.00000000000824,-248.99999999999923,-270.0000000000036,-17.999999999995797,-435.0000000000023,828.0000000000065,933.9999999999975,861.0000000000007,585.9999999999985,1102.0000000000039,771.0000000000008,180.0000000000024,,5609.999999999998
2017.04.11,1049.9999999999955,557.0000000000075,4.000000000004,-236.00000000000287,-300.99999999999574,-141.00000000000225,82.99999999999974,-513.0000000000052,661.0000000000005,1031.9999999999964,550.9999999999903,554.9999999999926,990.0000000000091,689.9999999999977,115.00000000000954,,5096.999999999996
2017.04.11,1046.0000000000136,607.0000000000019,48.99999999999905,-230.000000000008,-397.99999999999835,-26.000000000003798,139.00000000000023,-485.99999999999,594.0000000000057,1088.0000000000082,353.99999999998766,500.99999999999056,915.0000000000063,674.9999999999972,158.0000000000026,,4986.000000000013
2017.04.11,968.9999999999976,757.0000000000076,134.99999999999625,-273.000000000001,-534.9999999999966,106.99999999999044,230.000000000008,-485.99999999999,306.9999999999906,1049.0000000000066,153.00000000000313,357.9999999999899,770.0000000000102,581.0000000000031,206.00000000000617,,4328.000000000022
2017.04.11,1042.0000000000095,693.0000000000102,121.99999999999989,-248.99999999999923,-497.000000000003,100.99999999999554,206.00000000000617,-467.9999999999893,483.99999999999557,1112.9999999999995,157.99999999999147,436.9999999999976,821.0000000000122,641.0000000000053,190.00000000000128,,4794.000000000032
2017.04.11,1032.999999999995,618.9999999999918,51.000000000001044,-212.00000000000108,-504.9999999999999,76.99999999999375,215.00000000000963,-355.99999999999454,564.000000000009,1081.0000000000032,200.99999999998454,408.9999999999918,826.0000000000076,615.0000000000091,187.00000000000384,,4805.000000000005
2017.04.11,1063.9999999999982,597.0000000000031,49.99999999999449,-247.00000000000833,-437.999999999994,21.999999999999797,199.00000000000472,-518.0000000000007,631.0000000000038,1239.0000000000043,215.99999999999397,540.9999999999968,945.0000000000074,686.9999999999976,126.0000000000039,,5114.000000000005
2017.04.11,1113.0000000000084,697.9999999999986,41.000000000002146,-252.0000000000078,-466.9999999999952,-15.00000000000945,176.0000000000095,-504.99999999999545,573.0000000000013,1239.0000000000043,270.99999999999903,503.9999999999907,979.0000000000134,703.000000000003,192.99999999999872,,5251.000000000022
2017.04.11,1113.0000000000084,629.9999999999973,44.99999999999504,-269.00000000000813,-419.00000000000273,-23.00000000000635,186.00000000000838,-474.9999999999943,655.0000000000056,1210.000000000008,275.9999999999874,528.9999999999964,958.0000000000126,665.0000000000063,123.00000000000644,,5204.00000000002
2017.04.11,1103.9999999999939,595.9999999999966,19.00000000000235,-216.0000000000051,-408.9999999999927,-37.00000000000925,124.00000000000189,-487.99999999999955,687.9999999999998,1239.0000000000043,290.9999999999968,551.9999999999925,987.9999999999995,740.9999999999997,173.00000000000094,,5364.999999999981
2017.04.11,1103.9999999999939,632.9999999999947,53.00000000000304,-234.00000000000088,-441.0000000000025,6.999999999990347,148.99999999999915,-456.99999999999363,641.0000000000027,1213.9999999999986,225.99999999999287,510.9999999999957,933.0000000000069,704.0000000000077,176.0000000000095,,5218.999999999998
2017.04.11,1137.0000000000102,666.000000000011,48.000000000003595,-258.0000000000027,-437.999999999994,-17.000000000000348,156.00000000000057,-508.99999999998613,644.0000000000001,1274.000000000001,242.99999999999324,539.999999999992,984.9999999999994,724.0000000000038,165.00000000000404,,5360.000000000035
2017.04.11,1117.9999999999968,713.0000000000081,63.00000000000195,-279.00000000000705,-463.9999999999977,-17.000000000000348,177.00000000000495,-584.0000000000032,580.0000000000027,1338.0000000000082,136.99999999998712,554.000000000002,1017.0000000000101,728.0000000000086,187.9999999999993,,5269.000000000021
