date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2017.04.10,28.000000000005798,-261.0000000000001,-102.99999999999754,-47.00000000000814,-92.99999999999864,-28.000000000005798,69.00000000000794,453.00000000000296,289.9999999999903,-364.9999999999949,126.0000000000039,-240.0000000000091,-241.99999999999022,-292.0000000000016,-185.99999999999727,,-890.9999999999924
2017.04.10,55.000000000005045,-249.00000000001032,-77.00000000000485,-68.00000000000139,-68.00000000000139,-23.00000000000635,78.00000000000028,468.9999999999941,313.00000000000773,-393.0000000000007,146.00000000000168,-242.00000000000443,-234.99999999999943,-316.0000000000025,-210.99999999999451,,-821.000000000017
2017.04.10,36.999999999998145,-266.0000000000107,-68.00000000000139,-92.00000000000318,-70.99999999999883,-12.000000000000899,85.00000000000173,437.0000000000118,296.9999999999917,-411.9999999999919,112.000000000001,-248.00000000000466,-268.99999999999125,-343.9999999999941,-245.99999999999068,,-1059.9999999999832
2017.04.10,45.000000000006146,-249.00000000001032,-39.00000000000014,-140.0000000000068,-63.99999999999739,1.999999999990898,106.00000000000608,455.0000000000125,310.9999999999946,-498.9999999999952,96.99999999999153,-278.0000000000058,-322.9999999999933,-412.9999999999967,-291.99999999999227,,-1280.9999999999964
2017.04.10,86.99999999999264,-265.0000000000041,-36.0000000000027,-161.00000000000003,-61.999999999995396,5.999999999994898,131.99999999999878,433.9999999999975,323.99999999999096,-500.0,71.99999999998319,-269.999999999996,-304.9999999999926,-414.99999999999204,-339.99999999999585,,-1299.000000000021
2017.04.10,90.00000000001229,-266.0000000000107,-9.00000000000345,-179.00000000000693,-109.99999999999899,42.999999999993044,169.00000000000804,408.9999999999918,316.99999999998954,-296.99999999999704,-18.0000000000069,-195.99999999999795,-238.9999999999901,-365.99999999999966,-348.9999999999993,,-1001.0000000000163
2017.04.10,90.00000000001229,-245.0000000000063,-151.00000000000114,-162.0000000000066,-122.99999999999534,-84.0000000000063,126.99999999999933,358.0000000000041,282.0000000000045,-266.9999999999959,25.999999999992696,-186.9999999999976,-185.99999999999284,-322.9999999999933,-297.9999999999983,,-1142.9999999999807
2017.04.10,97.9999999999981,-197.00000000000273,-139.00000000000023,-140.0000000000068,-173.00000000000094,-72.0000000000054,138.00000000000477,382.000000000005,303.9999999999932,-328.9999999999935,201.99999999999108,-281.0000000000059,-144.99999999999602,-334.0000000000032,-253.99999999999866,,-940.0000000000211
2017.04.10,194.0000000000053,-147.99999999999258,-134.99999999999625,-145.00000000000622,-171.99999999999437,-60.99999999999994,126.99999999999933,484.00000000000887,339.0000000000004,-310.99999999999284,205.99999999999508,-240.99999999999966,-103.9999999999992,-320.99999999999795,-235.99999999999176,,-523.9999999999618
2017.04.10,201.00000000000674,-143.99999999998857,-126.99999999999933,-160.00000000000458,-191.99999999999218,-21.999999999999797,182.00000000000438,527.9999999999916,269.9999999999925,-293.99999999999693,129.00000000000134,-311.00000000000705,-181.99999999998795,-362.99999999999955,-221.99999999999997,,-706.9999999999794
2017.04.10,134.00000000001188,-79.99999999999119,-80.00000000000229,-155.00000000000514,-217.0000000000005,-13.00000000000745,158.0000000000026,437.0000000000118,151.9999999999966,-305.9999999999974,140.99999999999113,-296.0000000000065,-147.99999999999613,-322.9999999999933,-198.99999999999363,,-794.9999999999795
2017.04.10,134.00000000001188,-42.999999999993044,-79.00000000000685,-148.99999999999915,-290.00000000000136,10.999999999994348,180.0000000000024,372.0000000000141,59.99999999999339,-209.00000000000318,22.999999999995246,-323.99999999999807,-152.9999999999916,-308.9999999999975,-159.9999999999935,,-935.9999999999728
2017.04.10,126.0000000000039,-68.00000000000139,-41.9999999999976,-154.0000000000097,-258.9999999999981,69.9999999999923,187.00000000000384,330.99999999998886,163.00000000000205,-126.99999999999534,-60.000000000015596,-250.0,-143.00000000000068,-265.00000000000057,-170.99999999999892,,-662.0000000000268
2017.04.10,144.0000000000108,-52.000000000007596,-29.999999999996696,-151.00000000000114,-273.000000000001,93.99999999999409,186.00000000000838,405.00000000000114,157.99999999999147,-170.0000000000017,-102.00000000000209,-280.00000000000114,-196.99999999998852,-277.9999999999916,-149.99999999999457,,-695.9999999999802
2017.04.10,202.00000000001327,25.00000000000835,0.999999999995449,-143.9999999999997,-373.99999999999653,129.9999999999968,170.99999999999892,484.00000000000887,31.000000000003247,-174.99999999999716,-137.00000000000932,-402.000000000001,-234.99999999999943,-278.99999999999636,-123.99999999999079,,-825.9999999999653
2017.04.10,168.99999999999693,106.99999999999044,-9.999999999998899,-117.00000000000044,-387.99999999999943,116.99999999998934,161.00000000000003,497.99999999999045,-28.000000000005798,-250.0,-156.00000000000057,-423.0000000000018,-251.99999999999534,-290.9999999999968,2.000000000002,,-861.0000000000299
2017.04.10,127.00000000001043,113.00000000000753,-21.00000000000435,-120.00000000000898,-408.9999999999927,86.99999999999264,175.00000000000293,453.00000000000296,-130.0000000000079,-234.99999999999943,-119.00000000000244,-499.00000000000944,-275.99999999999625,-322.00000000000273,-17.000000000000348,,-1193.0000000000082
2017.04.10,130.0000000000079,167.00000000000603,-56.0000000000005,-132.0000000000099,-446.00000000000193,63.99999999999739,170.00000000000347,500.0,-161.99999999999548,-262.999999999991,-89.00000000000574,-501.0000000000048,-265.00000000000057,-314.9999999999977,47.00000000000814,,-1150.9999999999845
2017.04.10,224.000000000002,280.9999999999979,-29.999999999996696,-230.000000000008,-437.999999999994,68.99999999999685,196.00000000000728,442.0000000000073,-190.00000000000128,-248.99999999999523,-15.00000000000945,-487.99999999999955,-184.99999999998806,-348.99999999998954,-29.999999999996696,,-991.9999999999671
2017.04.10,293.0000000000099,310.0000000000103,-9.999999999998899,-277.000000000005,-430.9999999999925,47.9999999999925,230.000000000008,550.0000000000114,-87.99999999999919,-384.9999999999909,11.999999999989797,-573.0000000000075,-309.99999999998806,-447.9999999999933,-29.999999999996696,,-1108.9999999999502
2017.04.10,287.9999999999994,330.9999999999924,29.999999999996696,-287.0000000000039,-446.00000000000193,34.99999999999615,224.000000000002,448.0000000000075,-198.00000000000927,-325.00000000000284,8.999999999992347,-576.0000000000076,-256.0000000000002,-433.9999999999975,-53.999999999998494,,-1211.0000000000352
2017.04.10,297.0000000000139,330.0000000000081,34.000000000000696,-293.0000000000099,-397.0000000000029,32.999999999994145,235.00000000000742,456.99999999999363,-95.00000000000064,-328.9999999999935,12.999999999996348,-493.0000000000092,-254.99999999999545,-414.99999999999204,-100.99999999999554,,-978.999999999985
2017.04.10,419.0000000000138,290.9999999999968,61.999999999995396,-335.0000000000075,-387.99999999999943,39.999999999995595,237.00000000000944,574.9999999999886,-99.00000000000463,-319.9999999999932,39.999999999995595,-511.0000000000099,-243.99999999999977,-444.0000000000026,-143.9999999999997,,-821.0000000000214
2017.04.10,357.00000000000733,421.0000000000047,60.99999999999994,-348.9999999999993,-400.00000000000034,29.999999999996696,252.0000000000078,284.9999999999966,-146.00000000000168,-293.99999999999693,79.99999999999119,-501.0000000000048,-205.99999999998886,-423.0000000000018,-100.99999999999554,,-933.9999999999851
2017.04.10,361.0000000000113,364.00000000000875,29.999999999996696,-348.9999999999993,-369.99999999999255,-25.00000000000835,242.00000000000887,114.00000000000432,-171.00000000001003,-111.0000000000042,142.99999999998204,-337.0000000000033,-52.99999999999727,-301.9999999999925,-144.99999999999514,,-608.9999999999907
2017.04.10,371.00000000001023,418.0000000000073,48.000000000003595,-343.00000000000443,-419.9999999999982,3.999999999992898,255.00000000000523,189.99999999999773,-174.99999999999181,-84.00000000000318,88.99999999998354,-384.00000000000034,-53.999999999987836,-295.99999999999227,-90.99999999999665,,-471.99999999997425
2017.04.10,375.9999999999986,489.99999999999045,51.000000000001044,-321.0000000000046,-464.9999999999932,37.99999999999359,256.0000000000007,262.00000000000045,-278.00000000000045,-75.9999999999934,58.000000000002494,-406.9999999999965,-59.99999999998806,-281.9999999999965,-19.999999999997797,,-377.9999999999831
2017.04.10,358.00000000001387,567.9999999999907,68.00000000000139,-311.00000000000574,-485.0000000000021,58.99999999999794,259.0000000000092,266.9999999999959,-312.00000000000114,-100.99999999999909,37.99999999998249,-445.99999999999795,-101.99999999998965,-295.99999999999227,37.00000000000925,,-398.9999999999872
2017.04.10,401.00000000000693,571.9999999999948,61.999999999995396,-340.00000000000693,-483.99999999999557,39.00000000000014,264.0000000000087,247.0000000000141,-262.00000000000665,-55.999999999997385,25.999999999992696,-406.0000000000059,-62.99999999998818,-262.00000000000045,4.999999999999449,,-256.999999999989
2017.04.10,356.00000000000074,615.00000000001,90.99999999999665,-346.0000000000019,-517.0000000000008,75.9999999999983,267.00000000000614,253.99999999999068,-358.9999999999982,-51.00000000000193,-1.0000000000065512,-444.0000000000026,-79.9999999999983,-278.99999999999636,25.00000000000835,,-392.9999999999958
2017.04.10,314.99999999999864,605.9999999999955,61.999999999995396,-294.00000000000534,-534.0000000000011,101.99999999999099,279.00000000000705,193.9999999999884,-418.0000000000073,-58.9999999999975,-26.999999999999247,-484.99999999999943,-107.99999999998988,-280.00000000000114,81.00000000000884,,-566.0000000000161
2017.04.10,317.9999999999961,611.000000000006,73.00000000000084,-293.0000000000099,-546.000000000002,111.99999999998988,279.00000000000705,203.00000000000296,-422.9999999999956,-46.999999999997044,-12.000000000012001,-466.99999999999875,-86.99999999998909,-260.9999999999957,84.0000000000063,,-455.9999999999911
2017.04.10,276.9999999999939,608.0000000000085,49.99999999999449,-281.00000000000904,-578.9999999999961,107.99999999999699,282.99999999999994,199.99999999998863,-466.9999999999952,-96.9999999999942,-40.0000000000178,-545.0000000000017,-131.9999999999908,-322.9999999999933,116.00000000000499,,-822.0000000000106
2017.04.10,307.99999999999716,645.0000000000067,68.99999999999685,-306.00000000000625,-569.9999999999927,70.99999999999883,265.0000000000041,126.00000000000477,-476.9999999999941,-24.00000000000091,-32.0000000000098,-478.9999999999992,-61.99999999999761,-260.9999999999957,102.00000000000209,,-624.9999999999858
2017.04.11,306.00000000000625,665.0000000000044,75.9999999999983,-326.9999999999995,-564.9999999999933,64.99999999999284,258.0000000000027,117.999999999995,-513.0000000000078,16.999999999995907,-85.00000000000173,-438.0000000000024,-39.99999999999204,-223.99999999998954,77.00000000000485,,-609.9999999999859
2017.04.11,347.0000000000084,642.0000000000092,87.99999999999919,-350.00000000000585,-519.0000000000028,85.99999999999719,282.0000000000045,122.0000000000141,-446.9999999999974,67.00000000000728,-75.00000000000284,-385.0000000000051,-9.000000000000341,-230.99999999999454,28.000000000005798,,-353.9999999999633
2017.04.11,354.0000000000099,659.999999999994,122.99999999999534,-348.9999999999993,-569.9999999999927,138.99999999998914,322.00000000000006,110.99999999999,-468.00000000000176,94.99999999999886,-104.99999999999955,-430.9999999999974,-43.99999999999693,-246.9999999999999,58.000000000002494,,-352.0000000000079
2017.04.11,391.000000000008,709.0000000000041,126.99999999999933,-385.000000000002,-563.9999999999978,134.99999999999625,306.00000000000625,-19.000000000005457,-421.0000000000047,91.00000000000819,-151.9999999999966,-418.00000000000637,-30.9999999999917,-233.99999999999466,43.999999999999595,,-420.9999999999777
2017.04.11,421.0000000000047,717.9999999999964,158.99999999999804,-383.0,-551.9999999999969,143.9999999999997,263.0000000000021,82.99999999999841,-388.9999999999949,149.0000000000009,-194.0000000000053,-371.0000000000093,-45.99999999999227,-216.99999999999875,42.0000000000087,,-172.99999999998863
2017.04.11,449.9999999999948,720.0000000000095,136.99999999999824,-345.0000000000064,-530.9999999999926,125.99999999999278,263.0000000000021,24.00000000000091,-354.9999999999942,168.99999999999693,-124.00000000001299,-346.00000000000364,-0.999999999990564,-152.00000000000102,96.00000000000719,,131.00000000000105
2017.04.11,435.0000000000076,733.9999999999902,100.00000000000009,-350.00000000000585,-575.9999999999987,78.99999999999574,243.99999999999977,-20.000000000010232,-434.000000000001,189.99999999999773,-85.00000000000173,-368.0000000000092,61.00000000000705,-107.99999999998988,114.00000000000298,,15.99999999998434
2017.04.11,385.99999999999744,727.9999999999953,112.99999999999643,-321.0000000000046,-580.0000000000027,118.99999999999133,218.00000000000708,43.00000000000637,-466.00000000001086,189.99999999999773,-192.00000000001438,-384.00000000000034,-7.999999999995566,-125.0,178.00000000000037,,-101.00000000003647
2017.04.11,401.00000000000693,710.999999999995,114.00000000000298,-273.000000000001,-590.0000000000016,154.99999999999403,218.00000000000708,105.99999999999454,-401.00000000000693,192.99999999999784,-175.00000000001404,-391.00000000000534,-7.999999999995566,-88.99999999999864,204.99999999999963,,175.99999999997468
2017.04.11,418.0000000000073,720.0000000000095,129.9999999999968,-269.00000000000813,-602.999999999998,174.99999999999181,220.00000000000907,135.99999999999568,-405.0000000000109,182.00000000000216,-284.00000000001756,-412.00000000000614,-77.99999999998875,-109.99999999999943,221.99999999999997,,41.99999999998343
2017.04.11,408.00000000000836,669.0000000000085,100.00000000000009,-247.00000000000833,-603.9999999999934,159.9999999999935,200.00000000000017,3.0000000000143245,-388.0000000000106,275.99999999999625,-277.00000000001614,-356.00000000000875,-12.999999999991019,-54.99999999999261,231.0000000000034,,107.00000000000375
2017.04.11,337.99999999999386,617.0000000000009,29.999999999996696,-169.00000000000804,-587.9999999999997,84.99999999999064,140.0000000000068,-100.99999999999909,-397.0000000000029,376.0000000000048,-170.00000000000347,-272.99999999999613,121.99999999999989,70.99999999999795,290.00000000000136,,370.9999999999835
2017.04.11,412.00000000001234,645.999999999991,31.000000000003247,-211.00000000000563,-571.9999999999948,70.99999999999883,133.00000000000534,-121.99999999998568,-336.00000000000296,388.00000000000523,-100.0000000000112,-255.00000000000966,165.00000000000625,64.00000000000716,263.0000000000021,,577.0000000000216
2017.04.11,451.0000000000014,676.9999999999943,51.000000000001044,-211.00000000000563,-592.9999999999991,114.99999999999844,204.00000000000418,18.000000000000682,-320.9999999999935,356.9999999999993,-90.99999999999665,-287.9999999999967,151.00000000001046,46.999999999997044,255.00000000000523,,822.0000000000206
2017.04.11,388.9999999999949,673.9999999999968,32.999999999994145,-207.00000000000162,-600.999999999996,93.99999999999409,206.00000000000617,-82.99999999999841,-381.0000000000091,387.00000000000045,-77.00000000001594,-272.99999999999613,181.0000000000116,43.00000000000637,253.0000000000032,,637.9999999999906
2017.04.11,414.00000000000324,683.9999999999957,51.000000000001044,-243.99999999999977,-593.9999999999945,88.99999999999464,208.00000000000819,-97.99999999998477,-395.000000000012,399.0000000000009,-97.00000000001374,-246.9999999999999,183.00000000000693,46.00000000000648,230.000000000008,,629.0000000000205
2017.04.11,341.99999999999784,696.0000000000077,90.0000000000012,-243.00000000000432,-610.9999999999949,127.99999999999478,231.99999999999886,-109.00000000000887,-469.99999999999267,375.0,-155.00000000001623,-283.00000000000125,118.99999999999977,14.000000000010004,221.00000000000452,,345.99999999999636
2017.04.11,358.9999999999982,687.9999999999998,80.00000000000229,-251.00000000000122,-617.0000000000009,129.9999999999968,231.0000000000034,-114.00000000000432,-504.9999999999999,379.99999999999545,-168.0000000000126,-298.0000000000018,117.00000000000443,21.000000000000796,221.99999999999997,,274.99999999998033
2017.04.11,333.0000000000055,703.0000000000092,82.99999999999974,-247.00000000000833,-614.9999999999989,113.99999999999189,206.00000000000617,-81.99999999999363,-493.0000000000101,350.9999999999991,-217.0000000000005,-307.00000000000216,115.0000000000091,6.000000000000227,245.0000000000063,,195.00000000001376
2017.04.11,320.9999999999935,697.9999999999986,80.00000000000229,-221.00000000000452,-619.0000000000028,130.99999999999224,172.00000000000549,-280.00000000000114,-556.0000000000009,430.9999999999974,-200.00000000000017,-286.00000000000136,135.00000000000512,66.0000000000025,259.0000000000092,,130.9999999999955
2017.04.11,252.99999999999213,705.0000000000001,68.99999999999685,-201.00000000000674,-630.9999999999927,98.99999999999353,135.00000000000733,-361.99999999999477,-649.999999999995,495.00000000000455,-192.99999999999872,-215.0000000000034,226.0000000000133,142.00000000001012,287.0000000000039,,159.0000000000304
2017.04.11,253.99999999999866,724.9999999999978,104.99999999999955,-229.00000000000142,-575.9999999999987,72.99999999998974,87.99999999999919,-353.999999999985,-699.0000000000052,433.00000000000693,-212.99999999999653,-237.99999999999955,160.0000000000108,106.00000000000875,275.000000000003,,-89.99999999997198
2017.04.11,255.00000000000523,729.0000000000018,158.0000000000026,-215.00000000000963,-559.9999999999939,108.99999999999244,81.00000000000884,-350.9999999999991,-696.0000000000077,290.9999999999968,-260.0000000000158,-292.0000000000016,71.00000000001216,79.9999999999983,304.9999999999997,,-295.00000000000995
2017.04.11,296.0000000000074,703.9999999999935,144.99999999999514,-226.00000000000398,-495.000000000001,77.99999999998919,72.0000000000054,-203.00000000000296,-595.9999999999966,194.00000000000261,-161.00000000001114,-302.99999999999727,39.00000000000148,36.000000000001364,268.0000000000016,,-152.00000000001523
2017.04.11,313.00000000000773,669.0000000000085,87.00000000000374,-209.00000000000364,-480.99999999999807,0.0,28.000000000005798,-157.99999999998704,-473.0000000000123,138.00000000000523,-58.000000000002494,-296.99999999999704,56.000000000011596,29.000000000010573,257.0000000000072,,-98.99999999994014
2017.04.11,347.0000000000084,663.999999999998,88.99999999999464,-171.00000000001003,-443.99999999999994,-20.0000000000089,8.000000000008,-163.0000000000109,-476.9999999999941,137.00000000000045,76.99999999999375,-278.0000000000058,115.99999999999966,96.00000000000364,290.00000000000136,,270.9999999999781
2017.04.11,364.00000000000875,629.9999999999973,90.99999999999665,-148.0000000000037,-429.0000000000016,-47.00000000000814,-42.999999999993044,-88.99999999999864,-409.99999999999926,97.99999999999898,141.99999999999767,-245.00000000000455,129.0000000000049,123.00000000000466,313.00000000000773,,479.0000000000078
2017.04.11,446.0000000000131,689.0000000000063,134.0000000000008,-165.00000000000404,-480.0000000000027,18.999999999991246,-2.999999999997449,-103.999999999985,-354.9999999999942,144.99999999999602,82.99999999998863,-253.0000000000001,111.0000000000042,151.00000000001046,329.00000000000153,,747.0000000000284
2017.04.11,435.9999999999919,703.0000000000092,134.0000000000008,-146.00000000000168,-512.9999999999968,53.999999999998494,4.999999999999449,-86.99999999998909,-421.0000000000047,144.00000000000546,12.999999999996348,-268.0000000000007,80.0000000000125,151.00000000001046,375.9999999999986,,661.0000000000302
2017.04.11,455.0000000000054,736.0000000000033,143.9999999999997,-151.00000000000114,-510.99999999999477,56.99999999999594,16.0000000000049,-56.99999999998795,-409.99999999999926,153.0000000000058,54.99999999998284,-268.0000000000007,112.99999999999955,165.00000000000625,372.0000000000057,,869.0000000000255
2017.04.11,575.9999999999987,734.9999999999968,171.99999999999437,-157.00000000000713,-551.9999999999969,85.99999999999719,28.000000000005798,-37.00000000000614,-232.99999999999432,158.00000000000125,25.999999999992696,-234.99999999999943,128.0000000000001,189.00000000000716,372.0000000000057,,1255.999999999996
2017.04.11,510.99999999999477,686.0000000000089,168.99999999999693,-164.00000000000858,-571.9999999999948,151.9999999999966,69.00000000000794,-228.00000000000864,-300.00000000001137,246.9999999999999,-14.000000000002899,-210.00000000000796,143.00000000000068,227.00000000000387,365.0000000000042,,1080.9999999999795
2017.04.11,492.0000000000035,649.0000000000107,141.99999999999767,-176.0000000000095,-583.0000000000002,102.99999999999754,67.00000000000594,-399.0000000000009,-310.9999999999946,373.00000000000466,60.99999999999994,-102.00000000000387,266.00000000000534,314.00000000000716,267.00000000000614,,1163.0000000000293
2017.04.11,530.9999999999926,459.99999999999375,-34.000000000000696,-178.00000000000037,-497.000000000003,-93.00000000000975,11.00000000000545,-431.99999999998795,-147.00000000000824,444.0000000000026,95.999999999985,-6.000000000000227,322.00000000000273,311.00000000000705,195.00000000000074,,982.9999999999798
2017.04.11,595.9999999999966,456.9999999999963,-162.0000000000066,-106.00000000000608,-385.000000000002,-275.000000000003,-123.99999999999079,-318.9999999999884,119.00000000000244,432.00000000000216,444.9999999999843,93.99999999999409,528.0000000000058,401.00000000001046,250.00000000000577,,1951.0000000000011
2017.04.11,731.9999999999993,377.0000000000051,-170.99999999999892,-151.00000000000114,-339.0000000000004,-348.00000000000387,-123.99999999999079,-627.0000000000095,259.0000000000092,510.9999999999957,624.0000000000023,167.0000000000016,699.0000000000123,518.0000000000007,153.00000000000313,,2280.000000000025
2017.04.11,980.0000000000031,478.0000000000006,-148.0000000000037,-245.0000000000063,-375.0000000000031,-293.0000000000099,-39.00000000000014,-574.9999999999886,585.9999999999976,876.9999999999953,505.99999999998425,471.9999999999942,922.0000000000113,655.0000000000011,87.99999999999919,,3888.9999999999745
2017.04.11,990.000000000002,529.0000000000017,-6.0000000000060005,-268.0000000000016,-402.00000000000233,-158.0000000000026,65.00000000000395,-605.9999999999945,556.0000000000009,942.0000000000073,271.99999999998334,480.000000000004,849.0000000000038,634.0000000000003,92.00000000000318,,3969.0000000000036
2017.04.11,939.0000000000009,557.0000000000075,36.0000000000027,-287.9999999999994,-541.0000000000026,-30.000000000007798,139.00000000000023,-532.999999999987,280.9999999999979,1018.0000000000007,147.99999999999258,341.99999999999875,760.0000000000051,573.9999999999981,98.0000000000092,,3500.000000000017
2017.04.11,961.9999999999961,689.9999999999907,90.99999999999665,-309.99999999999915,-554.9999999999944,54.999999999993946,190.00000000000128,-508.0000000000098,272.99999999998994,987.000000000009,87.99999999999919,331.00000000000307,721.0000000000036,520.0000000000102,152.00000000000767,,3686.9999999999986
2017.04.11,991.0000000000085,611.000000000006,51.000000000001044,-262.00000000000665,-534.9999999999966,71.99999999999429,181.00000000000892,-472.0000000000084,449.9999999999948,990.0000000000091,102.99999999998644,325.9999999999934,712.0000000000033,543.0000000000064,168.00000000000148,,3929.000000000002
2017.04.11,991.0000000000085,567.9999999999907,27.999999999994696,-247.00000000000833,-515.9999999999942,5.999999999994898,173.00000000000094,-562.9999999999882,482.999999999989,1079.9999999999982,154.99999999999403,384.9999999999909,798.0000000000018,602.0000000000039,126.0000000000039,,4068.9999999999804
2017.04.11,1022.0000000000118,570.0000000000039,-7.0000000000014495,-260.00000000000466,-480.99999999999807,-60.99999999999994,162.0000000000066,-574.9999999999886,550.000000000006,1177.0000000000068,195.9999999999962,489.9999999999949,899.0000000000009,647.0000000000056,112.000000000001,,4441.000000000041
2017.04.11,1089.0000000000066,625.9999999999932,26.000000000003798,-276.00000000000955,-476.9999999999941,-39.00000000000014,163.00000000000205,-526.0000000000105,520.9999999999936,1159.9999999999966,221.99999999998886,441.99999999999307,893.0000000000007,625.0,115.00000000000954,,4563.999999999974
2017.04.11,1083.0000000000118,560.0000000000049,-7.0000000000014495,-270.0000000000036,-436.00000000000307,-79.00000000000685,111.00000000000554,-564.9999999999977,618.0000000000074,1207.9999999999984,249.99999999999466,510.9999999999957,944.0000000000026,665.0000000000063,123.00000000000644,,4716.000000000021
2017.04.11,1096.9999999999925,567.9999999999907,-1.0000000000065512,-237.00000000000944,-441.0000000000025,-59.000000000009045,111.00000000000554,-498.9999999999952,641.0000000000027,1174.0000000000066,222.99999999999542,495.9999999999951,927.0000000000067,694.0000000000026,163.00000000000205,,4856.999999999977
2017.04.11,1092.000000000004,612.9999999999969,31.999999999998696,-267.00000000000614,-441.99999999999795,-30.000000000007798,126.0000000000039,-514.00000000001,617.0000000000009,1210.000000000008,191.99999999999218,500.99999999999056,920.0000000000017,692.9999999999978,150.00000000000568,,4892.999999999978
2017.04.11,1112.0000000000018,656.9999999999965,41.000000000002146,-290.00000000000136,-468.9999999999972,-36.0000000000027,151.00000000000114,-584.0000000000032,558.9999999999984,1254.000000000005,133.99999999998968,495.9999999999951,970.0000000000131,691.0000000000025,147.00000000000824,,4833.000000000008
