date,GBPUSD,GBPAUD,EURAUD,empty,sum
2016.10.17,-347.0000000000084,-463.9999999999977,-438.00000000000506,,-1249.0000000000111
2016.10.17,-334.9999999999964,-455.99999999998977,-421.99999999998903,,-1212.9999999999752
2016.10.17,-263.00000000001324,-339.0000000000004,-360.9999999999891,,-963.0000000000027
2016.10.18,-263.99999999999756,-279.99999999999136,-282.9999999999888,,-826.9999999999777
2016.10.18,-310.9999999999946,-334.9999999999964,-329.00000000000153,,-974.9999999999925
2016.10.18,-283.000000000011,-276.9999999999939,-272.99999999998994,,-832.999999999995
2016.10.18,-323.0000000000066,-400.00000000000034,-390.0000000000015,,-1113.0000000000084
2016.10.18,-334.9999999999964,-421.99999999998903,-385.99999999999744,,-1142.999999999983
2016.10.18,-734.0000000000124,-750.0000000000063,-323.0000000000066,,-1807.0000000000252
2016.10.18,-825.0000000000091,-653.999999999999,-225.99999999999287,,-1705.0000000000011
2016.10.18,-905.0000000000002,-662.000000000007,-224.000000000002,,-1791.0000000000093
2016.10.18,-1171.000000000011,-626.9999999999998,100.0000000000112,,-1697.9999999999995
2016.10.18,-882.000000000005,-344.99999999999534,69.00000000000794,,-1157.9999999999925
2016.10.18,-853.9999999999992,-184.00000000000637,150.99999999999002,,-887.0000000000155
2016.10.18,-753.0000000000036,-209.9999999999991,93.99999999999409,,-869.0000000000086
2016.10.18,-780.000000000003,-222.99999999999542,96.00000000000719,,-906.9999999999912
2016.10.18,-775.9999999999989,-156.00000000000057,120.00000000000898,,-811.9999999999905
2016.10.18,-765.0000000000157,-21.00000000000435,208.99999999999253,,-577.0000000000275
2016.10.18,-714.999999999999,15.00000000000945,182.99999999999983,,-516.9999999999898
2016.10.18,-737.0000000000099,-116.99999999998934,234.00000000000088,,-619.9999999999983
2016.10.18,-790.0000000000018,-187.99999999998818,191.00000000000784,,-786.9999999999822
2016.10.18,-836.0000000000146,-120.99999999999334,226.99999999999943,,-730.0000000000084
2016.10.18,-937.00000000001,-53.999999999998494,334.9999999999964,,-656.000000000012
2016.10.18,-937.9999999999944,-36.999999999998145,391.000000000008,,-583.9999999999845
2016.10.18,-970.0000000000042,-43.999999999999595,492.0000000000035,,-522.0000000000002
2016.10.18,-984.000000000007,-187.00000000000384,411.0000000000058,,-760.0000000000051
2016.10.18,-1207.0000000000025,-434.000000000001,401.00000000000693,,-1239.9999999999968
2016.10.18,-985.0000000000136,-219.99999999999798,381.0000000000091,,-824.0000000000025
2016.10.18,-1421.0000000000057,-692.9999999999881,405.9999999999952,,-1707.9999999999984
2016.10.18,-1374.0000000000086,-626.9999999999998,371.00000000001023,,-1629.9999999999982
2016.10.18,-1478.0000000000016,-679.9999999999917,483.0000000000112,,-1674.999999999982
2016.10.18,-1256.0000000000127,-540.9999999999915,560.9999999999893,,-1236.0000000000148
2016.10.18,-1205.999999999996,-492.9999999999879,544.9999999999955,,-1153.9999999999884
2016.10.18,-1239.0000000000123,-707.9999999999975,502.00000000000244,,-1445.0000000000073
2016.10.18,-1380.0000000000034,-768.9999999999975,476.9999999999941,,-1672.0000000000068
2016.10.18,-1539.0000000000014,-879.9999999999919,541.9999999999981,,-1876.999999999995
2016.10.18,-1473.0000000000132,-895.0000000000014,731.9999999999993,,-1636.0000000000152
2016.10.18,-1490.0000000000136,-879.0000000000075,815.0000000000101,,-1554.000000000011
2016.10.18,-1611.0000000000068,-1271.0,625.0000000000089,,-2256.999999999998
2016.10.18,-1685.0000000000032,-1310.9999999999955,547.999999999993,,-2448.0000000000055
2016.10.18,-1646.000000000014,-1333.9999999999907,470.9999999999992,,-2509.0000000000055
2016.10.18,-1551.0000000000134,-974.9999999999925,634.0000000000013,,-1892.0000000000045
2016.10.18,-1519.0000000000036,-940.9999999999918,615.00000000001,,-1844.9999999999854
2016.10.18,-1534.0000000000132,-1093.999999999995,510.00000000001046,,-2117.9999999999977
2016.10.18,-1517.999999999997,-1163.000000000003,591.0000000000082,,-2089.999999999992
2016.10.18,-1469.000000000009,-1109.0000000000043,587.0000000000042,,-1991.0000000000095
2016.10.18,-1414.000000000004,-1001.0000000000074,645.0000000000067,,-1770.0000000000045
2016.10.18,-1408.0000000000093,-1017.0000000000013,624.0000000000023,,-1801.0000000000082
2016.10.18,-1411.0000000000066,-1018.9999999999922,594.99999999999,,-1835.0000000000086
2016.10.18,-1392.9999999999998,-1039.9999999999966,607.0000000000019,,-1825.9999999999945
2016.10.18,-1410.0000000000002,-1059.9999999999943,609.9999999999994,,-1859.999999999995
2016.10.19,-1400.0000000000011,-900.9999999999962,727.9999999999953,,-1573.0000000000018
2016.10.19,-1456.9999999999973,-913.9999999999926,778.9999999999964,,-1591.9999999999936
2016.10.19,-1475.000000000004,-956.0000000000013,788.9999999999952,,-1642.0000000000102
2016.10.19,-1422.9999999999966,-929.000000000002,753.0000000000036,,-1598.999999999995
2016.10.19,-1418.0000000000082,-967.9999999999911,717.9999999999964,,-1668.0000000000027
2016.10.19,-1470.0000000000157,-933.000000000006,774.9999999999924,,-1628.0000000000296
2016.10.19,-1517.999999999997,-906.0000000000068,862.9999999999916,,-1561.000000000012
2016.10.19,-1580.0000000000036,-842.9999999999937,800.0000000000007,,-1622.9999999999966
2016.10.19,-1453.9999999999998,-626.9999999999998,828.9999999999909,,-1252.0000000000086
2016.10.19,-1456.0000000000127,-648.0000000000041,797.0000000000033,,-1307.0000000000136
2016.10.19,-1483.9999999999964,-1041.9999999999873,486.00000000000864,,-2039.999999999975
2016.10.19,-1375.9999999999995,-960.9999999999897,495.000000000001,,-1841.9999999999882
2016.10.19,-1358.0000000000148,-948.9999999999999,493.99999999999443,,-1813.00000000002
2016.10.19,-1370.0000000000045,-923.9999999999915,520.9999999999936,,-1773.0000000000023
2016.10.19,-1350.0000000000068,-814.999999999988,609.9999999999994,,-1554.999999999995
2016.10.19,-1249.9999999999955,-797.0000000000033,604.0000000000045,,-1442.999999999994
2016.10.19,-1241.0000000000032,-770.9999999999884,659.999999999994,,-1351.9999999999977
2016.10.19,-1232.9999999999952,-658.0000000000031,733.9999999999902,,-1157.000000000008
2016.10.19,-1219.0000000000146,-567.9999999999907,703.9999999999935,,-1083.0000000000118
2016.10.19,-1144.0000000000116,-646.9999999999976,644.0000000000001,,-1147.000000000009
2016.10.19,-1297.0000000000148,-869.0000000000086,502.00000000000244,,-1664.0000000000211
2016.10.19,-1314.0000000000152,-933.9999999999905,421.0000000000047,,-1827.0000000000007
2016.10.19,-1536.000000000004,-1019.9999999999986,462.0000000000068,,-2093.999999999996
2016.10.19,-1731.000000000016,-1002.9999999999983,556.0000000000009,,-2178.000000000013
2016.10.19,-1758.9999999999995,-1075.0000000000036,703.9999999999935,,-2130.0000000000095
2016.10.19,-1610.0000000000002,-943.000000000005,729.0000000000018,,-1824.0000000000036
2016.10.19,-1492.0000000000045,-817.000000000001,682.9999999999892,,-1626.0000000000164
2016.10.19,-1537.999999999995,-846.9999999999977,729.0000000000018,,-1655.999999999991
2016.10.19,-1520.0000000000102,-869.999999999993,868.000000000002,,-1522.0000000000011
2016.10.19,-1402.9999999999986,-747.0000000000088,842.9999999999937,,-1307.0000000000136
2016.10.19,-1366.0000000000005,-724.9999999999978,876.9999999999944,,-1214.0000000000036
2016.10.19,-1490.0000000000136,-930.0000000000086,943.9999999999893,,-1476.000000000033
2016.10.19,-1524.0000000000143,-974.0000000000082,907.9999999999977,,-1590.000000000025
2016.10.19,-1517.0000000000127,-930.0000000000086,957.9999999999922,,-1489.000000000029
2016.10.19,-1656.000000000013,-1086.9999999999936,937.9999999999944,,-1805.0000000000118
2016.10.19,-1634.000000000002,-937.9999999999944,1122.0000000000007,,-1449.9999999999957
2016.10.19,-1456.9999999999973,-446.9999999999974,1252.0000000000086,,-651.9999999999859
2016.10.19,-1429.0000000000136,-123.00000000000644,1624.0000000000032,,71.99999999998317
2016.10.19,-1219.9999999999989,251.00000000000122,1713.0000000000089,,744.0000000000113
2016.10.19,-1217.0000000000014,441.0000000000025,1868.000000000003,,1092.000000000004
2016.10.19,-1252.0000000000086,334.00000000001205,1740.9999999999925,,822.9999999999959
2016.10.19,-1167.0000000000068,368.00000000001273,1727.9999999999961,,929.000000000002
2016.10.19,-1221.0000000000055,319.0000000000026,1750.9999999999914,,848.9999999999885
2016.10.19,-1222.9999999999964,283.99999999999534,1703.9999999999943,,764.9999999999933
2016.10.19,-1228.0000000000068,323.0000000000066,1758.9999999999995,,853.9999999999993
2016.10.19,-1217.0000000000014,341.99999999999784,1754.9999999999955,,879.9999999999919
2016.10.19,-1280.9999999999989,242.00000000000887,1720.9999999999948,,682.0000000000048
2016.10.19,-1330.0000000000089,211.00000000000563,1710.999999999996,,591.9999999999927
2016.10.20,-1356.0000000000016,300.99999999999574,1778.9999999999973,,723.9999999999914
2016.10.20,-1330.0000000000089,161.00000000001114,1683.9999999999966,,514.9999999999989
2016.10.20,-1373.000000000002,207.00000000000162,1739.0000000000016,,573.0000000000011
2016.10.20,-1329.0000000000025,286.00000000000847,1737.999999999995,,695.0000000000009
2016.10.20,-1330.0000000000089,275.000000000003,1709.9999999999893,,654.9999999999834
2016.10.20,-1371.0000000000111,300.00000000001137,1812.999999999998,,741.9999999999982
2016.10.20,-1371.0000000000111,287.9999999999994,1801.9999999999925,,718.9999999999807
2016.10.20,-1381.00000000001,-231.99999999998778,1385.9999999999984,,-226.99999999999932
2016.10.20,-1371.9999999999955,-446.9999999999974,1198.9999999999945,,-619.9999999999982
2016.10.20,-1368.0000000000136,-330.0000000000081,1303.0000000000098,,-395.00000000001205
2016.10.20,-1412.0000000000132,-436.9999999999985,1253.9999999999995,,-595.0000000000123
2016.10.20,-1417.0000000000016,-516.9999999999897,1116.000000000006,,-817.9999999999854
2016.10.20,-1400.0000000000011,-574.9999999999922,1055.000000000006,,-919.9999999999873
2016.10.20,-1384.0000000000075,-653.999999999999,1001.9999999999918,,-1036.0000000000146
2016.10.20,-1353.000000000004,-771.9999999999949,897.9999999999987,,-1227.0000000000005
2016.10.20,-1295.0000000000018,-751.9999999999972,895.0000000000014,,-1151.9999999999977
2016.10.20,-1219.0000000000146,-795.9999999999967,832.9999999999949,,-1182.0000000000164
2016.10.20,-1157.000000000008,-675.9999999999877,892.0000000000039,,-940.9999999999918
2016.10.20,-1204.000000000005,-846.9999999999977,792.9999999999993,,-1258.0000000000034
2016.10.20,-1266.999999999996,-929.000000000002,655.0000000000056,,-1540.9999999999927
2016.10.20,-1287.000000000016,-957.9999999999922,628.0000000000064,,-1617.0000000000018
2016.10.20,-1272.0000000000064,-939.0000000000009,580.0000000000027,,-1631.0000000000045
2016.10.20,-1246.0000000000139,-882.000000000005,611.000000000006,,-1517.0000000000132
2016.10.20,-1194.0000000000061,-751.9999999999972,655.0000000000056,,-1290.9999999999977
2016.10.20,-1171.000000000011,-699.9999999999895,672.9999999999902,,-1198.0000000000102
2016.10.20,-1222.9999999999964,-933.9999999999905,612.9999999999969,,-1543.99999999999
2016.10.20,-1261.000000000001,-869.999999999993,706.0000000000066,,-1424.999999999987
2016.10.20,-1137.0000000000102,-678.0000000000008,705.0000000000001,,-1110.000000000011
2016.10.20,-1160.0000000000055,-571.9999999999948,680.9999999999983,,-1051.0000000000018
2016.10.20,-1158.0000000000146,-587.9999999999885,621.0000000000049,,-1124.9999999999982
2016.10.20,-1100.9999999999964,-604.9999999999889,618.0000000000074,,-1087.9999999999777
2016.10.20,-1093.0000000000107,-591.0000000000082,-361.9999999999957,,-2046.0000000000146
2016.10.20,-876.9999999999944,-448.9999999999883,409.99999999999926,,-915.9999999999834
2016.10.20,-848.0000000000043,-452.99999999999227,815.0000000000101,,-485.99999999998647
2016.10.20,-906.0000000000068,-931.9999999999995,682.0000000000048,,-1156.0000000000016
2016.10.20,-913.0000000000083,-1032.999999999995,652.9999999999925,,-1293.0000000000107
2016.10.20,-946.0000000000024,-1136.999999999988,702.0000000000026,,-1380.9999999999877
2016.10.20,-950.0000000000064,-1015.9999999999947,658.0000000000031,,-1307.9999999999977
2016.10.20,-1146.0000000000025,-1219.9999999999989,642.0000000000092,,-1723.9999999999923
2016.10.20,-1177.000000000006,-1384.0000000000075,520.0000000000093,,-2041.0000000000043
2016.10.20,-1181.999999999994,-1397.9999999999882,513.9999999999923,,-2065.99999999999
2016.10.20,-1102.000000000003,-1347.0000000000093,561.9999999999958,,-1887.0000000000164
2016.10.20,-1049.9999999999955,-1229.9999999999977,635.9999999999922,,-1644.000000000001
2016.10.20,-1012.0000000000128,-1271.0,597.0000000000031,,-1686.0000000000095
2016.10.20,-958.9999999999987,-1272.999999999991,544.0000000000111,,-1687.9999999999784
2016.10.20,-946.0000000000024,-1263.9999999999984,537.9999999999941,,-1672.0000000000068
2016.10.20,-1012.0000000000128,-1273.9999999999973,617.0000000000009,,-1669.000000000009
2016.10.20,-998.00000000001,-1309.9999999999889,584.0000000000067,,-1723.9999999999923
2016.10.21,-1039.9999999999966,-1435.9999999999927,496.99999999999187,,-1978.9999999999973
2016.10.21,-985.999999999998,-1289.9999999999911,584.9999999999911,,-1690.999999999998
2016.10.21,-958.9999999999987,-1275.0000000000039,585.9999999999976,,-1648.000000000005
2016.10.21,-985.999999999998,-1255.9999999999905,604.0000000000045,,-1637.9999999999836
2016.10.21,-1007.0000000000024,-1258.0000000000036,621.0000000000049,,-1644.000000000001
2016.10.21,-1035.0000000000082,-1249.9999999999955,683.9999999999957,,-1601.000000000008
2016.10.21,-1028.0000000000066,-1263.9999999999984,629.9999999999973,,-1662.0000000000077
2016.10.21,-923.0000000000072,-1130.9999999999932,709.0000000000041,,-1344.9999999999964
2016.10.21,-1002.000000000014,-1147.9999999999934,794.0000000000058,,-1356.0000000000014
2016.10.21,-954.0000000000103,-1205.999999999996,774.9999999999924,,-1385.000000000014
2016.10.21,-873.999999999997,-1191.9999999999932,784.0000000000069,,-1281.9999999999832
2016.10.21,-819.9999999999985,-1170.9999999999886,832.0000000000105,,-1158.9999999999768
2016.10.21,-846.0000000000134,-1096.0000000000082,923.9999999999915,,-1018.0000000000301
2016.10.21,-839.0000000000119,-1058.0000000000034,919.0000000000032,,-978.0000000000123
2016.10.21,-873.0000000000126,-1018.0000000000077,940.9999999999918,,-950.0000000000286
2016.10.21,-896.000000000008,-1045.9999999999914,998.00000000001,,-943.9999999999893
2016.10.21,-835.000000000008,-994.000000000006,1008.0000000000089,,-821.0000000000052
2016.10.21,-844.0000000000003,-869.0000000000086,1076.9999999999945,,-636.0000000000146
2016.10.21,-1002.9999999999983,-966.0000000000002,1086.9999999999936,,-882.000000000005
2016.10.21,-992.9999999999994,-886.9999999999934,1160.9999999999898,,-719.000000000003
2016.10.21,-917.9999999999966,-875.999999999988,1191.0000000000086,,-602.9999999999759
2016.10.21,-913.0000000000083,-801.9999999999916,1367.000000000007,,-347.99999999999295
2016.10.21,-876.9999999999944,-768.9999999999975,1486.0000000000095,,-159.99999999998226
2016.10.21,-835.000000000008,-910.9999999999951,1232.000000000011,,-513.9999999999923
2016.10.21,-748.9999999999997,-875.999999999988,1160.9999999999898,,-463.99999999999795
2016.10.21,-790.0000000000018,-812.999999999997,1110.9999999999952,,-492.00000000000364
2016.10.21,-780.000000000003,-865.999999999989,1090.9999999999975,,-554.9999999999943
2016.10.21,-734.9999999999968,-893.9999999999948,1079.0000000000077,,-549.9999999999839
2016.10.21,-604.0000000000045,-587.0000000000042,1208.000000000009,,17.000000000000455
2016.10.21,-619.9999999999983,-609.9999999999994,1185.9999999999982,,-43.999999999999545
2016.10.21,-476.0000000000098,-500.9999999999959,1146.0000000000025,,168.99999999999682
2016.10.21,-331.999999999999,-563.0000000000024,1019.9999999999986,,124.99999999999727
2016.10.21,-351.0000000000124,-747.0000000000088,902.0000000000028,,-196.0000000000183
2016.10.21,-418.0000000000073,-1052.9999999999927,819.9999999999985,,-651.0000000000015
2016.10.21,-597.0000000000031,-1096.9999999999925,760.0000000000051,,-933.9999999999903
2016.10.21,-673.9999999999968,-1170.9999999999886,848.0000000000043,,-996.9999999999811
2016.10.21,-476.0000000000098,-1390.0000000000023,689.0000000000063,,-1177.000000000006
2016.10.21,-567.0000000000064,-1434.000000000002,719.000000000003,,-1282.0000000000055
2016.10.21,-614.0000000000034,-1537.999999999995,761.999999999996,,-1390.0000000000023
2016.10.21,-849.0000000000109,-1668.9999999999873,740.0000000000073,,-1777.999999999991
2016.10.21,-814.0000000000036,-1659.9999999999948,784.0000000000069,,-1689.9999999999914
2016.10.21,-724.0000000000135,-1662.000000000008,767.0000000000066,,-1619.0000000000148
2016.10.21,-687.9999999999998,-1638.9999999999905,754.9999999999945,,-1571.9999999999955
2016.10.21,-794.0000000000058,-1543.0000000000055,848.0000000000043,,-1489.000000000007
2016.10.21,-761.0000000000117,-1479.9999999999925,836.9999999999989,,-1404.0000000000052
2016.10.21,-663.0000000000135,-1401.0000000000077,733.9999999999902,,-1330.0000000000312
2016.10.21,-744.0000000000114,-1428.000000000007,720.0000000000095,,-1452.0000000000086
2016.10.21,-758.0000000000142,-1441.9999999999877,798.0000000000098,,-1401.999999999992
