date,GBPUSD,USDJPY,NZDUSD,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2016.09.05,-127.00000000001043,-43.00000000000637,-17.000000000000348,-36.999999999998145,-83.9999999999952,-54.99999999999261,-18.0000000000069,-42.0000000000087,-48.00000000000182,-25.999999999992696,,-497.0000000000132
2016.09.05,-62.99999999999084,-52.00000000000671,42.0000000000087,48.99999999999905,-114.99999999999844,-45.99999999999227,-21.00000000000435,168.99999999999693,-55.00000000000682,45.99999999999049,,-46.00000000000425
2016.09.05,-79.99999999999119,-31.00000000000591,68.00000000000139,100.00000000000009,-23.999999999979593,-42.999999999992156,35.999999999991594,153.00000000000313,-82.99999999999841,48.000000000003595,,144.00000000003251
2016.09.05,-53.999999999998494,-67.00000000000728,68.00000000000139,100.99999999999554,-44.99999999998394,-76.99999999999818,-32.0000000000098,147.00000000000824,-64.00000000000716,51.000000000001044,,28.000000000001357
2016.09.05,-22.999999999995246,-1.0000000000047748,111.00000000000554,120.99999999999334,-120.99999999999334,-39.99999999999204,-130.0000000000079,195.9999999999962,-40.00000000000625,100.99999999999554,,173.99999999999108
2016.09.05,-36.999999999998145,33.00000000000125,99.00000000000463,122.99999999999534,-156.99999999998494,-3.0000000000001137,-157.00000000000713,165.9999999999995,57.999999999992724,175.99999999999838,,301.0000000000015
2016.09.05,-124.99999999999733,88.99999999999864,121.99999999999989,139.99999999999568,-126.99999999998823,51.00000000000193,-141.99999999999767,205.00000000001074,54.99999999999261,167.9999999999904,,436.00000000000665
2016.09.05,-130.0000000000079,131.00000000000023,201.00000000000674,190.00000000000128,-19.999999999997797,76.99999999999818,0.0,337.0000000000095,31.999999999996476,163.00000000000205,,981.0000000000088
2016.09.05,-75.00000000000284,24.999999999991473,191.00000000000784,197.99999999999818,-17.999999999984695,-31.999999999996476,-43.999999999999595,333.0000000000055,-11.00000000000989,198.00000000000927,,765.0000000000186
2016.09.05,-87.99999999999919,78.99999999999352,243.99999999999977,251.99999999999667,114.0000000000141,49.99999999999716,106.99999999999044,462.0000000000068,-99.00000000000375,137.00000000000932,,1258.0000000000048
2016.09.05,-124.99999999999733,52.99999999999727,260.00000000000466,300.0000000000003,150.00000000000568,2.0000000000095497,174.99999999999181,527.9999999999951,-137.00000000000045,161.99999999999548,,1368.000000000002
2016.09.05,-228.99999999999034,100.99999999999909,338.00000000000495,341.99999999999784,245.0000000000063,43.99999999999693,245.99999999999068,636.9999999999986,-117.00000000000443,194.0000000000053,,1801.0000000000048
2016.09.05,-245.99999999999068,313.0000000000024,422.00000000000017,392.00000000000347,271.0000000000212,243.0000000000092,315.99999999998295,753.0000000000036,-21.000000000000796,243.99999999999977,,2687.000000000032
2016.09.05,-215.00000000000963,296.99999999999704,387.99999999999943,354.9999999999942,236.00000000001398,234.99999999999943,282.9999999999888,686.0000000000089,-15.000000000000568,222.99999999999542,,2472.9999999999873
2016.09.05,-252.99999999999213,311.9999999999976,442.00000000000904,395.99999999999636,245.0000000000063,248.00000000000466,320.9999999999935,771.9999999999949,-22.00000000000557,259.0000000000092,,2720.000000000014
2016.09.05,-341.99999999999784,371.9999999999999,503.000000000009,451.0000000000014,224.000000000002,272.99999999999613,322.9999999999844,880.9999999999984,-8.000000000009777,304.9999999999997,,2981.999999999983
2016.09.05,-350.9999999999902,489.9999999999949,536.0000000000032,446.9999999999974,291.00000000001904,335.9999999999985,309.99999999998806,852.9999999999926,28.999999999996362,302.0000000000023,,3243.0000000000023
2016.09.05,-326.0000000000041,609.9999999999994,541.0000000000026,451.0000000000014,370.00000000000364,463.99999999999864,278.9999999999848,856.9999999999967,109.99999999999943,309.0000000000037,,3664.999999999987
2016.09.05,-329.00000000000153,588.9999999999986,512.0000000000014,422.9999999999956,290.00000000001245,409.000000000006,244.9999999999841,763.0000000000026,114.99999999999488,299.00000000000483,,3315.9999999999995
2016.09.05,-302.0000000000023,542.0000000000016,482.00000000000466,353.99999999999875,306.00000000000625,365.0000000000091,268.9999999999859,703.9999999999935,66.99999999999307,249.99999999999466,,3036.9999999999854
2016.09.05,-197.00000000000273,575.0000000000028,455.0000000000054,351.99999999999676,429.00000000001273,421.99999999999704,251.99999999998556,685.0000000000023,119.99999999999034,208.99999999999253,,3301.999999999983
2016.09.05,-123.00000000000644,618.9999999999998,395.0000000000009,300.99999999999574,485.0000000000021,501.0000000000048,224.99999999998633,571.9999999999948,153.99999999999636,180.0000000000024,,3308.999999999977
2016.09.05,-418.9999999999916,661.0000000000014,477.0000000000052,314.0000000000032,235.00000000000742,463.0000000000081,276.9999999999939,673.9999999999968,140.00000000000057,211.00000000000563,,3033.0000000000305
2016.09.05,-828.9999999999909,632.9999999999956,452.00000000000796,341.99999999999784,-412.9999999999967,463.0000000000081,210.99999999998343,723.0000000000069,143.99999999999125,234.00000000000088,,1960.0000000000045
2016.09.05,-734.9999999999968,667.9999999999922,423.0000000000067,329.00000000000153,-255.99999999998957,594.0000000000083,380.9999999999869,717.9999999999964,149.99999999999147,168.99999999999693,,2440.9999999999936
2016.09.05,-577.9999999999897,743.9999999999998,417.0000000000007,319.99999999999807,-61.99999999998429,689.9999999999977,298.9999999999826,709.0000000000041,243.99999999999977,164.99999999999292,,2948.000000000002
2016.09.05,-418.0000000000073,811.9999999999976,336.00000000000296,293.99999999999426,-56.99999999999594,849.0000000000038,228.99999999999034,651.0000000000016,378.9999999999907,208.99999999999253,,3283.999999999971
2016.09.05,-394.9999999999898,737.9999999999995,352.00000000000784,283.99999999999534,-70.99999999999883,725.0000000000085,207.00000000000162,605.0000000000111,353.9999999999992,211.99999999998997,,3011.0000000000246
2016.09.05,-425.0000000000087,740.9999999999997,333.0000000000055,263.0000000000021,-109.99999999998789,739.0000000000043,248.00000000000378,605.0000000000111,356.9999999999993,174.00000000000747,,2925.0000000000364
2016.09.05,-370.00000000000364,802.9999999999973,331.0000000000035,242.99999999999324,8.000000000008,799.9999999999972,254.999999999983,581.9999999999936,379.99999999999545,156.00000000000057,,3187.999999999968
2016.09.05,-507.9999999999973,736.0000000000042,301.0000000000068,253.0000000000032,-149.9999999999835,771.0000000000008,281.99999999998226,578.9999999999961,341.99999999999875,140.0000000000068,,2746.000000000018
2016.09.05,-380.00000000000256,682.0000000000022,280.00000000000244,278.00000000000045,-130.99999999999224,737.000000000009,255.99999999998957,568.9999999999973,333.999999999989,154.0000000000097,,2779.0000000000045
2016.09.05,-361.9999999999957,618.9999999999998,186.00000000000838,270.99999999999903,-216.99999999997831,731.0000000000088,261.9999999999845,546.000000000002,319.9999999999932,89.99999999999008,,2446.000000000012
