date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.09.20,2.000000000002,198.00000000000927,15.00000000000945,-19.000000000005457,-69.00000000000794,-9.00000000000345,-14.000000000002899,118.00000000001809,162.9999999999967,1.999999999990898,-43.999999999999595,-278.99999999999636,-368.00000000001273,-180.0000000000024,106.99999999999044,14.999999999987246,47.00000000001925,-4.9999999999954525,-49.99999999999716,,-370.00000000000006
2021.09.20,-45.99999999999049,48.000000000003595,-1.999999999990898,-38.000000000010914,43.999999999999595,-47.00000000000814,-43.999999999999595,134.99999999999625,54.000000000002046,100.99999999999554,-161.00000000000003,-79.00000000000773,-103.00000000000864,80.99999999999774,80.99999999999774,104.99999999999955,-43.999999999999595,54.99999999999261,-52.00000000000671,,87.99999999996191
2021.09.20,-104.99999999999955,-14.999999999987246,-43.999999999999595,-99.00000000000375,-204.00000000000418,19.999999999997797,71.99999999999429,219.99999999999798,93.00000000000352,24.999999999997247,-170.00000000000347,-125.0,-242.99999999999324,-85.00000000000173,188.9999999999947,-32.0000000000098,274.00000000001864,48.99999999999238,12.999999999991019,,-167.00000000001495
2021.09.20,-78.99999999999574,12.000000000012001,-7.0000000000014495,-78.00000000000296,-107.00000000001265,-34.000000000000696,-29.000000000001247,224.000000000002,111.0000000000042,56.0000000000005,-182.99999999999983,-128.99999999999068,-141.99999999999767,7.999999999985796,119.99999999998678,31.000000000003247,83.00000000001084,87.0000000000033,-82.99999999999841,,-138.9999999999926
2021.09.20,-57.99999999999139,18.0000000000069,5.999999999994898,-76.00000000000762,-124.99999999999733,-31.000000000003247,-11.00000000000545,204.00000000000418,141.9999999999959,50.99999999998994,-191.00000000000784,-127.9999999999859,-182.99999999999983,-21.00000000000435,153.00000000000313,-15.999999999993797,141.99999999999767,84.99999999999375,-57.00000000000216,,-96.00000000001256
2021.09.20,-60.99999999999994,29.999999999996696,22.0000000000109,-93.00000000000352,-116.00000000000499,-23.00000000000635,-19.00000000000235,225.00000000000853,149.0000000000009,62.99999999999084,-185.99999999999727,-163.0000000000109,-188.00000000001037,-83.9999999999952,164.99999999999292,-56.000000000011596,152.0000000000188,87.0000000000033,-79.9999999999983,,-176.00000000001793
2021.09.20,-82.99999999999974,36.0000000000138,-4.999999999988347,-132.000000000005,-62.000000000006494,-64.0000000000085,-104.99999999999955,231.0000000000034,168.99999999999693,107.99999999999699,-165.00000000000404,-225.9999999999991,-119.00000000000244,15.999999999993797,65.00000000000395,62.99999999999084,-95.999999999985,159.9999999999966,-203.00000000000296,,-412.00000000000483
2021.09.20,-78.00000000000028,2.999999999997449,-36.999999999998145,-127.00000000000955,-111.00000000001664,12.999999999996348,-37.00000000000925,195.00000000001182,170.0000000000017,76.99999999999375,-167.00000000000603,-177.99999999999727,-141.99999999999767,-131.00000000001444,89.99999999999008,-59.000000000009045,25.00000000000835,75.00000000000284,-124.00000000000944,,-543.0000000000655
2021.09.20,-88.99999999999464,-65.00000000000395,-60.99999999999994,-106.00000000000875,-228.00000000000597,90.0000000000012,18.999999999991246,179.00000000001802,134.00000000000034,15.999999999993797,-187.00000000000384,-76.99999999999818,-222.00000000001108,-252.0000000000078,188.9999999999947,-202.9999999999976,119.00000000000244,-31.999999999996476,-49.000000000006594,,-825.0000000000329
2021.09.20,-89.99999999999008,-131.99999999999878,-87.99999999999919,-35.0000000000108,-294.0000000000165,180.99999999999784,23.999999999990695,157.00000000000713,58.9999999999975,-20.0000000000089,-211.00000000000563,90.00000000000341,-225.99999999999287,-388.0000000000106,235.99999999999176,-363.0000000000022,97.00000000001374,-177.99999999999727,7.999999999995566,,-1173.0000000000355
2021.09.20,-137.9999999999937,-215.99999999999397,-141.99999999999767,-51.00000000000193,-344.00000000001097,322.00000000000006,86.99999999999264,163.00000000000205,13.00000000000523,-10.000000000010001,-223.00000000000654,168.00000000000637,-181.00000000000892,-639.0000000000118,222.99999999999542,-602.999999999998,164.00000000000858,-322.00000000000273,67.99999999999784,,-1661.0000000000277
