date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.09.20,-182.99999999999983,-241.99999999998667,-158.99999999999804,-52.00000000000671,-351.99999999999676,168.99999999999693,8.999999999992347,151.9999999999966,-67.99999999999784,-23.00000000000635,-246.00000000000176,74.99999999998863,-242.99999999999324,-666.000000000011,192.99999999999872,-629.9999999999973,65.00000000000395,-350.0000000000085,-8.000000000009777,,-2559.0000000000364
2021.09.20,-152.99999999999204,-229.99999999999687,-167.00000000000603,-64.00000000000716,-455.0000000000054,280.9999999999979,17.000000000000348,116.00000000000499,-30.000000000001137,-98.0000000000092,-224.000000000002,137.00000000000045,-383.0,-683.0000000000114,200.99999999998454,-631.0000000000038,14.000000000002899,-358.99999999999466,27.000000000001023,,-2684.0000000000377
2021.09.20,-109.99999999999899,-198.99999999999363,-158.99999999999804,-76.00000000000762,-473.99999999999665,241.99999999999778,23.999999999990695,102.00000000000209,-15.000000000000568,-117.00000000000044,-209.9999999999991,28.999999999996362,-445.0000000000065,-649.0000000000107,258.0000000000027,-568.000000000013,36.999999999998145,-344.0000000000083,-19.000000000005457,,-2693.000000000051
2021.09.20,-119.99999999999788,-164.99999999999292,-174.99999999999181,-58.9999999999975,-426.9999999999996,254.99999999999412,57.99999999999139,96.00000000000719,21.000000000000796,-77.00000000000485,-180.0000000000024,72.00000000000273,-378.999999999996,-685.0000000000023,234.00000000000088,-541.9999999999981,79.00000000000685,-322.00000000000273,37.9999999999967,,-2277.9999999999854
2021.09.20,-106.99999999999044,-192.99999999999872,-170.99999999998784,-50.00000000001137,-439.0000000000116,254.99999999999412,48.99999999999905,94.00000000001629,31.00000000000591,-104.00000000000409,-209.9999999999991,98.00000000001319,-368.00000000001273,-662.000000000007,253.99999999999866,-530.0000000000082,77.00000000001594,-317.0000000000073,45.000000000001705,,-2247.999999999993
2021.09.20,-91.99999999999208,-218.00000000000708,-148.99999999999915,-45.000000000001705,-477.0000000000163,254.99999999999412,48.99999999999905,99.00000000000463,45.000000000001705,-128.00000000000588,-236.00000000000287,144.00000000000546,-390.0000000000015,-605.9999999999955,295.99999999998516,-577.0000000000052,77.00000000001594,-314.9999999999977,42.999999999992156,,-2225.000000000027
2021.09.20,-86.99999999999264,-219.99999999999798,-139.00000000000023,-42.00000000000159,-456.00000000001194,215.99999999999397,58.99999999999794,90.00000000001229,46.00000000000648,-117.00000000000044,-235.00000000000742,125.0,-353.0000000000033,-585.0000000000133,278.00000000000045,-561.9999999999958,121.00000000001555,-314.9999999999977,51.9999999999925,,-2124.0000000000036
2021.09.20,-66.99999999999484,-174.99999999999181,-121.99999999999989,-28.000000000005798,-372.00000000001677,178.99999999999582,17.999999999995797,76.0000000000094,67.99999999999784,-86.0000000000083,-224.9999999999974,90.00000000000341,-293.99999999999426,-513.0000000000078,226.99999999999943,-456.9999999999963,69.00000000000794,-251.00000000000477,21.99999999999136,,-1841.0000000000168
2021.09.20,-122.99999999999534,-253.99999999999866,-143.00000000000423,-42.00000000000159,-524.0000000000133,196.99999999999162,29.999999999996696,106.00000000000608,-75.9999999999934,-159.00000000000912,-268.0000000000016,109.00000000000887,-436.9999999999985,-575.9999999999987,227.99999999998377,-571.9999999999948,70.0000000000145,-378.0000000000001,15.000000000000568,,-2797.0000000000073
2021.09.20,-124.99999999999733,-371.99999999999454,-160.00000000000458,10.99999999999568,-607.0000000000019,246.99999999999721,101.99999999999099,94.00000000001629,-79.9999999999983,-193.00000000000983,-333.0000000000055,246.00000000000932,-446.9999999999974,-551.0000000000126,380.00000000000256,-622.0000000000115,223.00000000001762,-427.0000000000067,137.00000000000045,,-2477.0000000000105
2021.09.20,-185.99999999999727,-590.0000000000016,-212.99999999999653,37.9999999999967,-612.9999999999969,207.99999999999707,87.99999999999919,73.00000000001194,-218.9999999999941,-196.00000000000728,-424.00000000000216,449.0000000000123,-337.99999999999386,-368.00000000001273,373.99999999998545,-573.0000000000013,222.00000000001108,-478.9999999999992,158.00000000000125,,-2588.999999999988
2021.09.20,-127.99999999999478,-578.9999999999961,-212.99999999999653,70.99999999999795,-598.0000000000097,200.99999999999562,11.999999999989797,14.000000000002899,-164.99999999999204,-185.00000000000182,-424.00000000000216,557.0000000000164,-92.00000000000318,-158.0000000000137,200.00000000000017,-509.00000000000387,-51.000000000001044,-456.00000000000307,92.99999999998931,,-2410.0000000000255
2021.09.20,-87.99999999999919,-631.9999999999882,-208.00000000000819,112.99999999999955,-583.0000000000002,212.00000000000108,27.999999999994696,-58.99999999998684,-158.99999999999181,-228.00000000000597,-458.00000000000284,753.9999999999907,4.999999999988347,-59.000000000009045,208.99999999999253,-497.99999999999847,2.0000000000131024,-501.99999999999534,141.9999999999959,,-2009.00000000001
2021.09.20,-63.99999999999739,-604.9999999999889,-218.99999999999142,152.9999999999916,-653.0000000000147,213.99999999999199,50.99999999998994,-44.99999999998394,-182.00000000000216,-286.00000000000847,-429.0000000000016,748.9999999999952,-158.0000000000137,-116.00000000000499,333.9999999999899,-483.99999999999557,80.00000000001339,-492.00000000000443,215.99999999999397,,-1936.000000000041
2021.09.20,-122.99999999999534,-523.0000000000068,-255.99999999998957,170.99999999999227,-717.9999999999964,251.99999999999667,100.99999999999554,-28.999999999990145,-239.00000000000432,-258.0000000000027,-387.000000000004,768.0000000000007,-340.00000000000693,-266.999999999995,408.9999999999927,-482.00000000000466,129.00000000000134,-510.9999999999957,245.9999999999951,,-2057.0000000000177
2021.09.20,-152.99999999999204,-635.9999999999922,-268.0000000000016,179.9999999999926,-929.000000000002,268.99999999999704,111.99999999998988,-8.999999999992347,-292.99999999999216,-359.0000000000093,-422.00000000000017,731.9999999999993,-469.0000000000083,-262.00000000000665,438.9999999999894,-497.99999999999847,74.0000000000185,-573.0000000000075,259.9999999999909,,-2805.0000000000255
2021.09.20,-44.99999999999504,-557.9999999999918,-209.9999999999991,209.99999999999375,-792.0000000000149,195.00000000000074,8.999999999992347,-110.99999999999443,-155.9999999999917,-389.000000000006,-411.0000000000058,618.9999999999998,-568.000000000013,-299.00000000000483,587.9999999999885,-473.0000000000123,19.999999999997797,-483.99999999999466,194.99999999999318,,-2660.0000000000578
2021.09.20,65.00000000000395,-356.00000000000074,-164.99999999999292,253.99999999999068,-755.0000000000168,178.00000000000037,-16.0000000000049,-133.99999999998968,-194.00000000000261,-423.0000000000067,-311.00000000000574,670.0000000000159,-624.0000000000023,-293.99999999999426,571.9999999999948,-436.00000000001415,-58.000000000002494,-554.000000000002,200.00000000000284,,-2381.0000000000273
2021.09.20,10.000000000010001,-469.99999999999267,-217.0000000000005,295.99999999999227,-890.9999999999974,215.99999999999397,39.00000000000014,-121.99999999999989,-200.00000000000284,-458.00000000000284,-346.9999999999973,811.000000000007,-663.999999999998,-249.00000000001032,602.999999999998,-456.9999999999963,26.0000000000149,-570.999999999998,271.99999999999136,,-2372.9999999999877
2021.09.20,59.000000000009045,-685.0000000000023,-238.0000000000049,292.99999999999216,-1131.0000000000152,251.99999999999667,106.99999999999044,-236.99999999999832,-182.99999999999272,-633.0000000000058,-457.0000000000074,943.9999999999884,-717.000000000012,-226.99999999999943,713.9999999999924,-648.0000000000041,150.00000000000568,-691.0000000000025,356.9999999999993,,-2971.000000000071
2021.09.20,143.00000000000423,-733.0000000000059,-218.00000000000708,361.99999999999477,-1168.9999999999977,317.9999999999961,150.99999999999002,-348.9999999999993,-84.00000000000318,-773.0000000000015,-514.9999999999987,1145.0000000000102,-659.999999999994,-201.00000000000674,879.9999999999919,-695.0000000000011,265.0000000000041,-739.9999999999949,455.99999999998886,,-2417.00000000003
2021.09.20,202.0000000000022,-790.9999999999861,-208.99999999999253,314.9999999999977,-1417.0000000000016,96.99999999999153,68.99999999999685,-333.9999999999899,-27.999999999991587,-914.0000000000038,-543.0000000000045,1021.9999999999914,-961.9999999999961,-123.00000000000644,814.0000000000036,-723.0000000000069,169.00000000001913,-745.9999999999951,351.99999999998965,,-3749.9999999999823
2021.09.20,164.00000000000858,-584.0000000000067,-147.00000000000824,259.00000000000034,-1018.0000000000077,68.99999999999685,22.999999999995246,-330.9999999999924,49.99999999999716,-725.000000000009,-465.9999999999998,849.9999999999943,-679.0000000000074,214.00000000000307,737.9999999999942,-293.0000000000099,30.0000000000189,-466.99999999999875,218.9999999999941,,-2094.0000000000373
2021.09.20,148.99999999999915,-561.9999999999958,-158.99999999999804,238.9999999999901,-868.000000000002,-16.0000000000049,-103.00000000000864,-248.00000000000378,-1.9999999999953388,-553.0000000000035,-453.0000000000034,770.0000000000102,-455.0000000000054,285.99999999998624,529.999999999986,-208.00000000000819,-234.99999999998522,-400.0000000000057,66.0000000000025,,-2222.0000000000455
2021.09.20,184.00000000000637,-669.9999999999928,-143.99999999998857,237.99999999999955,-778.9999999999964,76.99999999999375,-20.0000000000089,-285.99999999998624,55.00000000000682,-555.0000000000055,-541.9999999999981,824.9999999999886,-327.99999999999494,261.0000000000001,580.0000000000027,-322.00000000000006,-22.999999999995246,-433.9999999999975,165.99999999999682,,-1716.9999999999695
2021.09.20,274.00000000000756,-692.9999999999881,-100.99999999999554,298.0000000000018,-707.0000000000132,-4.999999999999449,-67.00000000000594,-303.9999999999932,112.99999999999955,-552.0000000000081,-605.0,1042.0000000000016,-184.00000000000637,374.999999999992,452.99999999999227,-280.9999999999979,32.0000000000098,-406.0000000000059,185.00000000000227,,-1133.0000000000068
2021.09.20,319.0000000000026,-601.000000000007,-35.999999999991594,352.99999999999443,-646.9999999999976,0.0,-77.00000000000485,-298.9999999999826,143.00000000000068,-555.0000000000055,-570.0000000000039,1013.0000000000052,-136.00000000000279,424.00000000000216,600.0000000000006,-295.0000000000008,67.00000000001705,-371.9999999999999,200.9999999999934,,-467.9999999999802
2021.09.20,296.0000000000074,-720.9999999999939,-1.0000000000065512,399.9999999999915,-709.0000000000041,18.999999999991246,-51.000000000001044,-296.9999999999917,61.99999999999761,-597.0000000000031,-651.0000000000016,1076.9999999999982,-85.00000000000173,428.00000000000614,634.0000000000013,-441.0000000000025,157.00000000000713,-484.99999999999943,238.9999999999901,,-726.0000000000155
2021.09.20,345.0000000000064,-770.9999999999884,5.000000000010552,411.9999999999919,-838.0000000000055,142.99999999999312,70.99999999999883,-319.0000000000026,93.00000000000352,-690.0000000000017,-697.0000000000032,1284.9999999999966,-248.00000000000378,309.99999999998806,770.9999999999884,-584.0000000000067,353.0000000000033,-581.0000000000031,376.99999999999534,,-563.0000000000388
2021.09.20,358.0000000000028,-815.9999999999945,-51.000000000001044,444.0000000000026,-850.0000000000174,151.00000000000114,95.00000000000064,-347.9999999999928,69.00000000000261,-721.000000000005,-680.9999999999983,1322.0000000000027,-215.99999999999397,360.0000000000048,895.0000000000014,-543.0000000000045,433.0000000000167,-609.9999999999994,430.9999999999974,,-277.9999999999742
2021.09.20,341.0000000000024,-845.9999999999912,-49.99999999999449,471.9999999999942,-890.000000000013,170.99999999999892,65.99999999999939,-331.999999999999,28.999999999996362,-720.0000000000095,-696.0000000000077,1424.0000000000066,-171.99999999999437,319.0000000000026,851.9999999999861,-661.0000000000005,347.0000000000084,-683.0000000000069,436.9999999999976,,-592.000000000024
2021.09.20,337.0000000000095,-695.9999999999856,-15.999999999993797,478.9999999999992,-748.0000000000153,126.99999999999933,11.999999999989797,-295.0000000000008,25.000000000005684,-632.0000000000103,-641.0000000000027,1349.9999999999943,-147.99999999999258,357.00000000000733,753.9999999999881,-507.9999999999973,221.00000000000452,-579.0000000000077,366.9999999999902,,-234.0000000000182
2021.09.20,340.00000000000693,-787.9999999999887,-45.99999999999049,471.9999999999942,-814.0000000000036,148.99999999999915,17.999999999995797,-316.99999999998954,4.0000000000048885,-659.0000000000095,-667.0000000000065,1378.9999999999907,-100.0000000000112,283.99999999999534,748.9999999999997,-625.0000000000089,192.99999999999872,-674.9999999999972,357.9999999999899,,-745.0000000000306
2021.09.20,350.00000000000585,-800.0000000000007,-29.999999999996696,519.999999999996,-761.999999999996,176.99999999999383,76.99999999999375,-319.999999999987,-7.999999999995566,-643.0000000000047,-675.9999999999989,1493.9999999999998,-79.00000000000685,263.99999999999756,760.0000000000051,-656.9999999999965,327.00000000001063,-700.0000000000028,473.99999999998954,,-231.99999999999352
2021.09.20,337.0000000000095,-835.9999999999923,-46.999999999997044,496.9999999999999,-852.0000000000083,141.00000000000225,56.99999999999594,-316.99999999998954,0.0,-670.000000000004,-687.0000000000043,1474.9999999999943,-97.9999999999981,370.00000000000364,798.9999999999942,-602.0000000000136,253.99999999999866,-671.0000000000065,426.9999999999925,,-423.0000000000231
2021.09.20,342.000000000009,-734.9999999999968,-18.999999999991246,457.9999999999984,-737.0000000000099,-24.000000000001798,-107.00000000000153,-296.9999999999917,37.00000000000614,-609.9999999999994,-641.0000000000027,1274.000000000001,-72.0000000000054,502.00000000000244,672.9999999999902,-405.0000000000109,-36.999999999998145,-540.9999999999968,229.99999999998977,,-709.0000000000093
2021.09.20,352.00000000000784,-675.9999999999877,-24.000000000001798,479.99999999998977,-649.0000000000107,-31.000000000003247,-82.99999999999974,-324.9999999999975,34.99999999999659,-572.0000000000058,-614.0000000000034,1335.000000000008,-25.999999999992696,537.9999999999941,658.0000000000031,-303.9999999999932,8.000000000008,-498.9999999999952,277.9999999999916,,-118.99999999999187
2021.09.20,362.00000000000676,-714.999999999999,-18.999999999991246,485.99999999999,-679.0000000000074,64.99999999999284,-16.0000000000049,-336.00000000000296,43.99999999999693,-657.0000000000076,-634.0000000000013,1393.0000000000007,-35.00000000000725,564.9999999999933,665.0000000000044,-285.00000000000193,110.00000000001009,-493.9999999999998,343.9999999999941,,163.9999999999659
2021.09.21,413.0000000000078,-811.0000000000061,-52.000000000007596,491.9999999999902,-686.0000000000089,100.00000000000009,-21.00000000000435,-390.0000000000015,-13.00000000000523,-714.0000000000035,-607.0000000000019,1429.000000000002,-9.999999999998899,526.9999999999886,675.0000000000034,-432.0000000000102,-71.99999999998319,-701.0000000000076,316.99999999999307,,-556.0000000000535
2021.09.21,383.0,-751.9999999999972,-26.999999999999247,474.9999999999943,-673.0000000000125,82.99999999999974,31.999999999998696,-371.99999999999454,30.000000000001137,-662.000000000007,-614.0000000000034,1368.9999999999998,-42.999999999993044,591.9999999999925,702.0000000000026,-249.99999999999466,146.00000000000168,-534.9999999999966,381.9999999999908,,265.99999999998306
2021.09.21,351.0000000000013,-746.0000000000023,-19.999999999997797,478.9999999999992,-649.0000000000107,24.000000000001798,41.9999999999976,-323.99999999999096,10.99999999999568,-601.000000000007,-614.9999999999989,1322.0000000000027,-76.99999999999375,629.9999999999973,658.0000000000031,-231.0000000000034,141.00000000001333,-472.0000000000084,399.0000000000009,,321.9999999999999
2021.09.21,340.00000000000693,-636.9999999999986,1.0000000000065512,451.9999999999982,-611.000000000006,12.999999999996348,89.99999999999008,-279.99999999999136,48.00000000000182,-565.0000000000044,-592.0000000000036,1289.0000000000157,-35.999999999991594,675.9999999999877,673.9999999999968,-157.00000000000713,375.9999999999986,-385.0000000000051,432.00000000000216,,1127.999999999993
2021.09.21,330.0000000000081,-686.9999999999932,-19.999999999997797,471.9999999999942,-614.0000000000034,12.000000000000899,178.99999999999582,-316.99999999998954,21.000000000000796,-560.0000000000049,-614.0000000000034,1312.0000000000118,-5.999999999994898,605.9999999999955,656.9999999999965,-256.00000000001177,606.0000000000176,-480.99999999999454,539.999999999992,,1180.0000000000198
2021.09.21,361.0000000000002,-668.0000000000019,-18.999999999991246,430.9999999999974,-612.0000000000125,0.999999999995449,117.99999999999588,-314.99999999999864,28.999999999996362,-561.0000000000003,-604.0000000000045,1272.9999999999961,26.999999999999247,641.0000000000027,556.0000000000009,-218.00000000000708,451.0000000000014,-466.0000000000082,450.00000000000284,,874.9999999999642
2021.09.21,359.0000000000093,-716.9999999999899,-21.00000000000435,387.999999999991,-575.0000000000144,-21.999999999999797,107.99999999999699,-336.9999999999873,82.99999999999841,-548.0000000000041,-639.0000000000007,1252.0000000000095,119.99999999998678,690.9999999999972,557.9999999999918,-224.000000000002,462.0000000000068,-429.00000000000205,406.9999999999965,,915.9999999999799
2021.09.21,358.0000000000028,-743.9999999999891,-18.0000000000069,305.9999999999974,-537.0000000000097,7.0000000000014495,167.9999999999904,-314.99999999999864,180.00000000000682,-516.0000000000053,-646.9999999999976,1146.9999999999914,180.99999999998673,646.9999999999976,532.9999999999835,-283.99999999999534,561.0000000000115,-359.99999999999943,417.0000000000016,,1083.999999999969
2021.09.21,335.0000000000075,-766.0,-38.0000000000047,287.9999999999967,-561.0000000000115,-53.00000000000304,159.9999999999935,-322.9999999999844,212.0000000000033,-523.0000000000068,-644.0000000000001,1086.0000000000127,194.99999999998963,641.0000000000027,485.99999999998647,-296.0000000000074,548.0000000000151,-379.99999999999545,393.99999999999125,,760.9999999999856
2021.09.21,335.0000000000075,-699.0000000000052,-35.999999999991594,302.99999999999727,-499.000000000005,-73.00000000000084,78.99999999999574,-306.9999999999906,192.99999999999784,-471.0000000000103,-636.0000000000032,1086.0000000000127,212.99999999999653,612.9999999999969,441.99999999998687,-242.99999999999324,415.0000000000098,-350.0000000000085,330.99999999998886,,695.9999999999815
2021.09.21,419.00000000000273,-611.000000000006,66.00000000001049,339.9999999999892,-375.9999999999986,-75.00000000000284,96.99999999999153,-336.00000000000296,274.0000000000009,-499.000000000005,-631.0000000000038,1086.999999999989,262.00000000000665,768.9999999999975,441.0000000000025,-153.00000000000313,560.0000000000049,-245.9999999999951,376.99999999999534,,1764.9999999999736
2021.09.21,370.00000000000364,-595.9999999999966,49.99999999999449,298.9999999999924,-368.00000000001273,-58.000000000002494,100.99999999999554,-293.99999999999426,275.99999999999625,-458.00000000000284,-616.0000000000055,1016.9999999999959,248.00000000000378,760.0000000000051,405.9999999999952,-104.99999999999955,484.00000000001774,-222.99999999999898,331.99999999999363,,1624.999999999981
2021.09.21,350.00000000000585,-625.9999999999932,25.00000000000835,283.00000000000125,-407.0000000000018,-55.000000000005045,95.99999999999609,-302.0000000000023,248.00000000000466,-442.00000000000904,-611.000000000006,1015.0000000000148,241.00000000000233,645.999999999991,407.99999999998613,-209.00000000001472,463.0000000000134,-289.0000000000015,326.9999999999982,,1160.9999999999882
2021.09.21,370.00000000000364,-629.9999999999973,24.000000000001798,254.99999999999545,-343.00000000000443,-80.00000000000229,75.9999999999983,-305.9999999999841,290.00000000000625,-429.0000000000016,-611.000000000006,960.000000000008,336.00000000000296,707.9999999999975,273.9999999999965,-168.99999999999693,418.0000000000073,-251.00000000000477,277.9999999999916,,1170.0000000000118
2021.09.21,368.00000000000165,-556.0000000000009,45.000000000006146,253.99999999999068,-202.9999999999976,-155.00000000000514,32.999999999994145,-285.99999999998624,320.0000000000074,-337.0000000000095,-582.0000000000048,912.0000000000061,424.00000000000216,828.0000000000065,217.99999999998488,-4.000000000004,348.9999999999993,-128.0000000000001,236.99999999999477,,1736.9999999999852
2021.09.21,365.99999999999966,-563.9999999999867,25.999999999992696,283.00000000000125,-167.00000000000603,-131.99999999999878,44.99999999999504,-292.9999999999877,248.00000000000466,-322.00000000000006,-574.0000000000078,974.9999999999943,496.99999999999187,899.0000000000053,144.99999999999514,76.99999999999375,324.0000000000132,-137.00000000000045,275.99999999999625,,1971.999999999996
2021.09.21,369.0000000000082,-533.99999999999,43.999999999999595,298.9999999999924,-141.00000000001333,-143.9999999999997,26.999999999999247,-269.9999999999925,257.000000000005,-307.0000000000017,-579.0000000000073,938.0000000000166,492.0000000000035,824.9999999999868,130.99999999999224,-11.00000000000545,314.99999999999864,-173.00000000000182,259.00000000000034,,1796.999999999991
2021.09.21,373.00000000000114,-594.99999999999,59.99999999999339,319.0000000000026,-192.00000000001438,-123.00000000000644,34.99999999999615,-312.00000000000114,260.0000000000051,-360.0000000000048,-613.000000000008,980.9999999999945,506.0000000000064,785.9999999999978,188.9999999999947,-110.99999999999443,361.0000000000113,-242.00000000000443,281.9999999999965,,1603.999999999976
2021.09.21,377.0000000000051,-612.9999999999969,28.000000000005798,295.99999999999227,-215.00000000000963,-151.00000000000114,-14.000000000002899,-330.9999999999924,243.99999999999977,-359.0000000000093,-616.0000000000055,897.9999999999961,495.000000000001,804.0000000000047,24.999999999986144,-72.0000000000054,266.0000000000107,-227.00000000000387,212.99999999999386,,1047.9999999999684
2021.09.21,351.0000000000013,-583.0000000000002,22.0000000000109,275.99999999999625,-23.00000000001745,-165.9999999999995,-15.00000000000945,-319.0000000000026,281.0000000000059,-245.0000000000063,-585.0000000000022,879.9999999999955,663.999999999998,873.999999999997,-46.0000000000127,55.000000000005045,259.0000000000092,-125.0,200.9999999999934,,1755.999999999962
2021.09.21,343.9999999999999,-621.9999999999892,-18.999999999991246,179.00000000000205,-121.99999999999989,-139.00000000000023,-21.00000000000435,-332.9999999999833,293.99999999999693,-295.0000000000008,-578.0000000000007,724.9999999999943,468.00000000000176,705.0000000000001,-2.999999999997449,12.999999999996348,179.00000000001802,-144.99999999999602,122.99999999999045,,753.0000000000365
2021.09.21,309.99999999999915,-475.99999999998755,-89.00000000000574,197.00000000000273,-107.00000000001265,-131.99999999999878,-50.0000000000056,-453.99999999999886,293.99999999999693,-343.9999999999999,-492.999999999999,705.0000000000125,421.99999999998903,659.999999999994,-52.000000000007596,53.999999999998494,-32.999999999994145,-103.9999999999992,100.99999999999909,,408.999999999983
2021.09.21,431.0000000000036,-461.0000000000003,-42.999999999993044,199.99999999998863,-109.00000000000354,-184.00000000000637,-138.00000000000477,-448.000000000004,445.0000000000074,-343.9999999999999,-496.00000000000756,680.0000000000068,408.00000000000836,649.999999999995,-38.0000000000047,95.00000000000064,-121.99999999999989,-97.99999999999898,15.999999999991132,,443.99999999997874
2021.09.21,438.00000000000506,-465.0000000000043,-26.999999999999247,209.99999999999375,-120.00000000000898,-219.00000000000253,-257.0000000000072,-495.99999999998533,463.0000000000081,-404.99999999999983,-512.0000000000014,703.000000000003,431.99999999998795,736.0000000000033,-14.000000000002899,124.99999999999733,-334.9999999999964,-82.99999999999841,-58.9999999999975,,114.99999999999426
2021.09.21,560.0000000000049,-459.99999999999375,38.0000000000047,316.99999999999307,-93.00000000000975,-182.99999999999983,-218.00000000000708,-570.9999999999882,480.000000000004,-476.0000000000098,-516.0000000000053,804.000000000002,380.00000000000256,768.9999999999975,72.99999999998974,109.99999999998789,-237.99999999998266,-112.99999999999955,7.999999999995566,,670.9999999999858
2021.09.21,611.000000000006,-404.0000000000044,28.000000000005798,301.9999999999925,-104.00000000001519,-182.00000000000438,-192.00000000000327,-598.999999999994,585.000000000008,-484.00000000000665,-500.00000000000045,789.999999999992,358.9999999999982,787.0000000000043,93.99999999999409,146.00000000000168,-178.99999999999582,-79.9999999999983,22.999999999996135,,1000.9999999999762
2021.09.21,599.0000000000051,-489.99999999999045,49.00000000001015,307.9999999999927,-109.00000000000354,-180.0000000000024,-165.00000000000404,-549.9999999999839,531.9999999999965,-475.0000000000032,-548.0000000000041,789.0000000000157,374.999999999992,716.9999999999899,126.0000000000039,-4.000000000004,-76.99999999999375,-189.99999999999773,51.9999999999925,,759.0000000000111
2021.09.21,622.0000000000003,-485.99999999998647,53.999999999998494,355.99999999999454,-130.0000000000079,-97.00000000000264,-78.00000000000028,-595.9999999999966,522.9999999999961,-503.000000000009,-543.0000000000045,908.9999999999918,414.00000000000324,500.9999999999959,143.99999999998857,-157.00000000000713,104.99999999999955,-254.99999999999545,183.9999999999975,,966.9999999999561
