date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,NZDCAD,AUDNZD,empty,sum
2017.01.09,31.000000000003247,-53.00000000001415,-2.999999999997449,93.00000000000352,-6.999999999990347,88.00000000000807,-19.00000000000235,-9.999999999998899,-17.000000000000348,43.00000000001525,109.00000000000354,40.0000000000178,0.999999999995449,103.99999999999298,,400.00000000003627
2017.01.09,11.00000000000545,-53.999999999998494,-28.999999999990145,172.00000000001125,-4.999999999999449,184.0000000000117,3.999999999992898,-17.000000000000348,24.999999999997247,95.00000000000064,158.99999999999804,104.99999999999955,5.999999999994898,112.000000000001,,768.0000000000243
2017.01.09,65.00000000000395,-80.00000000001339,11.00000000000545,201.99999999999818,-78.00000000000028,176.00000000000193,-50.0000000000056,43.00000000000415,-33.000000000005244,-22.999999999995246,118.00000000001809,-78.99999999998464,-36.0000000000027,207.00000000000162,,443.0000000000263
2017.01.09,41.000000000002146,-86.0000000000083,2.0000000000131024,152.00000000000102,-207.99999999999707,153.0000000000058,-92.99999999999864,90.0000000000012,-34.000000000000696,-315.99999999998295,16.000000000016,-317.9999999999961,-48.000000000003595,297.9999999999983,,-350.99999999994986
2017.01.09,87.99999999999919,-86.0000000000083,38.0000000000047,317.0000000000073,-205.99999999999508,261.0000000000099,-131.00000000000333,56.99999999999594,-60.99999999999994,-329.99999999998585,-42.999999999993044,-380.00000000000256,43.00000000000415,392.9999999999989,,-39.999999999968054
2017.01.09,15.00000000000945,-123.00000000000644,-55.99999999998939,184.0000000000117,-270.99999999999903,213.00000000000807,-109.00000000000354,63.99999999999739,-11.00000000000545,-400.9999999999847,31.000000000003247,-361.9999999999957,-2.000000000002,401.00000000000693,,-426.9999999999495
2017.01.09,7.0000000000014495,-121.99999999999989,-58.99999999998684,294.00000000001114,-254.99999999999412,329.00000000000773,-104.99999999999955,67.00000000000594,-10.000000000010001,-365.99999999999966,36.0000000000138,-320.9999999999935,-4.999999999999449,373.00000000000114,,-136.9999999999418
2017.01.09,-47.99999999998139,-195.9999999999962,-123.99999999999079,222.0000000000084,-313.99999999999204,321.00000000001216,-95.00000000000064,58.99999999999794,-6.0000000000060005,-396.9999999999807,70.0000000000145,-347.9999999999928,-7.0000000000014495,402.9999999999978,,-459.99999999991115
2017.01.09,-22.999999999995246,-147.00000000000824,-96.99999999999153,246.9999999999999,-331.999999999999,319.0000000000026,-96.00000000000719,97.9999999999981,6.999999999990347,-504.9999999999999,65.00000000000395,-417.0000000000007,-58.99999999999794,395.000000000012,,-544.9999999999927
2017.01.09,34.000000000000696,-36.999999999998145,-28.999999999990145,313.0000000000024,-290.9999999999968,318.00000000001205,-81.00000000000884,97.9999999999981,27.999999999994696,-562.9999999999802,79.00000000000685,-432.9999999999945,-73.99999999999629,398.9999999999938,,-238.9999999999563
2017.01.09,53.00000000001415,24.999999999986144,-18.999999999991246,314.00000000000716,-283.99999999999534,300.00000000001137,-57.00000000000705,78.00000000000028,61.999999999995396,-630.9999999999816,130.0000000000079,-431.99999999998795,-78.99999999999574,439.99999999999596,,-99.9999999999406
2017.01.09,75.00000000000284,35.999999999991594,-1.999999999990898,387.00000000000045,-208.99999999999253,347.999999999999,-60.00000000000449,24.999999999997247,60.99999999999994,-473.99999999999665,136.00000000000279,-305.9999999999841,-4.000000000004,432.0000000000102,,445.00000000003143
2017.01.09,124.00000000001299,95.00000000000064,42.0000000000087,440.00000000001194,-184.99999999999073,340.0000000000034,-81.00000000000884,-4.000000000004,64.99999999999284,-499.9999999999893,104.99999999999955,-322.00000000000006,58.000000000002494,492.0000000000035,,669.0000000000432
2017.01.09,104.99999999999955,181.9999999999933,31.000000000003247,496.9999999999999,-178.00000000000037,418.00000000000637,-65.99999999999939,7.9999999999968985,133.99999999998968,-603.9999999999824,121.99999999999989,-293.99999999999426,21.999999999999797,439.0000000000116,,816.0000000000236
2017.01.09,115.00000000002063,346.0000000000019,21.00000000000435,457.9999999999984,-184.99999999999073,365.99999999999966,-53.999999999998494,36.0000000000027,258.9999999999981,-842.9999999999937,167.00000000000603,-292.00000000000335,-29.000000000001247,418.9999999999916,,784.0000000000359
2017.01.09,162.00000000001768,621.9999999999892,55.000000000005045,466.0000000000082,-166.99999999999494,324.0000000000123,-89.00000000000574,43.00000000000415,428.9999999999905,-1176.9999999999836,129.00000000000134,-303.9999999999932,4.999999999999449,435.0000000000076,,933.0000000000578
2017.01.09,170.00000000000347,546.9999999999864,40.0000000000178,462.0000000000033,-146.99999999999713,312.0000000000118,-95.00000000000064,73.99999999999629,385.99999999999744,-1029.9999999999975,151.9999999999966,-243.99999999999977,-31.999999999998696,364.9999999999931,,960.0000000000125
2017.01.09,103.00000000000864,697.9999999999986,-28.999999999990145,385.0000000000051,-235.99999999999176,310.0000000000023,-60.99999999999994,82.00000000000429,542.9999999999935,-1442.9999999999943,201.00000000000674,-344.99999999999534,-80.00000000000229,412.9999999999967,,541.000000000042
2017.01.09,85.00000000000173,749.999999999984,-97.9999999999981,371.0000000000093,-286.99999999999284,320.0000000000074,-43.999999999999595,48.000000000003595,645.999999999991,-1620.9999999999836,302.0000000000023,-323.99999999999096,-56.0000000000005,514.9999999999987,,607.0000000000323
2017.01.09,114.0000000000141,663.999999999998,-76.99999999999375,396.0000000000008,-205.99999999999508,312.0000000000118,-43.00000000000415,84.0000000000063,564.9999999999933,-1327.999999999996,322.00000000000006,-201.99999999999108,-102.99999999999754,385.00000000001313,,883.0000000000599
2017.01.09,-19.999999999997797,608.9999999999928,-234.00000000000088,190.00000000001194,-337.99999999999386,261.0000000000099,-98.0000000000092,131.99999999999878,652.9999999999925,-1549.0000000000005,246.99999999999721,-243.99999999999977,-100.99999999999554,364.00000000000875,,-127.99999999998568
2017.01.09,8.000000000008,702.9999999999869,-184.99999999999073,145.00000000001023,-307.99999999999716,184.0000000000117,-102.00000000000209,100.99999999999554,676.9999999999943,-1606.9999999999807,209.00000000001472,-248.99999999998812,-58.99999999999794,381.0000000000091,,-101.99999999992633
2017.01.09,85.00000000000173,963.999999999987,-76.99999999999375,12.000000000000455,-341.99999999999784,-30.9999999999917,-133.00000000000534,182.00000000000438,776.9999999999943,-2035.9999999999934,114.0000000000141,-463.9999999999977,-126.0000000000039,400.00000000000034,,-674.9999999999812
2017.01.09,95.00000000000064,1029.9999999999975,53.999999999998494,72.00000000000273,-205.99999999999508,11.00000000000989,-84.0000000000063,92.99999999999864,714.999999999999,-1819.9999999999993,42.0000000000087,-380.9999999999869,-72.0000000000054,334.00000000001205,,-116.99999999996544
2017.01.09,250.00000000001688,1070.9999999999998,164.00000000000858,112.00000000000898,-249.99999999999466,-119.99999999999034,-120.00000000000898,175.99999999999838,654.9999999999944,-1977.999999999991,49.00000000001015,-614.9999999999877,-131.00000000000333,446.9999999999974,,-289.9999999999417
2017.01.09,212.00000000001216,899.9999999999897,114.0000000000141,47.000000000011255,-251.99999999999667,-138.9999999999958,-143.00000000000423,211.00000000000563,575.9999999999987,-1749.999999999985,18.0000000000069,-548.9999999999995,-148.99999999999915,361.0000000000113,,-542.9999999999304
2017.01.09,123.00000000000644,713.9999999999924,36.999999999998145,-170.0000000000017,-302.9999999999977,-256.0000000000002,-87.00000000000374,275.000000000003,502.9999999999979,-1622.9999999999966,97.00000000001374,-551.9999999999969,-297.9999999999983,246.99999999999721,,-1292.9999999999864
2017.01.09,104.99999999999955,824.9999999999868,52.000000000007596,-243.99999999999977,-322.00000000000006,-306.99999999998795,-87.00000000000374,278.9999999999959,575.9999999999987,-1804.99999999999,57.00000000001815,-600.0000000000006,-307.0000000000017,248.00000000000378,,-1529.9999999999734
2017.01.09,92.00000000000318,814.0000000000036,23.00000000001745,-350.9999999999991,-357.99999999999164,-399.0000000000009,27.999999999994696,258.9999999999981,587.9999999999997,-1871.0000000000005,290.00000000001245,-635.9999999999922,-422.9999999999956,314.99999999999864,,-1628.999999999952
2017.01.09,136.00000000000279,966.9999999999845,76.0000000000094,-316.99999999999307,-344.99999999999534,-411.9999999999919,2.999999999997449,248.00000000000378,657.9999999999919,-2052.9999999999936,231.0000000000034,-682.9999999999892,-375.9999999999986,357.99999999999164,,-1508.999999999977
