date,USDCHF,EURUSD,USDJPY,AUDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2017.01.09,-55.99999999998939,-11.999999999989797,-6.999999999990791,-41.9999999999976,-28.999999999996362,-51.000000000001044,-43.00000000000415,-45.000000000006146,-45.000000000006146,-81.9999999999821,0.0,-81.9999999999821,-63.99999999999739,-70.0000000000034,-28.000000000005798,,-655.9999999999523
2017.01.09,0.0,-37.99999999998249,79.9999999999983,-73.00000000000084,65.00000000001194,-41.000000000002146,-34.99999999999615,-34.000000000000696,-26.000000000003798,-47.99999999998139,104.00000000001519,-54.99999999998284,42.0000000000087,-63.99999999999739,56.99999999999594,,-65.99999999991769
2017.01.09,-5.999999999994898,-62.99999999999084,106.99999999999932,-135.99999999999167,123.00000000000466,-87.99999999999919,24.000000000001798,-73.00000000000084,-85.00000000000173,-110.99999999999443,43.00000000001525,-192.99999999999872,25.00000000000835,-63.00000000000195,110.00000000001009,,-385.99999999993486
2017.01.09,26.0000000000149,-27.999999999983594,97.99999999999898,-207.99999999999707,111.0000000000042,-92.99999999999864,143.00000000000423,-92.99999999999864,-97.00000000000264,-316.99999999998954,16.000000000016,-317.9999999999961,-14.000000000002899,-70.99999999999883,208.99999999999253,,-635.9999999999372
2017.01.09,25.00000000000835,-34.000000000000696,115.0000000000091,-274.9999999999919,123.00000000000466,-139.00000000000023,217.99999999999596,-90.0000000000012,-73.00000000000084,-456.9999999999963,-51.99999999998539,-451.99999999998573,-11.00000000000545,-53.999999999998494,283.99999999999534,,-871.9999999999528
2017.01.09,3.0000000000196536,-63.99999999999739,157.0000000000107,-273.9999999999965,192.00000000000728,-143.9999999999997,243.99999999999977,-85.00000000000173,-70.0000000000034,-433.99999999997885,-66.99999999999484,-468.9999999999861,1.0000000000065512,-19.999999999997797,356.00000000000074,,-673.9999999999116
2017.01.09,-60.99999999999994,-139.00000000000023,147.00000000000557,-308.9999999999926,213.00000000000807,-118.00000000000699,232.99999999999432,-97.00000000000264,-29.000000000001247,-402.9999999999978,18.0000000000069,-370.00000000000364,18.0000000000069,-53.999999999998494,307.99999999999716,,-642.9999999999847
2017.01.09,-68.99999999998573,-148.99999999999915,187.00000000001182,-328.9999999999904,269.00000000000546,-111.00000000000554,263.0000000000021,-72.0000000000054,-29.000000000001247,-419.9999999999982,35.00000000000725,-373.00000000000114,70.99999999999883,-24.000000000001798,365.99999999999966,,-384.9999999999634
2017.01.09,-53.999999999998494,-129.00000000000134,189.00000000000716,-367.99999999999056,263.00000000000523,-134.0000000000008,290.00000000000136,-107.00000000000153,-33.000000000005244,-554.9999999999944,2.0000000000131024,-495.99999999998533,-9.999999999998899,-63.00000000000195,380.00000000000256,,-824.9999999999493
2017.01.09,-22.999999999995246,-97.9999999999981,234.99999999999943,-337.99999999999386,269.00000000000546,-116.00000000000499,326.9999999999995,-119.00000000000244,-4.000000000004,-606.9999999999798,29.00000000001235,-485.0000000000021,-31.999999999987594,-117.99999999999588,387.000000000004,,-692.9999999999433
