date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDCAD,AUDNZD,empty,sum
2015.09.07,-70.0000000000034,-107.00000000001265,-48.99999999999238,-76.0000000000094,-87.00000000000374,-170.99999999998784,-116.99999999998934,-189.99999999999773,-177.9999999999671,-331.999999999999,-68.00000000000139,-46.00000000000159,-82.00000000000429,,-1572.9999999999695
2015.09.07,-67.00000000000594,-55.000000000005045,19.000000000005457,-50.0000000000167,-102.99999999999754,-126.99999999998823,-114.99999999999844,-180.99999999998317,-106.99999999999044,-403.00000000002,-2.999999999997449,56.0000000000005,-78.99999999998464,,-1214.9999999999816
2015.09.07,-102.99999999999754,-134.99999999999625,48.00000000000182,-178.00000000001148,-80.99999999999774,-14.000000000002899,-92.00000000000318,-442.99999999998363,-381.99999999997124,-367.0000000000062,-56.000000000011596,-143.9999999999997,0.0,,-1946.9999999999798
2015.09.07,-102.00000000000209,-113.00000000000753,143.00000000000068,-190.00000000000128,-88.99999999999464,93.00000000000975,-53.999999999998494,-593.9999999999941,-362.99999999998,-476.0000000000098,-18.0000000000069,-92.00000000000318,96.00000000000719,,-1758.9999999999802
2015.09.07,-85.00000000000173,-266.999999999995,162.00000000000614,-217.0000000000005,-75.00000000000284,158.99999999999804,-88.99999999998354,-716.9999999999845,-598.9999999999718,-500.00000000003376,-133.00000000000534,-192.00000000000327,78.00000000000028,,-2474.9999999999777
2015.09.07,-78.99999999999574,-263.99999999999756,137.00000000000045,-282.0000000000045,14.000000000002899,223.00000000001762,-85.00000000000173,-712.9999999999939,-658.9999999999652,-328.00000000001717,-191.00000000000784,-375.9999999999986,185.99999999999727,,-2416.9999999999636
2015.09.07,-129.00000000000134,-222.99999999999542,26.00000000001046,-328.00000000001717,-7.9999999999968985,75.00000000000284,-156.00000000000057,-744.9999999999761,-700.9999999999739,-335.00000000001864,-409.99999999999926,-490.999999999997,399.00000000001603,,-3025.999999999947
2015.09.07,-16.0000000000049,-174.99999999999181,-96.9999999999942,-314.99999999999864,-7.0000000000014495,19.00000000001345,-183.99999999998417,-506.0000000000002,-627.9999999999841,-297.9999999999983,-507.9999999999973,-361.0000000000002,527.0000000000108,,-2548.999999999931
2015.09.07,-48.000000000003595,-185.00000000001293,161.00000000000136,-257.0000000000183,31.999999999998696,39.00000000001125,-143.00000000000423,-709.0000000000032,-530.9999999999704,-229.99999999999687,-358.9999999999982,-378.999999999996,519.0000000000028,,-2089.9999999999895
2015.09.07,-199.00000000000472,-208.00000000000819,286.00000000000136,-165.00000000001512,156.99999999999602,191.00000000000784,-217.0000000000005,-1209.0000000000032,-425.99999999999307,144.99999999997294,-147.00000000000824,-441.99999999999795,523.0000000000068,,-1711.000000000046
2015.09.07,-163.00000000000205,-171.99999999999437,311.9999999999976,-181.00000000000892,66.99999999999484,121.00000000001555,-201.99999999999108,-1043.9999999999827,-377.9999999999894,-33.000000000038554,-59.000000000009045,-336.00000000000296,509.00000000000387,,-1559.000000000007
2015.09.07,-53.999999999998494,-154.0000000000097,331.00000000000307,-118.00000000001809,66.99999999999484,80.99999999999774,-89.99999999999008,-949.9999999999886,-313.9999999999699,-78.0000000000225,-45.000000000006146,-282.0000000000045,531.9999999999991,,-1074.0000000000132
2015.09.07,-80.99999999999774,-171.99999999999437,401.00000000001046,-111.00000000001664,116.00000000000499,148.99999999999915,-93.99999999999409,-1116.9999999999902,-313.9999999999699,73.99999999999629,-18.999999999991246,-282.99999999999994,618.0000000000074,,-832.9999999999358
2015.09.07,-61.999999999995396,-171.99999999999437,480.000000000004,-162.00000000001768,78.99999999999574,178.00000000001148,-58.000000000002494,-1153.9999999999964,-402.9999999999756,-76.0000000000094,26.999999999999247,-227.99999999999488,638.0000000000052,,-912.9999999999702
2015.09.07,-139.00000000000023,-170.00000000000347,373.00000000000466,-207.00000000000162,-58.000000000002494,199.00000000001583,-78.00000000000028,-1054.9999999999784,-439.99999999999596,-460.00000000003814,-56.000000000011596,-212.99999999999653,628.0000000000064,,-1676.0000000000018
2015.09.07,-156.00000000000057,-147.00000000000824,362.000000000009,-217.0000000000005,-56.0000000000005,187.00000000000384,-103.99999999999298,-996.9999999999857,-447.9999999999595,-463.0000000000134,-66.00000000001049,-126.0000000000039,524.9999999999977,,-1705.9999999999654
2015.09.07,-163.99999999999747,-141.99999999999767,393.0000000000007,-161.00000000001114,-34.000000000000696,232.00000000000998,-104.99999999999955,-1036.0000000000014,-352.9999999999589,-371.0000000000324,46.999999999997044,-163.99999999999747,522.0000000000002,,-1335.9999999999889
2015.09.07,-158.0000000000026,-104.99999999999955,390.00000000000057,-162.00000000001768,-78.99999999999574,119.00000000000244,-103.99999999999298,-826.9999999999982,-261.9999999999845,-286.00000000000847,24.000000000001798,-156.99999999999602,523.0000000000068,,-1083.999999999984
2015.09.07,-273.000000000001,-188.9999999999947,426.00000000000193,-176.00000000002058,-48.99999999999905,102.00000000000209,-92.99999999998754,-1003.9999999999907,-415.9999999999719,-465.0000000000265,63.99999999999739,-158.0000000000026,460.000000000016,,-1770.9999999999773
2015.09.07,-258.9999999999981,-136.00000000000279,335.00000000000796,-141.00000000001333,36.999999999998145,209.00000000001472,-127.99999999999478,-872.9999999999905,-317.9999999999961,-66.0000000000327,83.9999999999952,-219.99999999999798,466.00000000001086,,-1009.9999999999993
2015.09.07,-258.9999999999981,-492.0000000000035,362.99999999999955,-180.0000000000024,-48.99999999999905,294.0000000000165,-227.99999999998377,-1197.0000000000027,-870.9999999999774,-934.9999999999969,-52.000000000007596,-221.00000000000452,506.0000000000064,,-3320.9999999999536
2015.09.07,-219.00000000000253,-479.0000000000072,362.000000000009,-191.00000000000784,-41.9999999999976,380.00000000000256,-234.00000000000088,-1207.9999999999984,-856.9999999999744,-903.0000000000093,-141.99999999999767,-295.0000000000008,500.00000000001154,,-3327.9999999999736
2015.09.07,-207.99999999999707,-591.9999999999925,338.0000000000081,-82.00000000000429,99.00000000000463,348.9999999999993,-236.99999999999832,-1465.9999999999798,-811.9999999999905,-419.9999999999982,-43.999999999999595,-285.9999999999974,584.0000000000067,,-2776.9999999999386
2015.09.07,-212.00000000000108,-863.9999999999981,358.0000000000041,-188.00000000001037,107.00000000000153,734.0000000000124,-292.00000000000335,-1644.9999999999818,-1349.0000000000002,-901.0000000000407,-198.00000000000927,-322.00000000000006,738.0000000000164,,-4034.00000000001
2015.09.07,-177.00000000000495,-929.000000000002,233.0000000000041,-185.00000000001293,107.00000000000153,741.9999999999982,-296.9999999999917,-1627.999999999986,-1331.9999999999777,-1027.0000000000223,-363.0000000000022,-334.9999999999964,805.0000000000113,,-4385.999999999981
2015.09.07,-214.00000000000307,-900.0000000000119,386.0000000000099,-331.0000000000146,136.99999999999824,835.000000000008,-315.99999999998295,-1787.9999999999825,-1594.9999999999686,-843.0000000000159,-381.0000000000091,-549.9999999999949,927.9999999999955,,-4631.999999999972
2015.09.07,-200.00000000000017,-1034.0000000000016,395.00000000001023,-415.0000000000098,119.00000000000244,931.0000000000151,-339.0000000000004,-1920.9999999999923,-1905.9999999999632,-1117.9999999999968,-530.9999999999926,-531.0000000000036,930.0000000000086,,-5619.999999999924
2015.09.07,-317.9999999999961,-917.9999999999966,450.00000000000284,-406.00000000001745,119.99999999999788,1073.0000000000127,-349.99999999998363,-1914.999999999992,-1782.9999999999568,-991.0000000000085,-354.9999999999942,-488.999999999995,927.9999999999955,,-4953.999999999932
2015.09.07,-370.9999999999991,-961.9999999999961,451.9999999999982,-434.000000000001,114.99999999999844,1167.0000000000068,-361.9999999999957,-1877.999999999986,-1868.9999999999873,-1097.0000000000368,-330.9999999999924,-521.0000000000048,948.9999999999999,,-5141.999999999995
2015.09.07,-385.99999999999744,-913.0000000000083,451.0000000000076,-443.99999999999994,94.00000000000519,1212.9999999999975,-395.99999999999636,-1842.9999999999893,-1810.9999999999627,-1084.0000000000405,-351.0000000000124,-475.99999999999864,968.9999999999976,,-4976.999999999997
2015.09.07,-512.9999999999968,-841.0000000000028,484.99999999999943,-402.0000000000135,146.00000000000168,1248.0000000000045,-488.9999999999839,-1782.999999999987,-1609.9999999999782,-761.0000000000117,-263.99999999999756,-504.9999999999999,985.999999999998,,-4302.999999999967
2015.09.07,-502.00000000000244,-859.0000000000098,516.0000000000053,-360.0000000000048,136.00000000000279,1239.9999999999966,-478.999999999985,-1872.9999999999905,-1615.999999999973,-785.0000000000357,-191.00000000000784,-505.99999999999534,917.9999999999966,,-4361.000000000004
2015.09.07,-489.0000000000061,-975.9999999999991,444.0000000000026,-351.0000000000124,136.00000000000279,1317.0000000000125,-576.9999999999831,-1888.9999999999816,-1614.9999999999663,-1045.000000000007,-263.99999999999756,-514.9999999999987,999.0000000000166,,-4824.999999999918
2015.09.07,-385.000000000002,-970.0000000000042,445.99999999999795,-313.00000000000773,119.00000000000244,1380.0000000000034,-499.9999999999893,-1877.999999999986,-1657.9999999999818,-1029.9999999999975,-320.00000000000915,-397.0000000000029,914.0000000000148,,-4591.999999999962
2015.09.07,-441.99999999999795,-1005.0000000000115,447.00000000000273,-259.0000000000092,104.99999999999955,1412.9999999999975,-537.9999999999941,-1931.999999999988,-1645.9999999999918,-1153.000000000004,-251.00000000000122,-385.99999999999744,869.0000000000086,,-4777.999999999985
2015.09.07,-480.99999999999807,-995.9999999999969,424.0000000000066,-461.0000000000003,51.99999999999649,1326.000000000005,-624.9999999999867,-1868.9999999999998,-1892.999999999967,-1266.0000000000337,-520.0000000000093,-400.00000000000034,853.9999999999992,,-5854.9999999999845
2015.09.07,-485.99999999999756,-984.000000000007,436.00000000000705,-586.0000000000198,-2.999999999997449,1439.0000000000125,-608.9999999999928,-1902.9999999999916,-2121.9999999999573,-1500.0000000000125,-670.9999999999993,-458.9999999999983,856.9999999999967,,-6590.999999999957
2015.09.07,-404.0000000000044,-1126.0000000000048,465.0000000000034,-556.0000000000009,0.999999999995449,1451.0000000000023,-607.0000000000019,-2098.9999999999895,-2276.999999999996,-1694.00000000004,-690.9999999999972,-409.99999999999926,948.0000000000155,,-6999.000000000017
2015.09.07,-448.000000000004,-1122.0000000000007,396.0000000000008,-579.0000000000184,7.0000000000014495,1499.000000000006,-668.9999999999862,-2018.999999999977,-2326.999999999968,-1680.000000000037,-774.9999999999924,-446.9999999999974,926.0000000000045,,-7237.999999999969
2015.09.07,-490.00000000000153,-1107.999999999998,403.0000000000058,-588.0000000000107,26.999999999999247,1669.0000000000093,-681.9999999999826,-1976.9999999999754,-2298.9999999999623,-1601.000000000008,-731.9999999999993,-543.0000000000045,914.9999999999991,,-7005.999999999929
2015.09.07,-441.99999999999795,-1123.0000000000073,432.00000000000216,-583.0000000000002,9.999999999998899,1583.0000000000011,-651.0000000000016,-2026.9999999999868,-2315.9999999999845,-1639.0000000000348,-744.9999999999957,-519.9999999999983,892.0000000000039,,-7129.000000000001
2015.09.07,-419.00000000000273,-1117.0000000000125,442.99999999999784,-570.0000000000039,39.00000000000014,1628.0000000000073,-658.9999999999874,-2038.9999999999873,-2294.9999999999804,-1514.0000000000152,-737.9999999999942,-504.9999999999999,870.0000000000152,,-6875.999999999964
2015.09.07,-387.99999999999943,-1113.0000000000084,450.00000000000284,-565.9999999999999,17.999999999995797,1531.0000000000157,-621.9999999999892,-2044.9999999999875,-2284.999999999959,-1582.0000000000168,-754.9999999999945,-470.9999999999992,843.0000000000159,,-6984.999999999924
2015.09.07,-361.0000000000002,-1080.9999999999986,460.00000000000796,-561.0000000000115,51.000000000001044,1487.0000000000161,-597.9999999999874,-1998.9999999999952,-2250.9999999999586,-1481.0000000000211,-750.9999999999906,-487.99999999999955,873.999999999997,,-6698.999999999941
2015.09.07,-409.99999999999926,-1052.9999999999927,442.0000000000073,-555.0000000000166,34.000000000000696,1458.0000000000036,-603.9999999999824,-1972.9999999999848,-2201.9999999999927,-1421.0000000000277,-740.9999999999917,-463.0000000000023,848.0000000000043,,-6639.999999999974
2015.09.07,-409.0000000000038,-1039.9999999999966,408.00000000000125,-558.0000000000141,17.999999999995797,1453.9999999999998,-598.999999999994,-1902.9999999999916,-2197.999999999967,-1454.0000000000218,-703.9999999999935,-455.0000000000054,739.0000000000008,,-6700.99999999999
2015.09.07,-400.9999999999958,-1027.0000000000002,380.00000000000966,-561.0000000000115,0.0,1477.0000000000173,-604.9999999999889,-1865.9999999999854,-2163.999999999966,-1489.000000000029,-707.9999999999975,-451.0000000000014,673.0000000000125,,-6741.999999999935
2015.09.07,-390.0000000000015,-1042.0000000000095,368.0000000000092,-574.0000000000078,-14.999999999998348,1329.0000000000025,-619.9999999999983,-1832.9999999999984,-2179.999999999982,-1499.000000000006,-761.0000000000117,-444.9999999999954,695.0000000000011,,-6966.999999999995
2015.09.08,-361.0000000000002,-998.00000000001,335.9999999999985,-569.0000000000194,-24.999999999997247,1273.9999999999973,-603.9999999999824,-1800.9999999999877,-2187.99999999999,-1475.0000000000264,-717.000000000012,-505.99999999999534,560.0000000000049,,-7074.00000000002
2015.09.08,-404.0000000000044,-1000.0000000000009,367.00000000000443,-567.0000000000064,36.999999999998145,1412.0000000000132,-624.0000000000023,-1772.9999999999961,-2139.9999999999864,-1361.9999999999966,-719.000000000003,-495.9999999999964,587.0000000000042,,-6681.999999999972
2015.09.08,-397.99999999999835,-998.00000000001,344.99999999999886,-552.0000000000191,60.99999999999994,1441.0000000000034,-625.9999999999932,-1771.9999999999914,-2107.9999999999986,-1287.0000000000382,-757.999999999992,-485.99999999999756,629.9999999999973,,-6508.000000000039
2015.09.08,-383.99999999999545,-1022.0000000000118,329.00000000000773,-514.9999999999987,82.99999999999974,1451.0000000000023,-619.9999999999983,-1758.9999999999861,-2057.9999999999823,-1245.0000000000293,-712.0000000000015,-536.0000000000032,750.0000000000063,,-6237.99999999999
2015.09.08,-424.9999999999976,-985.999999999998,341.99999999999875,-520.0000000000093,117.99999999999588,1452.0000000000089,-622.9999999999958,-1878.9999999999907,-2008.9999999999718,-1095.0000000000236,-696.0000000000077,-546.000000000002,804.0000000000047,,-6062.999999999988
2015.09.08,-456.9999999999963,-1045.9999999999914,460.9999999999985,-468.00000000000176,163.00000000000205,1514.0000000000152,-614.0000000000034,-2092.999999999989,-2044.9999999999857,-1031.000000000004,-583.0000000000002,-695.0000000000011,731.9999999999993,,-6161.999999999958
2015.09.08,-495.000000000001,-995.0000000000125,504.0000000000049,-507.000000000013,153.99999999999858,1583.0000000000011,-597.9999999999874,-2141.999999999996,-2037.9999999999843,-1029.9999999999975,-553.0000000000035,-636.9999999999986,960.0000000000053,,-5793.999999999984
2015.09.08,-443.0000000000045,-1031.000000000004,444.0000000000026,-509.00000000000387,153.00000000000313,1432.0000000000111,-609.9999999999994,-2042.999999999978,-2072.9999999999914,-1061.000000000023,-666.000000000011,-683.9999999999957,990.000000000002,,-6100.999999999991
2015.09.08,-358.9999999999982,-1039.9999999999966,421.99999999999704,-565.0000000000155,134.99999999999625,1398.0000000000105,-529.0000000000017,-2063.9999999999927,-2154.999999999996,-1102.0000000000252,-716.0000000000056,-683.0000000000002,931.0000000000151,,-6327.000000000012
2015.09.08,-339.0000000000004,-1086.000000000009,353.9999999999992,-579.0000000000184,112.000000000001,1401.0000000000077,-541.9999999999981,-1997.9999999999905,-2245.9999999999704,-1191.000000000031,-743.0000000000048,-1014.0000000000038,917.9999999999966,,-6953.000000000022
2015.09.08,-328.0000000000061,-1126.0000000000048,268.0000000000007,-557.0000000000075,292.9999999999988,1424.000000000003,-485.99999999998647,-2024.000000000001,-2218.999999999971,-724.0000000000357,-651.0000000000016,-944.0000000000003,968.9999999999976,,-6105.000000000015
2015.09.08,-326.9999999999995,-1146.0000000000025,280.00000000000114,-529.0000000000017,126.99999999999933,1441.0000000000034,-489.99999999999045,-1982.9999999999757,-2221.9999999999905,-1242.0000000000098,-658.0000000000031,-802.9999999999982,811.0000000000061,,-6740.999999999961
2015.09.08,-309.99999999999915,-1218.000000000008,140.00000000000057,-543.0000000000045,217.0000000000005,1410.0000000000002,-468.00000000000176,-1902.9999999999916,-2316.9999999999914,-1081.000000000021,-676.9999999999943,-783.9999999999958,812.0000000000127,,-6721.999999999993
2015.09.08,-221.00000000000452,-1256.0000000000127,-42.999999999992156,-551.0000000000126,200.99999999999562,1036.0000000000148,-597.0000000000031,-1698.9999999999839,-2417.999999999987,-1228.0000000000068,-1197.0000000000036,-721.000000000005,799.0000000000164,,-7894.999999999985
2015.09.08,44.99999999999504,-1378.0000000000125,-18.999999999991246,-459.0000000000094,272.00000000000557,1005.0000000000115,-570.9999999999882,-1798.0000000000018,-2471.9999999999854,-1093.0000000000107,-1320.00000000001,-809.0000000000042,900.0000000000119,,-7696.99999999999
2015.09.08,12.000000000000899,-1395.9999999999973,91.99999999999875,-446.0000000000131,331.999999999999,1102.000000000003,-575.9999999999987,-1912.9999999999825,-2445.9999999999927,-1033.0000000000173,-1215.9999999999948,-844.9999999999958,923.0000000000072,,-7409.999999999984
2015.09.08,-38.0000000000047,-1588.999999999996,66.0000000000025,-421.0000000000047,255.00000000000523,1263.9999999999984,-607.0000000000019,-2095.9999999999754,-2532.9999999999854,-1527.0000000000116,-1150.0000000000066,-807.0000000000022,849.9999999999952,,-8332.999999999987
2015.09.08,-4.999999999999449,-1781.9999999999948,48.00000000000182,-348.9999999999993,272.00000000000557,1309.0000000000045,-561.9999999999958,-2445.999999999998,-2780.999999999967,-1638.0000000000284,-1157.9999999999923,-695.9999999999966,798.0000000000098,,-8989.99999999995
2015.09.08,-34.000000000000696,-2130.999999999994,216.00000000000819,-379.0000000000182,300.99999999999574,1488.0000000000005,-685.0000000000023,-3661.0000000000014,-3211.9999999999927,-1949.000000000023,-1144.0000000000116,-802.0000000000027,802.0000000000139,,-11190.00000000003
2015.09.08,-163.00000000000205,-2071.0000000000005,725.0000000000085,-248.00000000000378,424.9999999999976,1836.0000000000155,-709.9999999999884,-3726.9999999999754,-3019.999999999978,-1563.0000000000255,-1066.0000000000114,-899.0000000000053,892.0000000000039,,-9588.999999999965
2015.09.08,-285.00000000000193,-1845.999999999992,936.9999999999976,-336.00000000000296,472.00000000000574,1873.999999999998,-621.9999999999892,-3882.9999999999814,-2795.9999999999764,-1155.000000000017,-751.9999999999972,-1027.9999999999957,937.00000000001,,-8482.999999999942
2015.09.08,-451.0000000000014,-1774.0000000000089,1032.0000000000107,-331.0000000000146,522.0000000000002,1983.0000000000014,-787.9999999999887,-4049.9999999999827,-2745.9999999999595,-913.0000000000305,-658.0000000000031,-1012.9999999999973,995.0000000000125,,-8191.999999999962
2015.09.08,-512.0000000000014,-1852.000000000009,1073.0000000000075,-372.00000000001677,473.99999999999665,2212.999999999998,-845.9999999999912,-3982.9999999999754,-2884.999999999982,-1205.0000000000339,-716.0000000000056,-944.0000000000003,1066.9999999999957,,-8488.000000000016
2015.09.08,-522.0000000000002,-2032.999999999996,1026.0000000000105,-245.0000000000063,524.0000000000023,2453.0000000000164,-844.0000000000003,-4087.9999999999936,-2934.9999999999986,-1265.0000000000273,-547.999999999993,-883.0000000000005,1083.9999999999961,,-8275.99999999999
2015.09.08,-655.0000000000056,-2286.0000000000105,1019.0000000000055,-153.00000000000313,546.000000000002,2510.9999999999964,-942.9999999999827,-4540.999999999996,-3174.9999999999723,-1580.0000000000036,-475.0000000000032,-873.0000000000016,1200.0000000000011,,-9404.999999999975
2015.09.08,-692.9999999999992,-2180.000000000004,1140.0000000000005,-160.00000000000458,512.9999999999968,2883.9999999999977,-909.0000000000042,-4496.999999999985,-3043.9999999999577,-1487.0000000000161,-330.9999999999924,-854.9999999999947,1363.0000000000032,,-8255.99999999996
2015.09.08,-714.0000000000035,-2071.0000000000005,1145.0000000000102,-139.00000000000023,505.99999999999534,2855.0000000000077,-885.0000000000025,-4375.0,-2843.99999999998,-1410.0000000000002,-127.99999999999478,-851.9999999999972,1286.0000000000093,,-7625.999999999956
2015.09.08,-700.999999999996,-2133.9999999999914,1072.0000000000027,-62.000000000006494,536.0000000000032,2888.000000000002,-831.000000000004,-4372.999999999991,-2859.999999999996,-1365.0000000000161,-73.00000000001194,-809.9999999999997,1273.9999999999973,,-7439.000000000006
2015.09.08,-709.9999999999995,-2174.000000000009,957.0000000000078,35.999999999991594,529.0000000000017,2870.000000000017,-847.9999999999822,-4232.999999999975,-2759.9999999999627,-1366.0000000000227,-12.999999999996348,-744.0000000000002,1239.9999999999966,,-7215.9999999999345
2015.09.08,-761.999999999996,-2273.999999999998,1039.0000000000014,36.999999999998145,563.0000000000024,2958.0000000000164,-895.0000000000014,-4376.999999999981,-2761.9999999999754,-1497.0000000000373,-5.999999999994898,-727.9999999999953,1158.0000000000146,,-7545.999999999945
2015.09.08,-722.9999999999959,-2368.999999999999,984.9999999999994,158.99999999999804,571.9999999999948,3176.000000000001,-912.999999999986,-4411.999999999978,-2826.9999999999573,-1679.0000000000305,130.99999999999224,-739.9999999999962,1129.0000000000023,,-7510.999999999956
2015.09.08,-777.0000000000055,-2300.9999999999973,1021.0000000000008,175.99999999999838,653.0000000000035,3039.000000000014,-958.9999999999987,-4418.999999999983,-2656.999999999998,-1212.0000000000352,93.00000000000975,-819.9999999999985,1124.0000000000139,,-7038.999999999975
2015.09.08,-751.9999999999972,-2224.0000000000036,1052.0000000000068,166.99999999998383,732.9999999999948,3021.000000000007,-1092.9999999999884,-4376.999999999981,-2584.9999999999704,-897.0000000000144,-36.999999999998145,-954.9999999999948,943.000000000005,,-7003.999999999951
2015.09.08,-782.0000000000049,-2105.0000000000014,1029.0000000000105,-56.000000000011596,787.0000000000043,2957.0000000000095,-1108.9999999999823,-4197.000000000003,-2739.9999999999645,-534.9999999999966,-261.0000000000001,-1129.0000000000023,961.9999999999961,,-7178.999999999945
2015.09.08,-739.9999999999962,-2079.999999999993,903.0000000000058,-160.00000000000458,729.0000000000018,2862.000000000009,-1177.9999999999902,-4067.9999999999836,-2837.999999999985,-712.0000000000015,-541.9999999999981,-1100.000000000001,934.0000000000126,,-7989.999999999925
2015.09.08,-775.0000000000034,-2044.0000000000014,817.0000000000073,-48.000000000003595,741.0000000000027,2815.000000000012,-1178.9999999999968,-3953.0000000000027,-2647.9999999999836,-611.000000000006,-425.99999999999307,-1048.0000000000045,853.9999999999992,,-7504.999999999974
2015.09.08,-785.0000000000024,-1994.0000000000068,764.00000000001,61.99999999998429,741.0000000000027,2730.00000000001,-1156.999999999986,-3680.999999999983,-2309.99999999999,-426.00000000003746,-173.00000000000094,-970.9999999999997,767.0000000000066,,-6432.999999999993
2015.09.08,-712.9999999999969,-2059.999999999995,783.0000000000013,429.99999999999704,910.9999999999951,2835.0000000000095,-1123.9999999999916,-3762.0000000000005,-1887.9999999999786,-12.999999999996348,133.00000000000534,-1002.0000000000028,687.0000000000153,,-4782.999999999938
