date,AUDUSD,CHFJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDCAD,empty,sum
2020.08.03,54.999999999993946,30.000000000001137,55.99999999998939,15.00000000000945,-49.99999999999449,7.999999999985796,69.9999999999923,,183.99999999997752
2020.08.03,28.999999999990145,129.0000000000049,62.000000000006494,36.999999999998145,-59.99999999999339,7.0000000000014495,57.99999999999139,,261.9999999999991
2020.08.03,125.99999999999278,129.99999999999545,219.99999999999798,72.0000000000054,-190.99999999998562,-22.0000000000109,132.99999999999423,,467.9999999999893
2020.08.03,197.99999999999818,173.00000000000182,249.99999999999466,-72.0000000000054,-273.9999999999965,32.999999999994145,220.99999999999343,,528.9999999999804
2020.08.03,116.99999999998934,203.99999999999352,248.00000000000378,85.00000000000173,-202.9999999999976,-32.0000000000098,144.99999999999514,,563.999999999976
2020.08.03,165.9999999999995,219.99999999999886,273.9999999999965,-1.0000000000065512,-126.99999999998823,146.00000000000168,201.99999999999108,,879.9999999999927
2020.08.03,-28.000000000005798,275.99999999999625,52.99999999999194,79.00000000000685,129.00000000000134,136.00000000000279,43.999999999999595,,688.999999999993
2020.08.03,-10.000000000010001,257.99999999999557,112.000000000001,117.99999999999588,93.00000000000975,123.00000000000644,60.99999999999994,,754.9999999999986
2020.08.03,51.99999999999649,195.99999999999795,-5.000000000010552,35.999999999991594,237.00000000002052,268.0000000000016,46.999999999997044,,830.9999999999947
2020.08.03,78.99999999999574,100.99999999999909,165.9999999999995,150.00000000000568,50.0000000000167,89.99999999999008,61.999999999995396,,698.0000000000023
2020.08.03,2.999999999997449,99.99999999999432,48.000000000003595,168.99999999999693,50.0000000000167,-29.00000000001235,1.999999999990898,,342.99999999998755
2020.08.03,55.99999999998939,87.99999999999386,107.99999999999699,83.9999999999952,16.000000000016,65.99999999998829,76.99999999999375,,494.9999999999735
2020.08.03,42.999999999993044,117.00000000000443,181.9999999999933,136.00000000000279,-34.99999999998504,36.999999999998145,90.99999999999665,,571.0000000000033
2020.08.03,69.9999999999923,12.000000000000455,289.0000000000059,178.99999999999582,-99.99999999998899,31.999999999987594,125.99999999999278,,607.9999999999859
2020.08.03,120.99999999999334,39.99999999999204,266.999999999995,45.000000000006146,-148.99999999999915,83.9999999999952,188.9999999999947,,596.9999999999773
