date,USDCAD,AUDCAD,AUDNZD,empty,sum
2017.04.10,-1.0000000000065512,0.0,-100.0000000000112,,-101.00000000001775
2017.04.10,11.999999999989797,11.00000000000545,-124.99999999999733,,-102.00000000000207
2017.04.10,38.99999999998904,104.99999999999955,-146.00000000000168,,-2.0000000000131024
2017.04.10,42.999999999993044,127.00000000001043,-195.9999999999962,,-25.999999999992724
2017.04.10,99.00000000000463,174.00000000000747,-180.0000000000024,,93.00000000000972
2017.04.10,120.00000000000898,252.0000000000078,-218.00000000000708,,154.0000000000097
2017.04.10,96.99999999999153,178.99999999999582,-214.00000000000307,,61.99999999998431
2017.04.10,141.99999999999767,242.00000000000887,-307.99999999999716,,76.00000000000938
2017.04.10,170.00000000000347,266.0000000000107,-371.00000000001023,,65.00000000000392
2017.04.10,174.00000000000747,153.00000000000313,-334.00000000001205,,-7.000000000001478
2017.04.10,207.00000000000162,29.00000000001235,-202.9999999999976,,33.00000000001637
2017.04.10,259.0000000000092,15.00000000000945,-124.00000000001299,,150.00000000000566
2017.04.10,251.00000000000122,51.000000000001044,-56.99999999999594,,245.00000000000634
2017.04.10,234.00000000000088,36.0000000000138,-15.00000000000945,,255.00000000000523
2017.04.10,229.99999999999687,32.999999999994145,12.999999999996348,,275.9999999999874
2017.04.10,228.00000000000597,56.99999999999594,58.99999999998684,,343.99999999998875
2017.04.10,231.0000000000034,65.00000000000395,48.000000000003595,,344.00000000001097
2017.04.10,185.99999999999727,110.00000000001009,24.999999999986144,,320.9999999999935
2017.04.10,184.00000000000637,102.00000000000209,76.99999999999375,,363.0000000000022
2017.04.10,151.9999999999966,102.00000000000209,102.99999999998644,,356.9999999999851
2017.04.10,157.99999999999147,-68.00000000000139,132.99999999998312,,222.9999999999732
2017.04.10,76.99999999999375,-112.99999999998533,197.00000000000273,,161.00000000001114
2017.04.10,96.00000000000719,-100.99999999999554,193.99999999998306,,188.9999999999947
2017.04.10,31.000000000003247,-102.99999999998644,188.9999999999947,,117.00000000001151
2017.04.10,-1.999999999990898,-113.99999999999189,147.99999999999258,,32.000000000009805
2017.04.10,-110.99999999999443,-140.99999999999113,136.00000000000279,,-115.99999999998278
2017.04.10,-42.999999999993044,-89.00000000000574,68.00000000000139,,-63.999999999997385
2017.04.10,-41.000000000002146,-34.000000000000696,34.99999999998504,,-40.0000000000178
2017.04.10,-175.99999999999838,-143.00000000000423,-14.000000000002899,,-333.0000000000055
2017.04.10,-204.00000000000418,-154.99999999999403,-8.000000000008,,-367.0000000000062
2017.04.10,-226.99999999999943,-188.9999999999947,4.000000000004,,-411.99999999999017
2017.04.10,-348.9999999999993,-316.99999999998954,17.000000000000348,,-648.9999999999885
2017.04.10,-388.9999999999949,-300.99999999999574,92.00000000000318,,-597.9999999999875
2017.04.10,-441.0000000000025,-302.9999999999866,153.9999999999875,,-590.0000000000016
2017.04.10,-527.0000000000108,-343.00000000000443,148.99999999999915,,-721.0000000000161
2017.04.10,-417.0000000000007,-241.00000000000233,173.99999999998528,,-484.0000000000177
2017.04.10,-517.9999999999962,-266.999999999995,193.99999999998306,,-591.0000000000082
2017.04.10,-520.9999999999936,-314.99999999999864,234.99999999998522,,-601.000000000007
2017.04.10,-497.99999999999847,-295.99999999998516,279.99999999999136,,-513.9999999999923
2017.04.10,-547.0000000000086,-324.9999999999975,261.0000000000001,,-611.000000000006
2017.04.10,-611.9999999999903,-364.9999999999931,215.99999999999397,,-760.9999999999894
2017.04.10,-617.0000000000009,-375.9999999999986,198.99999999999363,,-794.0000000000059
2017.04.10,-659.0000000000095,-372.99999999999,207.99999999998596,,-824.0000000000136
2017.04.10,-666.000000000011,-372.99999999999,192.99999999999872,,-846.0000000000022
2017.04.10,-638.9999999999895,-402.9999999999978,181.9999999999933,,-859.999999999994
2017.04.10,-652.9999999999925,-396.9999999999918,181.9999999999933,,-867.999999999991
2017.04.10,-672.0000000000059,-435.9999999999919,163.9999999999864,,-944.0000000000114
2017.04.10,-729.0000000000018,-445.99999999999085,187.00000000000384,,-987.9999999999889
2017.04.11,-750.0000000000063,-430.9999999999925,226.99999999999943,,-953.9999999999992
2017.04.11,-703.9999999999935,-420.9999999999936,227.99999999998377,,-897.0000000000033
2017.04.11,-739.0000000000008,-400.00000000000034,205.99999999999508,,-933.000000000006
2017.04.11,-756.0000000000011,-393.9999999999944,167.9999999999904,,-982.000000000005
2017.04.11,-744.0000000000114,-361.9999999999957,109.99999999998789,,-996.0000000000191
2017.04.11,-743.0000000000048,-383.99999999999545,107.99999999999699,,-1019.0000000000032
2017.04.11,-805.0000000000113,-454.9999999999943,123.99999999999079,,-1136.0000000000146
2017.04.11,-811.9999999999905,-443.99999999999994,35.999999999991594,,-1219.9999999999989
2017.04.11,-767.9999999999909,-406.9999999999907,24.000000000001798,,-1150.9999999999798
2017.04.11,-774.000000000008,-391.9999999999924,-36.999999999998145,,-1202.9999999999986
2017.04.11,-751.9999999999972,-401.99999999999125,-38.0000000000047,,-1191.9999999999932
2017.04.11,-680.9999999999983,-467.9999999999906,-33.00000000001635,,-1182.0000000000052
2017.04.11,-723.0000000000069,-465.9999999999998,2.999999999997449,,-1186.0000000000093
2017.04.11,-726.0000000000044,-466.9999999999952,53.999999999998494,,-1139.0000000000011
2017.04.11,-724.9999999999978,-495.9999999999964,66.99999999999484,,-1153.9999999999995
2017.04.11,-747.9999999999931,-484.999999999991,70.99999999999883,,-1161.9999999999852
2017.04.11,-750.0000000000063,-444.9999999999954,41.000000000002146,,-1153.9999999999995
2017.04.11,-771.9999999999949,-461.0000000000003,37.99999999998249,,-1195.0000000000127
2017.04.11,-797.0000000000033,-468.9999999999972,10.999999999983245,,-1255.0000000000173
2017.04.11,-787.0000000000043,-456.9999999999963,-2.0000000000131024,,-1246.0000000000139
2017.04.11,-785.9999999999978,-500.00000000000045,-19.00000000001345,,-1305.0000000000116
2017.04.11,-801.9999999999916,-439.99999999999596,-86.0000000000083,,-1327.999999999996
2017.04.11,-808.9999999999931,-388.9999999999949,-119.00000000000244,,-1316.9999999999905
2017.04.11,-780.000000000003,-361.9999999999957,-118.00000000001809,,-1260.0000000000168
2017.04.11,-731.9999999999993,-428.9999999999905,-59.000000000009045,,-1219.9999999999989
2017.04.11,-733.0000000000059,-415.99999999999415,-77.00000000001594,,-1226.000000000016
2017.04.11,-727.9999999999953,-415.99999999999415,-113.00000000000753,,-1256.999999999997
2017.04.11,-760.0000000000051,-386.9999999999929,-148.99999999999915,,-1295.999999999997
2017.04.11,-788.0000000000109,-370.9999999999991,-209.00000000001472,,-1368.0000000000248
2017.04.11,-805.9999999999956,-408.9999999999927,-178.00000000001148,,-1392.9999999999995
2017.04.11,-832.0000000000105,-369.99999999999255,-211.00000000000563,,-1413.0000000000086
2017.04.11,-849.9999999999952,-374.999999999992,-217.0000000000005,,-1441.9999999999877
