date,EURUSD,GBPCHF,empty,sum
2019.01.07,-58.000000000002494,-60.000000000015596,,-118.00000000001809
2019.01.07,-97.9999999999981,-85.00000000000173,,-182.99999999999983
2019.01.07,-164.00000000000858,-185.00000000001293,,-349.0000000000215
2019.01.07,-167.00000000000603,-211.00000000000563,,-378.00000000001165
2019.01.07,-151.9999999999966,-97.9999999999981,,-249.99999999999469
2019.01.07,-174.99999999999181,-78.00000000000028,,-252.9999999999921
2019.01.07,-157.00000000000713,-100.0000000000112,,-257.0000000000183
2019.01.07,-269.00000000000813,-121.00000000001555,,-390.00000000002365
2019.01.07,-249.99999999999466,-32.0000000000098,,-282.00000000000443
2019.01.07,-262.00000000000665,-33.00000000001635,,-295.000000000023
2019.01.07,-261.0000000000001,-43.00000000001525,,-304.00000000001535
2019.01.07,-293.0000000000099,-49.00000000001015,,-342.00000000002
2019.01.07,-339.0000000000004,-80.99999999999774,,-419.9999999999981
2019.01.07,-326.0000000000041,-99.00000000000463,,-425.00000000000875
2019.01.07,-286.99999999999284,-60.000000000015596,,-347.0000000000084
2019.01.07,-279.00000000000705,-83.00000000001084,,-362.0000000000179
2019.01.07,-306.00000000000625,-80.00000000001339,,-386.00000000001967
2019.01.07,-310.9999999999946,-52.000000000007596,,-363.0000000000022
2019.01.07,-258.0000000000027,-92.00000000000318,,-350.00000000000585
2019.01.07,-429.00000000001273,-100.0000000000112,,-529.0000000000239
2019.01.07,-439.99999999999596,-42.0000000000087,,-482.00000000000466
2019.01.07,-425.99999999999307,93.99999999999409,,-331.999999999999
2019.01.07,-517.0000000000119,158.99999999999804,,-358.00000000001387
2019.01.07,-506.0000000000064,48.000000000003595,,-458.00000000000284
2019.01.07,-490.999999999997,164.99999999999292,,-326.0000000000041
2019.01.07,-455.0000000000054,280.9999999999979,,-174.0000000000075
2019.01.07,-441.0000000000025,226.99999999999943,,-214.00000000000307
2019.01.07,-480.00000000001376,194.99999999998963,,-285.0000000000241
2019.01.07,-496.00000000000756,154.99999999999403,,-341.00000000001353
2019.01.07,-512.0000000000014,231.0000000000034,,-280.99999999999795
2019.01.07,-565.9999999999999,229.99999999999687,,-336.000000000003
2019.01.07,-629.0000000000128,234.00000000000088,,-395.00000000001194
2019.01.07,-724.9999999999978,215.99999999999397,,-509.00000000000387
