names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,50,"['GBPJPY', 'CHFJPY']",80.0,0.3568084453296663,S
EURUSD,10,['EURCAD'],80.0,-0.9840000000000001,B
USDJPY,20,"['GBPUSD', 'GBPCHF', 'GBPJPY']",80.0,0.7214789654789656,S
USDCAD,30,"['EURNZD', 'CADCHF', 'USDCAD', 'NZDUSD', 'EURCHF']",100.0,0.36171428571428565,S
AUDUSD,20,"['GBPAUD', 'GBPUSD', 'EURCAD']",80.0,-1.0,B
NZDUSD,15,['AUDJPY'],80.0,0.4201522366522367,S
GBPCHF,30,['AUDJPY'],80.0,0.2973342635177,S
CHFJPY,10,['GBPJPY'],100.0,1.0,S
CADCHF,10,['AUDNZD'],80.0,-0.9840000000000001,B
GBPJPY,20,['NZDJPY'],80.0,0.6448131313131316,S
GBPCAD,20,"['AUDNZD', 'NZDJPY', 'EURGBP', 'GBPJPY']",100.0,1.0,S
GBPAUD,15,['GBPCAD'],100.0,0.5416025641025642,S
EURJPY,10,"['GBPCHF', 'GBPUSD']",100.0,1.0,S
EURNZD,15,"['NZDCHF', 'NZDUSD', 'AUDJPY', 'NZDCAD', 'GBPUSD']",100.0,-0.449047619047619,B
CADJPY,20,['GBPCHF'],100.0,0.582480463980464,S
NZDJPY,50,"['EURUSD', 'USDCHF']",80.0,-0.38842011457903936,B
AUDCAD,20,['GBPCHF'],80.0,-0.37086574536574546,B
NZDCAD,15,"['CHFJPY', 'AUDNZD']",80.0,0.6412857142857143,S
AUDNZD,15,['GBPCAD'],80.0,-0.5107965367965369,B
