date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.12.05,-62.99999999999084,-464.9999999999821,-121.00000000000932,-313.99999999999204,-137.9999999999937,-239.99999999999577,-398.00000000000944,-171.00000000000648,-43.999999999999595,-305.0000000000068,-377.0000000000051,-263.00000000001324,-15.000000000000568,-600.0000000000006,-120.00000000000455,-266.00000000000534,-158.99999999999804,-300.99999999999574,0.0,,-4360.000000000009
2016.12.05,-55.000000000005045,-858.0000000000032,-334.0000000000032,-563.9999999999867,-368.9999999999971,-139.99999999999568,-371.00000000001023,-200.00000000000284,87.00000000000374,-685.0000000000023,-421.0000000000047,-278.00000000000045,158.00000000000125,-415.99999999999415,-219.99999999999886,-507.000000000005,-121.99999999999989,-256.99999999999613,146.00000000000168,,-5405.999999999998
2016.12.05,207.00000000000162,-1126.999999999989,-113.00000000001376,-716.0000000000056,-364.9999999999931,-131.00000000000333,-516.0000000000053,129.99999999999545,24.000000000001798,-74.00000000001228,-414.00000000000324,-381.0000000000091,313.99999999999295,-926.0000000000045,102.99999999999443,-477.00000000000387,-120.99999999999334,-417.99999999999613,93.99999999999409,,-4907.000000000053
2016.12.05,28.999999999990145,-924.9999999999981,-367.00000000000443,-661.0000000000005,-262.999999999991,-65.99999999999939,-473.99999999999665,-200.00000000000284,51.000000000001044,-584.0000000000032,-478.0000000000006,-194.0000000000053,51.00000000000193,-686.9999999999932,-213.00000000000807,-344.99999999999886,101.00000000000664,-345.99999999999073,171.99999999999437,,-5398.999999999999
2016.12.05,-571.0000000000103,-618.9999999999918,-600.0000000000085,-625.9999999999932,-298.9999999999937,65.00000000000395,-842.0000000000094,-504.0000000000049,-0.999999999995449,-1510.9999999999957,-1219.9999999999989,-958.0000000000144,-257.000000000005,364.00000000000875,-320.0000000000074,-279.0000000000106,-1.999999999990898,-44.99999999999504,550.9999999999903,,-7674.000000000023
2016.12.05,-79.00000000000685,-584.9999999999911,-607.0000000000135,-611.9999999999903,-283.99999999999534,195.00000000000074,-626.9999999999998,-302.0000000000067,87.99999999999919,-1063.999999999993,-795.0000000000124,-673.9999999999968,-55.00000000000682,404.0000000000044,-273.00000000001035,-189.99999999999773,26.999999999999247,48.000000000003595,604.9999999999889,,-4780.000000000026
2016.12.05,-276.00000000000955,-644.0000000000001,-657.0000000000107,-634.0000000000013,-238.99999999998923,236.99999999999832,-822.0000000000116,-314.9999999999977,107.99999999999699,-1253.9999999999907,-1024.0000000000027,-699.0000000000052,-72.00000000000273,392.9999999999989,-290.00000000000625,-108.00000000000409,126.99999999999933,87.00000000000374,693.9999999999947,,-5388.000000000041
2016.12.05,-282.0000000000045,-578.9999999999961,-621.9999999999999,-624.0000000000023,-267.99999999999045,226.00000000000398,-748.0000000000153,-350.9999999999991,101.00000000000664,-1205.9999999999889,-989.0000000000176,-722.0000000000005,-132.99999999999557,496.99999999999187,-316.0000000000025,-153.0000000000058,39.00000000000014,103.00000000000864,689.0000000000063,,-5338.000000000001
2016.12.05,-92.00000000000318,-639.9999999999961,-629.0000000000049,-641.999999999987,-261.99999999999557,297.00000000000284,-723.0000000000069,-242.999999999995,134.99999999999625,-1069.9999999999932,-867.0000000000177,-690.0000000000128,21.000000000000796,500.00000000001154,-255.00000000000966,-273.00000000001035,91.00000000000774,154.0000000000097,720.9999999999939,,-4467.000000000008
2016.12.05,52.99999999999194,-675.0000000000034,-467.00000000001296,-638.0000000000052,-239.99999999999577,231.99999999999886,-632.0000000000103,-84.99999999999375,141.99999999999767,-710.000000000008,-663.0000000000135,-402.9999999999978,215.99999999999397,314.99999999999864,-128.0000000000001,-287.00000000000614,130.0000000000079,51.000000000001044,666.9999999999953,,-3122.0000000000614
