date,GBPUSD,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,AUDNZD,empty,sum
2016.12.12,-158.99999999999804,-44.99999999999504,-32.0000000000098,-119.99999999999788,-61.999999999995396,-201.99999999999818,-293.0000000000099,-466.00000000001086,-109.00000000000354,,-1488.0000000000186
2016.12.12,-146.00000000000168,-48.99999999999905,-69.00000000000794,-111.00000000000554,13.00000000000745,-263.00000000000523,-124.00000000001299,-446.0000000000131,-168.0000000000126,,-1363.0000000000507
2016.12.12,-139.00000000000023,-3.999999999992898,-42.999999999993044,-97.9999999999981,40.00000000000669,-269.00000000000546,-19.00000000001345,-390.0000000000015,-242.00000000000887,,-1164.0000000000068
2016.12.12,-202.9999999999976,54.00000000000959,-188.9999999999947,-24.000000000001798,9.00000000000345,-408.00000000001546,15.999999999993797,-218.00000000000708,-284.00000000001756,,-1247.0000000000275
2016.12.12,-147.99999999999258,29.000000000001247,-218.99999999999142,20.999999999993246,-32.999999999994145,-395.00000000001023,7.0000000000014495,-182.99999999999983,-208.00000000000819,,-1129.0000000000005
2016.12.12,-119.00000000000244,16.0000000000049,-251.00000000000122,7.0000000000014495,-58.99999999999794,-396.000000000015,9.999999999998899,-171.00000000001003,-221.00000000000452,,-1184.000000000026
2016.12.12,-167.00000000000603,101.00000000000664,-187.00000000000384,70.0000000000034,11.00000000000545,-277.00000000001523,89.99999999999008,-65.00000000000395,-245.0000000000063,,-669.0000000000298
2016.12.12,-131.99999999999878,206.00000000000617,-69.00000000000794,107.00000000000153,104.00000000000409,-216.00000000000819,194.99999999998963,-117.00000000001154,-245.0000000000063,,-167.00000000003135
2016.12.12,-157.99999999999147,186.00000000000838,-49.00000000001015,107.00000000000153,121.99999999999989,-247.0000000000141,158.99999999999804,-150.00000000000568,-168.99999999999693,,-199.0000000000105
2016.12.12,-139.00000000000023,143.9999999999997,-69.00000000000794,125.99999999999278,138.00000000000477,-56.000000000011596,167.00000000000603,-270.99999999999903,-90.99999999999665,,-51.000000000012164
